row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp4_3_Run189.mzML Peak area,NEG_TJGIp4_2_Run109.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGIp4_1_Run44.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,Unnamed: 19
2059,455.171037771122,11.07497,,,,,,,,,,,0.0,0.0,99501.664,0.0,0.0,11607.418,
2042,455.17106204252997,10.868829,,,,,,,,,,,7395.1816,0.0,217806.16,0.0,26714.566000000003,59829.515999999996,
333,455.17114484008033,4.782091,,,,21.0,,,,,,,17924588.0,17804676.0,18890380.0,15123066.0,17785418.0,14617400.0,
437,455.1712434741487,5.154066,,,,18.0,,,,,,,2541550.2,2367653.0,3163897.8,2074626.1,2653753.8,2024646.1,
1350,455.24697732154436,7.649821,,,,38.0,,,,,,,4477953.5,4377665.5,4830391.5,3714797.5,4798684.5,4342285.0,
1830,455.24708846651635,8.468293,,,,109.0,,,,,,,23412.042999999998,40554.562000000005,36423.883,99706.414,113097.125,194358.1,
330,456.17451171385085,4.781194,,,,21.0,,,,,,,4896872.5,4826058.0,5231508.0,4136797.8,4940149.5,3984966.2,
438,456.1746018356411,5.154066,,,,18.0,,,,,,,636559.5,605876.9,797088.1,518412.4,688520.06,510978.84,
433,456.30793072106763,5.1268363,,,,120.0,,,,,,,1612923.0,1611014.8,1982366.5,1623529.9,1648487.8,3377518.2,
1351,456.31154633692665,7.649821,,,,38.0,,,,,,,433310.1,364694.25,449310.44,248514.66,368125.97,285946.5,
1302,457.08185040594526,7.455992999999999,,,,19.0,,,,,,,508198.3,737446.6,568221.0,905285.6,584143.25,1227264.0,
105,457.18685475496187,2.8035226000000004,,,,,,,,,,,0.0,0.0,5248.1226,0.0,0.0,540976.44,
2048,457.1869042713082,10.924767999999998,,,,,,,,,,,8247.12,0.0,131404.25,0.0,4009.0293,630871.25,
308,457.1869208822083,4.6729970000000005,,,,2.0,,,,,,,24258844.0,24779722.0,34807456.0,20286356.0,30895830.0,25935772.0,
266,457.18715559568614,4.4362015999999995,,,,,,,,,,,75586.125,74623.086,189170.4,62769.203,80735.65,144823.02,
1043,457.2960425361459,6.9359455,,,,39.0,,,,,,,525999.7,430316.94,1144742.4,417072.22,1051441.9,969760.6,
773,457.29611182410673,6.1508026,,,,,,,,,,,76601.57,134452.38,165641.05,97148.86,135891.02,132758.06,
1222,457.296152005177,7.4023642999999995,,,,,,,,,,,112545.1,190925.08,910569.44,150138.38,579812.44,551938.2,
820,457.2961953575591,6.287136599999999,,,,,,,,,,,141736.42,73223.82,201978.36,75321.766,166706.72,147949.78,
936,457.296224847804,6.6176796,,,,130.0,,,,,,,303908.4,301180.8,429509.22,256282.28,398456.6,352861.7,
305,458.19011933161306,4.672905999999999,,,,,,,,,,,6785165.0,6603165.0,9198860.0,5638341.5,8651135.0,7235061.5,
324,458.2871836204178,4.7332544,,,,125.0,,,,,,,1979024.1,1964223.2,3719425.2,1681338.5,3074047.0,4205249.0,
313,459.1925188858443,4.6720443,,,,,,,,,,,1201776.8,1200589.0,1647235.2,1006267.75,1477480.5,1249025.5,
1799,459.27837935603714,8.306289,,,,,,,,,,,5469.5493,327336.2,0.0,179045.66,373785.03,793533.6,
1779,459.2783969034177,8.252037,,,,,,,,,,,293130.72,250747.88,414857.62,85625.53,0.0,0.0,
186,459.2825787894954,3.7725098,,,,,,,,,,,13023601.0,13593735.0,4279734.0,12474087.0,3894287.8,9106985.0,
323,459.2907336523385,4.732360400000001,,,,125.0,,,,,,,461008.94,463750.28,904059.4,346553.0,752469.9,1007287.94,
1580,459.2938358787019,8.027246,,,,,,,,,,,543138.94,128768.27,539295.7,5856.241999999999,8690.66,0.0,
1766,459.29406757311136,8.135017999999999,,,,,,,,,,,89837.19,537939.94,39885.867,452947.0,551475.3,501719.66,
1074,459.3115959045362,7.007146400000001,,,,89.0,,,,,,,2328090.5,1993885.4,2855704.8,1469785.2,2648066.2,2641661.2,
1500,459.31160282792916,7.709175,,,,88.0,,,,,,,380873.66,333226.56,589803.9,203515.39,448725.44,493711.16,
1299,459.3116133586782,7.4536686,,,,19.0,,,,,,,610491.7,812428.5,1426344.5,533533.4,1264937.9,1374343.2,
974,459.31164130282275,6.7386919999999995,,,,,,,,,,,438403.38,439964.53,667160.3,329835.4,604200.0,517484.12,
887,459.311719511986,6.570839,,,,118.0,,,,,,,1516557.1,1421781.1,2044559.9,1008629.56,2025118.5,1197113.9,
1278,460.31482682163033,7.454395,,,,,,,,,,,144416.6,205989.89,356970.84,132571.28,348033.3,379323.5,
1016,461.2909786246666,6.865139,,,,9.0,,,,,,,139832.31,143147.62,222405.17,122235.875,299070.72,246832.55,
1162,461.3272415241426,7.283671000000001,,,,135.0,,,,,,,961800.75,1139367.0,1469250.1,479392.66,1233905.5,1531596.6,
1023,461.3273438772917,6.8804039999999995,,,,,,,,,,,154047.66,165065.69,180968.94,137202.61,179458.03,192531.61,
368,463.233816294115,4.8751802,,,,25.0,,,,,,,691785.5,702190.44,1030323.5,672228.06,927566.06,814895.9,
764,463.306744329706,6.1160245,,,,31.0,,,,,,,260029.7,211621.02,537238.6,139800.77,435762.66,438873.7,
944,463.3069212968249,6.647486,,,,,,,,,,,61470.953,62278.855,128976.984,61147.598,92315.13,79692.445,
1843,463.30997494763113,8.635465,,,,61.0,,,,,,,1455804.5,1633767.5,1742616.8,977120.9,1737279.0,2633572.2,
1862,468.4055806454135,8.705162,,,,,,,,,,,137891.98,137230.53,240472.28,264869.8,447550.12,461995.8,
1279,469.28305385667664,7.4482745999999995,,,,,,,,,,,566548.44,0.0,285270.12,0.0,0.0,0.0,
1468,469.2833630075579,7.7060685,,,,,,,,,,,1436982.1,567281.25,1003507.56,0.0,0.0,0.0,
1540,469.28345336513803,7.798436,,,,,,,,,,,7574.3413,1621891.1,408752.88,458409.66,212705.73,0.0,
1578,469.2837624147394,7.9474800000000005,,,,,,,,,,,0.0,427323.72,0.0,988258.3,683442.75,1734310.2,
522,470.3234802279969,5.39766,,,,115.0,,,,,,,18959980.0,20189170.0,25963080.0,17446036.0,24280202.0,33852812.0,
593,470.3235097376634,5.693237,,,,50.0,,,,,,,141509.8,204127.42,426373.9,162701.33,359051.84,504617.0,
518,471.2022621147665,5.3764973,,,,112.0,,,,,,,538417.1,528767.6,667104.5,461396.97,617368.5,508713.62,
411,471.20226579156287,5.049563,,,,16.0,,,,,,,245881.62,254718.62,287701.22,184532.94,225231.53,243040.83,
400,472.30270019940673,5.0243874,,,,26.0,,,,,,,1071960.1,1089157.2,2029951.1,1278397.1,1700372.8,2725310.2,
1813,472.363985049928,8.432458,,,,,,,,,,,359919.03,246779.53,418479.25,299820.5,555402.94,172011.33,
230,473.18166080136774,4.131837399999999,,,,81.0,,,,,,,2742594.0,2711217.0,3154496.5,2356482.2,2972359.5,2290079.8,
379,473.2179720966647,4.9234614,,,,29.0,,,,,,,642389.6,683398.8,828830.2,538115.4,720169.4,519649.8,
449,473.2180007047838,5.198871,,,,67.0,,,,,,,315890.4,320376.06,429041.7,273228.16,377685.06,236492.78,
497,473.2183032462487,5.3417726,,,,,,,,,,,269882.53,272076.75,337352.38,233719.53,306371.66,260018.03,
1641,473.2821076544576,8.084441,,,,,,,,,,,0.0,184517.38,0.0,202314.78,172953.17,241072.2,
1551,473.2822898788388,7.7967777,,,,,,,,,,,49949.273,4918929.0,101897.05,9043056.0,9606814.0,17908908.0,
1935,473.2823573958378,9.861979,,,,,,,,,,,394135.75,423681.78,364569.6,427484.2,284925.2,324428.72,
1330,473.28238062795066,7.6357408,,,,,,,,,,,11364359.0,6854730.0,8604099.0,288523.84,4175261.0,80684.734,
1388,473.2824349157532,7.6762443,,,,51.0,,,,,,,91694.57,16213193.0,15018623.0,17414358.0,17839000.0,427233.8,
1061,473.2906293540556,6.954109700000001,,,,,,,,,,,515433.28,2976053.5,1744868.0,2357480.0,4472311.0,4522207.0,
826,473.29063939649933,6.298357,,,,121.0,,,,,,,203273.8,308677.16,294107.72,154369.83,267209.03,204020.12,
1020,473.2906888021685,6.906394500000001,,,,,,,,,,,2706673.0,2168920.2,4146499.8,1470594.5,228534.3,426634.72,
883,473.2908161098818,6.483598000000001,,,,,,,,,,,263632.2,570298.2,402449.62,141469.48,423103.84,241801.17,
938,473.2908814927508,6.621336500000001,,,,,,,,,,,540336.0,335096.44,936956.2,519111.1,954828.3,510097.94,
484,473.3594370531362,5.3309636,,,,,,,,,,,349133.06,581803.94,217480.75,574511.94,429505.34,504720.06,
1286,474.2854959805886,7.459869,,,,,,,,,,,3421350.8,3235.837,2475633.2,0.0,0.0,0.0,
1503,474.2857362371872,7.6639657,,,,51.0,,,,,,,1477900.1,4898364.0,4593368.0,5168205.0,4566167.5,135688.08,
398,475.1529146722748,5.0153327,,,,,,,,,,,241209.22,268540.7,236205.89,455946.1,233894.48,367045.72,
1210,475.3062186469512,7.363760000000001,,,,102.0,,,,,,,9929868.0,11576452.0,17345274.0,8315048.0,17935594.0,14789629.0,
1083,475.30646903139865,7.056328,,,,,,,,,,,639336.5,515276.4,1383003.8,600256.44,1027578.8,496201.56,
918,475.30656204747567,6.5682716,,,,,,,,,,,417803.16,683565.8,884264.2,400554.3,843010.44,460531.56,
1840,475.30962057501296,8.582509,,,,,,,,,,,1091045.5,1037941.94,1193976.4,262433.7,102808.305,506654.9,
1850,475.30963303542256,8.630543,,,,,,,,,,,75244.22,1372079.8,81734.16,865962.5,1186910.5,1776340.9,
677,476.278083754329,5.897658,,,,,,,,,,,4107089.2,3517773.2,5056837.5,3154807.8,4626538.5,3768487.8,
722,476.27819697647317,5.9992485,,,,124.0,,,,,,,9091652.0,9122958.0,11032673.0,9153161.0,9613021.0,9730794.0,
237,477.16845153947196,4.1459383999999995,,,,133.0,,,,,,,171914.64,202246.05,144297.11,317893.1,161372.3,321068.66,
270,477.16857677375833,4.4506345000000005,,,,117.0,,,,,,,449860.62,513395.56,399712.16,703135.56,415969.25,906369.44,
395,477.2130221204585,5.0002737,,,,37.0,,,,,,,2198107.2,2165836.0,3035320.8,2023456.5,2685322.2,2311790.0,
321,477.2131094846096,4.7216377,,,,62.0,,,,,,,301380.88,309963.06,428948.2,273237.5,390847.66,315824.5,
646,477.2181403326151,5.83254,,,,,,,,,,,497152.97,326917.03,636598.5,235552.55,609377.2,621396.9,
699,477.2182538803602,5.9342885,,,,83.0,,,,,,,1166136.5,1007923.5,1014856.3,757204.25,978294.3,622216.9,
676,477.28148811948967,5.898553400000001,,,,,,,,,,,1113554.0,956195.9,1389923.2,821846.8,1218448.0,994590.1,
1057,477.3220503163982,6.965015400000001,,,,107.0,,,,,,,308977.25,309535.34,410173.9,244621.78,365188.62,411016.72,
1133,477.322123730528,7.184947500000001,,,,,,,,,,,164373.7,166439.42,265876.22,107798.664,225031.33,275961.44,
1863,477.3256259876408,8.701148,,,,,,,,,,,3384.1504,824557.44,340822.97,539473.7,704240.5,961556.75,
1848,477.3257805254264,8.65736,,,,,,,,,,,679161.8,616235.7,695680.6,124332.71,32452.047000000002,134730.69,
700,478.22174880227715,5.9351883,,,,,,,,,,,472850.3,314450.4,334518.25,252734.84,336466.28,297279.22,
723,478.28396390371984,5.9974704,,,,124.0,,,,,,,381447.94,380754.25,482807.0,389655.1,425584.5,383829.22,
806,478.2937264192098,6.2549996,,,,82.0,,,,,,,444389.56,419193.2,559597.2,337640.84,486185.03,448603.4,
845,478.29380796836335,6.363501,,,,,,,,,,,836095.0,816203.0,992710.94,846233.25,899915.1,1059922.1,
278,479.2051684178598,4.5457754,,,,,,,,,,,439355.25,429325.34,515929.1,316491.94,460268.34,266701.84,
346,479.2284860965405,4.796012999999999,,,,,,,,,,,1037331.5,998057.8,1657421.2,863510.9,1366922.6,1127814.9,
381,479.2287094060656,4.937667,,,,,,,,,,,83702.195,87746.18,131810.56,73141.2,112214.21,87947.445,
1218,480.2732249178522,7.4107103,,,,,,,,,,,0.0,673997.7,7411.857,486501.78,851541.1,38152.535,
1817,483.27768880750665,8.435703,,,,,,,,,,,0.0,0.0,28298.812,51758.42,60193.82,112174.79,
1645,483.278230056583,8.091362,,,,,,,,,,,138650.16,152267.34,154162.94,127857.75,205518.95,220453.77,
1875,483.27827014485666,8.798954,,,,,,,,,,,35524.74,63597.008,107875.45,374299.94,582401.2,486869.22,
762,483.38026035780547,6.1319385,,,,,,,,,,,1094485.6,1402600.8,301935.9,1578310.9,1008930.4,1132869.8,
597,484.3389848758124,5.705744,,,,,,,,,,,452462.28,727513.25,950709.75,614037.3,730154.8,1237512.0,
572,484.3391535620379,5.607546,,,,15.0,,,,,,,635495.3,665262.9,335695.38,594465.44,271260.75,524499.0,
399,485.1815864858419,5.0165877,,,,26.0,,,,,,,1641346.6,1604730.5,1846709.2,1474725.1,1685465.2,1425264.8,
1031,485.2782729947811,6.948964999999999,,,,,,,,,,,1846100.4,891768.5,1307132.1,0.0,157136.84,0.0,
1097,485.27841896811793,7.1381817,,,,,,,,,,,0.0,2079646.0,0.0,1902925.9,1095939.9,440471.22,
1163,485.27866337736015,7.284333,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1863742.0,
500,486.3183644997208,5.3460765,,,,12.0,,,,,,,655397.4,741696.06,1109865.8,544095.94,984721.06,1389820.4,
271,487.19739104132856,4.4506345000000005,,,,117.0,,,,,,,641483.7,616681.6,563863.9,426526.72,492620.44,503212.78,
238,487.1974139878088,4.1459383999999995,,,,133.0,,,,,,,391973.56,370644.88,344969.97,297793.94,297596.12,265655.06,
224,487.2772541241288,4.118606,,,,81.0,,,,,,,1171993.6,1176908.9,357771.5,1044245.0,314723.53,657349.56,
925,487.30607585330614,6.588260000000001,,,,69.0,,,,,,,93934.75,98647.555,122679.5,93934.55,157406.89,112181.625,
1275,487.30626135672094,7.445762599999999,,,,36.0,,,,,,,670202.7,737978.06,1289365.0,268341.62,994152.7,1118302.0,
1336,487.3065710700776,7.622727,,,,,,,,,,,277511.6,274519.75,485085.25,151147.69,427908.1,457910.34,
350,489.2136359508559,4.815101599999999,,,,,,,,,,,534273.25,501460.3,398553.44,418629.3,597684.94,437871.25,
864,489.21826982658683,6.4221330000000005,,,,54.0,,,,,,,13302484.0,13092343.0,11948974.0,11862307.0,10162566.0,15201548.0,
1151,489.3220074476858,7.258360400000001,,,,,,,,,,,312215.3,425776.97,918822.0,226251.97,525998.94,560772.2,
389,489.3220439735392,4.9671970000000005,,,,,,,,,,,92560.734,88210.805,108847.7,85027.55,107809.46,114696.83,
1564,489.3220826507947,7.876682300000001,,,,,,,,,,,133142.0,127696.02,305313.25,39192.387,192476.94,148488.33,
1505,489.3221714476358,7.712349000000001,,,,,,,,,,,223240.64,168589.92,456119.34,95964.914,304892.1,289680.62,
894,489.32223072058656,6.519379,,,,,,,,,,,263357.44,333148.53,439928.56,341267.12,401903.03,334629.38,
1108,490.3300998566056,7.1351580000000006,,,,,,,,,,,288122.56,382022.12,406545.22,363021.28,400145.97,762878.5,
1926,490.33057534144683,9.556233,,,,,,,,,,,0.0,0.0,0.0,73333.016,88603.414,131503.73,
344,491.14800995950264,4.788913,,,,21.0,,,,,,,14543342.0,17724336.0,14931927.0,30526632.0,18616694.0,30987488.0,
515,491.1975357799311,5.366033,,,,,,,,,,,376981.06,436931.94,348384.2,310980.72,340150.7,316138.5,
863,491.2245484873369,6.420385400000001,,,,54.0,,,,,,,865979.6,855081.8,768805.9,770155.44,659498.56,983465.6,
326,491.228432862124,4.757726,,,,,,,,,,,147046.47,117669.19,207557.53,92099.11,165431.55,102161.44,
420,491.2286780904301,5.088446,,,,68.0,,,,,,,512039.56,487112.03,692717.8,473587.78,602454.44,520174.97,
452,491.22870533990584,5.2088294,,,,65.0,,,,,,,275376.22,260792.81,404247.16,238878.62,333342.25,287654.6,
383,491.22875772202065,4.9510629999999995,,,,,,,,,,,54472.305,50682.265999999996,80431.88,53536.08,66935.586,58340.082,
621,491.2663288261144,5.759275,,,,52.0,,,,,,,828223.94,813462.0,833171.06,862495.8,856340.0,797539.4,
1346,491.28029430277326,7.590182,,,,,,,,,,,0.0,88574.81,0.0,57141.39,113672.234,617515.56,
770,491.30129981860716,6.1284947,,,,,,,,,,,123301.22,150681.73,286594.44,140206.06,262345.3,210772.61,
1230,491.3013657531963,7.413735000000001,,,,,,,,,,,189061.19,224366.88,432181.7,205002.03,473426.28,490371.38,
928,491.30149453311606,6.588825,,,,,,,,,,,187661.45,148101.52,532993.06,129510.19,436510.03,401166.16,
1093,491.3015940062817,7.094711,,,,,,,,,,,229824.14,236319.19,498965.2,146629.12,400700.53,281851.16,
561,491.3016936402623,5.557741,,,,42.0,,,,,,,50943.73,41472.07,96867.15,30503.506,82493.414,80430.32,
1022,491.30205976004873,6.841137400000001,,,,,,,,,,,115449.29,174318.1,389182.9,132401.42,330145.9,198019.8,
1129,491.33629756776617,7.1769232999999995,,,,,,,,,,,250956.25,279950.75,341974.03,90633.664,327992.88,428560.84,
1232,491.33715663701884,7.419714,,,,,,,,,,,152648.45,230235.02,349168.16,103449.086,312776.4,295542.38,
1038,491.33756217308616,6.935964,,,,39.0,,,,,,,134677.39,129624.336,275850.0,104442.77,235487.75,251144.2,
986,491.33762114834883,6.7894664,,,,,,,,,,,510748.16,554946.6,690076.8,362498.7,610214.44,680935.2,
841,491.3376707096004,6.3571773,,,,,,,,,,,47607.85,45504.863,97727.61,46593.133,81613.516,84876.05,
1385,491.337849434879,7.6773,,,,38.0,,,,,,,431113.22,514312.6,727537.3,202131.34,510124.44,976005.4,
1785,491.340882581678,8.29669,,,,,,,,,,,1100869.1,633828.06,1052161.0,0.0,0.0,0.0,
1811,491.34097618791117,8.375793,,,,,,,,,,,15220.805,1107742.0,47427.78,904843.44,919318.44,921723.3,
1867,491.3411280439408,8.751421,,,,,,,,,,,74345.53,52526.395,94615.55,0.0,3560.1726,0.0,
343,493.1444775318261,4.7881849999999995,,,,21.0,,,,,,,4313160.5,5277348.0,4363273.5,9124372.0,5499297.5,9289707.0,
303,493.1633980714946,4.6712456,,,,2.0,,,,,,,2785927.8,3136531.2,3163714.2,4550390.0,3643291.8,5441399.0,
1465,493.2959630346816,7.677925599999999,,,,,,,,,,,485281.47,1077604.5,737659.1,1056901.8,1225673.4,969101.8,
250,495.20024307779687,4.2575474,,,,,,,,,,,1000104.9,919242.94,1226627.9,600492.2,995181.56,777750.94,
180,495.2590116300271,3.7707016,,,,,,,,,,,201061.58,299817.38,48328.773,527631.44,62440.375,428001.22,
1864,495.27832863777354,8.722285000000001,,,,,,,,,,,75135.805,107830.97,102651.36,354577.4,462530.53,479583.8,
1489,495.31150259407883,7.749260400000001,,,,,,,,,,,430208.66,220978.34,534759.06,82237.09,180724.1,90670.18,
1566,495.3115871649336,7.892763599999999,,,,,,,,,,,709472.7,1018964.2,1053642.0,600263.2,1213740.6,1941516.9,
1550,495.3117168532796,7.8205113,,,,,,,,,,,1270095.1,329061.84,1805976.1,161395.8,333201.62,315155.5,
881,496.2677535462133,6.4201502999999995,,,,,,,,,,,27474.327999999998,568180.9,69652.15,780169.8,864744.0,4047.2217,
828,496.2679321505274,6.3487535,,,,,,,,,,,649190.75,301411.84,875122.25,0.0,335564.84,0.0,
959,496.2685205291114,6.632139,,,,,,,,,,,0.0,0.0,0.0,97557.414,0.0,854300.8,
715,498.35488169354295,5.972387,,,,30.0,,,,,,,9809616.0,8788890.0,14720164.0,7366973.0,11033723.0,8027769.5,
1815,499.27309271891164,8.437512,,,,47.0,,,,,,,550205.4,651502.4,1325918.1,1730458.9,2601955.8,3009998.5,
1546,499.3639386866965,7.807237,,,,70.0,,,,,,,1394502.2,1376443.8,4028776.0,586139.75,3471702.5,3884359.0,
571,500.3342644713175,5.603903,,,,15.0,,,,,,,605274.44,639329.7,1218938.9,639229.94,1042175.8,1514166.5,
1925,500.3592463146954,9.558131,,,,,,,,,,,0.0,0.0,14196.173,58818.187999999995,107356.08,88568.42,
106,501.1764762708484,2.8182359,,,,,,,,,,,0.0,13252.5,96303.375,0.0,24619.193,2235403.5,
2052,501.17657049264494,10.984913,,,,,,,,,,,515167.25,258712.34,1736553.5,435027.7,526748.6,2501815.2,
2044,501.17658131263056,10.877258,,,,,,,,,,,566643.25,511771.75,1246382.5,234888.47,426240.06,1110742.8,
335,501.17665787793953,4.7829504,,,,21.0,,,,,,,177063740.0,170195260.0,181997920.0,144725920.0,171175600.0,137441660.0,
624,501.39090786226603,5.8026542999999995,,,,138.0,,,,,,,7194119.5,7313541.0,6670227.5,7225380.5,6351612.5,5467635.0,
628,502.39426015278883,5.7914867,,,,138.0,,,,,,,1205126.2,2161849.5,867092.94,2162247.5,1899215.5,1601067.6,
680,502.3943970709335,5.872039,,,,,,,,,,,1877612.4,94734.04,1966222.5,0.0,46226.01,3731.8362,
304,503.19217252012163,4.671251,,,,2.0,,,,,,,5462079.0,5043982.0,7254894.5,4520397.0,6158478.5,5310597.5,
272,504.1874424884066,4.4506345000000005,,,,117.0,,,,,,,65056.164000000004,80086.81,49822.29,131987.33,58431.01,151909.84,
991,504.27309412443344,6.7716384000000005,,,,,,,,,,,388661.5,1082206.6,612826.6,763846.75,2846827.8,0.0,
1039,504.27310588656485,6.912408,,,,,,,,,,,0.0,2214878.5,0.0,1560227.5,1384963.9,1440185.4,
923,504.273180202939,6.618948,,,,,,,,,,,1660679.8,327846.6,1549599.1,0.0,242934.67,0.0,
1123,504.2732433207521,7.115314,,,,,,,,,,,0.0,0.0,0.0,25843.422000000002,8563.13,2547706.2,
736,504.30946383178946,6.041387,,,,56.0,,,,,,,301208.72,289826.06,390820.47,272005.2,364786.53,381357.12,
775,504.3095477644474,6.1544385,,,,93.0,,,,,,,528666.0,513667.7,646180.44,548443.25,592233.4,707039.94,
600,505.2130872477594,5.769987,,,,,,,,,,,213465.9,93798.555,147677.3,93806.71,183301.1,169886.02,
652,505.2131558275489,5.857273,,,,40.0,,,,,,,329612.8,291670.5,341705.47,384270.66,378547.84,320644.3,
869,505.21322984805533,6.427316,,,,54.0,,,,,,,288102.28,277749.4,265257.34,235343.5,243641.03,283302.3,
730,505.21328283160193,6.030819,,,,105.0,,,,,,,847916.6,758476.3,992550.4,654550.0,840378.0,942020.2,
787,505.21330074393904,6.1716228,,,,,,,,,,,160253.77,169110.28,233219.53,158304.38,214686.03,130431.77,
521,506.2999343321244,5.397655,,,,115.0,,,,,,,362077.62,594986.4,569734.56,1129241.9,786767.6,2176293.8,
317,507.1424773597106,4.685469599999999,,,,,,,,,,,164078.55,180794.67,213675.61,244243.88,239781.6,280318.84,
283,507.1425241592395,4.5468097,,,,,,,,,,,139697.62,172731.67,143082.0,208278.2,175624.25,192627.72,
191,507.14269994940764,3.7907227999999997,,,,,,,,,,,6961.9097,25343.607000000004,26058.295,54672.418,34694.16,58745.457,
406,507.26097716774206,5.047036599999999,,,,16.0,,,,,,,1890463.1,1833794.2,1668291.1,1867876.0,1698732.0,1777234.0,
1810,507.2782255670549,8.355901,,,,,,,,,,,0.0,394446.22,0.0,252524.67,566677.56,646889.4,
1650,507.29974183674614,8.081664,,,,,,,,,,,0.0,0.0,0.0,29518.642999999996,177516.62,936942.8,
233,509.158263205572,4.132683999999999,,,,81.0,,,,,,,1185834.0,1379033.8,1350102.8,2081427.9,1494223.1,2152085.8,
407,509.179008928914,5.0470586,,,,16.0,,,,,,,566877.8,495292.38,562481.56,329250.84,513449.38,290547.75,
214,511.195048939159,4.024603,,,,,,,,,,,585251.25,498154.6,699296.94,265987.3,571413.5,395092.34,
1192,511.3039776769244,7.329263,,,,,,,,,,,292216.78,385661.1,565959.06,123987.516,454475.38,432407.38,
781,512.3703037517569,6.165043,,,,41.0,,,,,,,565727.06,571997.1,311243.12,439884.66,266093.0,412637.84,
821,512.3703518934497,6.2719593,,,,,,,,,,,278687.7,274450.78,273332.97,175023.16,217519.8,257192.84,
1845,513.288659512581,8.610382000000001,,,,,,,,,,,43868.797,56408.687999999995,171749.16,300345.47,561970.3,343949.5,
1484,513.3094868239656,7.702151,,,,,,,,,,,1344928.0,0.0,156258.94,0.0,0.0,0.0,
1583,513.3099119247977,7.981474400000001,,,,,,,,,,,0.0,481193.47,0.0,1068280.1,466337.84,0.0,
1653,513.3099433432367,8.085556,,,,,,,,,,,0.0,0.0,0.0,0.0,185573.23,1505628.4,
200,515.3087035796547,3.8846184999999998,,,,,,,,,,,1110304.5,965030.3,279319.53,606813.2,179850.08,465652.38,
316,517.1712680554139,4.6854596,,,,,,,,,,,351188.4,289669.34,442839.1,223428.44,396256.78,234122.14,
279,517.1713888725983,4.5432267,,,,,,,,,,,172704.9,166026.02,211376.62,123307.31,176410.61,116700.89,
188,517.1714924064985,3.7898223,,,,,,,,,,,148543.25,150442.6,129157.53,132289.23,106506.625,105320.695,
339,518.1661445312131,4.786368,,,,21.0,,,,,,,2229917.5,2924810.8,2358296.8,5022551.0,2939188.2,4826621.0,
231,519.1870534238086,4.131837399999999,,,,81.0,,,,,,,2563092.8,2464704.2,3060514.2,2257125.8,2642329.2,2154340.2,
380,519.2232938011697,4.9246383,,,,29.0,,,,,,,205425.78,206877.58,285142.03,171717.92,228511.48,155844.72,
496,519.2233235525231,5.3391166,,,,12.0,,,,,,,364715.44,375265.3,508546.03,350882.53,468342.9,413726.12,
306,520.1821140663768,4.673271700000001,,,,2.0,,,,,,,300955.94,353952.9,346637.62,551065.06,395775.78,611146.7,
798,520.2676246984237,6.182926,,,,,,,,,,,76258.05,782263.94,112635.836,1201427.2,1025220.7,1206357.0,
706,520.2679157738133,5.9859514,,,,,,,,,,,836493.7,870640.4,1136529.6,455450.3,1108568.4,0.0,
763,520.2679725754516,6.1138587,,,,,,,,,,,1019528.06,1043892.75,1629626.6,904259.8,1336520.5,1320287.2,
840,520.2681753520252,6.277433,,,,,,,,,,,0.0,36995.82,0.0,433571.16,55909.254,1662349.8,
526,521.2079933463906,5.422682,,,,24.0,,,,,,,209242.97,215839.05,211556.42,181141.53,199924.94,203836.48,
619,521.2080834627284,5.7165029999999994,,,,52.0,,,,,,,324325.66,1164947.4,384392.62,869571.25,623535.4,357539.25,
588,521.2081173578757,5.676824,,,,,,,,,,,1434997.8,1847991.8,1706286.6,1958500.4,1765269.0,1460428.8,
486,521.2082648643586,5.316143,,,,7.0,,,,,,,474686.88,532836.9,467659.5,573666.06,370552.97,534248.56,
485,521.2767543441395,5.296298999999999,,,,,,,,,,,578417.4,572861.0,346229.22,520156.62,329080.97,455822.16,
275,523.2562267402346,4.480673,,,,,,,,,,,1967208.1,1840579.5,1631946.8,1758419.0,1431829.2,1679296.2,
1333,523.363739112846,7.606853500000001,,,,,,,,,,,374848.78,466281.44,786787.75,359618.75,699740.56,963936.5,
1309,524.166477735121,7.4681416,,,,,,,,,,,230664.4,310215.34,253075.48,120073.37,244877.44,291508.5,
1724,527.2470263427425,8.139134,,,,32.0,,,,,,,454036.0,498075.9,316157.8,463964.28,361466.47,418371.5,
187,527.269719360167,3.7707064,,,,,,,,,,,524551.6,467985.94,149821.53,359639.78,134375.94,213705.28,
1768,527.3952609281796,8.170821,,,,,,,,,,,109511.76,80076.58,620062.75,105567.85,786493.9,861503.75,
1180,529.3046450047707,7.2788663,,,,,,,,,,,0.0,0.0,0.0,0.0,148379.56,1872409.4,
1040,529.3047718441534,6.981746,,,,,,,,,,,1557523.5,403927.9,685401.56,0.0,0.0,0.0,
1114,529.3048041697234,7.1392665,,,,,,,,,,,0.0,1704768.6,7855.75,1737060.5,720573.4,0.0,
