row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_Anid-TJGIp11_3_Run252.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_2_Run208.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_1_Run188.mzML Peak area,2024_POS_Anid-TJGIp11_2_Run205.mzML Peak area,2024_POS_Anid-EV-gpdA_CTRL_3_Run238.mzML Peak area,2024_POS_Anid-TJGIp11_1_Run167.mzML Peak area,
5030,425.19571553904086,7.3758035,,,,245,224,[M+H]+,,2,5027;5030,424.18836,895392.8,0,423734.1,2459728.2,1288908.1,2794963.8,
4729,425.1957240921256,7.062616,,,,113,,,,,,,509597.88,0,386974.75,1741021.0,1050209.6,2273934.0,
3256,425.1957321606011,5.686495,,,,349,,,,,,,53487.605,0,163345.48,622153.94,603413.75,983400.5,
1847,425.19575925937147,4.25333,,,,,,,,,,,16158.426,82199.555,4940.579,0,15268.539,0,
2310,425.19590423048885,4.94383,,,,,,,,,,,247362.78,517145.47,235739.69,142783.53,319603.97,252600.84,
2088,425.1961525853785,4.6884356,,,,,,,,,,,6104.363,88540.88,4327.813,0,35416.168,18856.936,
4869,425.2295717131515,7.1898956,,,,,,,,,,,201977.52,37841.484,16418.21,99337.41,10573.875,156679.7,
3330,425.2319364819605,5.73334,,,,150,,,,,,,118617.13,429794.06,707526.44,284405.0,1309634.6,392590.47,
2876,425.23200135418347,5.4079742,,,,105,,,,,,,17195.232,40652.24,452170.9,143200.0,1184584.1,170154.38,
5165,425.30443655170416,7.6119065,,,,,,,,,,,207475.39,108042.016,33749.195,274487.94,148818.88,454355.4,
5332,425.30453202081435,7.685614,,,,,,,,,,,303629.12,288341.78,86669.58,219723.45,242335.28,272953.62,
5493,425.30474828156616,7.850635,,,,,,,,,,,401422.12,261247.34,55929.766,413853.06,157087.47,737691.4,
4702,425.30489997595595,7.0243382,,,,,,,,,,,301730.7,439256.7,197297.1,271814.22,302670.06,497267.5,
4457,425.3049214508723,6.773441,,,,,,,,,,,163627.6,134598.78,88537.51,116001.14,281416.2,319939.22,
4860,425.30492215259727,7.181738,,,,,,,,,,,177047.25,182941.92,65280.473,146113.44,106401.3,319467.25,
5849,425.3414558323293,8.143899,,,,,,,,,,,269106.94,143180.0,52110.38,122153.586,594386.06,184999.23,
5757,425.37732825853055,8.053369,,,,,,,,,,,486431.66,57725.086,411314.25,237793.7,785716.1,319419.94,
5693,425.3773642170445,8.011453,,,,,,,,,,,587139.25,57725.086,445087.97,505891.66,776775.94,769298.7,
5346,425.3774836335371,7.7309,,,,44,,,,,,,66727.09,41376.78,82468.945,191170.27,187658.78,366049.9,
5856,425.3774851074827,8.14989,,,,270,253,[M-H2O+H]+,,2,5858;5856,442.38079,562842.56,0,166970.19,915181.06,1560503.6,1188650.1,
6228,425.37749239481565,8.696325,,,,289,265,[M-H2O+H]+,,2,6228;6229,442.38079,65549.64,0,14118.851,123122.33,87999.71,157970.06,
5426,425.3775476652805,7.822106,,,,311,,,,,,,446341.1,5163.714,502021.7,1563257.4,1288669.0,2951973.8,
6029,425.37778225936955,8.3141775,,,,,,,,,,,95377.3,0,0,71489.234,99110.65,163297.69,
6111,425.37781561511366,8.458001,,,,,,,,,,,159382.11,49373.23,0,361204.97,360759.6,645337.6,
5140,425.3782704638766,7.5339074,,,,,,,,,,,43325.598,0,0,102807.61,80257.83,207028.44,
4308,426.1990402135516,6.6114855,,,,,,,,,,,556709.06,0,164447.98,518884.78,406100.56,645175.5,
3894,426.1990510479321,6.2113533,,,,3,,,,,,,2774474.2,73426.86,2400364.5,1.063967E7,7634272.0,1.3620346E7,
5026,426.199080935036,7.3737426,,,,,,,,,,,241035.3,0,114460.83,671434.94,341462.6,778146.0,
4732,426.1991425662118,7.0624495,,,,113,,,,,,,101009.65,0,53454.285,441588.97,263306.6,633780.75,
3258,426.19930142611463,5.6854286,,,,,,,,,,,0,0,38970.93,160604.92,160172.45,276390.56,
475,426.22322501650746,2.2171104,,,,200,,,,,,,1605420.4,47703.863,9788201.0,7414960.5,7870694.0,7817619.5,
4143,426.22695366340736,6.443699,,,,,,,,,,,81158.76,0,0,105697.64,110053.55,25132.611,
3241,426.2613778707993,5.6678042,,,,,,,,,,,68638.13,63413.203,343660.12,169921.9,265380.7,304682.25,
5815,426.38082228106833,8.106758,,,,,,,,,,,167213.95,0,19039.21,265408.16,64265.336,388029.84,
4814,427.1512406330725,7.1746836,,,,141,216,[M+Na]+,,2,4814;4915,404.16207,830645.06,0,0,203967.23,18727.11,382516.53,
5194,427.151337683117,7.5973053,,,,7,231,[M+Na]+,,2,5201;5194,404.16216,116795.55,0,38383.08,375482.97,173858.58,531023.9,
3901,427.20149767574185,6.2097273,,,,,,,,,,,449673.25,0,341032.16,1770903.6,1255031.0,2216665.5,
2586,427.20963481484546,5.191336,,,,164,,,,,,,4081.3333,13415.768,616952.8,37511.215,744971.1,99126.29,
3034,427.2112409383731,5.5110564,,,,96,,,,,,,4024623.0,1.0744686E7,7973559.5,6030604.5,1.2218405E7,9918840.0,
4859,427.2113012267883,7.2159657,,,,142,217,[M+H]+,,2,4859;4867,426.20401,559979.1,5243.3213,7512.0093,1085039.9,103289.09,1291296.6,
3536,427.21132020998294,5.9323807,,,,,,,,,,,0,289028.56,102116.16,131026.83,142629.47,232119.08,
4708,427.2115872251882,7.0301213,,,,381,,,,,,,71270.38,17035.312,87117.64,404918.06,201162.08,457045.16,
2389,427.21159678013606,4.997375,,,,32,,,,,,,76084.805,164205.88,116730.8,98320.24,257101.23,138589.11,
1591,427.21281112171545,3.7979896,,,,138,,,,,,,1226038.0,112952.164,93491.37,416718.25,827958.6,306304.12,
1959,427.22267652421317,4.4872336,,,,,,,,,,,94411.76,0,120721.22,105883.95,57614.242,2886256.2,
3390,427.24763874207537,5.8021812,,,,,,,,,,,0,0,193738.77,0,269979.97,0,
3622,427.24769643654724,5.987324,,,,,,,,,,,0,0,410274.2,0,532117.3,0,
2511,427.2477323898533,5.1181903,,,,,,,,,,,0,6646.124,32838.344,0,134461.84,0,
4199,427.3048680969091,6.495093,,,,,,,,,,,9231.467,20383.172,177189.14,54895.047,134106.1,219202.42,
4316,427.3050028985204,6.6141033,,,,52,,,,,,,120117.85,122256.04,562628.0,282496.4,517746.88,891221.06,
4423,427.3203078591127,6.7418857,,,,24,,,,,,,142773.66,217520.3,242528.75,233461.31,415966.66,418544.47,
5603,427.320389970492,7.943622,,,,188,,,,,,,240793.11,292527.03,115754.72,197015.84,202584.72,424083.38,
5786,427.3204057476474,8.096549,,,,,,,,,,,248742.16,385129.56,40683.54,321136.84,423258.6,742772.7,
4968,427.320426271062,7.3063903,,,,87,,,,,,,344379.5,421828.2,421127.72,634617.94,690465.0,864680.5,
4778,427.3204336461028,7.1366315,,,,,,,,,,,1940120.5,1504734.6,930422.3,1701578.1,1263814.0,3010247.2,
4728,427.3204581970897,7.0622654,,,,113,213,[M-H2O+H]+,,2,4724;4728,444.32388,793334.2,1242182.9,832013.25,1008478.4,1087940.5,1265269.1,
5062,427.3204663073641,7.409136,,,,233,,,,,,,2221038.0,1328755.4,978406.94,1560377.0,1888126.8,2675749.0,
4569,427.3204666379522,6.882362,,,,,,,,,,,212007.6,148645.38,56862.69,215565.8,204141.94,365486.4,
5293,427.3204971787978,7.6438165,,,,94,,,,,,,1313419.8,1278992.6,535938.8,1462907.8,911805.9,2162549.8,
5367,427.32056104665884,7.7499633,,,,,,,,,,,238041.47,148833.75,131299.9,274254.44,267384.72,454999.34,
5950,427.32058439354904,8.250669,,,,,,,,,,,65323.344,84266.72,0,113980.59,142549.11,211412.44,
5433,427.3207627461764,7.8357472,,,,,,,,,,,385480.88,273226.5,68258.445,368726.47,246704.23,651867.56,
6220,427.393175857039,8.63956,,,,,,,,,,,105816.34,0,68828.375,421425.22,221554.69,767790.2,
5602,427.3931822798239,7.939495,,,,188,,,,,,,14408.697,0,21424.73,86205.5,97954.21,133690.72,
6015,427.393326237678,8.29632,,,,354,,,,,,,96995.44,0,18598.057,416082.6,425876.97,619694.5,
5844,427.39337733210124,8.132133,,,,167,,,,,,,298509.2,0,281237.25,927335.1,1044772.75,1061925.0,
2675,428.1700521286066,5.265957,,,,232,,,,,,,566986.06,0,1098835.6,2192951.5,1486615.5,2069517.6,
2533,428.17006526629996,5.11028,,,,,,,,,,,14253.955,0,8265.432,93023.73,149902.36,58385.82,
2951,428.17012088061244,5.4652715,,,,156,,,,,,,542599.56,0,2157665.0,4118531.0,2331120.5,4328156.5,
3024,428.2145633203643,5.508581,,,,96,,,,,,,1641224.6,2971736.8,2126492.0,1624303.8,3371513.0,2649897.2,
4862,428.2146424466578,7.2085314,,,,142,,,,,,,150459.42,0,0,291836.38,25446.572,343368.53,
1960,428.22592089056735,4.46998,,,,,,,,,,,0,0,0,0,0,733231.56,
4959,428.32354313218633,7.331812,,,,,,,,,,,81604.766,70633.055,18132.914,88550.195,143253.64,260256.88,
5370,428.3236885063793,7.8151684,,,,,,,,,,,71093.625,45087.86,3971.518,51758.117,41179.66,153099.33,
5060,428.32374219519596,7.4079976,,,,233,,,,,,,661511.6,397071.97,301824.1,479516.94,591886.2,578653.44,
4727,428.32376993563815,7.0734196,,,,113,,,,,,,490182.28,379083.8,228720.72,294101.6,324121.0,392678.38,
5266,428.3237956245059,7.6276317,,,,94,,,,,,,411398.22,325876.2,54287.965,435952.34,276755.03,641450.8,
5610,428.3239946731937,7.9429345,,,,,,,,,,,72169.7,61835.39,27545.367,50775.953,72234.47,127664.61,
5378,428.35159272509236,7.7625113,,,,,,,,,,,41153.617,8468.683,0,58198.434,3427.5068,106017.13,
5908,428.3518353635536,8.192575,,,,229,257,[M+NH4]+,,2,5908;5905,410.31816,612332.06,563842.2,0,597182.44,483608.75,713106.4,
5997,428.3518727849049,8.267067,,,,,,,,,,,420293.28,61430.15,0,83014.2,53997.484,194658.06,
6026,428.39650140570984,8.299125,,,,,,,,,,,5078.494,0,0,67421.91,117265.266,183297.92,
5839,428.39665957696263,8.133215,,,,167,,,,,,,86446.71,0,79873.09,264972.62,320127.28,327601.5,
4662,428.4095050185626,7.021559,,,,,,,,,,,892285.5,1240312.6,412272.53,962356.94,233174.58,1219932.2,
5878,429.1666395600451,8.16227,,,,270,255,[M+Na]+,,6,5892;5887;5884;5874;5885;5878,406.17768,465376.5,0,0,1023457.2,792608.2,1441934.9,
5745,429.16685172097306,8.045141,,,,264,248,[M+Na]+,,6,5753;5718;5732;5726;5731;5745,406.17765,341152.22,0,221472.67,443052.72,416149.2,523704.12,
4972,429.1669436187536,7.305407,,,,87,222,[M+Na]+,,2,4967;4972,406.17772,4701254.0,145895.48,1760212.1,7187892.5,5783181.5,1.0787966E7,
5522,429.16700053512335,7.875686,,,,90,241,[M+Na]+,,4,5514;5510;5515;5522,406.17776,131883.7,0,0,174408.12,3449.504,484749.5,
5171,429.16723476605364,7.5912423,,,,125,,,,,,,45093.742,0,9859.174,179738.3,69226.76,329144.97,
2945,429.17399279523295,5.4642835,,,,156,,,,,,,46490.125,0,526112.8,1015003.06,564254.94,1090418.6,
3122,429.2165843389525,5.5283465,,,,,,,,,,,136666.86,616372.06,45011.6,72848.22,72929.49,137656.64,
1668,429.22287160714467,3.9125907,,,,203,106,[M+H]+,,2,1673;1668,428.21559,2276837.2,1.0888235E7,1940760.0,1537381.4,4023835.0,1968093.5,
2354,429.2267703445608,4.978875,,,,,,,,,,,36826.047,256908.0,6327.9414,0,24698.21,0,
3295,429.226953025038,5.712294,,,,85,,,,,,,32975.88,149946.95,5087626.5,1164135.6,7666115.5,874006.06,
2956,429.2270091214755,5.461348,,,,301,,,,,,,958255.5,1660448.4,4886163.0,1511036.0,7753945.5,3554734.0,
3146,429.2275130863864,5.581745,,,,,,,,,,,0,0,877472.06,240485.52,1512422.9,207264.22,
3738,429.26310266429505,6.0715966,,,,,,,,,,,791174.7,757412.44,2.0708246E7,484093.66,1.894021E7,422056.47,
3930,429.2631411962371,6.193127,,,,,,,,,,,25619.637,23782.39,4146731.8,41688.55,4658124.0,9373.986,
3391,429.26317800302724,5.770716,,,,,,,,,,,5411.2876,0,319087.8,0,350627.25,0,
3551,429.26324499006205,5.9454274,,,,,,,,,,,265244.7,1115852.9,423046.4,153326.62,404337.9,208010.7,
4404,429.2633078367787,6.730043,,,,,,,,,,,26803.691,31778.354,500194.1,0,397466.75,0,
4558,429.263315668253,6.8951507,,,,,,,,,,,223077.95,0,308531.3,0,98737.1,0,
3253,429.26335525277943,5.692128,,,,,,,,,,,22458.53,17402.734,283258.25,0,355584.78,10564.321,
6028,429.3361865497572,8.310356,,,,,,,,,,,242372.12,91423.98,38700.72,147185.11,176665.81,228491.9,
5127,429.33628382093207,7.5194144,,,,166,,,,,,,357351.34,155759.11,174455.72,545327.8,299403.0,971359.7,
5347,429.33635124631996,7.7307763,,,,44,,,,,,,727971.25,353767.1,407516.7,753286.3,694171.2,1191868.5,
5645,429.3364177509184,7.969015,,,,204,,,,,,,1310214.0,449028.97,735774.8,394901.38,623171.7,305064.16,
5056,429.3364612065925,7.388079,,,,276,,,,,,,50728.383,12027.519,33193.293,78516.62,114350.38,177228.62,
2353,430.14932360789544,4.961757,,,,,,,,,,,19181.094,0,324707.06,357405.12,254459.66,462434.88,
2095,430.14942260412363,4.6846642,,,,,,,,,,,0,0,83044.42,105677.67,68933.85,113902.37,
4970,430.1703455167829,7.307039,,,,,,,,,,,1242774.0,25217.5,481913.9,1976661.9,1541252.9,2977189.0,
5870,430.17045491447465,8.161072,,,,,,,,,,,114947.164,0,0,253947.38,211091.98,386184.34,
1043,430.2181690160358,3.0336754,,,,,,,,,,,95923.66,305220.03,92302.67,93952.26,196349.83,149816.17,
3293,430.2302442415682,5.7142,,,,85,,,,,,,0,15539.004,1425301.1,335339.22,2070013.5,140883.39,
2955,430.2303100365805,5.463222,,,,301,,,,,,,270229.47,721686.2,1384183.9,661070.44,2197320.5,994021.8,
3134,430.23078094098696,5.581745,,,,,,,,,,,0,0,230249.98,61941.957,427118.5,34533.9,
1284,430.2433101347461,3.4159844,,,,112,,,,,,,411736.4,567522.4,381918.9,277268.8,282210.47,465484.44,
3728,430.2665121150715,6.069969,,,,,,,,,,,160355.05,194832.33,5987317.0,90372.62,5492713.5,111109.98,
5384,430.3309387192378,7.799083,,,,,,,,,,,279352.06,167141.84,128622.59,353369.06,253271.69,345061.22,
5348,430.3395633584203,7.7319427,,,,,,,,,,,192328.44,72971.85,62198.51,195739.2,183466.94,251234.6,
5641,430.33996610717276,7.969026,,,,,,,,,,,363529.56,129683.516,113466.44,81024.18,144132.08,68901.84,
3746,430.35234897166214,6.10241,,,,18,,,,,,,309770.2,213549.0,33076.785,318194.0,231960.58,557604.4,
54,430.8865957138341,0.37078765,,,,149,1,[2M-2H2O+H]+,,2,54;59,232.95046,2473140.8,2462875.2,1538698.8,1448963.9,1422511.4,1224888.9,
4974,431.1732688153169,7.307502,,,,,,,,,,,201141.16,0,60329.637,328637.84,237767.69,469397.38,
6202,431.18241355865996,8.625118,,,,,,,,,,,0,0,0,54169.824,0,294961.2,
5696,431.18252524987565,8.002546,,,,11,247,[M+Na]+,,3,5696;5666;5668,408.19338,7312488.5,151028.3,4763626.0,1.0074142E7,7966379.0,1.3362922E7,
6092,431.1826555653727,8.361449,,,,,,,,,,,16286.484,0,0,73061.625,53482.07,151766.06,
5988,431.1827115469298,8.280532,,,,143,,,,,,,68983.24,0,0,482434.88,258762.84,1130606.1,
2135,431.2061500210543,4.7636385,,,,,,,,,,,82173.9,294398.1,0,0,0,0,
2428,431.20616332702843,5.037662,,,,,,,,,,,203385.33,649277.44,38651.324,41791.945,68600.15,168935.03,
2545,431.20616888192245,5.1080794,,,,,,,,,,,404345.03,1067945.8,4693.647,8075.125,66407.07,75359.484,
2304,431.20623644639255,4.920995,,,,,,,,,,,1271632.2,2881818.2,292470.62,248391.7,310747.0,270066.22,
1670,431.2279590839741,3.913432,,,,,,,,,,,63079.656,376711.16,61903.24,47997.1,128044.71,64715.19,
2949,431.23212658410444,5.45273,,,,,,,,,,,8259.274,32853.414,95109.2,62541.094,243685.0,58547.98,
2797,431.2425794272512,5.359389,,,,,,,,,,,55515.332,168882.98,243489.92,79713.2,409379.72,94013.734,
3438,431.242803640523,5.812264,,,,,,,,,,,0,6474.895,304015.16,0,344716.8,4047.424,
3200,431.242930785337,5.618933,,,,,,,,,,,0,31611.992,95726.55,22401.613,253838.9,49339.273,
3061,431.2429957831408,5.5331907,,,,,,,,,,,0,42449.688,416877.56,35088.086,602515.6,72224.49,
5495,431.27859058325095,7.8519425,,,,,,,,,,,0,0,1023797.7,0,873729.9,3394.2627,
4500,431.27864093332346,6.8232703,,,,,,,,,,,0,0,471370.62,0,317652.6,3415.564,
3446,431.27881354105165,5.8515735,,,,236,,,,,,,590359.9,796186.2,3686295.2,423482.2,4594033.0,514144.88,
3156,431.2788856539514,5.581824,,,,,,,,,,,123918.66,482823.66,117421.14,10923.176,218729.25,42022.715,
3347,431.27893988950524,5.743885,,,,,,,,,,,149345.84,376291.25,219717.9,72538.65,323838.78,130273.3,
3675,431.278908734101,6.071633,,,,18,181,[M+H]+,,3,3675;3743;3734,430.27157,804614.56,3171015.8,536501.94,394085.72,858382.44,390254.25,
2494,431.27894870314793,5.1092715,,,,,,,,,,,144543.95,543884.1,161805.47,55668.348,202235.16,115409.89,
4642,431.27897777483287,6.967493,,,,,,,,,,,0,0,542771.6,0,300743.03,0,
4796,431.2789793126438,7.106846,,,,,,,,,,,95468.78,8825.96,814921.8,89859.58,433644.16,149629.36,
4921,431.2790416559508,7.272317,,,,,,,,,,,0,0,452090.94,0,178178.45,0,
3914,431.27931948197937,6.2250047,,,,65,190,[M+H]+,,2,3914;3925,430.27191,333845.9,682133.25,683778.6,316645.3,652819.75,309344.2,
6098,431.3517579713208,8.432955,,,,,,,,,,,141392.48,434855.9,0,116529.37,110916.73,216599.62,
1840,432.1650238644186,4.2431784,,,,254,,,,,,,2438548.5,46596.766,4054906.5,8992856.0,4850850.0,1.0649868E7,
1918,432.16504739770915,4.398342,,,,89,,,,,,,865709.25,0,1794114.8,3756933.8,2202134.5,4418806.0,
1752,432.1650490326068,4.076478,,,,343,,,,,,,564327.06,0,167448.75,412464.66,260368.81,480718.97,
2308,432.20943609700254,4.9231095,,,,,,,,,,,327299.8,734558.6,48025.965,35931.668,59930.227,43880.953,
3204,432.2376679935237,5.638987,,,,73,160,[M+NH4]+,,3,3211;3206;3204,414.20397,1369107.8,1487134.9,1335750.1,1396815.1,1095492.4,978717.9,
2975,432.2376748759552,5.4858756,,,,226,149,[M+NH4]+,,2,2987;2975,414.20388,75894.47,256240.69,18655.988,38500.355,52532.77,43831.777,
1076,432.2800384901616,3.1129677,,,,,,,,,,,122782.234,182868.97,180169.28,195865.7,267189.56,342283.84,
3445,432.28231269414465,5.8525352,,,,,,,,,,,163876.14,99725.664,1050569.1,89012.125,1322254.2,115623.14,
4643,432.2823217553097,6.967493,,,,,,,,,,,0,0,121843.875,0,79584.96,0,
3731,432.2829738543619,6.073256,,,,18,,,,,,,231011.83,817297.94,210006.78,68694.96,277718.4,88546.91,
91,432.98172236812803,0.38869166,,,,,,,,,,,77659.69,48443.086,1451726.0,706713.9,292915.7,98951.45,
130,433.09246550458096,0.3984846,,,,149,,,,,,,741084.5,1458760.0,1032071.5,158667.17,245237.05,229192.23,
2713,433.2210773389124,5.2837963,,,,,,,,,,,15757.628,136059.05,116323.62,7302.849,195571.66,3718.821,
2947,433.2211866978955,5.4380918,,,,,,,,,,,64417.883,264011.25,3310.5693,0,3054.7637,0,
2523,433.22187270934506,5.1265454,,,,274,,,,,,,2198342.0,6869463.0,539757.06,324285.06,771587.25,738501.9,
2196,433.22201538101416,4.8956237,,,,77,117,[M-H2O+H]+,,2,2252;2196,450.22523,1864988.5,3656111.5,396418.56,256115.0,476234.44,529599.6,
3601,433.25810462286626,5.9610834,,,,,,,,,,,0,4368.782,842303.25,65823.79,1257637.5,47946.723,
3279,433.25816293704156,5.7081285,,,,85,163,[M-H2O+H]+,,2,3279;3271,450.26154,862002.56,4239527.0,2430695.8,558940.5,3399878.8,823220.75,
5995,433.3074790330262,8.284871,,,,143,260,[M+Na]+,,4,6002;5995;6010;5996,410.31837,332963.22,359608.2,0,616059.56,697586.25,1800926.4,
5905,433.3075260205137,8.188382,,,,229,257,[M+Na]+,,2,5908;5905,410.31816,241626.73,123735.22,0,250328.28,186104.02,440526.5,
1921,434.1702622357185,4.3955126,,,,,,,,,,,16755.438,0,58408.703,132963.55,67655.23,144396.9,
2390,434.21689149223295,4.9981794,,,,32,,,,,,,343584.47,906167.06,321498.06,237292.56,370239.5,413933.88,
2530,434.2252936319303,5.1274085,,,,,,,,,,,578351.56,1777411.4,130259.96,75480.41,190088.75,182195.05,
2248,434.2532929727158,4.8908997,,,,,,,,,,,82395.805,192062.52,0,0,3389.5251,0,
3020,434.2533406787691,5.475662,,,,,,,,,,,123548.43,368235.7,1029987.9,31411.648,1343491.0,58269.133,
2843,434.253412087782,5.394815,,,,,,,,,,,727830.4,2573141.2,2042297.0,709798.06,3214863.2,891799.9,
6005,434.31088678133494,8.286047,,,,,,,,,,,98690.44,91905.26,0,177704.92,199841.95,546087.06,
915,435.1047720313078,2.8389337,,,,182,55,[2M+Na]+,,3,917;918;915,206.05782,143700.44,0,1226295.4,2035014.5,596884.6,3647333.5,
2531,435.22682222928717,5.128109,,,,,,,,,,,48877.61,162613.19,0,0,8472.91,8729.674,
1579,435.2284178185843,3.7817595,,,,199,98,[M+H]+,,2,1579;1567,434.22101,428351.12,440103.38,5918157.5,1736637.6,7267848.5,2559181.0,
1936,435.23715302769017,4.4382653,,,,,,,,,,,0,58360.816,0,0,0,0,
3333,435.23738968811944,5.7334905,,,,150,,,,,,,131184.06,467674.62,713464.94,285175.16,1254582.1,404521.06,
2458,435.23749039545913,5.0573707,,,,69,121,[M+H]+,,2,2451;2458,434.23037,1057231.5,2743419.0,477746.12,480415.78,660173.0,709554.94,
2116,435.2374910221977,4.736472,,,,,,,,,,,32505.355,93028.305,0,0,0,0,
4150,435.25026616965664,6.5160007,,,,,,,,,,,163547.9,243298.23,602509.75,0,2474955.2,0,
4240,435.2503073096846,6.5514083,,,,320,,,,,,,461766.47,386367.25,8305533.0,1290686.5,8924164.0,1484629.4,
4365,435.25037821455675,6.6401086,,,,231,203,[M+H]+,,3,4365;4363;4369,434.24316,4735397.0,4007920.8,1734291.2,1.1684918E7,4037885.0,1.4106631E7,
2864,435.25663355408784,5.4034386,,,,,,,,,,,98012.89,674449.56,485953.62,113815.35,348783.22,147074.33,
5547,436.21165871328486,7.8850627,,,,,,,,,,,416517.0,0,0,77383.695,23007.713,64073.04,
3526,436.2117168341383,5.926248,,,,,,,,,,,232867.64,0,6844.286,329927.47,218079.33,118276.14,
1416,436.2180812899265,3.5853195,,,,211,88,[M+H]+,,2,1411;1416,435.2108,2619712.2,772814.1,528789.25,918299.6,1818030.1,1345894.5,
3323,436.2404885000376,5.7334933,,,,,,,,,,,23907.307,50282.68,182580.28,69109.164,319578.12,108083.38,
3152,436.2691283176373,5.585756,,,,281,157,[M+NH4]+,,2,3152;3155,418.23537,5326.503,36725.883,1410520.0,197179.61,2487029.5,111463.02,
2692,436.2691828923689,5.3508644,,,,134,138,[M+NH4]+,,3,2804;2782;2692,418.23537,296762.28,929547.1,1408348.8,210849.72,2819813.2,210310.86,
3840,436.35691624817696,6.214972,,,,,,,,,,,89780.29,4292.4414,91766.48,40017.387,111575.734,646365.9,
4147,436.3572158499498,6.479683,,,,,,,,,,,4740.745,0,13696.579,54762.92,23763.516,164188.89,
1281,437.18924011798634,3.408735,,,,112,75,[M+Na]+,,2,1281;1280,414.1999,1538712.4,2048954.5,2379327.2,1608277.6,3008393.2,2578464.2,
1347,437.19034931742436,3.4492416,,,,,,,,,,,51372.164,1795870.6,2235314.0,153448.94,2482882.0,162279.05,
1481,437.1915260896532,3.668554,,,,364,,,,,,,530255.0,100142.35,541559.25,2364211.2,1332224.5,2699068.2,
2993,437.19307473086064,5.4859214,,,,226,149,[M+Na]+,,4,2987;2993;2994;2992,414.20388,216835.14,530590.6,147077.16,112776.31,180359.7,210732.77,
3211,437.1932590180741,5.642959,,,,73,160,[M+Na]+,,3,3211;3206;3204,414.20397,130087.57,119058.914,105723.95,103146.47,51342.973,88526.76,
4595,437.1956357632146,6.9097357,,,,,,,,,,,22577.293,0,177449.55,190338.36,212684.8,235279.44,
4965,437.26598905464283,7.2301693,,,,,,,,,,,491485.12,116335.625,5615916.0,1171626.0,816899.25,3041894.0,
4817,437.26599812155683,7.178758,,,,310,,,,,,,1159760.4,1185210.4,1.7603504E7,3615714.0,1.3467232E7,2481407.0,
4626,437.26634211873,6.9974384,,,,,,,,,,,14759.129,37502.297,209621.86,0,194682.78,0,
4400,437.2697209485406,6.7110753,,,,153,,,,,,,96517.6,122808.55,223376.86,181635.97,232903.67,253706.17,
4649,437.34113665473177,6.981556,,,,,,,,,,,0,0,11177.371,4565.32,479418.16,102596.33,
5913,437.34117196520435,8.195965,,,,205,258,[M-H2O+H]+,,2,5915;5913,454.34451,227192.05,0,0,337198.62,582235.3,550478.5,
1478,438.1950177214255,3.6660836,,,,,,,,,,,112863.12,18614.904,113980.27,534243.56,309931.44,631448.7,
682,438.22314295506396,2.5206401,,,,39,,,,,,,0,0,216346.69,262823.9,342674.28,349878.28,
1144,438.22341305867485,3.2275298,,,,,,,,,,,8587.948,30908.23,382385.06,145969.97,503001.47,211287.9,
2362,438.22723250419324,4.975238,,,,,,,,,,,1096388.0,0,169108.86,1920016.6,1364196.2,776855.8,
3171,438.22724448381325,5.606733,,,,291,,,,,,,698564.7,0,257531.6,1448450.6,896021.94,1195513.1,
4222,438.22738491315613,6.518374,,,,,,,,,,,104377.5,0,0,180512.95,82488.28,44433.734,
4831,438.2693495723142,7.1845403,,,,,,,,,,,161953.1,225977.9,4592909.5,712558.7,3622789.2,678991.5,
3350,438.28449100604024,5.7476745,,,,,,,,,,,0,0,273007.94,3518.9097,362978.03,0,
4695,438.28485587863383,7.023271,,,,,,,,,,,0,0,144985.52,78776.734,120539.18,89453.21,
1830,439.1747212415944,4.2443,,,,48,,,,,,,118479.805,346604.78,31961.229,30463.78,42948.195,73244.16,
2266,439.1748597150474,4.906981,,,,5,,,,,,,340338.28,544764.2,224108.1,155380.4,305636.22,477331.03,
2895,439.20903552473493,5.424928,,,,19,143,[M+Na]+,,5,2904;2905;2899;2895;2896,416.21957,296538.22,966296.25,704155.3,228752.52,1085475.4,393430.3,
2439,439.21123531119866,5.0487022,,,,69,120,[M-2H2O+H]+,,2,2439;2441,474.22499,79342.695,184069.86,52789.4,71774.164,103116.09,160178.86,
4582,439.21130781785234,6.8919935,,,,46,,,,,,,17102.824,0,115261.15,247323.6,153951.67,371958.84,
3164,439.23050584349323,5.604574,,,,,,,,,,,190525.83,0,67108.99,423533.25,242142.78,346051.9,
3328,439.2475778702021,5.7325387,,,,150,,,,,,,99395.164,348214.47,553965.44,213004.45,985640.3,309401.94,
4812,439.27178241416703,7.1787314,,,,,,,,,,,0,3211.173,687860.75,73837.016,547960.8,90134.664,
3008,439.2955492586171,5.5330987,,,,,,,,,,,25699.469,5776.8228,3107.5083,4779.5825,19697.355,377047.97,
5644,439.3565735264795,7.9689245,,,,121,244,[M-H2O+H]+,,2,5638;5644,456.35983,460964.62,0,433720.88,844559.44,2115766.0,1057617.8,
6176,439.35679370784334,8.561862,,,,,,,,,,,171236.12,0,0,262296.03,188391.53,358797.94,
