row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp2_3_Run191.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,POS_TJGIp2_1_Run52.mzML Peak area,POS_TJGIp2_2_Run120.mzML Peak area,
3947,408.3261731533923,8.673112,,,,293,,,,,,,301658.56,2278340.0,583788.9,530023.6,1154811.1,741741.3,
3071,408.3677983417319,7.615399,,,,172,172,[M+NH4]+,,2,3071;3077,390.33387,220257.94,624438.25,138108.55,310818.75,300176.34,658325.1,
1312,409.1618702633745,5.077009,,,,70,95,[M+Na]+,,3,1311;1314;1312,386.17264,2000305.5,1265885.4,3213999.0,1807789.6,1026816.5,2188521.2,
1556,409.2668051233571,5.598269,,,,158,118,[M+Na]+,,2,1556;1558,386.27759,764868.5,663311.5,1017931.25,673326.94,807379.6,836346.1,
3390,409.3094471645349,7.9341826,,,,,,,,,,,3853989.0,1771802.4,478234.84,4216271.5,4680743.5,2163472.2,
3466,409.3095124539377,7.982755,,,,,,,,,,,5204513.0,1533921.1,1239259.4,2798311.5,3655238.8,1819823.9,
3235,409.3096137131349,7.7091575,,,,10,,,,,,,2088812.9,1293734.1,1572813.8,1487252.2,2108053.2,4427099.0,
2802,409.30964391048064,7.3294053,,,,3,166,[M-2H2O+H]+,,2,2794;2802,444.32326,4183309.2,4339363.5,5040590.5,4057460.5,5059655.0,8051154.0,
2690,409.30972913403315,7.231587,,,,,,,,,,,1113441.0,1800109.2,1394863.5,1142508.1,2000125.1,1259946.0,
3780,409.30978229518814,8.382144,,,,,,,,,,,1058493.1,1232890.5,778143.56,1915582.0,1643818.1,913188.5,
2443,409.3099081439475,6.911101,,,,152,150,[M-2H2O+H]+,,2,2441;2443,444.32345,2111593.8,2077548.4,3122834.5,2236831.8,2212668.8,2760229.0,
2148,409.3100032077925,6.5272956,,,,,,,,,,,545160.2,946696.0,571356.5,709784.6,726448.5,969932.56,
4001,409.3287766218534,8.749493,,,,,,,,,,,586289.56,1111829.6,963607.44,1097855.6,1529782.6,1083137.5,
3948,409.32905630094075,8.659339,,,,,,,,,,,76591.3,199246.83,175773.9,146310.97,317487.3,231348.14,
4269,409.4397117944257,10.171903,,,,9,,,,,,,1031814.7,1351733.1,1276178.0,1481029.9,1956664.5,652729.4,
3394,410.3129768878852,7.934488,,,,97,,,,,,,445439.5,145698.42,206987.23,462597.1,1320928.0,478638.34,
2797,410.31335517451845,7.3294683,,,,,,,,,,,833414.2,764104.56,1503975.6,546094.06,917704.8,1419456.2,
2439,410.313738476437,6.9111195,,,,,,,,,,,547374.44,601785.06,589141.1,659723.5,719983.3,566049.3,
4373,410.7609701494013,10.541727,,,,,,,,,,,3541165.8,2638487.2,3639385.5,0,3376133.0,4770840.0,
1439,411.16967680487795,5.3720894,,,,180,,,,,,,448215.06,556249.5,690224.0,609784.2,730872.8,774896.9,
1491,411.1698109583288,5.486813,,,,208,,,,,,,428272.4,538565.3,623462.0,547056.0,657513.0,708186.3,
2730,411.25245489833827,7.2553086,,,,,,,,,,,209210.38,270587.47,191635.67,306176.16,458786.22,457594.38,
2989,411.3251310549853,7.504914,,,,213,,,,,,,5175735.0,5030705.5,4262051.5,3710345.5,4675762.0,6242859.0,
3596,411.32515276696654,8.138089,,,,174,,,,,,,2710600.0,1476065.6,1336597.6,2694055.8,1752034.0,1049631.5,
3333,411.3251765991734,7.8310184,,,,,,,,,,,8037578.5,2869038.5,3630092.5,6656697.5,8329989.0,6490970.0,
1679,411.3252030546532,5.790348,,,,67,,,,,,,3730141.5,5451470.0,5375352.0,3407195.5,3456972.2,5259023.5,
1516,411.3252209942105,5.558396,,,,184,,,,,,,2010432.5,1818867.8,2127551.5,2172363.8,2651665.5,5450693.0,
2874,411.3252978211205,7.399423,,,,34,,,,,,,2530647.2,2115117.8,2244677.8,2112357.5,2387658.2,2863574.2,
3476,411.3253038481785,8.026416,,,,,,,,,,,3734544.5,1470276.6,1606511.0,3702783.0,3798522.8,1596294.2,
1912,411.32533590450595,6.120065,,,,86,,,,,,,5876395.0,1610746.1,7191415.0,7779017.5,1650315.4,1.4790305E7,
1828,411.3253569616017,6.0730515,,,,,,,,,,,2705676.0,6056738.5,3013255.0,4715183.0,7722940.0,7674509.5,
2018,411.3255511607649,6.3164954,,,,,,,,,,,1591961.2,182211.16,2669090.8,99262.11,275816.0,821822.2,
1585,411.3574155568142,5.6783004,,,,57,,,,,,,144418.53,946916.94,1091644.1,966690.1,890818.06,904074.06,
699,412.209026315019,2.9912007,,,,243,,,,,,,414391.78,853435.3,1289019.5,823291.2,863013.6,749462.56,
742,412.20905654014376,3.1012137,,,,,,,,,,,627175.75,1267739.1,1938404.5,1140893.5,1290836.6,1126454.5,
1605,412.3196500723631,5.6948547,,,,,,,,,,,702675.3,5565170.5,1061568.1,1908863.6,603023.5,3130360.2,
2866,412.3287651558275,7.4141083,,,,,,,,,,,876449.7,1001211.44,717149.0,691548.3,760884.0,887978.4,
1530,412.3288389872271,5.543876,,,,,,,,,,,591695.4,455783.12,650799.1,554740.44,710408.7,1520126.4,
1930,412.3288512739657,6.118994,,,,,,,,,,,772266.94,310272.88,2189644.2,427110.8,422177.16,4458744.5,
3472,412.3289305205713,8.026466,,,,,,,,,,,1058764.0,580382.5,490963.53,801664.44,805422.56,473731.12,
1826,412.32895912373334,6.073878,,,,,,,,,,,803873.25,1861997.6,865896.2,1366939.6,2373887.2,2297853.5,
1681,412.32908425033116,5.791229,,,,67,,,,,,,985308.94,843752.56,1291533.9,912724.3,1575628.6,1491458.8,
3736,413.26553097347056,8.29409,,,,91,190,[M+Na]+,,3,3733;3731;3736,390.27637,3.4018504E7,1.7561632E7,2.2099846E7,3.582393E7,1.6006529E7,2.3665952E7,
3147,413.3026051392981,7.67398,,,,18,175,[M+Na]+,,2,3146;3147,390.3131,1998882.5,1258282.0,1417982.9,1773599.4,2025025.6,3672782.5,
3077,413.32298519001233,7.6178117,,,,172,172,[M+Na]+,,2,3071;3077,390.33387,491661.56,351493.97,257872.69,385999.62,171972.97,765537.9,
3540,413.37704654981025,8.117541,,,,218,,,,,,,2333889.5,930923.0,636274.0,1242990.2,807818.56,429290.97,
4096,413.377131008513,8.989839,,,,289,,,,,,,46655.598,178218.38,29310.396,65324.797,130000.12,22165.295,
4160,413.37716927237216,9.525828,,,,,,,,,,,34115.906,118068.35,22683.758,54874.82,98615.51,0,
2737,413.37725955311265,7.2612243,,,,79,,,,,,,1634673.4,768901.3,692341.44,972811.4,805515.4,517558.12,
2288,414.31056531195765,6.73284,,,,,,,,,,,185309.58,56240.258,37235.15,758535.25,279314.97,173009.67,
3551,414.3804828159723,8.120864,,,,,,,,,,,702081.9,281280.62,121356.336,378686.28,235566.25,123340.35,
878,415.1634683110339,3.4523737,,,,54,,,,,,,423365.97,362863.16,656302.4,361463.5,447948.38,721981.0,
1425,415.21044230491503,5.3536086,,,,88,,,,,,,630853.6,824235.56,763949.75,509430.7,735902.0,578068.25,
1289,415.2107699663095,5.0011106,,,,199,,,,,,,79603.14,113682.78,66724.336,65347.938,52682.137,45104.723,
1158,415.2322101080231,4.55208,,,,,,,,,,,73653.4,210590.61,211224.89,106145.49,206513.86,183123.14,
1026,415.23228465484107,4.024527,,,,,,,,,,,83195.27,292364.16,466826.5,297206.38,346282.56,315209.72,
3259,415.32009703788975,7.7365985,,,,62,,,,,,,593729.0,411438.25,477029.66,704253.1,996732.6,1315088.4,
3341,415.32011705882184,7.819282,,,,267,,,,,,,141760.4,61487.61,74506.12,261804.42,361469.62,235825.89,
2205,416.2370554461202,6.6321797,,,,,,,,,,,378553.9,437921.78,407554.7,370826.03,428586.38,455670.72,
1261,417.2264434061681,4.9334354,,,,,,,,,,,231163.06,482386.62,259603.16,265663.16,300680.56,206632.39,
2431,417.23981242353176,6.845198,,,,,,,,,,,242778.14,1495278.1,17251.89,340992.53,1837432.0,636073.8,
2268,417.2398833306309,6.709348,,,,,,,,,,,2633087.8,378236.25,2040073.5,1788631.9,541946.94,3527439.0,
2199,417.23998736777156,6.6700215,,,,,,,,,,,1259752.4,143778.89,1576998.1,666999.4,227240.47,1217784.9,
1407,418.2792732644851,5.32407,,,,179,107,[M+NH4]+,,3,1408;1407;1437,400.24546,270073.8,714371.5,901558.4,421601.75,1980549.6,1067553.8,
2023,418.3159869452765,6.329453,,,,140,,,,,,,521839.62,555222.1,1064473.4,500293.7,912600.4,823713.7,
1544,419.1859949756504,5.585472,,,,266,,,,,,,187400.31,201836.66,372798.66,233440.23,247212.38,455261.1,
1716,419.18605937520346,5.8626437,,,,131,,,,,,,254450.9,307338.9,465959.75,153495.5,428266.97,487354.88,
1344,419.1862029730997,5.199498,,,,,,,,,,,174369.52,201919.55,215229.23,191153.9,288872.75,223445.06,
2766,419.3150634043066,7.293367,,,,114,,,,,,,70022.01,116040.95,149082.11,104122.805,319094.25,291796.94,
3906,419.3151072216478,8.565502,,,,,,,,,,,473478.28,1104439.5,427339.38,756424.25,1026212.3,502634.66,
2438,419.31534586673274,6.9086833,,,,152,,,,,,,236041.66,370523.62,281793.47,392778.28,325823.12,309491.94,
3380,420.2313865231761,7.903183,,,,97,,,,,,,1674613.6,667143.56,618335.56,1813606.9,1814308.2,781824.25,
3017,420.33138703359947,7.5544796,,,,,,,,,,,133475.61,278134.16,63841.473,120005.516,328950.38,367241.47,
2074,422.1617567030664,6.422358,,,,4,,,,,,,474201.38,551758.8,583615.4,628334.7,759860.06,700102.75,
2980,422.24717367371494,7.491895,,,,,,,,,,,116751.11,90182.766,122126.81,99139.75,76499.86,273302.53,
3401,422.3044863639161,7.933462,,,,240,,,,,,,1754582.0,536626.9,825111.4,1774907.2,2180928.5,1171491.2,
3987,422.30452565017885,8.732837,,,,,,,,,,,12282.109,253673.94,76623.93,154185.64,261886.58,116369.89,
2069,423.1697094740748,6.421514,,,,4,,,,,,,1371014.8,1620121.1,1691386.1,1782135.4,2222846.2,2050926.2,
1408,423.2346274066988,5.3232584,,,,179,107,[M+Na]+,,3,1408;1407;1437,400.24546,1348147.4,1264785.9,2594761.5,860006.06,1931159.2,2097198.0,
2967,423.28873376480533,7.468016,,,,,,,,,,,333251.66,314024.38,261823.81,32639.303,298709.1,1257331.9,
4184,423.2888122217223,9.615773,,,,247,,,,,,,442951.75,1109257.2,968069.8,836909.56,1957428.9,1260952.1,
3877,423.2891591023145,8.509266,,,,251,,,,,,,162297.19,218044.53,199581.19,276235.12,325469.06,173319.03,
3398,423.3079997590039,7.9298534,,,,,,,,,,,472519.75,139338.1,218217.9,483605.06,627913.9,301653.5,
1874,423.3249973265792,6.0848026,,,,,,,,,,,324156.4,305332.94,289498.97,274042.06,332780.6,339359.62,
4004,423.3251900723399,8.755042,,,,,,,,,,,19939.041,223351.36,35084.453,93909.0,212378.98,69525.195,
3686,423.3613588387356,8.232654,,,,,,,,,,,570022.75,204235.38,237992.67,501120.03,283003.62,156124.17,
909,424.31654000920656,3.5719697,,,,,,,,,,,21109.709,162282.4,116281.945,170585.5,66925.516,271799.4,
3995,424.3197725680714,8.744119,,,,,,,,,,,175032.94,180738.5,204026.23,95238.336,398281.2,274799.12,
1657,424.32012189193557,5.770975,,,,,,,,,,,521753.94,705575.94,631194.25,522988.34,521131.5,620826.8,
3741,424.32025114512703,8.224342,,,,119,,,,,,,2754375.0,774091.94,2744271.8,1377337.4,3273314.2,3432500.5,
3497,424.3203072294842,8.080614,,,,51,,,,,,,4500350.5,1144911.9,1196939.9,3345982.8,2693696.0,1966515.6,
2696,424.32039218882613,7.207587,,,,115,164,[M-H2O+NH4]+,,2,2698;2696,424.29729,307450.03,525415.75,670204.1,561278.2,575576.75,927621.5,
2551,424.3630593736803,7.0253615,,,,11,161,[M+NH4]+,,2,2551;2555,406.32883,394390.88,1837588.0,391098.94,1021961.0,902662.9,1326616.1,
2286,424.3630646512334,6.730427,,,,144,145,[M+NH4]+,,2,2286;2285,406.32921,710079.4,1493121.0,948656.25,1396330.4,1346253.6,1320237.8,
1315,425.1356718638558,5.08137,,,,,,,,,,,235380.34,133041.19,400062.22,202045.61,54954.1,265989.56,
2511,425.21429832055486,6.993707,,,,,,,,,,,114610.195,693055.06,68316.805,44525.035,70123.05,270821.28,
3018,425.28681395357904,7.5553336,,,,,,,,,,,260460.8,130412.375,158091.78,138819.48,189367.45,423343.78,
3204,425.3042424976533,7.6765094,,,,,,,,,,,489164.7,557581.56,1153057.9,1119630.6,1561408.5,3271282.5,
3025,425.3042872016242,7.5639014,,,,,,,,,,,1810888.6,1604875.8,1543405.5,1458566.9,2127908.5,1216376.4,
4242,425.3043137719865,10.066064,,,,157,,,,,,,671935.06,2506537.0,1418815.9,1936876.0,3715701.0,1460692.1,
2918,425.3044076075302,7.4369698,,,,128,,,,,,,1206720.0,896804.2,836818.0,667494.4,1201595.2,1796514.6,
3990,425.30452580580385,8.742347,,,,77,,,,,,,402772.44,644899.25,540689.7,312956.75,524483.8,236219.64,
2619,425.30464230990054,7.1757493,,,,15,,,,,,,1489500.8,1774944.5,1808910.1,744144.44,1172296.9,2150916.8,
2565,425.3046469458141,7.086498,,,,,,,,,,,667284.06,1210236.5,489830.84,822595.8,1005687.4,1667455.2,
2698,425.3047131359406,7.210913,,,,115,164,[M+H]+,,2,2698;2696,424.29729,948734.06,2402024.0,3326955.0,1258858.1,2349570.8,2128430.2,
2396,425.3047941551318,6.8620687,,,,,,,,,,,1194882.8,2972174.5,3003167.5,2643088.2,1851424.5,3099568.0,
1445,427.2108961722563,5.3883653,,,,,,,,,,,670699.44,770245.7,672283.75,554081.94,629288.9,485194.56,
3303,427.3200583893954,7.7914853,,,,111,181,[M+H]+,,2,3310;3303,426.31266,6433570.0,2744159.5,4129676.0,5336610.5,5406580.5,7122335.5,
3455,427.3200976219376,7.997471,,,,99,,,,,,,3069130.2,1194901.6,1086463.9,2080208.0,2154122.8,1219549.8,
2793,427.3201789091044,7.3285985,,,,3,166,[M-H2O+H]+,,2,2794;2793,444.32326,7142184.0,4596822.0,7046607.0,5753776.0,7913023.5,1.1666056E7,
3012,427.3202148580572,7.545262,,,,235,168,[M-H2O+H]+,,2,3011;3012,444.32339,1302845.6,1493875.4,1159956.2,1197351.6,1545140.4,2315079.0,
3213,427.32030908773,7.6899586,,,,87,176,[M+H]+,,2,3213;3212,426.31271,581941.4,509590.25,571802.44,521778.56,928239.44,1216000.5,
2494,427.3204556552755,6.975252,,,,52,,,,,,,1.4092999E7,1.4876489E7,2.0486844E7,1.7625922E7,1.8067534E7,2.393806E7,
1738,427.3889436782958,5.9247456,,,,,,,,,,,150592.89,648275.06,197447.64,513696.8,649254.9,478397.22,
1837,427.3889846813111,5.968453,,,,,,,,,,,174811.6,30126.0,796042.44,284608.4,47841.758,305781.12,
676,428.2040318272506,2.9685538,,,,201,,,,,,,576705.9,1223491.2,2098255.5,1140173.5,1347588.1,1061129.5,
629,428.20407765318214,2.8774407,,,,,,,,,,,292018.12,623093.2,1053046.9,595049.7,751682.06,570812.5,
2808,428.3237536400081,7.3285923,,,,3,,,,,,,2136330.0,1375699.6,1628817.5,1550166.0,1857610.0,3479495.2,
2654,428.32400700990496,7.137136,,,,,,,,,,,320535.06,443659.3,352718.0,510299.4,331293.03,527989.3,
4125,428.38834033824986,9.216088,,,,,,,,,,,1248115.8,2184108.8,2051473.6,1720958.4,1800814.6,1511013.1,
3080,428.40908072087046,7.600137,,,,,,,,,,,5716064.0,0,3331123.0,0,0,303829.1,
2923,428.40916767101436,7.394258,,,,,,,,,,,1361564.5,19988.402,1354737.6,434473.8,282836.2,2827998.0,
2755,428.40932311006094,7.2939262,,,,,,,,,,,786121.5,896340.6,488022.2,2604200.0,615810.7,737284.3,
2658,428.40936408213094,7.2028875,,,,,,,,,,,5528.825,3723073.5,0,1209520.6,2846951.0,110873.13,
3731,429.2393715308314,8.292478,,,,91,190,[M+K]+,,4,3739;3733;3731;3736,390.27637,1081812.8,648515.6,858608.5,1155273.8,528799.25,856620.9,
4148,429.26305445481404,9.41705,,,,147,200,[M+H]+,,1,4146,428.25583,0,37130.246,0,49073.895,209403.39,76074.43,
2735,429.26307344364005,7.259524,,,,79,165,[M+H]+,,2,2734;2735,428.25576,1061958.5,1529665.5,1020284.5,1609828.8,2485636.5,2522261.0,
2555,429.3176451930306,7.0270295,,,,11,161,[M+Na]+,,2,2551;2555,406.32883,528485.44,1014864.25,422038.75,856394.06,525880.8,1218559.8,
2285,429.31839915726414,6.730411,,,,144,145,[M+Na]+,,2,2286;2285,406.32921,1251116.5,771846.4,1586092.4,1430061.0,755922.0,1443932.5,
2493,429.32695949089003,6.9761024,,,,,,,,,,,423055.0,493153.78,641078.3,507032.25,618894.5,671408.4,
4396,429.33564686112135,10.638574,,,,,,,,,,,210965.08,260247.77,80978.46,28764.96,536536.2,10180.881,
4404,429.3357252567109,10.820617,,,,,,,,,,,592713.1,101843.94,797958.06,106085.23,74372.695,79684.81,
4415,429.33572536737665,10.887241,,,,226,,,,,,,48389.117,1584945.6,1095786.1,673876.75,229844.84,924852.25,
3610,429.335757141667,8.141374,,,,174,,,,,,,2197978.5,1538021.8,1230832.2,2062116.6,1403779.4,1505342.0,
3039,429.33610283207094,7.5844784,,,,172,,,,,,,647838.3,650535.7,493928.6,462292.6,586669.94,652831.3,
1417,429.3680400754388,5.339722,,,,,,,,,,,1975409.8,3169905.8,4894455.5,3414443.8,3306824.2,3594235.0,
4025,429.37216249141426,8.834177,,,,283,,,,,,,147603.03,1197354.2,309705.2,502794.66,1268968.2,309391.66,
2733,430.2665352316964,7.2553086,,,,,,,,,,,291256.3,410658.06,272808.3,437589.88,604537.9,678519.9,
3265,430.33010931927373,7.7307096,,,,,,,,,,,287900.6,182489.56,237537.03,205709.69,325774.88,846629.3,
1938,430.36741198766657,6.1817536,,,,,,,,,,,80397.48,500687.25,28611.777,110354.32,456747.3,149134.97,
2358,431.3046546556738,6.811394,,,,,,,,,,,405861.06,548350.7,625436.4,506211.72,719185.4,845267.9,
2764,431.31517781706503,7.291736,,,,114,,,,,,,361239.2,331924.06,981622.94,657212.4,1044854.94,1316777.9,
3552,431.34272936378335,8.126736,,,,,,,,,,,592394.06,244975.84,131723.05,337343.0,217520.3,129347.305,
3489,433.3068790847974,8.117648,,,,,,,,,,,195041.12,72058.914,113107.84,211001.2,104814.41,174837.67,
741,434.19099763474924,3.1012905,,,,,,,,,,,105111.375,384437.84,526327.0,398130.62,371738.56,316429.44,
1248,434.27436739599625,4.893412,,,,71,92,[M+NH4]+,,2,1248;1250,416.24055,167139.27,776211.5,361032.97,253521.33,1226702.5,698760.1,
2075,435.1698281079725,6.422358,,,,4,,,,,,,938577.06,1111475.5,1163400.5,1223258.9,1514870.4,1395812.8,
3128,435.33623758997265,7.658917,,,,1,,,,,,,1151483.2,966542.9,1147536.0,1003851.2,977913.4,2027175.4,
3579,435.33657346062023,8.135585,,,,174,,,,,,,457863.47,135928.39,171944.7,587103.1,273616.72,476095.0,
3261,436.3204316086987,7.73744,,,,62,,,,,,,1943257.4,566839.4,1787313.4,1522847.6,2133493.2,4939623.0,
3262,437.30238756989564,7.7357783,,,,,,,,,,,406055.9,60002.68,208341.8,261254.62,239230.28,581074.5,
2472,437.32179325225917,6.934529,,,,72,,,,,,,215497.39,123869.49,235918.7,165634.9,180009.23,287495.47,
3699,437.352096819689,8.256027,,,,110,,,,,,,3822140.0,2356030.8,2411188.0,4138095.2,2362355.8,3136707.0,
2782,437.80662470110184,7.290842,,,,,,,,,,,3521690.5,308981.1,4044285.5,2572042.8,1503570.6,5599568.0,
2672,437.8066550052065,7.2218127,,,,,,,,,,,965028.75,3477795.8,848016.2,2108116.2,5381400.0,2174352.2,
3365,438.29939620230215,7.875609,,,,,,,,,,,458029.78,121000.0,149995.81,258234.67,337639.53,304128.44,
2607,438.3574382900369,7.130106,,,,61,,,,,,,163024.27,250024.53,239624.67,380712.3,233750.75,264997.0,
2159,438.3575407353233,6.5517964,,,,41,,,,,,,1957553.5,2509363.8,2363493.0,2807189.8,1924407.8,2111103.2,
4065,438.3725259666332,8.939342,,,,253,,,,,,,1888944.5,3044084.2,1967018.5,2283724.5,2944782.5,2240923.5,
1250,439.2297802189477,4.8943295,,,,71,92,[M+Na]+,,2,1248;1250,416.24055,1587287.0,2096073.4,3599905.8,2224477.0,3171488.2,2885317.2,
1486,439.33143448214497,5.4725537,,,,,,,,,,,1762750.0,2391695.8,2361060.0,1858764.6,2989842.0,2607545.0,
1910,439.38900998768236,6.145594,,,,,,,,,,,1.5173842E7,2.2433664E7,2.912753E7,2.3204228E7,2.1957574E7,2.3277324E7,
855,440.3114786917461,3.417778,,,,,,,,,,,20455.021,119802.97,73281.35,98333.56,40223.74,110658.766,
3279,440.315164870784,7.7718368,,,,,,,,,,,2347295.8,931425.5,1692041.0,1642964.2,2448865.2,3329774.5,
3037,440.31517057722834,7.578591,,,,172,169,[M-H2O+NH4]+,,2,3037;3036,440.29196,1425269.9,1590862.8,1074477.0,1018896.94,1396048.1,2054543.0,
1766,440.3152063490502,5.928742,,,,,,,,,,,343181.5,194648.03,235229.52,234651.58,262369.28,346446.94,
2930,440.3152500592928,7.4394193,,,,128,,,,,,,368001.44,303343.5,269987.8,291693.8,350129.28,706247.6,
2747,440.31531907022753,7.2748265,,,,79,,,,,,,751016.5,771306.75,689657.56,574710.75,490855.94,630481.2,
2256,440.3156330859133,6.6966987,,,,,,,,,,,423532.25,325979.56,382594.8,313025.16,451172.72,582737.25,
3879,441.2991144592593,8.511262,,,,251,,,,,,,884162.5,1395625.8,827653.6,1352938.9,1421684.0,771161.56,
3216,441.2993477096752,7.693928,,,,87,177,[M+H]+,,2,3217;3216,440.2918,434956.06,445602.6,398463.94,398195.4,626466.0,1435064.1,
3289,441.2993605655225,7.7768517,,,,48,179,[M+H]+,,3,3286;3289;3294,440.29191,1164763.5,537742.9,805200.94,1466420.2,2424444.5,2112251.0,
2564,441.29971879610383,7.03034,,,,,,,,,,,1056398.9,428276.44,592709.6,469083.5,466884.44,681350.56,
2429,441.2998250383236,6.9027805,,,,152,,,,,,,426279.03,868289.6,421398.12,1310354.0,1337121.9,690656.2,
2180,441.2998385410619,6.5763497,,,,,,,,,,,462425.03,711859.25,602109.56,491725.06,371738.5,453719.28,
3281,441.335604329641,7.7726827,,,,48,178,[M-H2O+H]+,,2,3283;3281,458.3389,1061231.1,437925.2,574473.6,892631.06,1144172.4,1284077.2,
3682,441.372079176655,8.23447,,,,119,,,,,,,1054335.2,493009.28,452291.1,765437.2,469608.78,360053.34,
3771,441.37229594089337,8.344932,,,,43,193,[M+H]+,,1,3774,440.36494,64881.492,65240.504,15446.352,109487.33,84892.41,44796.547,
1972,441.39543502062224,6.1851196,,,,,,,,,,,211352.55,12591.763,1204083.1,401807.8,64556.094,444999.56,
1367,442.3309693253859,5.250908,,,,,,,,,,,236323.42,444254.12,117880.58,270214.47,404461.38,504626.6,
3655,442.3667880974222,8.180528,,,,272,,,,,,,321614.84,291280.72,378409.8,703113.5,367987.72,385046.28,
1297,443.2059380224582,5.0469656,,,,,,,,,,,327038.4,429452.78,210569.44,286582.78,216135.19,188464.56,
2216,443.22863968857104,6.6415563,,,,126,,,,,,,687526.1,622058.2,598210.3,572905.6,650752.44,649413.1,
1329,443.232156556051,5.12248,,,,,,,,,,,121097.02,106606.63,144973.95,17000.588,92382.42,250790.95,
3350,443.31501814113534,7.861672,,,,299,,,,,,,438370.12,205818.31,197531.73,549692.4,512577.1,419014.16,
3008,443.3150585672199,7.5369034,,,,,,,,,,,332315.84,1408484.6,276918.12,485024.75,433634.16,1143607.8,
3986,443.31524238757567,8.700836,,,,,,,,,,,120350.56,551886.1,109864.75,176682.48,287834.4,233956.39,
2613,443.3152465946965,7.137732,,,,15,,,,,,,3184709.8,1278473.4,1827444.8,3577813.8,3695946.8,2457301.2,
2520,443.3153001774048,6.965733,,,,,,,,,,,366969.9,703982.75,2854637.0,601114.8,1267730.2,1094044.4,
2357,443.3155106461724,6.8321357,,,,,,,,,,,775456.8,2543882.2,816957.8,711763.5,511091.0,2250972.5,
2198,443.31563023997506,6.6120276,,,,,,,,,,,296753.5,529008.0,480051.3,511307.12,315525.94,601183.9,
2641,444.3472337795982,7.146177,,,,15,,,,,,,203685.84,449914.62,137450.08,355537.97,402458.6,258665.92,
2803,445.3307072447044,7.3294177,,,,3,166,[M+H]+,,2,2803;2794,444.32326,1.5268958E7,1.1351196E7,1.5396431E7,1.2481065E7,1.7198258E7,2.5841286E7,
3499,445.330802555281,8.082273,,,,51,,,,,,,748966.2,214233.16,311512.75,560497.5,487782.25,322038.12,
3228,445.3308158448065,7.7084694,,,,8,,,,,,,1353119.0,387487.2,797717.7,647888.5,1024096.56,1931976.0,
3010,445.33089443466247,7.543564,,,,235,168,[M+H]+,,2,3010;3011,444.32339,443713.3,573206.4,383286.25,333985.5,554962.2,786267.7,
4079,445.330942941631,8.95803,,,,0,,,,,,,115931.28,725482.75,97566.875,317945.72,478950.03,147844.38,
2499,445.33115143138957,6.982792,,,,52,152,[M+H]+,,2,2499;2508,444.32349,802431.2,714620.25,587484.2,869453.6,680715.25,886757.1,
2792,446.33401746222313,7.326943,,,,,,,,,,,4620830.0,3393009.8,4811605.5,3752321.0,5204916.0,8103283.0,
1830,447.1698353050884,6.0156245,,,,68,,,,,,,502602.53,622743.1,647353.2,702788.7,745001.5,635415.0,
1228,447.18106267800016,4.812153,,,,287,,,,,,,411155.53,404998.03,585067.5,457593.72,1006398.5,654632.0,
4243,447.2862603164226,10.07138,,,,,,,,,,,718326.0,496294.53,154985.31,250973.66,408033.3,516046.66,
3991,447.2866499513152,8.743321,,,,,,,,,,,70202.64,95729.59,7039.478,9249.658,7332.239,54230.086,
2785,447.336916328675,7.3277493,,,,,,,,,,,731689.1,571251.75,795729.9,642305.5,867376.7,1343231.5,
4020,447.34644148680894,8.816621,,,,,,,,,,,202780.73,1090967.8,121869.08,325028.03,736754.75,170377.02,
4024,447.3826255132737,8.833243,,,,283,,,,,,,128177.016,964931.6,133888.83,399289.06,981591.1,245642.39,
1586,448.1649413154585,5.6673317,,,,,,,,,,,891973.9,879365.4,976955.9,812702.06,981446.7,984083.94,
3412,448.3203087657735,7.957907,,,,143,,,,,,,961683.94,234050.86,379690.28,1006950.8,1719467.5,370253.34,
3263,448.3203201147639,7.738213,,,,62,,,,,,,1020179.7,598997.2,1138955.4,1074424.6,1670143.1,1356011.5,
2078,449.1853924831935,6.4231677,,,,4,,,,,,,967319.4,1101401.4,1138844.9,1230396.9,1509137.5,1442758.2,
3212,449.3016018261904,7.687578,,,,87,176,[M+Na]+,,2,3213;3212,426.31271,349234.06,110938.34,230576.1,251352.72,246988.14,574783.94,
2653,449.3016018826766,7.146169,,,,15,,,,,,,377353.06,219076.22,222323.6,395064.88,229906.56,304692.7,
2508,449.30174890876424,6.989504,,,,52,152,[M-H2O+Na]+,,2,2499;2508,444.32349,76381.09,64607.15,68292.07,97083.89,59519.668,91526.66,
3310,449.3017589897971,7.7822165,,,,111,181,[M+Na]+,,2,3310;3303,426.31266,255870.83,0,17589.436,158605.98,116447.58,197789.95,
2919,449.30185048094353,7.4378257,,,,128,,,,,,,269295.0,122479.38,100891.22,105543.83,117766.8,357402.34,
678,450.18594269102414,2.9685442,,,,,,,,,,,85189.76,271304.06,452420.56,222017.25,160363.22,204089.1,
