row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,POS_TJGIp1_3_Run179.mzML Peak area,POS_TJGIp1_1_Run49.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp1_2_Run105.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,
4238,410.7609071005769,10.537497,,,,,,,,,,,3541165.8,4942462.0,3004981.0,2638487.2,4857022.0,0,
1384,411.16970760178725,5.372307,,,,,,,,,,,448215.06,491796.4,619589.6,556249.5,830298.8,609784.2,
1436,411.16981987614736,5.4869666,,,,20,,,,,,,428272.4,488207.88,568767.94,538565.3,772509.6,547056.0,
2613,411.25238113115273,7.25553,,,,,,,,,,,209210.38,142594.05,382489.06,270587.47,448712.97,306176.16,
3454,411.32515026017063,8.124377,,,,23,,,,,,,2710600.0,4094319.5,1349238.4,1476065.6,1178743.0,2694055.8,
2855,411.3251915998682,7.5060325,,,,171,,,,,,,5175735.0,6477592.0,4598289.5,5030705.5,5306812.5,3710345.5,
3194,411.32524819488725,7.831287,,,,,,,,,,,8037578.5,1.2209877E7,3452937.5,2869038.5,3314917.5,6656697.5,
1616,411.32526500183684,5.786982,,,,189,,,,,,,3730141.5,5139612.0,2681312.0,5451470.0,5057816.0,3407195.5,
1450,411.3252705423359,5.5318427,,,,232,,,,,,,1771643.2,2149166.8,2553554.2,1818867.8,2496791.5,2172363.8,
1834,411.3252983587559,6.08613,,,,229,,,,,,,5876395.0,8057869.0,7756574.0,6056738.5,1.0157494E7,7779017.5,
2734,411.3253215267632,7.400763,,,,113,,,,,,,2530647.2,2914327.8,2214886.0,2115117.8,2615349.2,2112357.5,
3333,411.32533776244185,8.019397,,,,,,,,,,,3734544.5,4932585.5,1321423.4,1470276.6,1686013.8,3702783.0,
1940,411.32551558037636,6.300468,,,,,,,,,,,1591961.2,1835335.5,291674.5,175450.81,250685.86,126418.06,
1518,411.3575397909426,5.6747136,,,,64,,,,,,,73275.21,458375.38,919360.8,946916.94,1119547.9,966690.1,
676,412.20901250581846,2.9954298,,,,43,,,,,,,414391.78,812591.25,650459.0,853435.3,1102484.1,823291.2,
721,412.20906099310145,3.1008766,,,,233,,,,,,,627175.75,1140014.5,956961.5,1267739.1,1543074.6,1140893.5,
1538,412.3197463255587,5.693922,,,,,,,,,,,702675.3,490920.75,1576481.1,5565170.5,1354519.0,1908863.6,
1770,412.32887769923383,6.075985,,,,,,,,,,,803873.25,1324198.5,2180478.8,1861997.6,1426308.0,1366939.6,
1465,412.32888243308327,5.5374665,,,,,,,,,,,587221.75,692983.56,773143.06,544441.9,992624.4,580403.75,
3301,412.3289213792803,8.02114,,,,,,,,,,,1058764.0,1468662.4,428903.8,514622.3,559328.56,731115.4,
1623,412.3290888002702,5.7887425,,,,189,,,,,,,985308.94,1268909.8,796480.44,843752.56,1520036.8,912724.3,
1001,413.2153715096841,4.016101,,,,,,,,,,,283009.28,163337.61,390265.72,259669.56,253950.58,188022.3,
3613,413.2654934117852,8.295574,,,,55,,,,,,,3.4018504E7,2.9389768E7,1.5725199E7,1.7561632E7,2.4616608E7,3.582393E7,
3020,413.302566851068,7.674171,,,,261,,,,,,,1998882.5,3491258.0,1762651.4,1258282.0,2117204.0,1773599.4,
2942,413.32303662699763,7.6204357,,,,269,,,,,,,491661.56,375429.8,355931.62,351493.97,510993.34,385999.62,
3398,413.37704906539255,8.118783,,,,160,,,,,,,2333889.5,1424787.2,345987.6,930923.0,731982.5,1242990.2,
3965,413.3771002630117,8.990226,,,,90,,,,,,,46655.598,39336.08,63420.53,178218.38,59865.71,65324.797,
4033,413.37719522880406,9.52588,,,,,,,,,,,34115.906,23309.006,16451.014,118068.35,41627.094,54874.82,
2621,413.37722803760585,7.2622437,,,,102,,,,,,,1634673.4,1035090.4,377321.62,768901.3,855130.75,972811.4,
2200,414.3103964599136,6.733539,,,,,,,,,,,185309.58,18591.47,306434.03,56240.258,313941.8,758535.25,
3403,414.3804727745167,8.121175,,,,,,,,,,,702081.9,415370.16,91283.06,281280.62,208971.05,378686.28,
857,415.1634902615224,3.449969,,,,24,,,,,,,423365.97,448334.0,351101.97,362863.16,465765.44,361463.5,
1375,415.21049221995764,5.355535,,,,116,,,,,,,630853.6,722749.1,672370.7,824235.56,868878.4,509430.7,
1239,415.210781144809,5.00263,,,,230,,,,,,,79603.14,88402.26,72112.3,113682.78,82872.31,65347.938,
1134,415.2323062323337,4.571957,,,,,,,,,,,73653.4,100061.88,130183.95,215879.58,270801.4,106145.49,
3204,415.32017569743203,7.848015,,,,129,,,,,,,141760.4,341282.8,75877.57,61487.61,84216.59,261804.42,
3128,415.32018786860203,7.736832,,,,123,,,,,,,593729.0,947968.1,929297.5,411438.25,503304.8,704253.1,
2119,416.23696682648955,6.6314754,,,,,,,,,,,378553.9,412493.88,415014.56,437921.78,439156.22,370826.03,
1214,417.22641994500736,4.9324117,,,,,,,,,,,231163.06,255508.52,334365.4,482386.62,354158.28,265663.16,
2333,417.2396996118919,6.844668,,,,,,,,,,,220495.06,275004.72,2269993.5,1495278.1,338865.72,340992.53,
2182,417.23977952972785,6.7112923,,,,,,,,,,,2633087.8,2583367.8,582605.9,378236.25,2732114.2,1788631.9,
2118,417.23990044615147,6.6686463,,,,,,,,,,,1259752.4,1261654.0,257429.16,143778.89,382870.75,666999.4,
1360,418.2792739912148,5.3275704,,,,117,,,,,,,270073.8,470876.88,1204539.2,714371.5,409139.78,421601.75,
1949,418.3160194268262,6.329729,,,,,,,,,,,521839.62,590813.56,496436.03,555222.1,522217.53,500293.7,
1658,419.18609156669686,5.8642993,,,,,,,,,,,254450.9,277565.1,357177.03,307338.9,419487.7,153495.5,
1485,419.1861171852936,5.5868497,,,,,,,,,,,187400.31,255822.97,238727.44,201836.66,384017.44,233440.23,
1295,419.1861289338335,5.2002697,,,,,,,,,,,174369.52,238452.5,304458.12,201919.55,262770.88,191153.9,
3773,419.3150813189919,8.559112,,,,,,,,,,,469653.53,517049.06,983289.3,1104439.5,671230.4,756424.25,
2332,419.31520402481334,6.9083495,,,,114,,,,,,,236041.66,330711.6,274720.7,370523.62,331882.0,392778.28,
3236,420.23145469242354,7.904764,,,,204,,,,,,,1674613.6,1932059.8,640712.2,667143.56,787036.2,1813606.9,
1999,422.1617476522334,6.423611,,,,34,,,,,,,474201.38,489514.12,700952.0,551758.8,678924.0,628334.7,
3258,422.3045168760291,7.933439,,,,,,,,,,,1754582.0,2202627.0,631361.94,536626.9,947342.9,1774907.2,
3848,422.30454832586906,8.731976,,,,,,,,,,,12282.109,48692.723,286422.3,253673.94,99469.805,154185.64,
2000,423.16969546604247,6.4236355,,,,34,,,,,,,1371014.8,1389306.5,1991891.6,1620121.1,1994878.4,1782135.4,
1362,423.23465005807515,5.325849,,,,117,,,,,,,1348147.4,1527223.5,1275512.4,1264785.9,1495100.8,860006.06,
2836,423.2887492510367,7.4694314,,,,,,,,,,,333251.66,505990.1,342400.9,314024.38,710455.6,32639.303,
4056,423.288769920651,9.616559,,,,245,,,,,,,442951.75,601323.5,1873801.9,1109257.2,1504532.2,836909.56,
3259,423.30804180245514,7.9324374,,,,,,,,,,,474262.4,596514.25,161880.7,139338.1,231556.83,483605.06,
1816,423.32498751694857,6.0870914,,,,,,,,,,,324156.4,341876.97,375847.44,305332.94,339705.12,274042.06,
3866,423.32519551282536,8.757014,,,,,,,,,,,19939.041,55005.918,252734.19,223351.36,93273.89,93909.0,
3564,423.36131214939707,8.226056,,,,,,,,,,,570022.75,358370.38,138347.23,204235.38,349249.7,501120.03,
895,424.31654822708606,3.572915,,,,,,,,,,,21109.709,32705.863,177438.88,162282.4,140232.64,170585.5,
3857,424.31965265640366,8.744952,,,,,,,,,,,175032.94,116429.414,309894.8,180738.5,188743.1,95238.336,
1603,424.3201491549371,5.7779384,,,,,,,,,,,521753.94,658603.4,508359.9,705575.94,576072.25,522988.34,
3620,424.32022769079975,8.224678,,,,103,,,,,,,2754375.0,2745038.0,865151.2,774091.94,3042331.2,1377337.4,
2579,424.3203345060483,7.208963,,,,158,,,,,,,307450.03,770720.7,596099.25,525415.75,825951.9,561278.2,
3353,424.32034184200785,8.079303,,,,14,,,,,,,4500350.5,3918903.0,1379254.4,1144911.9,2185815.2,3345982.8,
2203,424.3629539230976,6.7319446,,,,246,,,,,,,710079.4,681924.6,1755183.6,1493121.0,1361112.6,1396330.4,
2431,424.3629841124021,7.02442,,,,121,,,,,,,394390.88,452573.9,1512793.4,1837588.0,1239749.6,1021961.0,
1263,425.13566789968166,5.0827174,,,,,,,,,,,235380.34,439286.0,180381.34,133041.19,207580.98,202045.61,
2397,425.21417671390145,6.993586,,,,,,,,,,,114610.195,77495.234,51953.312,693055.06,59091.184,44525.035,
4110,425.3042435409091,10.067487,,,,40,,,,,,,671935.06,884144.8,3284944.5,2506537.0,2164177.2,1936876.0,
3089,425.3043229012242,7.6774306,,,,,,,,,,,489164.7,1465386.2,2330584.0,479860.72,1521324.1,1068184.6,
2892,425.30435301723327,7.564278,,,,,,,,,,,1810888.6,2703632.2,1528944.8,1604875.8,2441874.2,1458566.9,
2784,425.30443910483194,7.434971,,,,62,,,,,,,1206720.0,1760957.2,972024.06,896804.2,1456024.8,667494.4,
3851,425.304540791988,8.742348,,,,3,,,,,,,402772.44,481649.2,712026.5,644899.25,628874.8,312956.75,
2500,425.3045610021102,7.162069,,,,31,,,,,,,1489500.8,4039466.2,614608.4,1774944.5,2163936.0,744144.44,
2446,425.30460765642147,7.0710473,,,,,,,,,,,667284.06,978626.6,1230722.1,1210236.5,841581.06,822595.8,
2584,425.30464158809076,7.2122207,,,,158,,,,,,,948734.06,1335461.1,1747924.2,2402024.0,3668727.0,1258858.1,
2294,425.30465196875974,6.8843417,,,,,,,,,,,1194882.8,1472590.4,1329499.2,2972174.5,2752164.8,2643088.2,
1390,427.21091676186785,5.3902144,,,,,,,,,,,670699.44,726421.7,615790.06,770245.7,856510.06,554081.94,
3309,427.3201369208018,7.999621,,,,36,,,,,,,3069130.2,3576408.2,860293.9,1194901.6,1023505.5,2080208.0,
3165,427.32014831281236,7.791636,,,,106,,,,,,,6433570.0,7779933.0,3398595.2,2744159.5,3770467.2,5336610.5,
2667,427.3201921892641,7.328398,,,,234,,,,,,,7142184.0,1.0191606E7,7130939.0,4596822.0,9446715.0,5753776.0,
3934,427.3202618111082,8.943667,,,,,,,,,,,190567.8,220013.9,563871.4,771610.44,203057.77,495301.44,
2876,427.3202831819604,7.543864,,,,107,,,,,,,1302845.6,1882567.1,1560025.6,1493875.4,2007612.1,1197351.6,
2380,427.3203330911219,6.977322,,,,207,,,,,,,1.4092999E7,1.8956998E7,1.2910492E7,1.4876489E7,1.9763258E7,1.7625922E7,
3078,427.3203917735977,7.690087,,,,18,,,,,,,581941.4,1001783.1,1000870.0,509590.25,973379.8,521778.56,
3810,427.3205603530091,8.641431,,,,,,,,,,,182664.44,249495.78,320303.8,551173.9,306908.44,331037.56,
3222,427.3556496404297,7.876971,,,,,,,,,,,343429.28,482668.6,121231.836,104798.33,201630.48,248387.6,
1690,427.3889501696024,5.9287486,,,,,,,,,,,189863.88,97350.234,601982.8,648275.06,673390.8,572050.9,
657,428.204015386825,2.9711397,,,,132,,,,,,,576705.9,1161115.5,896688.5,1223491.2,1512475.8,1140173.5,
607,428.20403819174635,2.8825858,,,,,,,,,,,292018.12,609317.4,454911.5,623093.2,792649.94,595049.7,
2675,428.323763967179,7.3292174,,,,234,,,,,,,2136330.0,3077138.5,1575514.9,1375699.6,2515188.5,1568403.6,
3993,428.38832131575555,9.214362,,,,192,,,,,,,1248115.8,1637517.9,1774747.0,2184108.8,2001287.0,1720958.4,
2953,428.40920291731146,7.609698,,,,,,,,,,,5716064.0,9128595.0,0,0,22785.148,0,
2657,428.4092807301502,7.3078485,,,,,,,,,,,1105451.1,2236504.8,981881.75,558028.75,4350283.0,2604200.0,
2553,428.4092825530936,7.2146587,,,,,,,,,,,5528.825,323239.34,2078310.2,3723073.5,1148066.0,1309456.1,
3606,429.2393259870493,8.293149,,,,55,,,,,,,1081812.8,1079342.6,569209.5,648515.6,891767.1,1155273.8,
2620,429.26303403706555,7.260616,,,,102,,,,,,,1061958.5,1532677.2,2082843.9,1529665.5,2434506.0,1609828.8,
4022,429.2630344377498,9.421051,,,,177,,,,,,,0,0,267621.22,37130.246,79126.55,49073.895,
2435,429.3174949663735,7.0252614,,,,121,,,,,,,528485.44,491214.72,917260.5,1014864.25,1041127.25,856394.06,
2197,429.3182833552749,6.730278,,,,246,,,,,,,1251116.5,1039756.1,964739.2,771846.4,1384748.5,1430061.0,
4260,429.33556327067845,10.600333,,,,,,,,,,,210965.08,204244.08,202560.1,260247.77,192429.36,23296.91,
4274,429.3356283600527,10.836869,,,,,,,,,,,82220.29,76100.16,940990.2,1584945.6,102824.33,673876.75,
4265,429.3356450799311,10.749428,,,,,,,,,,,592713.1,143952.1,468710.0,56299.266,221148.27,106085.23,
4287,429.3357161304323,10.957618,,,,,,,,,,,35834.22,356243.75,107300.04,312459.3,333239.38,137044.22,
3475,429.33574941932324,8.140658,,,,23,,,,,,,2197978.5,2640283.2,1511219.4,1538021.8,1321599.1,2062116.6,
2902,429.3362447828649,7.586473,,,,269,,,,,,,647838.3,980248.9,730271.4,650535.7,717578.6,462292.6,
3243,429.33626499099364,7.9176793,,,,271,,,,,,,201452.58,377621.22,69176.7,150414.81,78690.28,156395.39,
3702,429.336294683811,8.450217,,,,,,,,,,,64369.19,88654.87,74060.34,95838.21,59324.383,61428.582,
1365,429.3680677280299,5.331364,,,,,,,,,,,1975409.8,2767644.8,3071957.2,3169905.8,3992934.0,3414443.8,
3889,429.3722193657641,8.834341,,,,277,,,,,,,147603.03,208179.89,1040633.8,1197354.2,634265.2,502794.66,
2958,429.41253634129293,7.6403637,,,,,,,,,,,517578.6,2587855.2,0,0,0,0,
2617,430.26648121306965,7.256417,,,,,,,,,,,291256.3,197204.55,576551.9,410658.06,662967.6,437589.88,
2265,431.3045229418253,6.8092823,,,,,,,,,,,405861.06,465148.22,625326.0,548350.7,710300.1,506211.72,
2648,431.31514167226027,7.293179,,,,198,,,,,,,361239.2,1040707.6,575250.06,331924.06,1175022.5,657212.4,
3411,431.342765256273,8.126208,,,,,,,,,,,592394.06,353393.2,89132.91,244975.84,155649.5,337343.0,
3340,433.30692839640164,8.08607,,,,,,,,,,,195041.12,317242.47,75863.484,64361.094,34947.598,188523.48,
1204,434.2743155225268,4.8931365,,,,,,,,,,,167139.27,171538.94,386009.7,776211.5,478470.25,253521.33,
2001,435.1698168806317,6.4236355,,,,34,,,,,,,938577.06,951940.2,1368719.2,1111475.5,1357399.1,1223258.9,
2994,435.3363126456795,7.6607323,,,,37,,,,,,,1151483.2,1690628.6,1278182.9,966542.9,1907967.4,1003851.2,
3444,435.3365990643371,8.13669,,,,23,,,,,,,457863.47,729400.6,257755.31,135928.39,486453.62,587103.1,
1930,436.1650885387499,6.302386,,,,,,,,,,,276488.66,365483.34,234371.67,225030.47,234553.56,210404.55,
1880,436.2818950176641,6.1958165,,,,,,,,,,,188031.47,217601.95,309082.6,185515.48,236069.03,128998.805,
3129,436.32050351565726,7.736832,,,,123,,,,,,,1943257.4,2067082.0,2011321.9,566839.4,2402255.0,1522847.6,
3133,437.30244968449875,7.736814,,,,,,,,,,,406055.9,653346.75,216599.9,60002.68,142084.28,261254.62,
3206,437.30256947508485,7.8474245,,,,,,,,,,,117763.125,297064.22,3462.939,0,15196.133,136861.66,
2363,437.3216858421753,6.9337144,,,,130,,,,,,,215497.39,274120.53,164525.19,123869.49,248451.89,165634.9,
3576,437.35204330822535,8.256023,,,,128,,,,,,,3822140.0,4144475.8,2631763.2,2356030.8,3590438.5,4138095.2,
2575,437.80658181327635,7.223139,,,,,,,,,,,532626.0,1704371.2,6920343.5,3477795.8,5405867.0,2572042.8,
2714,437.80664015266166,7.3259206,,,,,,,,,,,3521690.5,5159103.0,1050672.6,60786.71,1404079.4,151325.69,
3220,438.29945090548927,7.8753343,,,,,,,,,,,458029.78,787998.2,114885.445,121000.0,194008.2,258234.67,
2490,438.35738556671595,7.127798,,,,16,,,,,,,163024.27,243284.58,226202.25,250024.53,358771.03,380712.3,
2074,438.35751564030835,6.55251,,,,72,,,,,,,1957553.5,2469111.8,2176423.8,2509363.8,3047029.5,2807189.8,
3933,438.3725103889395,8.938306,,,,196,,,,,,,1888944.5,2289092.5,3322148.0,3044084.2,2474756.2,2283724.5,
1207,439.2297296268129,4.8974967,,,,,,,,,,,1587287.0,2019960.4,1827720.8,2096073.4,2165942.8,2224477.0,
1429,439.3314355161487,5.466232,,,,,,,,,,,1762750.0,2309282.8,2748342.8,2391695.8,2635562.5,1858764.6,
1844,439.3889902571048,6.139713,,,,,,,,,,,1.5173842E7,2.0574136E7,2.3189756E7,2.2433664E7,2.6629218E7,2.3204228E7,
2900,440.315216653419,7.58061,,,,269,,,,,,,1425269.9,1596684.0,1274804.8,1590862.8,1640645.8,1018896.94,
3146,440.3152170191657,7.771707,,,,,,,,,,,2347295.8,2367211.0,1428829.6,931425.5,1211339.4,1642964.2,
2629,440.3153002133226,7.2731223,,,,102,,,,,,,751016.5,994160.0,609313.94,771306.75,826932.75,574710.75,
3752,441.2990369267839,8.5097685,,,,78,,,,,,,884162.5,874274.06,1468774.1,1395625.8,1144143.8,1352938.9,
3083,441.299402710223,7.692468,,,,18,,,,,,,434956.06,824815.5,1088697.1,445602.6,717606.4,398195.4,
3152,441.29945389785354,7.7742233,,,,66,,,,,,,1164763.5,1886635.2,1400878.6,537742.9,499513.1,1466420.2,
2443,441.2996373034161,7.031784,,,,,,,,,,,1056398.9,1390590.9,484399.56,428276.44,418149.06,469083.5,
2327,441.29968345624593,6.9033303,,,,,,,,,,,426279.03,470098.9,393263.5,868289.6,681432.8,1310354.0,
2101,441.29978440153536,6.576463,,,,,,,,,,,462425.03,627142.9,289462.94,711859.25,465153.38,491725.06,
3142,441.31848772135726,7.7716923,,,,,,,,,,,702951.4,709420.94,431088.97,279771.56,377805.38,480527.9,
3144,441.3356582597732,7.7709527,,,,66,,,,,,,1061231.1,1480051.5,688557.9,437925.2,525257.8,892631.06,
3560,441.37204355889617,8.234651,,,,103,,,,,,,1054335.2,874985.94,398679.28,493009.28,577504.9,765437.2,
1358,442.33094456537884,5.2486806,,,,,,,,,,,326696.62,428249.4,488366.4,442498.38,92494.086,244306.89,
3524,442.3667114261181,8.178478,,,,59,,,,,,,321614.84,569468.44,311680.66,291280.72,510611.0,703113.5,
1249,443.2059797406444,5.0457263,,,,,,,,,,,327038.4,326735.3,297807.56,429452.78,335976.66,286582.78,
2135,443.2285316639678,6.641805,,,,87,,,,,,,687526.1,634679.8,639632.3,622058.2,585536.56,572905.6,
2870,443.31512742181843,7.536197,,,,,,,,,,,332315.84,1059868.0,794099.7,1408484.6,943215.5,485024.75,
3211,443.3151290941437,7.8620057,,,,,,,,,,,438370.12,626754.8,207252.39,213170.39,205405.62,549692.4,
3844,443.31516131804216,8.694837,,,,,,,,,,,120350.56,195808.98,519335.75,551886.1,287034.56,178494.69,
2499,443.3151934486732,7.1378803,,,,31,,,,,,,3184709.8,1934155.1,1450102.9,1278473.4,2235372.8,3577813.8,
2328,443.3152105629371,6.915606,,,,,,,,,,,417311.53,2281532.0,2374460.8,2543882.2,2544620.2,548224.0,
2204,443.3154729474179,6.7478657,,,,246,,,,,,,402749.66,833017.3,624290.7,346685.56,418968.25,711763.5,
2116,443.31552127215923,6.614502,,,,,,,,,,,296753.5,566873.25,366366.72,529008.0,309668.94,511307.12,
2533,444.3471214857079,7.1462092,,,,31,,,,,,,203685.84,398761.88,336751.6,449914.62,357530.22,355537.97,
2668,445.3307233044309,7.3284187,,,,234,,,,,,,1.5268958E7,2.188054E7,1.4563483E7,1.1351196E7,2.1218936E7,1.2481065E7,
3356,445.3308445570906,8.080926,,,,14,,,,,,,748966.2,1035126.1,215018.27,214233.16,331292.47,560497.5,
3102,445.3309093168814,7.706232,,,,80,,,,,,,1353119.0,1267528.8,713523.3,387487.2,788672.06,647888.5,
3949,445.33091137967557,8.9601965,,,,68,,,,,,,115931.28,190028.8,478875.44,725482.75,251729.25,317945.72,
2383,445.3310679560788,6.9824157,,,,207,,,,,,,802431.2,934298.2,488859.6,714620.25,764651.94,869453.6,
2662,446.3340270790791,7.3259544,,,,,,,,,,,4572628.0,6535883.0,4564170.0,3381039.0,6464102.5,3741594.5,
1774,447.1697919402068,6.017668,,,,74,,,,,,,502602.53,487601.1,613122.7,622743.1,658648.56,702788.7,
1185,447.1809926337232,4.8120666,,,,139,,,,,,,411155.53,314555.03,760992.06,404998.03,669162.2,457593.72,
4112,447.2862043184862,10.070109,,,,,,,,,,,718326.0,685065.5,462086.1,496294.53,444197.03,250973.66,
2789,447.2863159503206,7.436568,,,,,,,,,,,441228.97,698939.8,184498.61,107163.26,368660.44,137895.1,
3854,447.28667181433656,8.739894,,,,,,,,,,,70202.64,64052.914,45441.043,95729.59,17756.852,9249.658,
2664,447.3369187262477,7.326754,,,,,,,,,,,731689.1,1118284.8,747013.0,571251.75,1089927.6,642305.5,
3883,447.34654990086506,8.801198,,,,,,,,,,,202780.73,208941.55,13959.242,1090967.8,326970.8,325028.03,
3886,447.38270663588236,8.835607,,,,277,,,,,,,128177.016,182113.72,795284.5,964931.6,508170.66,399289.06,
1528,448.1650664489003,5.6690445,,,,,,,,,,,891973.9,942307.7,944097.1,879365.4,982333.3,812702.06,
3271,448.3203576040096,7.9581223,,,,56,,,,,,,961683.94,1181770.6,393077.0,234050.86,560719.25,1006950.8,
3130,448.32039783025857,7.7376285,,,,123,,,,,,,1020179.7,1463784.5,1519553.8,598997.2,1193709.5,1074424.6,
2003,449.18538274835095,6.4236503,,,,34,,,,,,,967319.4,947878.3,1351200.8,1101401.4,1356902.1,1230396.9,
2535,449.30150543599257,7.1470675,,,,31,,,,,,,377353.06,647946.06,167209.56,219076.22,354218.84,395064.88,
3076,449.30167906883554,7.6885033,,,,18,,,,,,,349234.06,617550.06,218397.36,110938.34,298153.97,251352.72,
3170,449.30184116688434,7.766487,,,,106,,,,,,,255870.83,443183.12,18303.402,0,13850.788,158605.98,
2786,449.30187811654633,7.438208,,,,62,,,,,,,269295.0,660394.75,146998.25,122479.38,415055.28,105543.83,
3274,449.3021824266856,7.9615273,,,,,,,,,,,369185.12,612860.94,0,0,21307.795,211670.33,
606,450.1859357652209,2.9095447,,,,,,,,,,,49611.93,150775.17,117053.07,147878.67,216394.72,113810.64,
70,451.1598795495067,0.37276724,,,,13,,,,,,,1343026.4,1701441.4,1995782.9,2101973.2,2413429.5,2029357.1,
2619,451.24488339221585,7.258869,,,,102,,,,,,,1154961.6,1742772.4,983668.2,630557.7,1965598.9,1299436.1,
4090,451.24488920951626,9.975537,,,,,,,,,,,215670.05,398942.56,141813.14,103413.445,61166.668,55877.484,
4019,451.24506243011757,9.416904,,,,177,,,,,,,281685.5,184192.8,275875.94,67277.06,254735.11,188109.75,
3497,451.31719547425445,8.147737,,,,23,,,,,,,714814.3,944540.56,54440.5,139210.27,91458.58,510482.5,
1920,451.3315042587394,6.2926006,,,,47,,,,,,,1166374.1,1327488.4,928781.06,839797.0,977413.94,789107.1,
3104,451.3315579076584,7.707813,,,,80,,,,,,,610856.8,777394.9,747560.1,338233.2,977668.06,551175.9,
2909,451.3319196060568,7.592467,,,,269,,,,,,,437964.5,516515.28,445017.8,281660.44,669085.5,287456.88,
1624,452.2768970705701,5.7905297,,,,,,,,,,,189224.66,269926.75,392937.34,209495.98,328419.47,153522.88,
1962,452.32124772096495,6.365677,,,,131,,,,,,,278968.22,305153.16,638084.56,740884.25,470250.2,468665.97,
2930,452.3938668635792,7.614098,,,,269,,,,,,,285510.56,299639.78,873618.2,884372.0,664168.1,478381.62,
3251,453.3353214338376,7.923912,,,,,,,,,,,1655833.1,857825.06,1398062.0,67550.555,763401.25,3464762.2,
3184,453.34693698757593,7.804121,,,,106,,,,,,,949377.44,1124157.9,681999.56,348875.12,1004147.75,994059.9,
1857,453.34698179469814,6.12438,,,,212,,,,,,,124312.85,251640.11,697398.44,794892.25,820702.0,706465.3,
3101,453.3470654831538,7.705421,,,,289,,,,,,,3332030.0,3665163.0,5067438.0,1773368.8,5521273.0,3070321.5,
1476,453.3471482861323,5.566574,,,,,,,,,,,1248070.0,1518088.2,1536654.0,1513256.2,1544065.2,1241300.9,
3611,454.2920230190943,8.294769,,,,55,,,,,,,832584.44,764819.9,425564.22,471928.88,639216.44,864519.3,
1884,454.2923902059786,6.1966367,,,,268,,,,,,,6814693.5,7927033.0,1.0526597E7,6899084.5,8759129.0,5328539.0,
1810,454.2923907166421,6.0822577,,,,17,,,,,,,654675.6,732172.06,968728.4,632154.1,839995.4,498777.47,
3633,454.33074955691933,8.32421,,,,,,,,,,,191254.97,189948.7,186095.7,179482.84,266733.12,267960.75,
3762,454.33123245776,8.521854,,,,,,,,,,,158300.0,181425.27,338663.44,343516.12,281726.3,284963.34,
1952,454.33134354055636,6.3655453,,,,,,,,,,,366184.6,268168.56,617030.8,312617.56,624575.25,449141.2,
2054,454.33139679273273,6.5084205,,,,,,,,,,,1860953.6,1827858.2,2427279.0,1137535.8,2380630.5,1699685.4,
3950,454.35191858625825,8.9601965,,,,68,,,,,,,7278.109,13946.053,150891.56,205211.92,67998.61,98799.91,
1925,454.352009476004,6.30077,,,,47,,,,,,,226683.31,376035.38,233399.38,257367.78,348367.4,300685.56,
3794,454.3523014003463,8.605239,,,,41,,,,,,,194934.94,273565.0,619843.06,744243.4,430162.16,541912.1,
1808,455.33204062036094,6.0797563,,,,,,,,,,,811974.0,1470689.9,904840.44,709204.4,1405018.5,857050.2,
1693,455.33214937355365,5.843434,,,,,,,,,,,685287.2,584943.6,324729.66,275706.44,156794.4,76544.98,
2362,455.3321655584534,6.9337144,,,,130,,,,,,,1458185.0,1818662.9,1164302.8,996431.8,1745000.1,1182015.0,
1594,455.33234987793713,5.7662663,,,,257,,,,,,,1649882.2,1866985.0,941100.6,835740.94,1086529.8,795983.94,
2139,455.3325053125962,6.6461163,,,,87,,,,,,,332462.72,284067.34,217051.36,240792.1,249395.7,195623.23,
2899,455.33250977567656,7.5804696,,,,269,,,,,,,233709.88,332212.5,279657.06,269741.75,323790.75,141849.44,
1427,455.3837781953557,5.49193,,,,,,,,,,,321957.66,518238.03,665245.5,632250.5,755475.06,549578.5,
1489,455.3838884669501,5.6017184,,,,225,,,,,,,397378.25,1342519.2,916121.5,895111.06,1074857.5,886415.4,
2649,456.310188418757,7.2906146,,,,198,,,,,,,485256.44,633707.75,296456.7,340943.7,478799.12,306501.34,
3685,456.3467437670441,8.427457,,,,,,,,,,,114220.125,36331.656,354754.94,28532.627,304805.84,282082.44,
2489,456.3678518203391,7.1261754,,,,16,,,,,,,175681.48,258087.27,237716.95,251434.77,394708.2,417905.25,
2078,456.3680294346148,6.553389,,,,72,,,,,,,1371434.9,1759904.4,1510519.9,1715426.6,2140401.2,1978337.2,
1288,457.1850461256933,5.159225,,,,,,,,,,,171847.77,56512.5,75920.86,150868.34,76966.586,40786.348,
1177,457.185185859975,4.784967,,,,104,,,,,,,5748075.0,5830430.5,4716101.5,6881843.5,5792927.5,5710910.0,
166,457.1853755268479,0.4837201,,,,,,,,,,,1812948.8,8057.796,0,0,0,0,
