row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Media_1_Run17.mzML Peak area,2024_POS_CC-Media_2_Run53.mzML Peak area,2024_POS_CC-Media_3_Run73.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,
1170,458.3993166628811,8.654803,,,,110,,,,,,,0,0,0,271746.28,533003.6,839060.44,
1211,460.41470087124463,8.721475,,,,91,,,,,,,0,0,0,2298081.0,3720438.0,4268172.0,
1140,461.3387286375118,8.614554,,,,40,,,,,,,0,0,0,2163825.8,2396388.8,4560566.5,
1193,461.3387632245044,8.689859,,,,35,,,,,,,0,0,0,458203.44,627829.44,1272191.2,
1209,461.4180563683338,8.719588,,,,91,,,,,,,0,0,0,755735.9,1223257.2,1412568.4,
1138,462.34203874717355,8.614554,,,,,,,,,,,0,0,0,720723.44,798795.25,1875798.5,
567,462.35515475004803,7.5975246,,,,46,,,,,,,0,0,0,1231984.8,4464424.5,3284688.0,
1391,462.3553208007065,9.42799,,,,,,,,,,,0,0,0,0,83990.55,25333.004,
1059,463.354452909852,8.426721,,,,44,,,,,,,0,0,0,1324387.2,2008512.8,2240433.5,
1339,463.35449737822046,9.250202,,,,,,,,,,,0,0,0,53495.438,157770.08,152102.44,
1121,463.35471622850986,8.525146,,,,,,,,,,,0,0,0,107045.04,325484.75,173292.9,
1177,463.3548192869159,8.661626,,,,37,,,,,,,0,0,0,144902.22,318584.56,411039.97,
1295,465.37004526024265,9.004811,,,,,,,,,,,0,0,0,338029.25,738496.9,586754.06,
959,465.37010625569843,8.284604,,,,,,,,,,,0,0,0,132601.34,392581.62,231326.25,
1207,465.3701727793088,8.717039,,,,,,,,,,,0,0,0,159288.14,353757.53,389564.84,
307,468.3082159274805,5.604379,,,,,,,,,,,0,0,0,162268.0,245384.17,256384.77,
328,468.30822831593395,5.716185,,,,,,,,,,,0,0,0,755599.1,991197.1,1152739.8,
356,468.30827405992824,6.3280396,,,,,,,,,,,0,0,0,285673.25,406468.56,418912.16,
463,468.38909700270125,7.190801,,,,24,,,,,,,327797.9,363598.25,247139.23,405666.6,724471.0,402769.6,
862,468.40442434913575,8.07622,,,,57,,,,,,,0,84177.234,124211.53,2682661.0,4622277.0,4035036.2,
622,468.40450388867947,7.749372,,,,,,,,,,,0,0,0,50176.215,133364.45,142252.48,
860,469.4078686816708,8.078797,,,,,,,,,,,0,5558.3833,16120.416,783807.75,1402957.6,1255284.2,
836,470.3627494235881,8.016964,,,,,,,,,,,0,0,0,239916.23,263511.53,567227.0,
887,470.3628042755422,8.1246,,,,,,,,,,,0,0,0,1034309.06,948774.2,1499249.1,
1026,474.39396303936866,8.351241,,,,95,,,,,,,0,0,0,4264084.5,4060350.8,1.0853544E7,
846,474.3939866646724,8.061654,,,,57,,,,,,,0,0,0,1316269.4,3713629.5,3914781.5,
1032,475.39726840927534,8.363524,,,,95,,,,,,,0,0,0,1367926.0,1302178.0,3580995.5,
840,475.3972858446721,8.042868,,,,,,,,,,,0,0,0,456592.16,833979.94,611127.06,
1083,475.3974053919744,8.456158,,,,,,,,,,,0,0,0,153544.5,88939.55,573593.8,
1035,476.4095618360775,8.392634,,,,25,,,,,,,0,0,0,825085.6,1300461.2,747660.3,
1235,476.4096204837292,8.783328,,,,,,,,,,,0,0,0,1637830.9,281987.16,4590892.0,
656,476.40971143279006,7.816162,,,,,,,,,,,0,0,0,191101.03,551214.6,450669.44,
909,476.40982206219627,8.190383,,,,,,,,,,,0,0,0,1133902.2,1570341.5,2092007.5,
82,477.20894120193003,0.38501266,,,,,,,,,,,308087.94,255958.58,95347.69,231375.72,339069.56,312092.66,
731,477.33382995436824,7.916062,,,,,,,,,,,0,0,0,147725.1,293509.94,640505.75,
852,477.33400052750955,8.036143,,,,,,,,,,,0,0,0,69776.9,136946.55,262185.9,
900,477.41298452376503,8.174596,,,,,,,,,,,0,0,0,201324.6,504155.03,678811.2,
1036,477.4131892907952,8.394362,,,,25,,,,,,,0,0,0,246562.1,403193.8,419679.2,
684,478.3864218694889,7.8406715,,,,,,,,,,,0,0,0,29803.652,276671.66,119186.414,
48,479.1456865398893,0.371984,,,,89,,,,,,,399177.1,747877.6,984099.8,0,0,0,
1002,479.3493277366483,8.308807,,,,,,,,,,,0,0,0,2221218.5,2595318.5,6386082.0,
594,479.34945316007855,7.680838,,,,85,,,,,,,0,0,0,102521.375,746683.25,593283.5,
854,479.3495579264686,8.072955,,,,57,,,,,,,0,0,0,701467.9,1832023.1,1529826.8,
746,479.3496323688582,7.888321,,,,,,,,,,,0,0,0,36095.07,280268.3,243418.84,
348,480.30821896647984,6.3042283,,,,50,,,,,,,0,0,0,2196170.0,4242481.5,3904135.0,
362,480.30822878567903,6.409243,,,,76,,,,,,,0,31103.752,23096.092,8651221.0,1.6565334E7,1.5998008E7,
853,480.3526365091321,8.077374,,,,,,,,,,,0,0,0,153387.81,406564.22,452505.34,
738,480.4044811011281,7.871557,,,,,,,,,,,0,0,0,192545.53,665335.1,459720.4,
1237,481.3649220721,8.779403,,,,,,,,,,,0,0,0,92863.97,20146.748,314235.44,
722,481.36518461324,7.852964,,,,63,,,,,,,0,0,0,205156.73,1082905.1,727398.2,
1040,481.3653067123766,8.4013815,,,,47,,,,,,,0,0,0,483426.7,851464.06,665797.1,
762,481.3653259384255,7.9298587,,,,80,,,,,,,0,0,0,63267.254,538566.5,369605.3,
870,481.3654920920619,8.086732,,,,,,,,,,,0,0,0,359451.94,1076427.4,633393.56,
941,481.36549331702605,8.274879,,,,42,,,,,,,0,0,0,297578.78,806033.0,706608.4,
302,482.2875706609969,5.4218116,,,,,,,,,,,0,0,0,265811.56,481890.78,451697.53,
354,482.31344469688065,6.308241,,,,,,,,,,,0,0,0,79410.38,165691.4,146634.22,
401,482.3239388429026,6.825648,,,,,,,,,,,0,0,0,1575998.1,2644683.5,2488383.5,
390,482.32400402651473,6.712458,,,,,,,,,,,0,0,0,231938.73,388187.78,366019.97,
358,483.326913016819,6.4039283,,,,,,,,,,,0,0,0,31377.074,73095.47,68762.375,
1081,484.41469534576385,8.467061,,,,,,,,,,,0,0,0,509583.6,602074.5,453258.88,
1141,484.41483049735103,8.61466,,,,40,,,,,,,0,0,0,255980.31,323656.9,617452.2,
1264,484.4721908845009,8.904391,,,,,,,,,,,0,0,0,484736.94,794808.56,922506.9,
1343,487.2993195844738,9.25683,,,,,,,,,,,0,0,0,417394.03,558574.0,575145.1,
378,488.357946138762,6.6188946,,,,43,,,,,,,591980.3,635804.2,662918.56,337993.88,653631.0,588299.9,
674,488.3734843043043,7.852885,,,,,,,,,,,0,0,0,159027.5,163525.25,2789295.2,
1293,489.3149841318864,8.999427,,,,,,,,,,,0,0,0,234172.7,413644.4,259780.9,
855,490.3867969121463,8.072242,,,,57,,,,,,,0,11428.062,34633.656,1881795.6,4481801.5,3187916.0,
751,490.38861584212776,7.9141545,,,,,,,,,,,0,0,0,558797.9,1374111.2,1659601.4,
1091,490.38869814113104,8.495217,,,,,,,,,,,0,0,0,752116.4,32434.025,990870.8,
925,490.3887014576898,8.216292,,,,,,,,,,,0,0,0,908519.8,249744.12,3637342.5,
626,490.38873312195193,7.7792077,,,,,,,,,,,0,0,0,97158.18,470720.8,755154.1,
856,491.3901348109998,8.07469,,,,,,,,,,,0,0,0,559811.25,1362647.5,1001019.9,
1072,491.39228153895795,8.451269,,,,,,,,,,,0,0,0,140046.81,0,274574.44,
1095,492.40448355827385,8.498904,,,,98,,,,,,,0,0,0,6536240.0,8262132.5,8318176.0,
654,492.40457214152707,7.803044,,,,,,,,,,,0,0,0,347574.94,562017.94,1862355.4,
837,492.4047769447084,7.997195,,,,,,,,,,,0,0,0,498225.53,237237.73,1691315.4,
929,492.4049252609712,8.253449,,,,94,,,,,,,0,0,0,287784.78,171486.05,738993.75,
732,493.32846719877244,7.8473854,,,,,,,,,,,0,0,0,81883.13,126936.625,932099.4,
821,493.3285093391689,7.9346375,,,,,,,,,,,0,0,0,39837.16,38701.625,381467.6,
1093,493.40783620344604,8.492566,,,,,,,,,,,0,0,0,2106193.2,2506251.5,2773839.8,
1031,495.3231649517872,8.334726,,,,,,,,,,,0,0,0,153989.75,34579.695,691345.2,
902,495.3441803871604,8.124557,,,,,,,,,,,0,0,0,63216.22,98749.32,505854.2,
757,495.344205447637,7.9298587,,,,,,,,,,,0,0,0,95132.984,1342901.9,519164.22,
658,495.3442291341705,7.8519406,,,,,,,,,,,0,0,0,38290.86,285679.22,538022.6,
960,495.3442591033443,8.287906,,,,,,,,,,,0,0,0,112026.9,121349.09,260761.36,
1056,495.3443980113279,8.363523,,,,,,,,,,,0,0,0,42867.344,26387.492,175047.72,
596,495.3444110379152,7.684654,,,,,,,,,,,0,0,0,163937.08,540115.3,1467241.2,
349,496.33967276501244,6.3042283,,,,50,,,,,,,0,0,0,2241376.5,2989532.0,3375466.5,
341,496.3399852451662,6.1894717,,,,,,,,,,,0,0,0,246698.89,303381.7,355581.16,
411,496.33999653850765,6.9295506,,,,,,,,,,,0,0,0,31488.725,57260.695,54691.766,
644,496.42043899530114,7.776399,,,,,,,,,,,221508.97,105642.94,83479.516,284365.9,1089871.4,365973.25,
1058,497.3598057570942,8.423927,,,,,,,,,,,0,0,0,306412.6,769987.9,528758.3,
1122,497.35980784500856,8.555053,,,,,,,,,,,0,0,0,324943.03,363739.88,418424.03,
682,497.3598355548381,7.841228,,,,,,,,,,,0,0,0,51908.59,458188.03,1077213.4,
988,497.36005045037206,8.2912855,,,,,,,,,,,0,0,0,160422.53,413063.47,349284.06,
813,497.3600788636952,7.9501004,,,,,,,,,,,0,0,0,101290.21,405860.97,1178030.1,
557,497.3601366512994,7.557728,,,,,,,,,,,0,0,0,61380.406,411505.0,227513.2,
591,497.36034443210593,7.680838,,,,,,,,,,,0,0,0,36596.914,135351.66,144145.9,
26,498.9008863818583,0.33879873,,,,,,,,,,,220296.39,204569.25,195263.62,213891.69,217302.2,188624.52,
1546,498.9010047229379,10.268365,,,,,,,,,,,316282.44,145103.92,148978.14,92404.92,201929.64,113056.4,
353,502.29006424111157,6.3061595,,,,50,,,,,,,0,0,0,116272.42,226039.31,207855.53,
363,502.2900913275166,6.4098334,,,,76,,,,,,,0,0,0,402938.12,629994.4,603201.3,
736,502.38661126089414,7.8677998,,,,,,,,,,,0,0,0,111570.39,939941.0,546433.4,
1010,502.4092228870969,8.3181925,,,,,,,,,,,0,21639.914,181572.69,262011.53,331539.5,203855.6,
1115,504.4408425528815,8.534539,,,,,,,,,,,0,0,0,593352.3,887225.3,726664.75,
838,506.383572728508,7.960028,,,,,,,,,,,0,0,0,38562.29,352707.94,273723.75,
831,506.4199274147138,8.009238,,,,101,,,,,,,0,0,0,156242.55,314421.22,299794.03,
765,506.4199508710445,7.933352,,,,80,,,,,,,0,0,0,449458.3,1377979.4,843389.6,
1092,506.42006166081336,8.49326,,,,98,,,,,,,0,0,0,155811.3,232176.19,156482.17,
1263,506.4540898010834,8.899123,,,,,,,,,,,0,0,0,53431.29,108093.414,124274.195,
1233,506.4565334916609,8.778103,,,,,,,,,,,0,0,0,249205.98,389159.03,474563.88,
1005,507.3657880901804,8.300775,,,,31,,,,,,,5812.7925,11678.727,141941.62,376134.47,757036.7,407043.4,
1317,507.40174003803605,9.10266,,,,,,,,,,,0,0,0,127846.13,747097.2,248010.75,
759,507.42341878033704,7.9315486,,,,,,,,,,,0,0,0,155626.05,480987.0,291924.28,
413,508.33950918663703,6.9545326,,,,,,,,,,,0,0,0,249755.6,546050.9,514311.72,
375,508.33953840157506,6.5664616,,,,,,,,,,,0,0,0,75806.875,146893.14,133505.17,
402,508.33958583412556,6.851687,,,,,,,,,,,0,0,0,48741.5,100566.945,98018.15,
370,508.3396089957112,6.470131,,,,,,,,,,,0,0,0,12540.226,41868.297,38907.137,
740,508.3989530264198,7.9049554,,,,,,,,,,,0,0,0,368329.66,153368.69,1532302.9,
1011,508.3992677813767,8.366552,,,,,,,,,,,0,0,0,1672103.5,867096.94,3933951.5,
1068,508.3993758146155,8.416862,,,,,,,,,,,0,0,0,4300571.0,218723.47,8192206.0,
572,508.39971010116443,7.5991683,,,,46,,,,,,,0,0,0,136717.84,231617.55,219693.06,
993,508.4354902741918,8.29631,,,,,,,,,,,0,0,0,266076.97,511047.66,370581.7,
1073,509.40262441274535,8.4244175,,,,,,,,,,,0,0,0,1383732.2,65118.613,3201236.8,
462,512.41533644024,7.1898665,,,,,,,,,,,261976.22,242162.12,180326.84,268122.3,508764.25,263585.8,
774,512.4306292777896,7.9400253,,,,,,,,,,,0,0,0,91869.09,304729.0,195342.88,
1359,512.5034317068161,9.310719,,,,88,,,,,,,0,0,0,1334679.6,2044957.5,2355655.5,
1057,513.3545421562322,8.426552,,,,,,,,,,,0,0,0,381708.16,7277.3633,1138469.0,
760,513.3548049666362,7.938461,,,,,,,,,,,0,0,0,48329.67,59811.797,495312.84,
495,513.3550102877152,7.3108015,,,,,,,,,,,0,0,0,0,48524.54,182287.64,
239,514.2855399148649,3.9746182,,,,,,,,,,,1228604.1,1295010.1,1334908.9,1089534.6,951709.75,1340759.6,
939,519.3651587078352,8.274879,,,,,,,,,,,0,0,0,316416.12,592254.5,689746.4,
169,521.2390737809222,2.597109,,,,8,,,,,,,1166843.2,1429829.5,1449088.0,27378.17,29130.44,26308.713,
389,522.318795835433,6.678629,,,,,,,,,,,0,0,0,231827.39,1167741.6,956361.94,
357,522.3551655851907,6.369141,,,,,,,,,,,0,0,0,653791.06,1212222.2,1193402.6,
372,522.3551885266519,6.4785743,,,,,,,,,,,0,0,0,3364305.8,4799610.5,5548329.0,
619,522.3782056785285,7.7207217,,,,,,,,,,,0,0,0,76722.75,0,969627.4,
842,522.3784868288176,8.054991,,,,,,,,,,,0,0,0,35511.367,0,867862.4,
651,522.4150105767995,7.7773576,,,,,,,,,,,0,0,0,203620.12,464403.75,501823.03,
1070,522.4152002510835,8.440996,,,,,,,,,,,0,0,0,55641.47,0,271698.6,
1106,522.451402420309,8.509522,,,,79,,,,,,,0,5188.551,28644.283,816821.56,1492624.9,1314041.2,
814,523.3601500364701,7.954088,,,,75,,,,,,,0,0,0,53804.0,404631.28,236952.81,
1101,523.4546800827724,8.508901,,,,,,,,,,,0,0,0,283841.03,514965.12,450224.56,
1003,524.3938423159906,8.284909,,,,,,,,,,,0,0,0,160130.81,82643.88,773846.75,
843,524.3942601497166,8.053458,,,,57,,,,,,,0,0,0,1946169.1,2559436.5,4409415.5,
903,524.3943038344534,8.159199,,,,,,,,,,,0,0,0,966199.5,864759.25,1832290.5,
499,524.3944462341221,7.310484,,,,,,,,,,,0,0,0,77275.1,132284.05,360450.0,
544,524.3945464739217,7.4996095,,,,,,,,,,,0,0,0,263985.4,82392.03,824331.0,
766,528.4020429718786,7.933352,,,,80,,,,,,,0,0,0,499067.88,2502469.8,1400371.1,
832,528.4021801418818,8.009238,,,,101,,,,,,,0,0,0,77401.08,351235.6,200008.16,
1390,528.4021961056485,9.42799,,,,,,,,,,,0,0,0,0,81810.04,27335.557,
850,529.3497201597692,8.056553,,,,,,,,,,,0,0,0,191698.44,414829.3,493721.1,
1001,529.349978973339,8.306363,,,,,,,,,,,0,0,0,104303.3,71541.1,325705.47,
995,530.4177372858708,8.296244,,,,42,,,,,,,0,0,0,568244.5,1395240.1,1029900.5,
1280,531.4074295188618,8.959513,,,,,,,,,,,106131.445,48854.547,99516.82,67279.89,368349.5,73480.86,
379,532.384126651221,6.6227393,,,,43,,,,,,,480777.28,520501.3,540947.1,284254.53,516246.6,479786.34,
778,534.4126918996282,7.94,,,,,,,,,,,0,0,0,172398.33,790511.44,530810.06,
1016,534.4514319846193,8.337235,,,,6,,,,,,,0,0,0,449394.25,734066.4,512158.75,
1358,534.4853479048838,9.313289,,,,,,,,,,,0,0,0,179220.6,349214.72,264029.16,
1408,535.4330735035431,9.518304,,,,,,,,,,,0,0,0,511883.5,2425566.8,1678468.4,
1189,535.4352353265482,8.6796255,,,,,,,,,,,0,0,0,105290.04,95713.19,282116.28,
1442,537.3944249434572,9.815978,,,,,,,,,,,440066.03,189884.3,190345.64,138125.28,730224.94,328630.3,
1491,537.5350865645254,10.006708,,,,,,,,,,,391192.78,159459.97,111440.3,67167.65,108655.13,82595.33,
857,540.3890138052784,8.073826,,,,,,,,,,,0,0,0,319839.28,0,3497699.2,
643,540.446518107318,7.7696815,,,,,,,,,,,185547.42,89831.71,83935.75,200294.1,854104.5,264942.5,
1090,540.498393081917,8.486293,,,,,,,,,,,0,0,0,149169.23,337754.94,111944.17,
1465,540.534583619774,9.86136,,,,,,,,,,,0,0,0,164847.73,264144.47,512928.56,
1102,544.4337985369825,8.510948,,,,,,,,,,,0,0,0,225630.94,382908.06,332826.97,
1281,546.4878555920853,8.962632,,,,,,,,,,,0,0,0,304250.0,408653.72,353547.6,
1160,548.5034179169234,8.637544,,,,,,,,,,,0,0,0,49259.848,228159.64,171051.53,
1118,548.5034712090134,8.53809,,,,,,,,,,,0,0,0,124373.1,326349.38,284016.9,
1244,548.5034832432392,8.82011,,,,,,,,,,,0,0,0,214143.47,581881.5,484155.53,
917,550.4463284747322,8.213223,,,,,,,,,,,0,0,0,330262.62,436956.06,398075.7,
273,551.2695242838626,4.803973,,,,34,,,,,,,401079.94,444990.9,465292.4,440641.84,427248.25,459741.7,
1289,553.3895637028912,8.974569,,,,,,,,,,,129372.6,67953.28,108340.95,117236.01,573011.94,135713.33,
1186,553.4457958878969,8.681605,,,,,,,,,,,0,0,0,254836.2,267955.03,703532.9,
743,554.175570200677,7.879785,,,,,,,,,,,357143.88,335328.16,266394.0,281623.4,447292.75,355509.66,
1017,556.4333325324475,8.337235,,,,6,,,,,,,0,0,0,379522.06,963181.2,481207.22,
1043,556.4334409180747,8.382687,,,,,,,,,,,0,0,0,66160.766,863497.25,68002.516,
456,556.4414593240352,7.18265,,,,,,,,,,,198771.23,185976.05,161092.39,165980.73,325206.25,181141.84,
1378,556.5084447448706,9.368155,,,,70,,,,,,,0,0,0,526078.9,827640.06,816257.6,
1492,559.5169445821643,10.018244,,,,,,,,,,,298295.03,104748.41,84176.29,217530.86,426477.2,307588.88,
1331,560.5034468300812,9.210674,,,,7,,,,,,,0,0,0,1407231.2,2267323.2,1752408.6,
1419,561.448670034253,9.600591,,,,,,,,,,,0,0,0,655260.1,2594795.5,1654262.4,
509,563.2648728408402,7.389581,,,,,,,,,,,0,0,0,1802751.6,2799069.8,2237734.0,
920,563.2950500297417,8.225029,,,,,,,,,,,0,0,0,105336.33,586679.2,451070.97,
1497,563.4642836408592,10.029588,,,,,,,,,,,0,0,0,355564.62,1092496.8,643627.5,
1511,563.4643023537341,10.144547,,,,,,,,,,,0,0,0,874737.8,1542179.8,1149990.5,
1278,563.4665067336169,8.955823,,,,,,,,,,,0,0,0,22281.764,21984.98,66543.234,
508,564.2682517648332,7.389581,,,,,,,,,,,0,0,0,660168.9,1019680.7,840343.5,
482,565.2805418156875,7.2973857,,,,58,,,,,,,0,0,0,2380069.5,4097843.5,2810121.5,
483,566.2839276624564,7.2973857,,,,58,,,,,,,0,0,0,886228.6,1599100.5,1075027.4,
440,566.2885467463738,7.082518,,,,21,,,,,,,0,0,0,880849.7,1073330.2,1131377.8,
25,566.8882126562196,0.33879873,,,,,,,,,,,195670.44,175541.17,155208.6,203557.12,194597.1,169545.78,
1547,566.8884183303823,10.271221,,,,,,,,,,,233654.83,94605.05,94852.03,67930.8,136079.62,68120.95,
398,567.2599094950644,6.776315,,,,49,,,,,,,0,0,0,693035.56,701683.2,518358.88,
403,567.2599140734983,6.8661747,,,,,,,,,,,0,0,0,564693.94,732913.8,528920.2,
435,567.2961504965616,7.075261,,,,21,,,,,,,0,1354997.8,1192882.1,7.865459E7,9.78343E7,9.184491E7,
999,567.296210362899,8.292082,,,,,,,,,,,0,580582.6,517048.8,1076134.8,1236748.0,1165078.5,
271,568.2960862677833,4.8053727,,,,34,,,,,,,1.3994741E7,1.3063548E7,1.5018616E7,1.3417324E7,1.4026671E7,1.410729E7,
1294,568.4696774055478,8.97595,,,,,,,,,,,0,0,0,273719.03,771739.75,432156.34,
432,570.3055110796472,7.073757,,,,21,,,,,,,0,0,0,825712.2,1022029.9,931881.5,
1194,570.4723065665163,8.689859,,,,35,,,,,,,0,0,0,398873.28,448509.56,977654.6,
866,572.5033425703871,8.082847,,,,,,,,,,,0,0,0,237128.62,375340.44,293491.78,
1084,572.5033529749045,8.484336,,,,,,,,,,,0,0,0,279939.34,608127.7,529082.5,
1312,572.5034837653036,9.072284,,,,,,,,,,,0,0,0,52884.957,115772.11,100657.92,
272,573.2512679262527,4.8053727,,,,34,,,,,,,1115117.1,1215187.0,1318947.1,1231127.5,1187876.4,1249859.4,
73,574.176776547208,0.37806448,,,,,,,,,,,178128.31,702804.5,1597022.8,0,3620.8506,3209.5637,
1379,574.5191056272632,9.368155,,,,70,,,,,,,0,0,0,2988034.5,5023918.5,4683395.5,
1187,575.4278067786826,8.679698,,,,,,,,,,,0,0,0,963602.94,1145237.5,2230244.5,
344,579.403571504497,6.2787185,,,,,,,,,,,0,0,0,184503.02,280391.56,217586.44,
702,580.3969021095978,7.8460617,,,,63,,,,,,,0,0,0,1483205.1,5337797.0,3664876.0,
503,581.2754389378098,7.3511257,,,,,,,,,,,0,0,0,163950.86,435113.9,427954.47,
419,581.2755024333865,6.991871,,,,,,,,,,,0,0,0,208188.81,254946.48,333105.47,
400,581.2755439111571,6.82246,,,,,,,,,,,0,0,0,172228.12,230446.7,219921.56,
391,581.2755632216061,6.715215,,,,,,,,,,,0,0,0,132075.48,201791.72,184306.94,
610,581.3118799790731,7.698647,,,,,,,,,,,0,0,0,170827.67,366071.62,340176.16,
315,581.3119893274121,5.645813,,,,,,,,,,,0,0,0,4763.4956,109619.49,0,
1330,582.4854185347396,9.205283,,,,7,,,,,,,0,0,0,1344154.0,3362509.8,1930250.9,
443,583.2909645428282,7.131029,,,,,,,,,,,0,0,0,13339.254,239702.42,344250.1,
467,583.2910303738602,7.1926155,,,,,,,,,,,0,0,0,13339.254,98345.984,172478.7,
367,583.2911655352531,6.461271,,,,69,,,,,,,0,0,0,657958.94,1024963.5,997620.56,
338,583.2911729514318,6.1248603,,,,28,,,,,,,0,0,0,213064.66,350579.72,337968.7,
332,583.2911990725307,5.8625407,,,,,,,,,,,0,0,0,318543.2,523684.66,505732.44,
386,583.2912038436803,6.667928,,,,,,,,,,,0,0,0,966186.25,1980099.9,1593927.2,
337,583.2912158031372,6.051229,,,,,,,,,,,0,0,0,433896.22,745941.1,607413.1,
255,583.2912418484135,4.6140094,,,,,,,,,,,0,0,0,39467.914,144715.45,25571.318,
301,583.291424821026,5.3166046,,,,,,,,,,,0,0,0,0,0,53795.195,
637,584.4731718883587,7.7575803,,,,,,,,,,,149943.97,72051.21,61263.008,124821.98,547539.3,159594.02,
1470,584.5397349407873,9.904195,,,,,,,,,,,0,0,0,387734.25,468096.0,677029.9,
236,586.2703095831795,3.7311249,,,,,,,,,,,979123.6,745894.25,277251.97,897805.44,1014120.25,367355.75,
1262,588.4983549869519,8.882904,,,,,,,,,,,0,0,0,212857.16,245492.53,355311.38,
789,588.498462945992,7.9433618,,,,30,,,,,,,0,0,0,100787.21,308627.12,224850.08,
915,588.4985917491448,8.235244,,,,,,,,,,,0,0,0,107750.72,109727.53,584278.94,
951,588.4986612322457,8.279743,,,,42,,,,,,,0,0,0,518641.03,923139.6,757858.25,
1431,588.534799204425,9.699458,,,,115,,,,,,,0,0,0,1119624.1,2785862.8,1721743.6,
434,589.2776780168236,7.0744605,,,,21,,,,,,,0,0,0,567689.25,709933.9,663690.44,
1527,589.4800111422096,10.175843,,,,,,,,,,,0,0,0,2221420.5,4512387.5,3347336.5,
418,590.4258816233045,6.979906,,,,,,,,,,,372745.72,332779.4,352686.94,345716.16,435148.2,377428.03,
934,590.5137672647966,8.256686,,,,42,,,,,,,0,0,9958.939,1033548.7,1641305.2,1325330.8,
1217,590.5138130220308,8.731748,,,,,,,,,,,0,0,0,242138.89,269441.8,387264.3,
918,590.5138278899368,8.214127,,,,5,,,,,,,0,0,9958.939,767332.6,718058.5,809039.4,
1380,590.5138799885736,9.371287,,,,70,,,,,,,0,0,0,78426.8,145165.48,139316.0,
1128,590.51392756906,8.486293,,,,98,,,,,,,0,0,0,1512571.9,2478587.2,2164543.2,
1267,590.5139537707092,8.916394,,,,23,,,,,,,0,0,0,246480.4,506344.97,556254.75,
863,590.5139760283847,8.079328,,,,57,,,,,,,0,0,0,1673411.5,2811843.8,2209464.0,
1269,591.5174067457446,8.9154005,,,,,,,,,,,0,0,0,80960.2,184293.25,220540.97,
68,592.2150202662823,0.38011965,,,,89,,,,,,,269009.84,481242.25,605906.25,0,0,0,
1298,594.4853564920576,9.016353,,,,,,,,,,,0,0,0,121377.0,937180.9,193630.61,
741,595.3275217620213,7.8785667,,,,,,,,,,,0,0,0,188132.67,339282.44,298220.75,
1382,596.5010669609552,9.392983,,,,,,,,,,,0,0,0,1427407.0,4827696.0,2573888.5,
775,597.2702245668937,7.9416795,,,,,,,,,,,0,0,0,83797.33,700948.44,160265.52,
701,602.3789347601901,7.8440247,,,,,,,,,,,0,0,0,139824.38,650810.9,476461.6,
779,602.5503721882257,7.9416795,,,,30,,,,,,,0,0,0,39740.0,158563.64,99738.82,
1472,602.5504526413407,9.907094,,,,51,,,,,,,0,0,0,2980807.2,3914325.5,4923077.5,
1287,603.4593127138146,8.990261,,,,,,,,,,,0,0,0,1290581.5,1784318.5,2833124.5,
93,604.2552279939779,0.38419712,,,,,,,,,,,168954.08,120261.91,57789.316,207192.05,231836.4,123178.77,
1290,604.4627856037848,8.990261,,,,,,,,,,,0,0,0,481218.16,666497.06,1051152.4,
1007,604.4932265339357,8.315192,,,,31,,,,,,,0,0,0,190743.66,444589.38,236143.05,
1066,604.4934011820758,8.43821,,,,,,,,,,,0,0,0,234951.48,359046.28,239664.67,
1107,604.4934015032454,8.51268,,,,79,,,,,,,0,0,0,578187.2,970389.75,828906.4,
1537,605.453744240477,10.182574,,,,,,,,,,,0,0,0,272524.25,696171.9,480261.9,
1023,606.5085277592572,8.324182,,,,,,,,,,,0,0,0,325152.06,481941.9,693600.5,
952,606.5087229982101,8.279743,,,,42,,,,,,,0,0,0,555726.4,987382.9,1062753.8,
724,606.5087283106408,7.8813376,,,,,,,,,,,0,0,0,131824.62,158455.52,107450.984,
1277,606.5087385614565,8.95582,,,,,,,,,,,0,0,0,76380.586,0,334045.03,
790,606.508856530602,7.9433618,,,,30,,,,,,,0,0,0,281332.0,841903.94,607981.2,
912,606.5089235297565,8.207379,,,,5,,,,,,,0,0,0,816193.94,909219.6,823093.25,
911,607.5120534906365,8.209489,,,,,,,,,,,0,0,0,346161.47,370212.12,335694.6,
1574,608.4284334440673,10.318522,,,,,,,,,,,0,0,0,5289296.0,1.2684176E7,9088374.0,
897,608.428469429815,8.151799,,,,113,,,,,,,0,0,0,491647.47,322861.3,537414.06,
1430,610.5166370206845,9.694305,,,,115,,,,,,,0,0,0,935942.2,3700533.2,1792166.5,
1129,618.5448929435292,8.571756,,,,93,,,,,,,0,0,0,398780.12,298594.38,270633.22,
1473,618.5449076434916,9.912514,,,,,,,,,,,0,0,0,89924.766,142212.56,163199.19,
1268,618.545029973076,8.916394,,,,23,,,,,,,0,0,0,111969.05,266860.34,300867.5,
1315,618.5450699315638,9.088027,,,,,,,,,,,0,0,0,48229.75,65291.66,92427.24,
1080,618.5451522938133,8.45983,,,,90,,,,,,,0,0,0,705774.75,1201588.4,941139.56,
