row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C3-b_Run149.mzML Peak area,NEG_D5-211-C3-c_Run152.mzML Peak area,NEG_D5-211-C3-a_Run146.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,
511,698.9108935108807,8.602641,,,,,,,,,,,1169036.1,1105071.6,1133655.1,0,0,0,
634,708.5107988655681,10.094955,,,,47,,,,,,,0,0,0,797242.3,764150.0,780993.2,
443,712.4884094890966,8.22265,,,,,,,,,,,0,0,0,185058.81,1524847.8,564535.9,
653,716.5218485801148,10.223047,,,,54,,,,,,,0,0,0,2491337.8,2931099.2,1060819.6,
488,716.5219601420132,8.389504,,,,,,,,,,,0,0,0,242027.98,2342433.8,439808.1,
280,716.5220917223219,7.37139,,,,,,,,,,,0,0,0,1509334.6,258066.17,262936.12,
183,719.2449798451249,6.105232,,,,53,,,,,,,0,0,0,1.0464346E7,5666258.0,6753778.5,
635,726.4615888554732,10.094955,,,,47,,,,,,,0,0,0,1490331.4,1458831.4,1479277.5,
423,730.5377010511397,7.944832,,,,,,,,,,,0,0,0,204582.55,2663547.5,203609.03,
631,736.5418309796329,10.093154,,,,,,,,,,,0,0,0,484503.8,445496.5,489708.22,
491,738.5037781420932,8.4062195,,,,,,,,,,,0,0,0,189471.67,1407809.5,333868.6,
651,738.5037846431045,10.215807,,,,54,,,,,,,0,0,0,990230.25,1247813.9,1094689.1,
372,740.4044308812496,7.8347497,,,,,,,,,,,0,0,0,163949.23,519320.3,534845.44,
322,740.40447341953,7.741695,,,,,,,,,,,0,0,0,376628.03,656183.7,731991.75,
630,743.615602587645,10.035182,,,,,,,,,,,0,0,0,1158102.0,1837562.8,1080965.8,
447,752.519673806771,8.21725,,,,36,,,,,,,0,0,0,443000.44,664969.75,639587.6,
428,752.5196827051897,7.8985558,,,,48,,,,,,,0,0,0,824222.5,5045745.5,733279.56,
628,771.6468139894627,10.027154,,,,,,,,,,,0,0,0,1932172.8,3348006.2,1818407.0,
392,780.5510345435046,7.875206,,,,48,,,,,,,0,0,0,586630.3,524300.3,463874.03,
274,780.5510667585621,7.3749623,,,,2,,,,,,,0,0,0,497442.28,354461.75,409024.62,
336,782.5660656482981,7.7697563,,,,26,,,,,,,0,0,0,309090.8,267284.34,405387.88,
420,782.5661152843063,7.878798,,,,48,,,,,,,0,0,0,651856.5,663917.5,836470.9,
278,782.5661703537693,7.3767514,,,,2,,,,,,,0,0,0,462327.5,385619.3,619732.06,
381,785.33720445694,7.8735886,,,,7,,,,,,,506246.5,472962.2,508155.25,0,0,0,
421,808.5823127003488,7.878798,,,,48,,,,,,,0,0,0,482550.6,466998.12,620544.4,
422,810.5971516480876,7.873427,,,,,,,,,,,0,0,0,667023.6,417331.88,445068.88,
607,823.6788475798434,8.975835,,,,,,,,,,,0,0,0,3.8034332E7,1.984336E7,3.4571148E7,
444,825.693959513565,8.21544,,,,,,,,,,,0,0,0,367237.78,503529.84,443980.25,
579,827.7095621789636,8.964788,,,,,,,,,,,0,0,0,2831852.0,0,3174166.8,
452,851.7096907886804,8.21725,,,,36,,,,,,,0,0,0,1856737.5,1333924.0,2629098.2,
595,851.7097523173774,8.968651,,,,37,,,,,,,0,0,0,3.584264E7,4.744277E7,4.3310576E7,
627,853.722853979632,10.018025,,,,,,,,,,,0,0,0,2.926701E7,50672.434,3.1912024E7,
305,863.5657734860575,7.6800537,,,,,,,,,,,220702.34,577108.8,96992.516,0,0,0,
671,863.5660306801034,10.298982,,,,,,,,,,,1690357.6,1034650.8,2260980.2,0,0,0,
582,879.7404074441138,8.964788,,,,,,,,,,,0,0,0,1694077.5,0,2082753.4,
619,879.740791094875,9.633523,,,,,,,,,,,0,0,0,1.5525624E7,0,1.6684394E7,
142,887.3877564853101,5.677178,,,,17,,,,,,,0,0,0,1040328.06,1196454.2,1421480.6,
120,917.3812784436769,5.430351,,,,10,,,,,,,0,0,0,563541.94,682053.44,722467.9,
