row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
397,434.1911452984459,3.0212314,,,,,,,,,,,103305.33,132211.56,73461.21,177377.0,105890.95,36487.777,
1424,434.2744265767786,4.9574695,,,,,,,,,,,105441.78,244165.06,199114.14,191003.02,907715.0,698690.25,
4812,434.3101649467924,7.833919,,,,24,,,,,,,53606.355,478302.47,414485.0,499270.62,878945.1,1169897.8,
3163,435.17969361479334,6.603732,,,,,,,,,,,47901.332,0,3335.314,53561.73,110610.9,976908.75,
1400,435.2376286551137,4.9356265,,,,130,,,,,,,2648797.8,3039287.8,2605604.5,2833996.2,3678314.8,4626991.0,
6376,436.34162021054135,9.266647,,,,,,,,,,,0,0,11540.25,0,532493.0,911637.25,
5942,436.35695623696955,8.70864,,,,,,,,,,,668971.75,296220.34,504993.22,571702.8,299785.62,223952.34,
3717,437.1591514235986,7.1251407,,,,,,,,,,,54149.695,23171.127,24007.617,161093.23,130140.91,552644.7,
1986,437.19284984526524,5.3435,,,,10,,,,,,,2226399.0,2265683.0,2295431.5,2120763.2,681586.94,744406.5,
2202,437.25078938291614,5.497186,,,,,,,,,,,233005.17,589990.06,236408.81,306942.1,219421.52,61200.72,
4187,437.302259255186,7.452644,,,,233,,,,,,,133711.62,386179.4,402548.2,637266.0,1304808.1,1756832.4,
4697,437.30245324570416,7.7364273,,,,1,,,,,,,286707.47,754258.5,576863.25,663696.8,1318532.1,1854603.9,
4325,437.32199452101366,7.5622945,,,,,,,,,,,157820.6,247881.62,209680.8,180790.5,242062.08,396212.5,
6416,437.3226757190877,9.510899,,,,,,,,,,,0,3802.322,0,0,87860.91,440382.75,
5732,438.3362654819544,8.4755125,,,,,,,,,,,257098.0,182224.05,211415.23,198632.97,195000.02,707048.3,
3087,438.3572444457134,6.5445886,,,,,,,,,,,195377.2,172134.31,258391.42,176480.95,376564.6,439714.25,
6667,438.3573731398992,10.190868,,,,,,,,,,,0,0,0,0,396936.12,562282.8,
6447,438.35748750364144,9.549686,,,,,,,,,,,7447.295,0,43031.414,16953.072,1363226.8,2002202.0,
6206,438.37251023296176,8.935969,,,,124,,,,,,,1464518.9,1291630.5,1320938.2,1171136.8,1887613.1,1922699.2,
2260,439.17426754481556,5.5599885,,,,,,,,,,,692752.44,287785.25,511791.38,252764.31,190176.02,941239.75,
2503,439.17448917380784,5.798493,,,,,,,,,,,144721.27,124410.7,93437.53,65636.61,32753.674,618924.0,
6867,439.1746250966225,10.823753,,,,,,,,,,,107464.375,210523.8,57577.086,69931.11,15109.235,13498.545,
647,439.1747073312941,4.132696,,,,195,,,,,,,1468129.1,1543492.4,1329292.2,1372302.6,1084062.5,1374070.2,
1129,439.1747782287671,4.777145,,,,142,,,,,,,1.7503142E7,1.7991124E7,1.698534E7,1.751721E7,1.4993372E7,1.6379104E7,
502,439.1918646018533,3.51655,,,,60,,,,,,,918483.3,836206.4,1064453.0,906982.1,174982.11,347447.6,
1910,439.21049368247697,5.2869573,,,,221,,,,,,,4542870.5,4113691.0,3908183.0,4133069.0,2959665.0,3699824.5,
6860,439.21075441740084,10.786989,,,,,,,,,,,49131.332,284528.0,32484.764,20184.86,0,0,
1376,439.21120546285755,4.9270005,,,,130,,,,,,,9675161.0,8991925.0,8125576.0,8558066.0,5861646.0,7638949.0,
1724,439.2112437652793,5.1930523,,,,34,,,,,,,1709558.2,1706117.0,1583501.6,1589657.6,1222905.8,1681230.2,
1422,439.2294910758521,4.95989,,,,30,,,,,,,1138249.9,1220947.0,1203849.0,1170667.2,1174945.0,730203.2,
2306,439.24762814980767,5.5887127,,,,192,,,,,,,417415.62,430650.53,362378.16,487214.9,331931.38,371401.78,
5796,439.3200619955997,8.51674,,,,,,,,,,,172929.84,178244.25,224514.12,208836.39,392985.47,309341.25,
2594,439.38885973176093,5.8788967,,,,,,,,,,,0,0,0,0,6233706.0,5661426.0,
2873,439.3889321741708,6.1991477,,,,,,,,,,,1.127738E7,1.1356681E7,1.1192725E7,7439889.0,0,0,
2823,439.3890308807907,6.1473484,,,,,,,,,,,7494064.0,5650753.5,1.0049163E7,4068158.8,23319.102,0,
1145,440.17811305227406,4.7786846,,,,142,,,,,,,4824836.0,4761329.5,4621183.5,4789349.0,4076494.8,2998536.8,
1367,440.21456483362294,4.9277935,,,,,,,,,,,2678609.8,2580695.5,2217462.2,2377379.0,1604496.1,2194962.0,
472,440.31169805073296,3.3863583,,,,,,,,,,,59036.23,0,142265.66,8126.7607,34248.87,185736.1,
3219,440.3152165807671,6.631849,,,,,,,,,,,1046207.6,905631.5,578812.2,688258.75,9869.532,21726.672,
4354,440.3153510459044,7.5982604,,,,0,,,,,,,528934.8,736633.0,552570.0,919542.0,738628.9,891733.44,
3044,440.31539681393787,6.5229287,,,,,,,,,,,278653.88,197719.31,104644.53,194926.1,1003127.25,621202.75,
2955,440.31569736990633,6.3744025,,,,,,,,,,,10621.458,21098.438,6272.833,29547.855,381373.4,209716.11,
6068,440.3514916365513,8.775987,,,,107,,,,,,,522469.25,462288.97,294084.9,705189.1,792514.4,1053420.8,
1064,441.1524270415546,4.7282767,,,,253,,,,,,,2012563.6,2138540.5,2293627.5,2067931.8,2230115.5,1960651.8,
3099,441.18983319373854,6.5589085,,,,,,,,,,,10320.116,0,0,11864.91,89932.695,730428.6,
3658,441.1902283541525,7.0510855,,,,,,,,,,,0,0,0,0,38739.242,230027.61,
993,441.1904082991589,4.6673207,,,,253,,,,,,,1.2354364E7,1.2423161E7,1.1418332E7,1.1594146E7,9912343.0,1.1593304E7,
1888,441.1906114447441,5.2769237,,,,221,,,,,,,3585824.2,3296763.2,3040183.8,3131168.8,2230568.5,2780284.0,
1486,441.19062857410404,5.015232,,,,93,,,,,,,3514744.5,3098641.8,3064596.5,3212454.5,2146776.5,2941277.2,
1256,441.1912016872154,4.8607845,,,,130,,,,,,,2461303.8,2151292.8,1948119.2,2185895.8,1870166.1,2417023.0,
6829,441.22659381267647,10.757496,,,,,,,,,,,53125.207,76622.234,15657.076,193970.75,0,0,
6868,441.2266179114092,10.806236,,,,,,,,,,,48402.363,349503.44,15657.076,25458.18,3284.4023,13004.3545,
2073,441.2266590720155,5.3810964,,,,10,,,,,,,1.0361695E7,1.0104409E7,9076892.0,9082866.0,6125076.5,8030642.0,
1274,441.226815153337,4.871742,,,,130,,,,,,,1.3759834E7,1.3581577E7,1.2170156E7,1.2790255E7,1.1009224E7,1.3853894E7,
2358,441.22685431241024,5.62067,,,,192,,,,,,,2490030.8,2356787.2,2130415.8,2213055.8,1526333.1,2108910.0,
1603,441.2268992096644,5.085766,,,,131,,,,,,,1142559.8,1049118.8,1003799.5,1066035.5,955352.75,1237093.2,
3944,441.29927584853795,7.324272,,,,,,,,,,,376825.44,575089.25,458402.62,779625.5,690464.9,488940.0,
5782,441.2993057584456,8.510234,,,,45,,,,,,,1432683.5,1273695.2,1569228.1,1899808.2,2293449.0,2289214.8,
4340,441.29936589383715,7.5699787,,,,,,,,,,,235214.89,334183.78,272694.4,280016.47,1771125.0,1944704.0,
3670,441.29955444819143,7.0328097,,,,,,,,,,,223695.9,1189218.1,392638.5,1133279.5,840446.06,691046.8,
4598,441.2995864922309,7.6951976,,,,11,,,,,,,431907.97,333574.34,333215.06,583054.06,1107972.8,1290878.6,
3456,441.2997573302047,6.8986163,,,,,,,,,,,1538879.8,823762.3,1300364.8,1132363.0,1199957.6,2834340.5,
4729,441.33568917758004,7.7731833,,,,145,,,,,,,1753296.1,2639253.0,2379044.8,2254730.0,3331172.8,3883914.8,
3792,441.3357721863362,7.161579,,,,147,,,,,,,881213.3,1284429.1,802296.25,2480216.8,801784.2,647247.44,
5550,441.3358194658136,8.315152,,,,,,,,,,,231043.7,417449.16,329936.44,377762.7,417490.62,452355.16,
5001,441.33584383679516,7.9774055,,,,4,,,,,,,69624.21,350028.2,519843.06,499686.34,690545.6,921052.5,
5822,441.33594667322296,8.541925,,,,172,,,,,,,578225.25,738450.5,674815.75,577555.8,2133925.0,2177740.5,
4692,441.3720698020343,7.7332745,,,,1,,,,,,,140353.06,192296.38,153626.9,255638.2,456480.34,730736.06,
5410,441.37211776607455,8.209806,,,,6,,,,,,,235611.47,282903.44,1167183.0,1315621.0,702124.44,1098046.9,
3922,441.37233805625027,7.2932916,,,,156,,,,,,,144918.9,253143.83,196537.7,334420.3,311044.62,346669.22,
4091,441.3724487519144,7.4038997,,,,249,,,,,,,213496.55,331744.53,305389.6,474881.34,660728.1,790190.0,
1071,442.15586449471783,4.72916,,,,,,,,,,,342678.88,339724.7,430783.22,358760.53,470195.88,327877.78,
994,442.1937909800925,4.6673207,,,,253,,,,,,,3379379.0,3376547.8,3110420.5,3210197.2,2672041.5,3123808.5,
1842,442.1940551701089,5.2620215,,,,,,,,,,,920319.56,115044.16,706653.2,841980.3,444407.5,632663.44,
1487,442.1941249773044,5.015232,,,,93,,,,,,,1002038.75,838994.7,827312.25,866713.25,577128.6,821289.2,
4910,442.21350450129705,7.9002204,,,,,,,,,,,0,174769.12,268830.84,200906.53,873317.2,875138.56,
1282,442.2301407415859,4.872521,,,,130,,,,,,,3901610.5,3943110.8,3481697.0,3700835.0,3153198.8,4001357.0,
3873,442.3305743278397,7.218811,,,,213,,,,,,,508760.03,590118.75,712178.9,752730.06,773817.3,294330.9,
3243,442.33109995626774,6.692688,,,,26,,,,,,,677252.44,650657.8,624601.94,979135.8,560242.7,323182.2,
5824,442.3400994624133,8.542756,,,,172,,,,,,,147736.0,200726.53,175024.86,145705.12,571660.2,595048.1,
5381,442.36647734614854,8.1781225,,,,6,,,,,,,356354.38,410338.62,708535.1,745491.6,707505.1,773833.06,
4813,442.4249495721804,7.7665014,,,,,,,,,,,564033.3,6018917.0,95019.92,530313.25,0,0,
4547,442.42501011427703,7.7098765,,,,,,,,,,,3479497.0,2042838.6,3693816.0,5500870.0,0,0,
3336,442.4250894483608,6.7630196,,,,,,,,,,,0,0,0,0,1676039.8,1544069.5,
4684,443.20549393089715,7.783853,,,,,,,,,,,24084.121,61523.68,48313.945,50028.066,897033.94,469046.3,
6848,443.20586580512446,10.796619,,,,,,,,,,,135541.66,1509822.6,199874.73,1334381.4,83027.57,105772.086,
660,443.2060662737575,4.1433353,,,,136,,,,,,,6242305.5,6931680.5,6458949.0,7461628.0,5941867.5,5897359.0,
1262,443.2060811279628,4.8685875,,,,130,,,,,,,1.2833734E7,1.2634235E7,1.0912585E7,1.2179899E7,9816288.0,1.299491E7,
902,443.20610442995667,4.5736966,,,,99,,,,,,,5.6066344E7,5.092988E7,4.3760104E7,4.742249E7,3.4508068E7,4.6931628E7,
784,443.20615483663113,4.447333,,,,118,,,,,,,9307723.0,9939096.0,7987255.5,8563304.0,5839268.0,8006462.0,
1524,443.20617011624614,5.0442615,,,,131,,,,,,,8.04533E7,7.912193E7,7.34615E7,7.4847896E7,6.756467E7,7.7014184E7,
1817,443.20626068389066,5.243424,,,,221,,,,,,,7.7780904E7,7.2677416E7,6.7104616E7,7.019113E7,4.98562E7,6.8155016E7,
3198,443.22844253634474,6.641148,,,,181,,,,,,,862414.8,815425.94,717422.8,799324.75,664685.7,679534.3,
1460,443.24170021465625,4.9984374,,,,128,,,,,,,274895.6,344417.1,284175.72,326999.66,174015.64,232789.03,
1885,443.2417814958337,5.2746444,,,,221,,,,,,,1.0145985E7,9082964.0,8519637.0,8168610.5,6266084.0,9507762.0,
6834,443.24215390577797,10.757496,,,,,,,,,,,171422.5,64404.15,12007.998,153227.31,0,0,
2470,443.24235545246944,5.759914,,,,248,,,,,,,2145705.8,1981434.4,1831076.5,1936870.1,1158708.2,1772361.1,
2198,443.24262121542387,5.4914684,,,,138,,,,,,,821542.2,844865.8,747765.0,798402.06,646152.1,997068.06,
4992,443.3151800149128,7.9629397,,,,245,,,,,,,386607.84,1227267.4,1239438.8,948943.9,1609039.9,1751030.1,
3121,443.31524835912,6.5808854,,,,220,,,,,,,756707.75,769470.25,839765.94,846490.25,1101141.5,1084367.6,
4274,443.3152531848727,7.5338283,,,,186,,,,,,,4334930.0,6619021.5,6160554.5,7760237.5,1.152479E7,1.1405956E7,
5972,443.3152703655517,8.676211,,,,,,,,,,,292634.62,214474.23,143176.8,386260.47,1262774.0,1106897.4,
4688,443.315274489162,7.7309804,,,,1,,,,,,,949830.4,995630.75,1035485.7,1711552.9,1536073.8,1311647.2,
3021,443.31532796899864,6.4968204,,,,,,,,,,,477237.22,590886.94,626607.56,1014765.06,786859.8,743524.56,
3725,443.3153646892816,7.1283875,,,,250,,,,,,,1170802.4,1813975.4,2630217.0,3191766.2,2641230.8,3823021.2,
3266,443.31541420973593,6.7157173,,,,,,,,,,,1149043.1,1191974.1,1240522.2,1328291.4,497445.6,840002.25,
3450,443.31542526557314,6.8931985,,,,,,,,,,,1935629.5,2148239.0,1931066.6,2245637.0,3636639.8,2891974.5,
5634,443.3518076477637,8.400828,,,,,,,,,,,72673.516,92106.07,113662.445,71893.21,444962.72,741785.8,
898,444.20931416055265,4.572888,,,,99,,,,,,,1.5523235E7,1.4288074E7,1.2201138E7,1.3187082E7,9649351.0,1.299078E7,
1270,444.2094795529588,4.8748345,,,,,,,,,,,2174570.5,3485425.5,2963211.2,3328375.5,2663207.2,3668450.0,
1880,444.2454740701894,5.273869,,,,221,,,,,,,3001774.8,2674503.8,2453864.5,2401712.0,1768065.6,2843244.2,
1629,444.3063448482541,5.103785,,,,83,,,,,,,810254.4,981877.06,648394.44,896825.75,1049514.5,2055718.9,
5183,445.1194804756761,8.114835,,,,39,,,,,,,432694.78,556056.6,1121212.5,874258.44,950646.0,632402.4,
6528,445.11953414185245,9.703302,,,,94,,,,,,,54055.87,67013.0,88568.68,94220.984,556667.75,452758.38,
6384,445.1195449289319,9.26928,,,,35,,,,,,,45668.11,62453.664,143744.98,60544.875,599941.06,489454.3,
4667,445.1195702989941,7.723116,,,,1,,,,,,,333019.4,450909.3,508346.9,491845.8,748690.8,707467.7,
3836,445.1196255111482,7.212442,,,,213,,,,,,,3821560.2,4108205.0,4966552.0,4675537.0,5740842.0,6006397.0,
5918,445.11968549911234,8.667512,,,,247,,,,,,,27550.564,37835.59,61919.137,50367.582,501478.2,410893.8,
5657,445.11970374142425,8.427318,,,,231,,,,,,,865708.6,1035531.25,1465571.1,1359328.4,2192685.8,1568630.5,
3555,445.1618140301331,6.982165,,,,,,,,,,,5160.3774,0,3170.267,77567.52,64662.336,492140.94,
719,445.2566110953457,4.2945857,,,,,,,,,,,209660.0,251775.5,189476.67,195757.67,194081.81,397655.44,
2835,445.257969019368,6.1348586,,,,,,,,,,,135470.67,177282.3,162431.16,73832.72,203020.23,565474.44,
2555,445.258375552058,5.837916,,,,101,,,,,,,1136994.5,1102273.9,996675.5,663447.9,944034.5,1481669.2,
1916,445.2583818690055,5.290804,,,,221,,,,,,,3732910.0,3518060.8,3234825.2,3234080.2,2465227.0,3060822.8,
1627,445.30972349354414,5.1021805,,,,,,,,,,,188021.81,213976.4,137672.22,201694.55,230690.17,476674.34,
4630,445.3308385654768,7.70991,,,,,,,,,,,3407516.5,5173051.0,5035168.5,7551497.0,7084458.0,6731918.0,
6219,445.3308510781435,8.94334,,,,124,,,,,,,149183.5,206454.61,307819.97,262774.88,1769927.8,2251598.5,
5127,445.3308800516766,8.085763,,,,20,,,,,,,660970.75,939321.4,3348234.8,2348343.8,3625366.2,4653028.0,
3971,445.330891465891,7.325956,,,,178,,,,,,,1.6995502E7,2.4867936E7,2.1034194E7,3.1844816E7,3.5296828E7,3.3209626E7,
5664,446.12017229462884,8.428102,,,,231,,,,,,,312833.0,385428.38,548358.1,520020.28,835408.44,586738.56,
1922,446.26157308601404,5.2931275,,,,221,,,,,,,1054532.8,971805.9,888132.9,907003.7,661014.0,905118.94,
3969,446.33417769985107,7.326756,,,,,,,,,,,5168913.0,7241534.5,6304191.0,9377587.0,1.0604629E7,1.0302065E7,
5122,446.33427795945425,8.082669,,,,,,,,,,,201686.81,288355.1,646638.56,550315.94,1123040.0,1254666.9,
4260,446.3350903627649,7.463163,,,,,,,,,,,143568.64,131969.75,255228.7,276941.4,556631.5,425619.75,
4254,446.36208721259663,7.51607,,,,,,,,,,,48794.805,152029.92,178045.83,243620.44,806974.06,920854.06,
3527,447.1772244783501,6.9553123,,,,,,,,,,,0,0,0,45876.316,49300.21,418791.5,
1158,447.2013895863807,4.7841663,,,,142,,,,,,,419463.66,492197.47,424493.78,246233.36,429270.6,721393.56,
1428,447.23736184309774,4.9694486,,,,30,,,,,,,557047.5,639651.1,300243.03,568419.06,309422.34,367872.38,
1693,447.2376014051071,5.157272,,,,116,,,,,,,1519477.8,1313269.4,1078451.9,1326368.9,1261239.5,1472270.1,
815,447.27345755168625,4.4773316,,,,37,,,,,,,102266.11,81935.78,79330.125,75504.62,114746.84,177523.89,
1595,447.27348433821226,5.083431,,,,131,,,,,,,2150009.8,1895348.9,1972184.6,2036456.9,2062651.9,1819187.2,
2734,447.2737122977494,6.010795,,,,143,,,,,,,210573.86,98876.71,147948.06,65248.547,1132590.9,1533364.8,
2250,447.27378272965603,5.5546927,,,,192,,,,,,,500056.66,493815.3,449674.6,466364.34,502615.62,662074.75,
2805,447.27381276383244,6.098718,,,,127,,,,,,,165506.64,150723.62,170031.5,138011.38,363390.22,510053.5,
2577,447.27422956443087,5.8520546,,,,101,,,,,,,447842.72,357922.12,385109.8,408627.28,426595.9,584612.3,
6640,447.2862948916222,10.084693,,,,217,,,,,,,639642.1,753830.8,1120849.0,739344.0,1688038.0,1582375.4,
6391,447.28648940583525,9.296095,,,,,,,,,,,26310.54,40805.906,72062.586,24897.916,137662.27,127927.66,
5035,447.2865653511205,7.992264,,,,4,,,,,,,89006.16,663036.06,1018688.9,1068318.0,1129677.8,1313615.9,
4394,447.2866257640889,7.642229,,,,11,,,,,,,40437.58,433915.44,385833.3,652818.94,1103884.8,1611089.8,
3497,447.31002539080055,6.926085,,,,40,,,,,,,176026.1,234558.1,229292.98,246222.27,291128.97,258544.14,
2824,447.31029753182474,6.1140018,,,,67,,,,,,,351527.34,389025.12,308314.3,392494.94,431476.44,653776.06,
6088,447.38261780805345,8.837752,,,,,,,,,,,103543.73,75057.055,161495.97,100689.25,597147.0,662248.7,
3844,448.1168557054359,7.2124577,,,,213,,,,,,,248066.9,231043.58,327878.7,296867.97,382477.3,406168.6,
466,448.1971553953445,3.3480523,,,,,,,,,,,418328.06,327157.47,158646.98,321010.4,506458.34,161016.28,
736,449.21669177607095,4.3434987,,,,157,,,,,,,459959.97,514898.25,413005.97,456123.97,443443.72,478117.22,
2114,449.25285737152035,5.4209957,,,,86,,,,,,,1240088.0,1174329.1,1180339.0,1276658.6,968230.2,900721.8,
3557,449.30207123808196,6.988802,,,,42,,,,,,,178221.12,239526.11,221396.05,304844.16,331320.97,334550.03,
4577,449.3021667788957,7.689655,,,,11,,,,,,,467287.3,959670.5,1048959.8,1858608.6,3396823.8,3093304.8,
3914,449.30222391717626,7.285912,,,,156,,,,,,,93906.72,178884.73,200355.47,287997.7,351050.25,368408.6,
4754,449.3022650767773,7.795723,,,,145,,,,,,,139000.19,592251.5,620558.06,702829.9,1306099.2,967190.94,
4965,449.3022847171183,7.945654,,,,245,,,,,,,35350.77,838547.0,1094918.2,1028686.6,2101076.2,3939746.0,
4163,449.30229300685096,7.443695,,,,233,,,,,,,168071.44,571173.2,622630.9,991913.5,1962681.6,1778534.8,
5074,449.3384764371779,8.007949,,,,,,,,,,,3961.12,140789.0,314595.7,378571.44,312165.22,479397.56,
392,450.1860754514286,2.970257,,,,,,,,,,,151173.33,237518.92,147925.05,391238.12,213150.58,103759.04,
1971,450.2476429503499,5.3280663,,,,,,,,,,,156884.38,256575.23,191715.25,236638.6,576074.6,946518.5,
2228,450.28998937590035,5.522292,,,,,,,,,,,0,0,0,0,0,386469.88,
3891,451.2450237646451,7.255012,,,,,,,,,,,250607.94,327711.88,339727.22,552625.56,289900.12,134960.69,
6519,451.24505291463566,9.677685,,,,,,,,,,,0,0,210466.97,770586.94,0,0,
6417,451.24505401455906,9.430021,,,,,,,,,,,38428.957,56494.62,163858.67,1055273.9,22326.238,0,
2527,451.24524113572596,5.8126483,,,,,,,,,,,495165.38,308913.3,330773.25,429321.2,214644.9,154036.67,
5319,451.3178373845965,8.154353,,,,175,,,,,,,301380.7,452518.38,1709986.6,1346707.5,2125199.8,2073912.9,
4332,451.3179999874888,7.5136814,,,,139,,,,,,,240939.3,916630.4,882029.8,1187315.0,2533632.8,1907142.0,
4395,451.3180805824514,7.5939765,,,,,,,,,,,98691.17,242575.83,541303.06,436406.34,1994787.0,1269216.9,
2881,452.24018740313153,6.210762,,,,,,,,,,,431466.47,658238.6,336397.5,752901.5,1338123.8,1253339.6,
1392,452.2638066027635,4.9309573,,,,130,,,,,,,1659600.2,2013461.1,1770334.2,2016810.5,5269859.5,6234757.0,
2962,452.3213670305431,6.36656,,,,31,,,,,,,247197.81,275992.25,267628.66,258150.44,815232.8,761092.44,
6273,452.35189945286226,9.02879,,,,,,,,,,,370053.22,284630.75,323948.8,286818.75,879109.2,1226074.8,
6012,452.35200018614796,8.702683,,,,,,,,,,,570570.8,413256.0,441674.34,367547.56,1559620.8,1862250.5,
2439,452.3524341373949,5.7363896,,,,,,,,,,,0,0,0,0,261173.55,260669.5,
4377,452.3940488124622,7.617604,,,,228,,,,,,,393807.38,437186.28,456175.38,516365.06,1303808.4,1367035.9,
1196,453.188708000423,4.806891,,,,142,,,,,,,746599.0,682560.8,704136.6,723268.44,498510.5,359966.62,
2634,453.26079019220447,5.9217362,,,,9,,,,,,,2077822.9,1288610.1,1469139.4,2000484.5,754559.06,514311.9,
2787,453.2609566089043,6.0789013,,,,167,,,,,,,219277.3,80204.195,132378.97,84676.445,354374.78,335215.88,
2349,453.2609688117375,5.61509,,,,192,,,,,,,1339759.6,827666.6,898749.9,1288050.8,416723.25,358282.56,
3550,453.2972509817778,6.986267,,,,42,,,,,,,126954.41,194164.14,267587.0,437213.3,658081.94,946865.44,
3919,453.29750459433745,7.293255,,,,156,,,,,,,25916.629,157206.33,129358.86,357509.75,557342.94,595734.9,
4113,453.29777312060213,7.4496484,,,,,,,,,,,27834.848,103104.086,194337.98,565350.1,1289112.8,1261663.9,
525,453.66854586064824,3.6424887,,,,121,,,,,,,850574.9,700339.2,888870.4,765370.94,369326.7,307041.66,
2875,454.2922622261715,6.1998563,,,,219,,,,,,,1729783.5,2398804.8,1423239.6,1965705.4,885815.7,531638.3,
2794,454.2923382793305,6.084804,,,,167,,,,,,,365980.66,538727.94,322992.3,443190.62,209901.77,125634.56,
5511,454.29234501852756,8.293124,,,,29,,,,,,,660418.6,670875.8,911664.5,807579.94,623456.75,502988.84,
1904,454.327059343744,5.283092,,,,221,,,,,,,432400.72,449494.62,376159.03,395237.25,565273.1,832565.9,
2091,454.32712745612326,5.401191,,,,5,,,,,,,1139298.8,1432496.9,985694.6,1269579.9,1327911.5,2335292.0,
2605,454.32805845914714,5.892084,,,,22,,,,,,,82110.53,130471.84,118399.23,119286.984,116044.99,148966.6,
5567,454.33049793650906,8.3319435,,,,,,,,,,,952287.25,659508.25,1086504.5,1335910.4,1196005.2,1224263.1,
2911,454.352027312729,6.298261,,,,,,,,,,,158208.77,146571.05,201104.69,220182.56,172417.19,150872.45,
6248,454.35208774491116,8.953515,,,,,,,,,,,20083.8,16840.635,33608.117,37277.812,477968.7,647458.3,
6378,454.3523574372046,9.270286,,,,,,,,,,,0,0,3584.3452,0,534426.75,916185.1,
5877,454.35279434692626,8.60591,,,,,,,,,,,45363.207,52660.55,127280.72,118709.78,805108.4,872729.1,
498,455.2049811979721,3.5100386,,,,,,,,,,,176930.89,171954.55,178599.3,196715.73,176264.27,89669.11,
1075,455.2058486588224,4.733907,,,,253,,,,,,,671641.7,732014.56,716983.94,652159.3,588205.56,683091.94,
921,455.22441518673276,4.593827,,,,43,,,,,,,1188391.2,1779817.6,1265175.6,1361987.9,1520392.6,1171095.8,
3933,455.3129923595379,7.299749,,,,141,,,,,,,219143.5,422489.56,489262.03,645495.7,1023771.4,814281.2,
2102,455.3307523379817,5.401218,,,,,,,,,,,233426.12,411192.22,252992.4,399756.38,339002.7,601120.0,
4314,455.3323459292562,7.561462,,,,168,,,,,,,1003645.94,1283543.0,1418015.5,1100126.0,1438550.2,2255368.8,
3501,455.33237422439424,6.932197,,,,40,,,,,,,337397.66,403359.75,407903.84,398049.6,251355.38,380501.75,
1906,455.3837245959429,5.2583942,,,,,,,,,,,2951.2163,6125.9175,0,0,845629.94,1002893.9,
2083,455.38385550658853,5.453872,,,,,,,,,,,131833.69,157361.19,487562.2,216983.17,1184227.1,1272384.5,
2446,455.38440298574136,5.662522,,,,,,,,,,,2487958.2,2635556.8,2324554.0,2431353.2,68422.67,64389.543,
5101,455.3879005764882,8.058259,,,,225,,,,,,,28844.314,51081.605,124808.13,119953.24,319702.7,484556.9,
2642,456.3431752947037,5.928519,,,,9,,,,,,,359122.1,382491.7,353992.8,352404.16,386893.3,545520.25,
5908,456.34638056547084,8.647861,,,,3,,,,,,,131667.72,33104.375,111374.305,102603.59,205514.17,186732.53,
4570,456.34710298743494,7.687324,,,,11,,,,,,,575417.75,942517.1,496646.88,1462106.2,843624.06,798377.5,
6668,456.3680265685118,10.190868,,,,,,,,,,,0,0,0,0,248105.73,376102.0,
6452,456.36806439229105,9.556164,,,,,,,,,,,0,0,30631.018,3509.5015,1161607.6,1955119.1,
6869,457.1851944306483,10.826251,,,,,,,,,,,1316093.0,9431296.0,1772605.9,2598294.8,926918.2,1788721.5,
648,457.18523023768165,4.132696,,,,195,,,,,,,9170750.0,9896401.0,8542098.0,8614298.0,7446359.5,8535145.0,
1140,457.18536154140315,4.7794456,,,,142,,,,,,,3.871292E8,4.008251E8,3.781643E8,3.9479456E8,3.209184E8,3.513033E8,
1689,457.18546931219504,5.156509,,,,116,,,,,,,6.956485E7,5.1417824E7,4.1997532E7,4.304666E7,3.400335E7,5.2144012E7,
1380,457.21977123368293,4.9277935,,,,130,,,,,,,2.2086206E7,2.146549E7,1.9445902E7,2.0609942E7,1.6466863E7,1.9517082E7,
1729,457.2209870890094,5.207113,,,,,,,,,,,1515302.2,1443755.8,1482431.9,1.5664583E7,1045500.1,1312966.9,
6835,457.22101164068016,10.741047,,,,,,,,,,,232038.38,170570.84,30390.207,540107.4,4375.9688,4499.794,
6904,457.22116049952893,10.95124,,,,161,,,,,,,62965.355,316006.97,98838.586,288654.72,126492.37,159610.89,
6857,457.22129466815255,10.812633,,,,,,,,,,,302031.12,865367.94,30390.207,83523.32,15846.83,16102.841,
1881,457.2213843822428,5.273869,,,,221,,,,,,,3.001333E7,2.8774046E7,2.6083192E7,2.7870266E7,2.0607842E7,2.826218E7,
2385,457.2214553430703,5.6669254,,,,194,,,,,,,4008605.5,3790903.0,3377494.5,3677206.5,2651588.8,3707764.2,
2240,457.22160104724895,5.540811,,,,241,,,,,,,2058401.9,1848457.9,1903189.2,1692750.1,1463181.0,2370681.2,
751,457.22165356605984,4.361071,,,,157,,,,,,,95556.03,137495.89,120021.49,110451.94,100446.43,170797.39,
2549,457.2218531627397,5.8284116,,,,101,,,,,,,559962.1,548119.25,529478.0,479862.4,550325.25,639268.8,
