row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp7_3_Run155.mzML Peak area,POS_TJGIp7_2_Run140.mzML Peak area,POS_TJGIp7_1_Run16.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
1787,425.1954020101536,5.2261004,,,,220,,,,,,,3893873.8,3403406.5,3747675.8,3564118.0,2901357.2,3772513.0,
789,425.19547781823434,4.4482265,,,,115,,,,,,,1214857.1,1012995.3,1283582.6,1098090.4,698847.25,954626.0,
3052,425.19548346461187,6.4887657,,,,153,,,,,,,157429.72,97727.66,28112.875,165205.05,98472.766,1182576.9,
707,425.195486139967,4.2521152,,,,189,,,,,,,816800.44,729531.2,849767.5,772189.44,624062.3,637526.25,
3517,425.19567090316644,6.9534144,,,,,,,,,,,17088.871,3926.9988,11646.056,94534.33,109309.16,679207.75,
2761,425.19567440836846,6.0610595,,,,,,,,,,,139046.02,38289.71,14220.445,47337.176,33083.973,365290.88,
1884,425.2316275449464,5.2746444,,,,220,,,,,,,2422002.0,2037151.0,2152610.5,1956755.9,1457969.4,2283742.5,
2308,425.23185794631644,5.589496,,,,194,,,,,,,891244.75,779831.7,948358.06,1004095.4,712158.56,825325.56,
2453,425.2868181494288,5.7508082,,,,246,,,,,,,684613.94,548316.6,631438.44,362292.4,220000.73,235776.83,
4295,425.2873361608892,7.554915,,,,169,,,,,,,206763.66,300832.9,233008.48,254554.44,212428.12,191208.81,
6630,425.3043708376551,10.07196,,,,217,328,[M+H]+,,2,6630;6640,424.2971,2387980.8,1466667.9,2413087.2,3741799.2,3294437.0,3699794.8,
4521,425.3044290514095,7.6833396,,,,,,,,,,,937641.75,1597034.1,1781561.5,1402035.6,2286482.8,2125597.8,
4151,425.30444413713207,7.4397197,,,,234,248,[M-2H2O+H]+,,2,4127;4151,460.31865,782457.25,974626.4,1378962.6,1794742.2,2459639.0,2609347.8,
3125,425.3046260617939,6.58411,,,,221,194,[M-2H2O+H]+,,2,3122;3125,460.31843,1661474.2,1133267.4,1009692.0,1950890.1,1216414.5,1309830.6,
5027,425.30471081242086,7.989807,,,,4,294,[M+H]+,,2,5027;5035,424.29739,654967.75,3350246.2,2688551.5,3885777.2,4883216.5,5090106.5,
3771,425.30472273141385,7.1327033,,,,248,,,,,,,1175532.1,868845.7,1046158.25,2154826.5,1100725.0,782117.6,
3459,425.3048016287801,6.9021125,,,,40,217,[M-H2O+H]+,,2,3455;3459,442.30809,2307125.8,1495063.0,2628272.8,3297742.8,1869401.4,2306764.5,
3651,425.3048584745463,7.06131,,,,225,,,,,,,1204087.8,1183896.0,1302924.5,1652272.5,1410458.1,1099542.8,
6048,425.34005298780863,8.753975,,,,,,,,,,,0,0,0,0,350053.75,284942.5,
5050,425.3404637199294,8.000367,,,,4,,,,,,,302906.75,1019639.1,1496050.4,2528374.8,2127825.2,3419452.5,
5635,425.3405057798753,8.402492,,,,175,315,[M-H2O+H]+,,2,5644;5635,442.34426,201055.28,238193.02,225686.55,332823.72,453034.1,451142.2,
5852,425.34115686661534,8.581322,,,,58,,,,,,,66968.23,62939.742,105951.73,134191.6,301620.8,361803.56,
3518,426.19932640426396,6.9478865,,,,,,,,,,,0,0,0,0,3220.5215,194468.1,
4215,426.3082135510536,7.455157,,,,,,,,,,,177845.22,450883.9,516813.7,494318.78,1251316.2,695388.44,
5971,426.308219549383,8.724502,,,,,,,,,,,88454.266,112566.625,111388.914,121612.61,550974.56,461123.78,
5034,426.3082409681699,7.9914594,,,,4,295,[2M+NH4]+,,2,5034;5039,204.13782,265034.34,1086577.9,914787.94,1212126.9,1494466.5,1551183.6,
3650,426.3087518140605,7.0738015,,,,,,,,,,,322087.8,341325.7,628365.7,540666.6,287664.75,328880.5,
5000,426.3353446853553,7.9768147,,,,4,,,,,,,102608.14,524399.0,429201.53,512720.28,524743.06,173503.6,
3424,426.3354487942781,6.846292,,,,,,,,,,,0,14211.117,3628.7703,19180.064,202440.33,213740.31,
5059,426.34431734296874,8.002013,,,,4,,,,,,,34440.02,159681.5,230781.36,508826.4,544379.0,867534.8,
4834,427.15065575816203,7.861828,,,,112,287,[M+Na]+,,2,4832;4834,404.1618,10250.465,165938.83,178822.23,521682.62,664324.1,1502926.0,
5048,427.15114982399194,7.977706,,,,4,291,[M+Na]+,,2,5047;5048,404.16204,0,22082.36,0,97188.586,154818.36,507832.78,
4128,427.15128405817273,7.436505,,,,234,,,,,,,6966.9976,24274.898,9904.008,107386.91,313896.94,761872.4,
6833,427.2109218601094,10.726241,,,,,,,,,,,1442906.1,64827.902,313156.44,1310466.2,6594.3516,20902.734,
6905,427.2109671321409,10.95124,,,,166,,,,,,,552315.9,219239.83,1328732.9,839329.2,402858.3,366593.22,
6894,427.2109937497617,10.90556,,,,,,,,,,,227356.48,158765.67,507006.06,276222.78,144717.34,75788.16,
6872,427.21099416853195,10.809742,,,,,,,,,,,428714.47,493724.8,1555410.9,505630.56,36992.984,75788.16,
2132,427.2111417952933,5.4379215,,,,85,,,,,,,8.2299576E7,7.258505E7,8.172907E7,7.48801E7,5.227762E7,6.6167588E7,
4744,427.32021428308525,7.7885175,,,,146,,,,,,,2997695.2,4502839.5,5220509.5,4557738.0,3912071.8,3535859.0,
6090,427.32021570267403,8.906398,,,,,,,,,,,456267.0,375071.47,353403.03,493567.06,2285530.8,1.1732656E7,
4585,427.32030503935425,7.6912494,,,,11,271,[M+H]+,,2,4585;4577,426.31299,1953495.5,2859825.2,2246853.8,4454049.5,5349371.0,5037714.5,
3980,427.3203638169513,7.328369,,,,182,244,[M-H2O+H]+,,2,3980;3974,444.32359,8149292.0,1.0415319E7,1.1327204E7,1.5984683E7,1.5136603E7,1.4433042E7,
4221,427.32040889058385,7.471767,,,,172,,,,,,,3708893.8,4452699.0,4793555.0,4958653.0,5758956.0,4957875.5,
5910,427.3204292787795,8.657474,,,,,,,,,,,1174810.0,961262.5,900295.0,1452132.5,1728393.8,3322247.5,
3534,427.3204690568464,6.970469,,,,42,,,,,,,4.5218524E7,4.2824548E7,5.030751E7,6.943407E7,4.147852E7,3.9041876E7,
4966,427.3205046992419,7.9509044,,,,244,290,[M+H]+,,2,4966;4965,426.31315,1027299.44,3656955.0,3368431.2,3995231.0,3946260.0,5572333.0,
5226,427.3205117587243,8.0934305,,,,,,,,,,,444779.53,2148649.0,756303.1,2481279.0,922917.06,801022.94,
5072,427.35649634331304,8.011481,,,,4,,,,,,,164132.34,1026022.94,594089.75,1272190.1,995050.06,1294813.5,
2372,427.3890816799516,5.6461353,,,,,,,,,,,0,0,0,0,450401.0,530484.7,
377,428.204146275458,2.875578,,,,,,,,,,,217878.69,217620.47,238166.11,341742.66,228025.06,117402.266,
391,428.20421414445167,2.9666548,,,,,,,,,,,1221208.0,1344760.9,1653931.8,2215912.0,1444358.1,879721.4,
2131,428.2143710108623,5.436353,,,,,,,,,,,2.2204844E7,2.0213246E7,2.1680592E7,2.0070786E7,1.3941976E7,1.7590004E7,
3531,428.3236654503325,6.9704423,,,,,,,,,,,1.3485994E7,1.2741277E7,1.4904113E7,2.0547754E7,1.1717907E7,1.2110952E7,
4745,428.3237882457556,7.7885175,,,,,,,,,,,937364.0,1534542.9,1445060.0,1534568.0,1630857.6,1682056.2,
3984,428.32390888582745,7.327562,,,,,,,,,,,2449977.8,3134978.2,2802446.0,4346618.5,3906775.2,4013330.5,
4959,428.3240589590528,7.950062,,,,,,,,,,,311321.62,1103537.5,1146594.8,1155755.2,1269103.1,1632474.6,
4224,428.3241462012249,7.491192,,,,172,,,,,,,980547.5,1028065.5,1391904.5,2017074.6,1560522.0,1902304.5,
6330,428.38822773937096,9.215654,,,,,,,,,,,1122890.5,1068462.0,1113572.2,1094861.1,1442278.0,1537547.1,
4351,428.4093583881069,7.5311356,,,,,,,,,,,1798463.0,128535.484,1.3911644E7,1447814.8,0,0,
4152,428.4093601445771,7.4551063,,,,202,,,,,,,1.050416E7,8957532.0,6165264.0,1.5791851E7,0,0,
3176,428.4093798238676,6.621339,,,,,,,,,,,0,0,0,0,5356735.5,3691003.8,
6529,429.0881933411461,9.703177,,,,,,,,,,,19671.14,35215.188,38250.934,57520.914,291313.1,230861.67,
6382,429.08819584135273,9.26845,,,,35,,,,,,,31440.484,79135.14,53100.344,56893.633,429912.44,288608.0,
3835,429.08832680236645,7.211685,,,,209,,,,,,,271762.25,396713.78,310269.94,355716.16,459019.8,486994.28,
5663,429.0884011363757,8.428101,,,,230,,,,,,,387694.6,635996.8,449242.38,596897.06,839677.56,567496.9,
4619,429.1666995004545,7.6987696,,,,11,274,[M+Na]+,,3,4622;4619;4615,406.17758,11968.324,17025.174,0,73805.414,64413.53,537113.4,
5060,429.1667716499556,8.001525,,,,4,296,[M+Na]+,,2,5060;5051,406.17764,0,3474.0684,0,52292.688,73947.01,295847.16,
3720,429.16690162372805,7.1259217,,,,107,,,,,,,269896.94,138097.67,83909.0,751125.3,361246.62,1724495.0,
1958,429.22695455745907,5.321919,,,,220,,,,,,,7232238.5,5928811.0,6888914.5,6360823.5,4297846.0,6408132.5,
1701,429.2270909792422,5.1684175,,,,113,,,,,,,783792.06,632784.5,805749.0,647922.75,593658.7,763611.2,
1385,429.2271291538804,4.9293404,,,,129,76,[2M+Na]+,,2,1385;1371,203.1193,494582.66,466287.53,482548.4,518603.25,341455.84,461943.56,
2284,429.22757181267406,5.576824,,,,194,,,,,,,828672.0,663098.7,805493.1,730822.6,510941.38,705142.94,
5514,429.2395043478673,8.293872,,,,29,309,[M+K]+,,4,5518;5520;5508;5514,390.27654,915212.4,1224056.9,960537.44,1014182.1,934775.1,759747.0,
1622,429.2610392771906,5.091204,,,,136,93,[M+Na]+,,3,1614;1621;1622,406.27165,3418800.8,3311636.0,4349845.5,4320785.5,1735528.6,1121159.9,
3894,429.2630629842274,7.255863,,,,158,,,,,,,233768.56,311566.56,309460.3,484898.47,584227.7,290000.06,
811,429.2630648126546,4.4764533,,,,37,52,[M-2H2O+H]+,,2,812;811,464.27689,829606.06,665593.8,696296.1,643894.2,754870.44,1106303.9,
2573,429.263090616598,5.848785,,,,101,162,[M-H2O+H]+,,3,2573;2562;2569,446.26648,3295136.0,3019074.8,2897710.8,2967506.2,2778647.0,3679689.0,
2253,429.26311473256516,5.557091,,,,193,,,,,,,2019615.2,1699084.2,1779976.2,1748246.1,2001120.4,2765371.2,
2737,429.2631869324714,5.966849,,,,144,169,[M-H2O+H]+,,1,2735,446.2665,263496.1,325598.84,401941.6,317602.06,742175.2,1101217.1,
3297,429.31826171349434,6.7327366,,,,26,207,[M+Na]+,,2,3297;3293,406.32907,2838970.0,2143858.5,3124940.0,2113924.5,1149196.9,1060033.4,
4997,429.31969644494654,7.9769526,,,,,,,,,,,0,0,4704.158,3093.6953,1317790.1,1071505.2,
6819,429.3356742466995,10.622542,,,,,,,,,,,204138.36,194446.44,68185.16,627539.9,209866.05,166019.95,
6841,429.33580896776056,10.740936,,,,,,,,,,,542454.2,88452.49,170295.1,196286.7,352252.5,89305.28,
6885,429.33588875322516,10.88943,,,,141,,,,,,,835767.2,550508.6,786945.8,925612.75,230137.4,52698.574,
6915,429.3358863658009,10.9456625,,,,,,,,,,,357662.25,75850.53,574250.06,192073.97,123740.01,23776.938,
5311,429.3359255261789,8.145073,,,,176,303,[M+H]+,,2,5311;5319,428.32863,1456312.8,3389648.2,1725632.4,3465928.0,5834917.5,8386875.0,
4344,429.3361814487677,7.5830607,,,,0,,,,,,,1166330.5,2764147.2,1641954.6,1849710.6,3558887.2,3502247.8,
4255,429.33634686804913,7.5282655,,,,140,,,,,,,636540.4,1433753.5,1014631.8,1206449.2,2305912.0,2557882.5,
4971,429.3367346434206,7.9506516,,,,244,,,,,,,45675.484,338449.66,303310.8,347850.2,766030.75,972270.4,
2047,429.3681331220681,5.351193,,,,10,,,,,,,4825621.5,4829376.5,5244867.0,4874685.5,24333.281,0,
1668,429.3684958722346,5.1437607,,,,,,,,,,,0,0,0,0,3613651.5,3722589.2,
6091,429.3720894433471,8.837752,,,,,,,,,,,118429.016,203438.53,90978.85,130502.164,804522.0,876804.25,
4175,429.4127953253219,7.4722643,,,,202,,,,,,,2954944.2,2559202.2,1783936.0,4541634.5,0,0,
4352,429.41282803900936,7.524908,,,,,,,,,,,377450.5,93952.71,3943764.2,424878.1,0,0,
1968,430.2303381653316,5.3203845,,,,,,,,,,,2107416.5,1709905.4,1308659.6,1782741.9,1162623.8,1836604.0,
2256,430.2665915226086,5.5570836,,,,,,,,,,,477510.44,447649.22,473322.12,483571.6,454298.72,755041.75,
4270,430.33951504507723,7.540356,,,,140,,,,,,,346897.75,315073.66,498698.56,373097.28,729224.94,802756.9,
2086,430.3714692161106,5.3746047,,,,,,,,,,,1250436.5,912376.0,1318438.8,1267786.6,0,0,
6087,430.37545870615804,8.838553,,,,,,,,,,,7136.0884,39273.082,0,4115.823,234879.95,263376.16,
6749,430.9131891545061,10.298285,,,,,,,,,,,0,0,0,0,44210.812,89624.984,
17,430.91322658317955,0.33097228,,,,,,,,,,,55422.35,75703.39,61457.49,54487.387,228070.16,243458.11,
5699,431.17844424567426,8.452548,,,,188,,,,,,,318282.16,255472.39,214487.44,291286.0,447954.88,349749.06,
4788,431.182174911122,7.8210526,,,,24,283,[M+Na]+,,3,4777;4788;4775,408.19322,1154640.8,3729533.5,3314305.2,1.1751964E7,8175963.5,1.343281E7,
1188,431.20588861024277,4.803704,,,,147,,,,,,,2306487.0,2234602.5,2477634.8,2428070.8,2161735.8,2318635.5,
724,431.2061093463458,4.313578,,,,,,,,,,,356918.78,287648.9,334632.25,340580.12,252254.92,329590.34,
1519,431.2061937412573,5.042705,,,,,,,,,,,1012445.0,758369.0,990296.75,1217669.5,1193237.9,1543699.1,
1426,431.24215905532606,4.96866,,,,30,,,,,,,1176413.4,1025324.94,1098377.2,1028284.56,757103.0,958883.25,
2622,431.2789832184573,5.916864,,,,9,164,[M-H2O+H]+,,3,2622;2628;2625,448.28222,1038488.2,937756.25,1140886.4,1016683.7,902019.6,947868.44,
2336,431.2790913224835,5.6062303,,,,194,,,,,,,1456781.1,1251674.6,1422618.5,1418719.2,1045937.75,1299403.6,
2520,431.27927529876735,5.8094654,,,,240,160,[M-H2O+H]+,,3,2520;2525;2524,448.28227,192114.05,131997.52,205168.19,140695.78,133567.89,174837.5,
1647,431.27966750843444,5.126288,,,,113,97,[M-2H2O+H]+,,2,1648;1647,466.29315,107389.234,93709.836,120107.66,116024.14,128824.57,83380.76,
5599,431.2916646683748,8.36469,,,,,,,,,,,241783.53,540374.75,343192.84,454141.47,191081.38,116257.85,
3918,431.31517722611585,7.292482,,,,154,,,,,,,2172260.5,3058385.2,2870043.8,3307279.0,3763590.8,3736853.0,
5212,431.3426810287861,8.125652,,,,,,,,,,,73697.04,376317.84,130548.44,228540.25,1035051.1,1480049.2,
666,432.16478204695005,4.1506424,,,,,,,,,,,65252.508,47381.26,50159.25,251523.88,170867.52,649785.94,
721,432.1649734531846,4.30098,,,,,,,,,,,15818.367,3606.6929,3738.4805,118224.22,75248.66,291073.72,
1973,433.2213508576245,5.3288603,,,,220,125,[M+H]+,,2,1969;1973,432.21456,429427.34,420345.03,529157.56,451846.1,837931.56,1046348.94,
1164,433.2217296496356,4.78805,,,,147,,,,,,,2075431.8,2201161.0,2651859.2,2311806.2,4497020.5,5498757.5,
1466,433.22178045511083,4.999265,,,,134,,,,,,,6225151.0,5923743.0,6877122.0,6690037.0,6276842.5,7319575.5,
880,433.25766608073104,4.5728607,,,,99,56,[M-H2O+H]+,,1,895,450.26099,361942.6,317413.7,417853.94,424203.94,314942.62,220366.97,
2261,433.2579693493008,5.5682144,,,,194,145,[M-H2O+H]+,,1,2264,450.26149,188815.16,335779.6,445678.88,478616.0,368306.44,399994.5,
4810,433.30699314675576,7.8329787,,,,24,285,[M+Na]+,,2,4810;4800,410.31795,178894.83,1423420.8,1631826.2,1675281.6,2935477.5,3898067.8,
5230,433.30714392535356,8.127173,,,,176,302,[M+Na]+,,3,5270;5230;5235,410.31807,903278.2,4492231.0,1335359.0,2506792.2,5566999.5,3632219.8,
5093,433.30744740515553,8.05402,,,,,,,,,,,358352.38,175008.36,32844.18,146291.89,231695.53,337995.47,
427,434.191121421755,3.1081703,,,,,,,,,,,282015.53,308808.47,350672.1,528037.75,330654.1,87119.43,
397,434.1911452984459,3.021231,,,,,,,,,,,103305.33,73461.21,132211.56,177377.0,105890.95,36487.777,
1424,434.2744265767786,4.9574695,,,,,,,,,,,105441.78,199114.14,244165.06,191003.02,907715.0,698690.25,
4812,434.3101649467923,7.833919,,,,24,284,[M+NH4]+,,2,4797;4812,416.27576,53606.355,414485.0,478302.47,499270.62,878945.1,1169897.8,
3163,435.17969361479334,6.603733,,,,,,,,,,,47901.332,3335.314,0,53561.73,110610.9,976908.75,
1400,435.2376286551137,4.935627,,,,129,77,[M+H]+,,5,1389;1392;1380;1400;1396,434.23018,2648797.8,2605604.5,3039287.8,2833996.2,3678314.8,4626991.0,
6376,436.34162021054135,9.266647,,,,,,,,,,,0,11540.25,0,0,532493.0,911637.25,
5942,436.35695623696955,8.70864,,,,,,,,,,,668971.75,504993.22,296220.34,571702.8,299785.62,223952.34,
3717,437.15915142359864,7.1251407,,,,,,,,,,,54149.695,24007.617,23171.127,161093.23,130140.91,552644.7,
1986,437.1928498452651,5.3435,,,,10,129,[M+Na]+,,5,1996;2003;2010;2001;1986,414.20382,2226399.0,2295431.5,2265683.0,2120763.2,681586.94,744406.5,
2202,437.2507893829161,5.497185,,,,,,,,,,,233005.17,236408.81,589990.06,306942.1,219421.52,61200.72,
4187,437.302259255186,7.452644,,,,234,250,[M+Na]+,,2,4191;4187,414.31301,133711.62,402548.2,386179.4,637266.0,1304808.1,1756832.4,
4697,437.30245324570416,7.736427,,,,1,280,[M+Na]+,,2,4701;4697,414.31317,286707.47,576863.25,754258.5,663696.8,1318532.1,1854603.9,
3483,437.3027738312551,6.9198112,,,,40,219,[M+Na]+,,2,3483;3489,414.31355,44657.105,62128.47,64205.586,114878.1,153756.7,239518.44,
4325,437.32199452101355,7.562294,,,,,,,,,,,157820.6,209680.8,247881.62,180790.5,242062.08,396212.5,
6416,437.3226757190877,9.510899,,,,,,,,,,,0,0,3802.322,0,87860.91,440382.75,
5732,438.33626548195434,8.4755125,,,,,,,,,,,257098.0,211415.23,182224.05,198632.97,195000.02,707048.3,
3087,438.35724444571343,6.5445886,,,,,,,,,,,195377.2,258391.42,172134.31,176480.95,376564.6,439714.25,
6667,438.3573731398992,10.190868,,,,,,,,,,,0,0,0,0,396936.12,562282.8,
6447,438.35748750364144,9.5496855,,,,,,,,,,,7447.295,43031.414,0,16953.072,1363226.8,2002202.0,
6206,438.37251023296176,8.935969,,,,125,,,,,,,1464518.9,1320938.2,1291630.5,1171136.8,1887613.1,1922699.2,
1899,439.17418820583083,5.280801,,,,220,115,[M+Na]+,,3,1903;1899;1893,416.18484,867131.56,717080.9,733899.94,808763.44,566163.4,599158.3,
2260,439.17426754481556,5.5599885,,,,,,,,,,,692752.44,511791.38,287785.25,252764.31,190176.02,941239.75,
2503,439.17448917380784,5.798494,,,,,,,,,,,144721.27,93437.53,124410.7,65636.61,32753.674,618924.0,
6867,439.1746250966224,10.823753,,,,,,,,,,,107464.375,57577.086,210523.8,69931.11,15109.235,13498.545,
647,439.1747073312941,4.132696,,,,195,37,[M-2H2O+H]+,,3,636;647;642,474.18852,1468129.1,1329292.2,1543492.4,1372302.6,1084062.5,1374070.2,
1129,439.1747782287671,4.777145,,,,147,,,,,,,1.7503142E7,1.698534E7,1.7991124E7,1.751721E7,1.4993372E7,1.6379104E7,
502,439.19186460185324,3.5165498,,,,60,24,[M+H]+,,2,503;502,438.18473,918483.3,1064453.0,836206.4,906982.1,174982.11,347447.6,
2517,439.2093475793602,5.8077526,,,,240,159,[M+Na]+,,3,2517;2515;2533,416.21976,257792.53,161160.12,155942.17,194591.06,107312.05,145264.69,
1910,439.2104936824771,5.2869573,,,,220,,,,,,,4542870.5,3908183.0,4113691.0,4133069.0,2959665.0,3699824.5,
6860,439.21075441740084,10.786987,,,,,,,,,,,49131.332,32484.764,284528.0,20184.86,0,0,
1376,439.21120546285755,4.9270005,,,,129,,,,,,,9675161.0,8125576.0,8991925.0,8558066.0,5861646.0,7638949.0,
1724,439.2112437652792,5.1930523,,,,34,,,,,,,1709558.2,1583501.6,1706117.0,1589657.6,1222905.8,1681230.2,
1422,439.22949107585214,4.95989,,,,30,79,[M+Na]+,,2,1422;1416,416.24041,1138249.9,1203849.0,1220947.0,1170667.2,1174945.0,730203.2,
2306,439.24762814980755,5.5887127,,,,194,,,,,,,417415.62,362378.16,430650.53,487214.9,331931.38,371401.78,
5796,439.3200619955997,8.51674,,,,,,,,,,,172929.84,224514.12,178244.25,208836.39,392985.47,309341.25,
2594,439.38885973176093,5.8788967,,,,,,,,,,,0,0,0,0,6233706.0,5661426.0,
2873,439.3889321741708,6.1991477,,,,,,,,,,,1.127738E7,1.1192725E7,1.1356681E7,7439889.0,0,0,
2823,439.3890308807906,6.147348,,,,,,,,,,,7494064.0,1.0049163E7,5650753.5,4068158.8,23319.102,0,
1145,440.17811305227406,4.7786846,,,,147,,,,,,,4824836.0,4621183.5,4761329.5,4789349.0,4076494.8,2998536.8,
1367,440.21456483362294,4.9277935,,,,,,,,,,,2678609.8,2217462.2,2580695.5,2377379.0,1604496.1,2194962.0,
472,440.31169805073296,3.3863583,,,,,,,,,,,59036.23,142265.66,0,8126.7607,34248.87,185736.1,
3544,440.31476848841885,6.977944,,,,42,223,[M-H2O+H]+,,1,3549,457.31865,200922.08,127220.51,206406.61,149320.75,94466.625,103877.016,
4525,440.31512983045644,7.639193,,,,11,265,[M-2H2O+NH4]+,,2,4525;4601,458.30259,326614.56,315975.78,396600.75,698088.44,824722.5,781213.44,
3219,440.3152165807671,6.631849,,,,,,,,,,,1046207.6,578812.2,905631.5,688258.75,9869.532,21726.672,
4027,440.3152585085661,7.364105,,,,198,247,[M-2H2O+NH4]+,,2,4027;4028,458.30278,192208.83,303054.66,252979.42,323304.0,500139.12,553231.75,
4354,440.3153510459044,7.5982594,,,,0,,,,,,,528934.8,552570.0,736633.0,919542.0,738628.9,891733.44,
3044,440.31539681393787,6.5229287,,,,,,,,,,,278653.88,104644.53,197719.31,194926.1,1003127.25,621202.75,
2955,440.31569736990633,6.3744025,,,,,,,,,,,10621.458,6272.833,21098.438,29547.855,381373.4,209716.11,
6068,440.3514916365513,8.775986,,,,104,,,,,,,522469.25,294084.9,462288.97,705189.1,792514.4,1053420.8,
1064,441.1524270415545,4.7282767,,,,252,61,[M+Na]+,,2,1065;1064,418.16265,2012563.6,2293627.5,2138540.5,2067931.8,2230115.5,1960651.8,
3099,441.18983319373854,6.558909,,,,,,,,,,,10320.116,0,0,11864.91,89932.695,730428.6,
3658,441.1902283541525,7.0510855,,,,,,,,,,,0,0,0,0,38739.242,230027.61,
993,441.1904082991589,4.6673207,,,,252,60,[M-H2O+H]+,,3,979;993;978,458.19341,1.2354364E7,1.1418332E7,1.2423161E7,1.1594146E7,9912343.0,1.1593304E7,
1888,441.19061144474404,5.2769237,,,,220,,,,,,,3585824.2,3040183.8,3296763.2,3131168.8,2230568.5,2780284.0,
1486,441.190628574104,5.015232,,,,93,,,,,,,3514744.5,3064596.5,3098641.8,3212454.5,2146776.5,2941277.2,
1256,441.19120168721537,4.860784,,,,129,,,,,,,2461303.8,1948119.2,2151292.8,2185895.8,1870166.1,2417023.0,
6829,441.22659381267647,10.757495,,,,,,,,,,,53125.207,15657.076,76622.234,193970.75,0,0,
6868,441.2266179114092,10.806235,,,,,,,,,,,48402.363,15657.076,349503.44,25458.18,3284.4023,13004.3545,
2073,441.22665907201537,5.381096,,,,10,,,,,,,1.0361695E7,9076892.0,1.0104409E7,9082866.0,6125076.5,8030642.0,
1274,441.226815153337,4.871742,,,,129,71,[M-2H2O+H]+,,5,1312;1290;1274;1280;1313,476.24045,1.3759834E7,1.2170156E7,1.3581577E7,1.2790255E7,1.1009224E7,1.3853894E7,
2358,441.22685431241024,5.62067,,,,194,,,,,,,2490030.8,2130415.8,2356787.2,2213055.8,1526333.1,2108910.0,
1603,441.2268992096644,5.085766,,,,136,91,[M-2H2O+H]+,,5,1604;1598;1605;1593;1603,476.24054,1142559.8,1003799.5,1049118.8,1066035.5,955352.75,1237093.2,
3944,441.29927584853795,7.324272,,,,,,,,,,,376825.44,458402.62,575089.25,779625.5,690464.9,488940.0,
5782,441.29930575844566,8.510234,,,,45,,,,,,,1432683.5,1569228.1,1273695.2,1899808.2,2293449.0,2289214.8,
4340,441.2993658938372,7.569979,,,,,,,,,,,235214.89,272694.4,334183.78,280016.47,1771125.0,1944704.0,
3670,441.29955444819143,7.0328097,,,,,,,,,,,223695.9,392638.5,1189218.1,1133279.5,840446.06,691046.8,
4598,441.29958649223096,7.6951976,,,,11,,,,,,,431907.97,333215.06,333574.34,583054.06,1107972.8,1290878.6,
3456,441.2997573302046,6.8986163,,,,,,,,,,,1538879.8,1300364.8,823762.3,1132363.0,1199957.6,2834340.5,
4729,441.33568917758004,7.7731833,,,,146,281,[M-H2O+H]+,,3,4737;4729;4734,458.33915,1753296.1,2379044.8,2639253.0,2254730.0,3331172.8,3883914.8,
3792,441.33577218633627,7.1615777,,,,148,,,,,,,881213.3,802296.25,1284429.1,2480216.8,801784.2,647247.44,
5550,441.33581946581353,8.315152,,,,,,,,,,,231043.7,329936.44,417449.16,377762.7,417490.62,452355.16,
5001,441.33584383679505,7.9774055,,,,4,292,[M-H2O+H]+,,3,5001;5015;5018,458.33916,69624.21,519843.06,350028.2,499686.34,690545.6,921052.5,
5822,441.33594667322296,8.541924,,,,174,320,[M+H]+,,2,5823;5822,440.32877,578225.25,674815.75,738450.5,577555.8,2133925.0,2177740.5,
5465,441.33608465502545,8.243995,,,,210,308,[M-H2O+H]+,,2,5465;5458,458.33959,114988.22,417363.16,246589.02,440936.12,423530.78,451812.88,
4692,441.3720698020343,7.7332745,,,,1,,,,,,,140353.06,153626.9,192296.38,255638.2,456480.34,730736.06,
5410,441.3721177660745,8.209806,,,,6,,,,,,,235611.47,1167183.0,282903.44,1315621.0,702124.44,1098046.9,
3922,441.37233805625016,7.2932916,,,,154,,,,,,,144918.9,196537.7,253143.83,334420.3,311044.62,346669.22,
4091,441.3724487519144,7.4038997,,,,249,,,,,,,213496.55,305389.6,331744.53,474881.34,660728.1,790190.0,
1071,442.1558644947177,4.72916,,,,,,,,,,,342678.88,430783.22,339724.7,358760.53,470195.88,327877.78,
994,442.1937909800925,4.6673207,,,,252,,,,,,,3379379.0,3110420.5,3376547.8,3210197.2,2672041.5,3123808.5,
1842,442.1940551701089,5.2620215,,,,,,,,,,,920319.56,706653.2,115044.16,841980.3,444407.5,632663.44,
1487,442.1941249773044,5.015232,,,,93,,,,,,,1002038.75,827312.25,838994.7,866713.25,577128.6,821289.2,
4910,442.21350450129705,7.90022,,,,,,,,,,,0,268830.84,174769.12,200906.53,873317.2,875138.56,
1282,442.2301407415859,4.872521,,,,129,,,,,,,3901610.5,3481697.0,3943110.8,3700835.0,3153198.8,4001357.0,
3873,442.3305743278397,7.2188106,,,,209,,,,,,,508760.03,712178.9,590118.75,752730.06,773817.3,294330.9,
3243,442.33109995626774,6.6926875,,,,26,,,,,,,677252.44,624601.94,650657.8,979135.8,560242.7,323182.2,
