row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML Peak area,POS_D5-227-C3-a_Run274.mzML Peak area,POS_D5-227-C3-b_Run277.mzML Peak area,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML Peak area,POS_D5-227-C3-c_Run280.mzML Peak area,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML Peak area,
612,498.90094342052544,10.228139,,,,,,,,,,,185653.3,350811.34,385848.34,200455.1,372337.12,187797.25,
363,501.37586062579226,7.6947217,,,,,,,,,,,156947.27,123440.41,60937.254,396286.84,785525.3,331307.38,
270,512.4156303791887,7.1025295,,,,,,,,,,,134268.14,90983.555,63779.504,254534.39,381563.47,227338.36,
169,517.2519495661073,5.8095894,,,,,,,,,,,538624.25,597521.5,716713.4,740317.6,461147.72,575078.3,
271,517.371040257839,7.101625,,,,21,,,,,,,284214.75,292442.0,223765.23,526698.3,1143375.4,470688.94,
577,519.3080127160887,9.636763,,,,,,,,,,,227845.66,500369.47,522808.66,275203.97,761457.8,373357.5,
212,532.2586484107118,6.1622505,,,,,,,,,,,607117.8,853679.0,528146.06,405210.72,845018.4,584279.44,
191,532.258684944953,6.0713215,,,,,,,,,,,517858.97,718116.75,465715.4,339406.1,688511.75,506841.6,
157,535.209000128802,5.674024,,,,3,,,,,,,541581.44,1273343.9,1056553.0,869413.3,1127113.5,919714.56,
580,537.3947313568775,9.792935,,,,,,,,,,,400313.9,203172.2,210904.02,347149.06,293053.38,513985.62,
362,545.4021827757501,7.6872525,,,,,,,,,,,117346.766,97076.06,45550.395,310210.44,647126.44,267886.2,
543,546.4305553202508,8.70651,,,,,,,,,,,2547870.2,2482060.8,2384353.2,3230274.2,1421139.6,2132130.0,
266,556.4418224695694,7.0955157,,,,,,,,,,,130378.7,89304.4,54535.336,269630.4,389721.8,235265.67,
333,557.2813825173572,7.5469017,,,,43,35,[M+H]+,,2,333;332,556.27418,396491.6,379839.75,331148.94,395436.16,393091.56,506449.12,
391,557.2814337109673,7.7536435,,,,29,38,[M+H]+,,2,391;389,556.27421,601270.94,607803.7,489368.2,558752.3,619400.8,676706.5,
480,557.281516870488,7.898433,,,,35,44,[M+H]+,,2,482;480,556.27424,202671.77,204877.81,197054.42,190055.75,219957.8,233730.38,
431,559.1313104563422,7.821591,,,,8,,,,,,,46020.652,826942.94,831423.6,60601.66,926029.1,67635.61,
80,561.2516185493547,4.001696,,,,,,,,,,,252184.88,255602.45,270212.06,131366.05,250624.5,417414.56,
269,561.3971976501813,7.0985665,,,,21,,,,,,,262653.78,272478.53,189090.5,500088.03,1131258.6,461249.0,
537,562.4253016716965,8.596992,,,,,,,,,,,238766.05,253481.44,263624.62,306745.84,245367.62,392646.94,
188,563.2383193412126,6.007162,,,,41,,,,,,,384757.25,435146.12,449796.25,374614.94,385308.0,464846.44,
108,568.2964158327127,4.726316,,,,65,13,[M+NH4]+,,2,108;109,550.26261,768481.94,353634.75,282139.97,756033.0,305602.62,653115.9,
109,573.2518490531162,4.729881,,,,65,13,[M+Na]+,,2,108;109,550.26261,4522530.0,4982107.0,4274476.5,4588901.5,4758989.5,4186200.5,
251,577.3611725810127,6.8599753,,,,,,,,,,,1099165.6,1682283.5,1032160.1,798815.75,1583618.6,1054404.8,
482,579.2634526360115,7.901136,,,,35,44,[M+Na]+,,2,482;480,556.27424,866906.25,1133709.0,998933.94,837409.8,1126666.5,983598.94,
332,579.2634742624967,7.546,,,,43,35,[M+Na]+,,2,333;332,556.27418,2684396.0,3155097.2,2785694.8,2711241.5,3322581.0,3485227.0,
389,579.2634769206817,7.7527604,,,,29,38,[M+Na]+,,2,391;389,556.27421,3367377.5,3944523.0,3299842.5,3199290.0,4056766.2,3899239.5,
578,587.3707670215919,9.633115,,,,,,,,,,,231599.55,494130.1,512496.8,272103.28,749605.06,365805.88,
570,587.4644571685376,9.617754,,,,58,,,,,,,1608323.6,606026.75,730561.75,1162991.4,772948.94,818069.2,
361,589.4283310369601,7.676726,,,,,,,,,,,98205.305,78158.47,34640.492,278783.47,546390.1,244014.45,
606,589.4800807810569,10.197324,,,,10,,,,,,,3322679.2,2290099.8,2340193.5,3077128.5,2326357.2,2157884.0,
264,600.4680284981679,7.089931,,,,,,,,,,,104257.06,73838.61,43765.28,215057.72,332629.9,206866.19,
265,605.4233362451256,7.0899277,,,,21,,,,,,,216554.72,236319.1,154008.47,424936.44,946103.3,397836.62,
581,610.1839160315061,9.824833,,,,,,,,,,,117245.87,467810.94,456425.84,139515.42,471799.16,158075.06,
572,613.4226370867964,9.624071,,,,58,,,,,,,8090862.0,3420978.0,3628793.0,6477231.0,6220590.0,7746319.0,
611,615.4955306190042,10.215461,,,,,,,,,,,847147.75,653748.4,1573705.1,914513.8,534545.3,969591.4,
519,617.4173087633944,8.292768,,,,,,,,,,,240920.62,235758.75,250621.7,285782.78,391700.88,367754.25,
182,629.311144823526,5.990072,,,,27,,,,,,,434086.2,601763.4,396934.0,271733.2,595722.94,435374.4,
222,629.3111929920276,6.2426605,,,,,,,,,,,411784.16,536847.6,363692.2,248855.86,563094.3,408828.3,
173,631.3268339187708,5.878568,,,,,,,,,,,1050586.8,1364599.9,971386.56,821282.8,1352726.9,1042287.9,
496,633.1500722236117,8.212883,,,,,,,,,,,39677.7,329166.25,301910.94,38938.953,339324.47,48785.3,
359,633.4545135592658,7.6638017,,,,,,,,,,,74471.39,57781.652,24765.809,222212.12,433000.1,197022.52,
120,649.3065832660919,5.234415,,,,40,17,[M+H]+,,3,123;120;121,648.29941,1071198.9,1207585.1,1382006.4,881551.06,1048666.1,1451975.6,
263,649.4496110274804,7.087213,,,,,,,,,,,162212.48,177788.33,120097.78,329316.28,753167.7,313677.72,
595,663.4537864756893,10.090967,,,,34,46,[M+H]+,,2,596;595,662.44653,1568897.5,774289.7,834517.44,1552794.9,959612.7,1554554.9,
123,666.3332552866235,5.2361884,,,,40,17,[M+NH4]+,,3,120;123;121,648.29941,998123.44,591593.2,614489.94,802883.44,504468.5,1186714.6,
425,668.6183670724349,7.796499,,,,,,,,,,,131048.17,0,15282.892,325896.25,11939.959,400592.38,
223,671.2881866457294,6.2542953,,,,,,,,,,,219836.03,262055.05,262836.94,233972.44,246846.53,249598.16,
121,671.2887079945532,5.2344193,,,,40,17,[M+Na]+,,3,120;123;121,648.29941,1.0904982E7,1.1969842E7,1.2796389E7,9207097.0,1.076838E7,1.3314125E7,
524,675.6756962254328,8.3485775,,,,,,,,,,,199077.45,0,163194.94,422496.22,90409.2,288511.2,
596,685.4357577119277,10.090967,,,,34,46,[M+Na]+,,2,596;595,662.44653,1.5361326E7,1.0295249E7,1.1446101E7,1.411675E7,1.2379968E7,1.3868548E7,
90,689.2989333440909,4.5032296,,,,,,,,,,,553162.1,557718.25,596500.7,431136.62,529070.25,874201.06,
614,690.5064549592653,10.227247,,,,,,,,,,,366437.78,853040.56,274410.6,355409.12,362473.0,380627.47,
517,690.5067029227539,8.262382,,,,,,,,,,,3554107.8,1679454.8,168159.66,1408355.6,251115.9,1716797.9,
262,693.4757340766173,7.076365,,,,,,,,,,,98807.0,112808.54,68340.4,228212.14,520273.06,218196.55,
193,697.2630536945508,6.101497,,,,32,27,[2M+H]+,,2,193;205,348.12792,882939.06,635884.4,1491645.2,2269270.2,598438.56,1110335.6,
597,708.5111724671865,10.0900755,,,,34,,,,,,,764150.0,523460.72,485704.38,797242.3,618001.44,780993.2,
497,712.4886575718305,8.267189,,,,,,,,,,,1524847.8,399863.84,50431.195,185058.81,97400.875,564535.9,
528,716.5219601420134,8.389505,,,,,,,,,,,2342433.8,0,0,242027.98,0,439808.1,
622,716.5220412576194,10.269467,,,,31,,,,,,,2931099.2,2697240.2,1987818.2,2491337.8,2392484.8,1060819.6,
315,716.5223979658027,7.372749,,,,2,33,[M+H]+,,2,315;305,715.51514,258066.17,2384086.8,1876912.5,1509334.6,2170832.2,262936.12,
538,717.505457672562,8.604252,,,,,,,,,,,171270.83,297240.97,257947.94,186867.28,223083.31,168409.05,
589,717.5062281101265,10.022475,,,,,,,,,,,234693.66,358379.9,344112.06,318403.22,211640.36,187372.4,
566,717.5063176787938,9.074239,,,,,,,,,,,786512.4,743586.75,927989.1,731920.94,1049798.6,549103.3,
583,717.5063321649814,9.905003,,,,,,,,,,,350573.12,468632.34,563137.7,392545.62,577073.0,398805.84,
579,717.5064470978374,9.693611,,,,,,,,,,,365122.2,484890.03,618923.3,371264.3,679802.06,416805.22,
569,717.5064859950124,9.282175,,,,,,,,,,,551051.2,661065.1,697521.2,680482.9,830550.5,529708.5,
202,719.2451736183947,6.103253,,,,32,27,[2M+Na]+,,2,202;198,348.12792,5666258.0,5894045.5,1.0498066E7,1.0464346E7,5841739.0,6753778.5,
594,726.4619566580609,10.090075,,,,34,,,,,,,1458831.4,1088607.4,1254687.6,1490331.4,1318849.9,1479277.5,
401,726.5041709281423,7.831646,,,,,,,,,,,116625.43,281929.28,47888.156,22856.355,77011.78,37557.75,
440,726.5043146908856,7.868834,,,,,,,,,,,204730.02,629001.25,213661.03,79886.18,77011.78,37557.75,
490,730.5381471957634,8.055547,,,,,,,,,,,1185475.1,3382164.5,193421.77,355673.56,228876.67,564718.6,
473,730.5382185715237,7.937533,,,,,,,,,,,2663547.5,456073.53,0,204582.55,7044.762,203609.03,
593,736.5421707239302,10.090083,,,,,,,,,,,445496.5,360460.97,420955.66,484503.8,415156.47,489708.22,
532,738.503778142093,8.40622,,,,,,,,,,,1407809.5,0,0,189471.67,0,333868.6,
610,738.5041058454243,10.219071,,,,,,,,,,,1247813.9,871924.8,449265.0,990230.25,652900.5,1094689.1,
305,738.5043705796901,7.374518,,,,2,33,[M+Na]+,,2,315;305,715.51514,45246.227,118050.78,93614.55,40344.914,133505.3,55974.65,
385,740.4047851960087,7.739361,,,,,,,,,,,656183.7,860342.2,547606.5,376628.03,845136.7,731991.75,
432,740.4048754569131,7.7885666,,,,,,,,,,,519320.3,558706.25,169086.14,225504.73,600698.0,534845.44,
590,743.6160375178001,10.023236,,,,,,,,,,,1837562.8,609657.0,644292.56,1158102.0,1496064.5,1080965.8,
615,752.5195941454003,10.230872,,,,,,,,,,,114339.96,335582.9,86828.99,26865.898,229403.77,67724.96,
502,752.5200009731437,8.218332,,,,5,,,,,,,664969.75,1368792.8,410894.2,443000.44,705335.9,639587.6,
476,752.5200203914372,7.8912826,,,,,,,,,,,5045745.5,2445387.0,132445.06,824222.5,177004.3,733279.56,
600,769.6313699301405,10.185535,,,,,,,,,,,310694.56,556965.8,415159.84,275523.56,853385.1,232787.92,
512,769.6315308171082,8.222843,,,,,,,,,,,117950.51,319448.22,232547.77,212591.97,449386.06,246872.52,
591,771.6472544830063,9.999038,,,,,,,,,,,3348006.2,716915.25,548324.3,1932172.8,193256.28,1818407.0,
399,780.5512383796163,7.769797,,,,13,,,,,,,214816.56,454483.7,555111.6,301952.53,390128.03,252423.38,
310,780.5514201047282,7.3745346,,,,2,,,,,,,354461.75,775753.5,892450.25,497442.28,705144.06,409024.62,
452,780.5514712340809,7.8750954,,,,45,,,,,,,524300.3,875274.56,1100857.2,586630.3,755408.6,463874.03,
405,782.5664221433129,7.7706933,,,,13,,,,,,,267284.34,562273.44,554832.8,309090.8,678578.25,405387.88,
317,782.5664825885298,7.375429,,,,2,,,,,,,385619.3,854485.4,824330.5,462327.5,1139405.0,619732.06,
453,782.5665732662532,7.8751125,,,,45,,,,,,,663917.5,1155060.1,1158454.8,651856.5,1408754.6,836470.9,
602,797.6628164607704,10.182487,,,,,,,,,,,452274.28,1343102.1,1118833.4,411810.28,509716.2,383048.53,
514,797.6630421747305,8.221025,,,,,,,,,,,150689.39,347502.03,293336.0,187892.52,246673.52,232712.34,
400,808.5825786989003,7.769796,,,,13,,,,,,,177235.4,392987.2,350329.1,222424.67,406978.0,300923.38,
318,808.5827016245084,7.3754306,,,,2,,,,,,,179815.17,440326.12,339700.88,247835.6,460704.12,345435.47,
454,808.5827599929474,7.8751125,,,,45,,,,,,,466998.12,849264.9,800101.0,482550.6,931735.75,620544.4,
408,810.5975080083732,7.7860565,,,,13,,,,,,,152136.81,271243.72,437467.2,300837.66,344135.97,162863.39,
470,810.5975766575638,7.8750987,,,,45,,,,,,,417331.88,586735.0,1014394.5,667023.6,780471.2,445068.88,
314,810.5976642492755,7.3736234,,,,2,,,,,,,161185.6,318453.94,525180.44,353212.66,423362.03,167708.28,
564,823.6791628557615,8.972398,,,,48,,,,,,,1.984336E7,2.8060772E7,1.8457014E7,3.8034332E7,1.3631712E7,3.4571148E7,
503,825.6939357912739,8.219237,,,,5,,,,,,,503529.84,50317.67,77794.59,367237.78,77768.2,443980.25,
498,827.7081887010772,8.220145,,,,5,,,,,,,19120.559,481690.8,685315.3,275322.0,281284.84,314126.4,
483,827.709388873119,7.897386,,,,,,,,,,,0,248451.64,667991.9,181370.19,147179.4,101686.37,
552,827.7101558293307,8.968371,,,,,,,,,,,0,662051.44,3527016.8,2831852.0,635410.5,3174166.8,
477,851.7098949730029,7.8966045,,,,45,,,,,,,810859.9,2092139.8,2509163.0,1233433.5,3636347.5,1707522.1,
561,851.7100771433206,8.967889,,,,48,,,,,,,4.744277E7,1.4580503E7,1.7871196E7,3.584264E7,2.2762344E7,4.3310576E7,
509,851.7101210198389,8.2192335,,,,5,,,,,,,1333924.0,2544930.8,2678446.8,1856737.5,4495634.0,2629098.2,
588,853.7244987955963,9.976018,,,,,,,,,,,50672.434,5171488.0,6406659.0,2.926701E7,1494520.8,3.1912024E7,
571,853.7255357013967,9.660054,,,,,,,,,,,0,3.8855696E7,3.842771E7,3328128.0,2.4297544E7,5849166.0,
585,855.7347782414774,9.961526,,,,,,,,,,,0,2064339.9,952317.7,1421039.5,1.0210025E7,1520326.9,
562,855.735013149894,8.968341,,,,,,,,,,,0,962579.5,1125132.1,574787.6,1326037.4,613937.06,
559,879.7409492748784,8.967269,,,,16,,,,,,,0,1.135056E7,1.1632467E7,1694077.5,2917110.8,2082753.4,
574,879.7409715433099,9.601185,,,,,,,,,,,0,1549111.4,1316447.1,1.5525624E7,2124348.8,1.6684394E7,
513,881.755921029786,8.219417,,,,,,,,,,,0,354209.38,253032.06,0,183326.16,0,
162,887.3881156856229,5.67873,,,,3,,,,,,,1196454.2,1244379.8,1419628.8,1040328.06,1097368.2,1421480.6,
132,917.3816540295278,5.4292107,,,,14,18,[2M+Na]+,,2,134;132,447.19626,682053.44,953314.25,737566.7,563541.94,879405.6,722467.9,
