row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_S4_MC_RCG_3_neg_20210511_Run171.mzML Peak area,GF_S4_MC_RCG_2_neg_20210511_Run91.mzML Peak area,GF_S4_MC_RCG_1_neg_20210511_Run71.mzML Peak area,
2496,331.2490773221761,4.431707,,,,,,,,,,,181113.52,200583.22,208195.4,303509.9,304532.47,397026.44,
770,332.18262500565197,1.2923961,,,,,,,,,,,302893.72,798414.44,428262.72,0,0,0,
930,332.18268363914575,1.9904213,,,,,,,,,,,1069441.9,1597841.6,3397626.8,51270.8,19620.299,0,
152,333.0935449701618,0.43520856,,,,,,,,,,,0,4002.429,11616.605,761777.7,760909.6,808586.9,
2771,337.2053576065661,5.9504523,,,,,,,,,,,0,0,2807549.8,1402957.4,9303.443,0,
2794,337.2053871368583,6.153814,,,,,,,,,,,3970207.0,5349906.5,7175572.0,0,1757089.8,1380079.1,
2325,338.07401611026967,3.7797174,,,,,,,,,,,114362.84,168335.08,78342.13,779594.44,1342773.0,1014214.6,
518,338.1831670627933,0.90795714,,,,,,,,,,,128991.69,758938.2,1530938.9,6401.486,10175.629,7054.087,
913,339.03241899112516,1.989391,,,,,,,,,,,66522.69,0,83154.09,484203.34,558126.0,602786.6,
1019,339.0324397144333,2.1013472,,,,,,,,,,,134379.62,178679.56,257101.34,544657.56,482221.12,524125.3,
2069,339.06887623709537,3.274635,,,,,,,,,,,692308.4,1277792.9,2280550.2,6607.2026,34918.066,6646.6436,
2157,339.0689427385466,3.3670356,,,,67,,,,,,,736339.3,891944.0,1664279.4,874423.25,1027906.2,705757.75,
266,339.09468099103844,0.5512792,,,,135,,,,,,,35931.746,38516.51,55949.727,2475863.8,2568744.0,2181763.0,
2735,339.16338287903056,5.733793,,,,,,,,,,,19684.508,58419.355,38235.348,343475.34,538436.5,451046.3,
3233,339.19972753911026,8.139428,,,,179,,,,,,,440256.2,796795.06,514967.88,547678.56,654260.2,480232.2,
2961,339.19977399466075,7.2813854,,,,,,,,,,,601455.2,2273242.5,437424.72,291410.3,2148870.8,310557.8,
3114,339.199808129151,7.683962,,,,4,,,,,,,308739.53,433892.25,387059.2,354734.12,368066.28,946433.6,
2990,339.1998446113986,7.3606,,,,,,,,,,,325172.0,815018.7,127058.625,61907.156,511415.4,1147953.0,
2992,339.2539665141691,7.437761,,,,,,,,,,,483399.78,682594.5,659434.75,940509.25,1150938.4,967121.75,
1987,340.1876961974154,3.1747801,,,,,,,,,,,3765858.5,4595722.0,2498711.2,2292268.8,2364847.2,2579375.2,
1779,340.22404978671295,2.9377134,,,,,,,,,,,386815.16,537643.4,424060.94,841236.6,902652.2,465059.4,
2264,340.2241554383427,3.6509206,,,,14,,,,,,,555275.5,717960.56,684594.7,191997.94,213266.02,151776.31,
2361,340.2242540926017,3.8685682,,,,12,,,,,,,2313775.8,2694459.5,2080396.0,786169.75,825211.0,676789.7,
1183,341.14644959290723,2.3201325,,,,215,,,,,,,205843.94,355384.12,538058.6,988039.1,1060814.6,1222956.9,
2646,341.1790790246878,5.147243,,,,,,,,,,,114600.62,192422.52,196081.23,288107.4,359737.7,353071.9,
528,341.1827682987412,0.9657853,,,,,,,,,,,16870.664,117689.67,423592.7,2516682.0,2208361.8,2319765.5,
921,341.18288028362883,2.0454187,,,,65,,,,,,,153499.31,230968.31,348779.72,940780.8,1164571.6,996643.4,
2621,341.208039117052,5.0165477,,,,,,,,,,,1323528.8,1812859.6,2171751.0,114257.44,92711.34,74127.92,
2789,341.2694572524474,6.084358,,,,,,,,,,,0,22150.586,26511.69,127762.51,120561.68,53871.484,
2896,341.2695883217328,6.8610606,,,,117,,,,,,,12205.918,21457.436,47073.434,108200.74,92591.734,74480.266,
2963,341.2695929744821,7.3077416,,,,,,,,,,,572596.3,486417.66,685339.06,436347.1,575803.9,531296.94,
2721,341.26960277856796,5.6089387,,,,,,,,,,,16572.02,30274.04,41952.55,47619.598,38857.03,34144.832,
3308,341.3059284828835,8.289777,,,,28,,,,,,,1279181.2,972502.9,1223967.0,922304.4,853120.44,1118665.4,
2981,341.30604926881267,7.4040904,,,,,,,,,,,1113061.8,1100583.6,1119365.6,1238654.4,1043609.75,1089741.0,
1103,342.1306517280438,2.238292,,,,,,,,,,,374721.16,252231.08,317222.62,854833.25,750840.2,806435.56,
949,342.13071032122446,2.072397,,,,,,,,,,,17138.438,3032.7568,0,945872.2,1076105.8,947092.2,
958,342.1669013122828,2.081395,,,,157,,,,,,,1659864.2,1781043.5,2098565.5,894335.44,748681.1,749230.7,
1028,342.16690153444233,2.1323059,,,,,,,,,,,2564074.2,2450001.0,2795737.0,450417.4,420553.0,514940.3,
1522,342.1669326941085,2.6417887,,,,,,,,,,,2716849.2,3555324.2,4235102.0,4513331.5,4870457.5,4619026.0,
1816,342.2397015201,3.0525877,,,,51,,,,,,,1085755.1,1855966.8,1385021.5,0,0,0,
2863,342.2648466413261,6.613924,,,,,,,,,,,603878.6,727042.3,1126337.6,243799.3,322112.97,213728.86,
2883,342.2648870036084,6.736956,,,,,,,,,,,607430.0,784702.6,1220759.0,317440.72,353039.6,309234.88,
696,343.1982917666979,1.1569415,,,,,,,,,,,4257.8125,128373.266,820238.5,60470.195,46282.145,25430.682,
924,343.1984661006133,2.0350072,,,,150,,,,,,,281714.66,481440.16,796201.9,715469.9,860871.4,883524.75,
2695,343.2124051193202,5.4300957,,,,,,,,,,,74055.984,181825.06,273737.75,404452.97,364187.2,412997.66,
2497,343.2125003925733,4.431757,,,,,,,,,,,196720.33,216214.0,207035.0,355497.38,329946.2,660054.3,
2345,343.21268949302777,3.8421242,,,,,,,,,,,879145.2,2098461.2,933137.94,3635830.2,3954479.8,4056884.2,
2291,343.2127027786475,3.7059317,,,,,,,,,,,763893.94,816477.8,2257063.5,1434558.8,1534205.2,1624551.4,
2950,343.28520341972234,7.1741385,,,,,,,,,,,147871.39,161665.36,237837.81,63137.89,102723.04,106365.81,
2984,343.2852330673211,7.4174247,,,,57,,,,,,,1.5236997E7,1.4956328E7,1.7907896E7,1.4471198E7,1.6690831E7,1.6779692E7,
3079,343.28527611645154,7.6743927,,,,4,,,,,,,851448.9,825950.56,976834.1,633544.6,784982.44,1118228.8,
2836,343.2853006860876,6.388684,,,,,,,,,,,40073.1,56900.977,70949.945,43072.938,45312.617,32145.01,
1778,344.1460258991539,2.939984,,,,,,,,,,,355801.88,559809.2,1002462.6,97289.31,98237.56,120354.93,
1867,344.1825924424467,3.0229137,,,,,,,,,,,542373.4,924415.75,994244.3,46298.004,35655.03,43475.016,
1306,344.21896261731314,2.4592886,,,,,,,,,,,338126.4,384708.06,353287.78,0,0,0,
885,345.1775778933217,1.9535217,,,,,,,,,,,118214.11,346248.88,420533.6,178369.7,236934.84,277802.34,
411,345.1776601550318,0.7578353,,,,,,,,,,,576960.7,1647768.5,3102494.2,276168.16,1364801.1,738575.6,
343,346.0554571724565,0.6733442,,,,130,,,,,,,646900.0,1011226.06,1135068.8,0,0,0,
483,346.0555305023154,0.8659172,,,,,,,,,,,300084.0,443983.47,645955.9,0,0,0,
2510,347.1975202966082,4.4913435,,,,82,,,,,,,310057.5,389166.6,314418.38,56946.484,61144.59,62072.18,
2667,347.1990204887749,5.2879705,,,,,,,,,,,35149.734,138906.95,81707.414,128463.95,135275.97,219895.97,
2795,347.1991230607573,6.157152,,,,6,,,,,,,140415.8,210046.3,249420.12,10575.855,3801.8923,0,
2770,347.1992272233901,5.8307667,,,,,,,,,,,346691.25,446869.38,974084.9,29933.516,52344.438,9087.785,
2749,347.19926122843253,5.792503,,,,,,,,,,,834852.25,1136354.5,1705984.1,160072.16,196175.56,71548.73,
3085,351.18640425406466,7.6767235,,,,4,,,,,,,3087382.2,2717554.2,4076541.5,3223356.2,2930323.2,3077195.8,
2837,351.2210091995573,6.47818,,,,,,,,,,,1.1269482E7,1.4696427E7,2.1156054E7,3554301.5,4533103.0,3504132.8,
2241,352.2240494227017,3.574476,,,,,,,,,,,217356.14,321700.84,314947.75,0,0,0,
1068,353.0482637492034,2.217406,,,,48,,,,,,,29355.69,34096.18,48504.52,241826.28,240906.89,257410.06,
3186,353.26964658578396,7.968208,,,,,,,,,,,506518.9,450958.94,563019.0,858462.0,696709.0,863610.5,
2978,353.3059372851557,7.394338,,,,,,,,,,,147345.58,88881.22,153158.67,68519.484,74873.32,44602.215,
3269,353.3060305790403,8.141072,,,,179,,,,,,,2771311.5,1338413.1,2436207.5,1075904.0,980485.2,3016420.8,
2539,354.10958278496736,4.6187553,,,,94,,,,,,,53297.42,82219.414,152503.89,371260.8,396505.6,350539.16,
1022,354.1305701279753,2.1204336,,,,,,,,,,,253914.94,260913.72,277825.72,697546.7,558244.25,704353.94,
3098,354.1868615888205,7.678486,,,,,,,,,,,358105.03,276760.62,466603.66,222552.73,335957.12,346530.6,
2210,354.2035638089747,3.5146368,,,,,,,,,,,1128266.4,1339294.8,1203589.8,1167315.5,1144498.6,1156635.5,
2466,354.2398476167652,4.234354,,,,93,,,,,,,1568771.8,1932429.4,1858786.2,763077.2,617767.94,623576.9,
2384,354.23998427055614,3.9295108,,,,19,,,,,,,7933893.0,9802655.0,8512033.0,2567793.8,1771618.6,1884464.9,
2971,354.30092936994583,7.345553,,,,,,,,,,,162703.98,101195.7,142989.98,44597.613,42943.67,40405.938,
3008,354.30118821895024,7.493622,,,,,,,,,,,358761.44,286996.28,351806.7,232326.25,242248.25,244493.06,
3120,355.1583044241982,7.6856046,,,,4,,,,,,,5685776.5,4601820.0,5665605.0,4078902.5,4419955.0,5474844.5,
1231,355.1622543253042,2.3957355,,,,,,,,,,,1347600.5,2012611.6,1543052.8,2465122.0,3422945.5,3460665.5,
1060,355.1985556115961,2.1880276,,,,,,,,,,,477126.12,529168.8,710457.9,1682435.6,1963644.6,1846238.8,
3564,355.32162785558234,10.939952,,,,,,,,,,,53228.5,122287.98,455015.66,56688.29,148639.02,94825.05,
3552,355.3216510997934,10.681968,,,,,,,,,,,31679.625,113519.766,26763.488,1097289.2,345408.4,148238.0,
3554,355.32165646419975,10.738162,,,,,,,,,,,82961.0,1204310.1,31450.477,74535.68,780317.9,916761.3,
3324,355.32165997366087,8.350422,,,,,,,,,,,96896.55,94359.2,89266.38,69320.68,7003.2617,71479.625,
3547,355.3217182104622,10.533839,,,,,,,,,,,747355.7,179123.86,258920.05,457431.75,100509.14,58934.637,
3051,355.3217185113917,7.6558127,,,,4,,,,,,,7.9839096E7,6.1722256E7,7.959699E7,6.5276216E7,4.8754148E7,7.001568E7,
3346,355.32173972643204,8.465262,,,,171,,,,,,,1.1038533E7,7343119.5,1.0751071E7,7043390.0,6214339.0,8455608.0,
999,356.1463001554952,2.1111605,,,,217,,,,,,,421260.03,5469272.5,129309.5,9880791.0,3042714.2,5751326.0,
1607,356.14631818030966,2.733206,,,,142,,,,,,,1791693.0,1467594.5,1112236.0,5132790.5,5106055.0,5087621.0,
1371,356.14640607108726,2.5069416,,,,101,,,,,,,6589857.5,1335728.6,3879594.8,9069217.0,1.2143852E7,9689707.0,
3121,356.16030609649493,7.6856046,,,,4,,,,,,,1308021.6,1052542.0,1314614.2,928334.5,1006471.94,1299055.1,
2430,356.1825821841777,4.0470304,,,,,,,,,,,110655.31,179869.88,240713.98,3722.182,4011.8486,0,
1890,356.18270547346833,3.0414093,,,,108,,,,,,,1302738.0,1604366.5,2511761.2,2303884.2,2947302.0,2137592.8,
2001,356.18278060608924,3.1825826,,,,29,,,,,,,1272532.6,1807898.5,1445306.8,2158145.0,2608206.5,2067113.1,
2902,356.28057439579175,6.9113784,,,,,,,,,,,279977.44,319739.22,563252.0,173857.14,191492.42,170986.31,
3054,356.3250023043995,7.6566224,,,,4,,,,,,,1.9315196E7,1.4843528E7,1.9124466E7,1.5578393E7,1.1777369E7,1.694281E7,
2620,357.26456042275737,5.002548,,,,,,,,,,,88476.34,119908.85,133985.6,294390.47,262775.94,316488.28,
2573,357.2646486721266,4.8339977,,,,,,,,,,,44304.64,57050.516,65321.53,370086.8,336905.1,500366.34,
3048,357.32795053755444,7.6541877,,,,4,,,,,,,2449812.5,1893309.1,2450424.0,2000322.2,1491026.4,2153509.2,
1074,358.19828718011377,2.1969802,,,,48,,,,,,,257838.75,354907.03,675655.06,0,0,0,
1305,358.19839451534125,2.4410884,,,,43,,,,,,,553875.1,775361.4,912501.56,90072.51,154904.34,129175.9,
308,359.15691101467445,0.6374494,,,,146,,,,,,,290889.6,425556.88,515675.4,815056.4,740546.6,734284.7,
2166,359.97113056997046,3.407563,,,,,,,,,,,10412.484,58780.812,80552.76,1297733.6,1248785.2,1113644.8,
335,361.08866758195484,0.6664915,,,,125,,,,,,,0,15199.346,40803.29,748174.56,756429.94,830237.2,
2765,361.19954614381044,5.891661,,,,153,,,,,,,586592.1,579760.0,574330.9,579072.9,586440.0,504713.25,
284,362.1468442034679,0.6203439,,,,,,,,,,,1996655.9,1466584.5,1088737.8,310665.78,259240.53,241951.97,
607,363.1783757211472,1.0666227,,,,,,,,,,,119995.82,354477.72,400181.7,439314.06,1174188.5,1061783.9,
665,363.1783931533079,1.1212821,,,,,,,,,,,148925.95,130989.39,543041.2,1143044.9,1126359.6,883642.94,
2704,363.1788884660038,5.4898715,,,,144,,,,,,,31678.523,30445.145,31524.037,47923.09,37908.19,41579.633,
2801,363.21525212737765,6.1648784,,,,6,,,,,,,762374.2,675006.94,812625.4,481795.5,544493.25,395405.84,
914,364.15149531949584,2.01646,,,,150,,,,,,,0,15197.212,6782.462,479538.03,753679.56,604065.0,
743,364.1987333723259,1.222357,,,,,,,,,,,2904154.5,4168982.8,461442.4,39437.438,152083.97,60235.75,
330,364.1988190302477,0.65289825,,,,,,,,,,,1509566.6,235117.6,2114657.2,4693851.0,539717.75,2387262.2,
269,364.19884037617203,0.6023049,,,,,,,,,,,335734.6,817180.7,1390148.8,2563158.5,3748575.2,6636996.0,
932,364.1989392711906,2.0008283,,,,,,,,,,,1.4247734E7,2.3997754E7,2.8225534E7,61257.266,34871.938,0,
2937,365.2365188528724,7.1330366,,,,,,,,,,,7828799.0,1.0502022E7,0,0,2483232.8,2026567.5,
2916,365.2365264076581,6.982698,,,,,,,,,,,3638269.5,6120090.5,1.3659625E7,1839201.4,1390088.0,10409.6455,
2792,365.2694057599778,6.1105256,,,,,,,,,,,29327.133,48421.73,60434.65,34661.203,35243.14,26380.22,
2778,365.26947085510847,5.9704537,,,,,,,,,,,558242.6,752234.2,864840.75,673436.4,667214.0,554796.3,
2756,365.2694754317229,5.840231,,,,,,,,,,,550010.5,737115.25,821115.06,667974.9,643502.56,574707.9,
2727,366.2647442351029,5.6828923,,,,,,,,,,,0,0,0,39376.76,38708.598,270849.84,
2738,366.2647513144227,5.743269,,,,96,,,,,,,0,0,0,443643.6,460643.9,395344.75,
1338,368.19387754018953,2.48093,,,,47,,,,,,,537068.44,535149.9,478552.03,370612.4,363823.6,363173.0,
3040,368.31671602754795,7.6509147,,,,4,,,,,,,1949165.1,1450270.6,2300816.5,999699.1,961942.7,1498282.8,
2974,369.300843218368,7.363991,,,,123,,,,,,,2656233.2,2657640.2,3404753.2,6092005.5,4660098.0,5405544.5,
2895,369.30086502142944,6.8601756,,,,117,,,,,,,185680.47,143482.9,226975.36,172595.61,142038.92,93537.55,
2880,369.3009747211508,6.703077,,,,39,,,,,,,283236.34,299203.88,370102.5,425443.72,343835.22,284141.47,
3179,369.33724838387565,7.879618,,,,,,,,,,,1399158.0,1239236.2,1400571.0,1302759.5,780595.1,1176349.2,
3374,369.3373590421588,8.63627,,,,,,,,,,,9552195.0,5334660.0,7671053.0,3345388.2,3185644.0,4258645.5,
1539,370.1618891882715,2.6667535,,,,18,,,,,,,4087621.0,3775129.5,6610447.0,1.7516802E7,3.139948E7,1.8217722E7,
1707,370.16189240279397,2.8367908,,,,,,,,,,,533664.0,518131.88,608547.2,2201078.0,2252557.5,2134541.2,
1372,370.1619097095135,2.4948685,,,,,,,,,,,3076911.2,6385576.5,4524901.0,9671334.0,1.2751891E7,1.0229526E7,
1210,370.16192235178124,2.4198167,,,,,,,,,,,414748.75,3078692.0,8327358.0,670979.94,696780.5,579338.06,
2007,370.19829563275215,3.1901836,,,,,,,,,,,752988.4,1038522.0,455375.72,361448.6,479416.25,387780.0,
2930,371.31647361372615,7.0832944,,,,,,,,,,,511856.88,499092.75,597032.94,734817.06,618347.6,548043.94,
3192,371.3164903029626,8.039994,,,,,,,,,,,695712.0,522441.2,711872.3,552197.6,621853.94,502687.88,
3210,371.316505275025,8.11707,,,,179,,,,,,,383125.8,174183.34,326621.2,116329.09,422672.6,363371.66,
2901,371.31652069842056,6.8917084,,,,,,,,,,,461467.22,468658.6,536841.25,619651.4,428293.28,474874.75,
2853,371.31652547160996,6.538475,,,,,,,,,,,63742.22,77726.87,107969.81,129453.72,98841.47,84754.9,
3160,371.3165612831171,7.7204213,,,,,,,,,,,292595.34,208654.56,332701.88,204755.58,129579.23,278503.2,
2838,371.3165826321212,6.4365983,,,,,,,,,,,11156.621,18322.564,30911.56,48597.63,32706.158,21996.113,
2868,371.3167135636597,6.6933045,,,,166,,,,,,,33155.605,33575.617,52835.957,102027.47,81544.94,83427.93,
2881,371.31676751409344,6.730642,,,,,,,,,,,81712.17,86547.24,111925.83,116438.1,95618.59,86140.984,
2347,372.0581644199572,3.8402255,,,,,,,,,,,59785.562,88775.55,48303.83,554586.5,814624.9,659610.8,
325,372.10450875171864,0.6586152,,,,,,,,,,,957235.75,1088076.5,1888760.4,8633747.0,7310561.0,8000050.5,
1092,372.1233493172083,2.219533,,,,34,,,,,,,113406.33,68102.83,72494.336,570351.94,531878.0,526037.4,
1331,372.2139625008276,2.463479,,,,,,,,,,,425443.06,649021.2,827054.6,3014.3364,0,2723.624,
2513,373.1687322834555,4.4779296,,,,,,,,,,,53730.453,91330.52,176370.53,434082.56,553344.25,802734.44,
1252,373.2090326159924,2.3929079,,,,109,,,,,,,985296.06,1234483.0,1436849.6,1790221.8,1871240.9,1912647.1,
2947,373.2958104167328,7.162304,,,,,,,,,,,458954.94,497124.53,663050.56,277488.72,374976.1,286087.88,
2142,374.1723600461664,3.3742075,,,,52,,,,,,,408164.06,429221.66,403289.25,446416.1,417152.28,427936.25,
1224,374.1751197006113,2.335675,,,,134,,,,,,,939827.44,1010712.06,889609.1,278888.34,551217.44,272956.44,
2024,374.2084195758976,3.220479,,,,185,,,,,,,2665689.0,3061005.8,2461776.5,751767.7,796773.75,954425.8,
2453,374.20849250008183,4.187739,,,,,,,,,,,270274.4,336342.84,321320.9,38180.21,53774.69,40066.605,
2471,374.20852825293673,4.2304225,,,,35,,,,,,,174396.84,230905.22,195051.3,40315.406,55996.742,33665.79,
2684,374.2446897626051,5.358894,,,,208,,,,,,,168851.53,521724.44,319484.28,571936.2,647983.0,3894316.0,
2523,375.1846038465301,4.568905,,,,,,,,,,,108669.75,169377.52,321792.6,1262694.4,478293.12,512576.38,
2544,375.1846067093836,4.637503,,,,,,,,,,,240087.05,342115.53,522725.62,1623766.2,1115264.0,1267029.6,
1298,376.18771533765204,2.4511497,,,,43,,,,,,,1683374.1,1908749.6,1578078.6,0,0,0,
187,377.0853416460548,0.46380064,,,,46,,,,,,,630222.44,548115.5,839233.94,1978038.6,1714510.0,1801235.4,
47,377.0853635929095,0.38673243,,,,72,,,,,,,888346.75,489568.1,517042.16,646285.0,369401.75,530996.3,
2570,379.1411926983729,4.812893,,,,,,,,,,,134618.36,201741.8,187179.55,467487.3,629525.56,477844.34,
2412,380.14647177809417,3.9867728,,,,,,,,,,,69437.49,137651.69,401292.88,165795.36,173835.72,177012.58,
3169,381.1737786033391,7.783712,,,,,,,,,,,183669.77,201746.69,336224.56,75887.56,63184.39,120545.56,
2703,381.26448765199285,5.4862933,,,,,,,,,,,276716.84,482022.44,477161.47,375831.25,369385.34,586327.2,
2694,381.26449671381016,5.4339905,,,,,,,,,,,294600.44,435248.75,211675.19,276557.56,256985.89,597735.7,
2757,381.2645135068696,5.850489,,,,,,,,,,,290189.56,547736.1,560765.06,530517.9,519334.03,497795.84,
2665,381.26451606630366,5.2800093,,,,,,,,,,,327810.2,474403.28,510968.06,613207.75,569681.75,688327.0,
2777,381.2645410491211,5.9534574,,,,,,,,,,,57753.543,96465.69,94335.164,91218.65,97284.7,90289.49,
3323,381.30099345255206,8.346829,,,,,,,,,,,5301849.5,3543992.8,5501853.5,7126644.0,3482093.8,7187753.5,
3171,381.33731546947956,7.8174095,,,,,,,,,,,146205.36,84911.77,159852.39,290365.5,276536.97,192525.62,
3355,381.3373832306106,8.498482,,,,11,,,,,,,9607621.0,6595099.5,8729937.0,6632692.0,6589343.0,1.048678E7,
2423,382.1984675250369,4.0362687,,,,66,,,,,,,6049860.0,7727658.0,8194853.5,4349309.0,4802605.5,3602193.0,
3352,382.34072408434304,8.498504,,,,,,,,,,,2428263.0,1636235.5,2189284.0,1668098.9,1651684.8,2721575.0,
1128,383.05879100736774,2.2650542,,,,84,,,,,,,150949.34,189600.89,189466.03,589849.6,528377.9,614158.7,
2773,383.176002046434,5.880817,,,,,,,,,,,667644.9,954472.06,1095681.8,150141.39,133448.34,84381.78,
2746,383.1760376842528,5.7835503,,,,223,,,,,,,1504350.5,2107819.8,2852023.0,324872.84,342679.78,167899.73,
2796,383.17606111449135,6.158231,,,,6,,,,,,,487254.8,664116.4,770198.3,64102.72,53022.535,0,
3250,383.1894668989703,8.139428,,,,179,,,,,,,4041960.5,2427951.2,3326131.8,1914040.0,2047880.0,3967337.2,
1603,383.22996559127864,2.7369127,,,,133,,,,,,,7118835.5,8698569.0,7686502.0,7949064.0,8104685.5,8735575.0,
1461,383.22999339262145,2.5985403,,,,151,,,,,,,1184662.1,1449547.5,1207076.9,188129.67,193498.12,168076.78,
3298,383.31660573932726,8.178363,,,,194,,,,,,,740073.44,283120.5,613424.06,256469.8,0,671999.44,
3015,383.31661690027516,7.5937343,,,,,,,,,,,245750.14,121965.03,292622.72,245973.77,134462.11,397828.5,
3202,383.35296754179626,8.088927,,,,126,,,,,,,6332643.5,4438981.0,5698003.5,4193883.0,1988808.1,4755518.5,
3388,383.35316155832805,8.808116,,,,100,,,,,,,2.9096954E7,1.5281548E7,2.3714746E7,8372566.0,8681960.0,1.2817931E7,
3428,383.353166078769,9.242903,,,,,,,,,,,201840.83,58919.656,133034.9,0,3549.686,3601.1729,
3379,383.35328185240996,8.694003,,,,,,,,,,,159351.0,75734.3,111023.87,19690.719,0,47810.28,
3270,384.19181248456584,8.141109,,,,179,,,,,,,1050644.5,635715.2,863377.8,494851.2,522180.84,1038713.06,
2696,384.19279598220425,5.4375534,,,,,,,,,,,13241.266,34873.0,40442.242,0,15070.656,0,
2601,384.19284866401176,4.9331956,,,,,,,,,,,254206.19,342232.2,341571.75,0,0,0,
2085,385.0931022067669,3.2997897,,,,,,,,,,,0,0,0,628415.2,510490.66,1047818.2,
2252,385.09318493152085,3.6188,,,,,,,,,,,0,0,0,311225.66,518613.88,682349.56,
2324,385.09340938314836,3.8073003,,,,,,,,,,,0,0,0,363586.75,363237.12,297539.66,
1301,385.1728807701755,2.4517295,,,,43,,,,,,,1282941.1,1684166.1,2152816.0,3132302.8,3363641.8,3222008.0,
2333,385.18834431873444,3.813693,,,,,,,,,,,356261.1,443934.12,444599.62,447429.22,406892.5,476749.03,
1050,385.2091410270478,2.1572895,,,,26,,,,,,,1524832.2,1625579.9,1905894.8,1576643.1,1788007.8,1708874.5,
3303,385.3322672390668,8.248078,,,,,,,,,,,685785.5,444439.78,683349.1,398874.44,386198.12,446080.62,
2054,387.1087667728707,3.274047,,,,,,,,,,,45266.504,53964.344,69020.78,348337.25,533628.4,448702.84,
52,387.1143037866725,0.3829269,,,,72,,,,,,,983875.1,1334161.4,2155052.0,2105131.2,1849146.4,1794624.6,
3070,387.16276469805894,7.6705055,,,,15,,,,,,,500218.75,524280.66,576590.1,472878.3,568188.0,660031.9,
1323,387.22497520273174,2.468731,,,,69,,,,,,,648587.5,985023.6,1151509.2,1472771.6,1276212.8,1424354.6,
2517,388.22408623825504,4.5035434,,,,,,,,,,,462590.5,534563.44,454841.1,161096.23,160156.4,138228.23,
1358,390.2148406520566,2.4930503,,,,69,,,,,,,621433.4,954501.25,856855.56,0,0,0,
2761,390.2397322544425,5.8847275,,,,,,,,,,,0,9978.452,0,7186.762,27818.209,280863.62,
2973,391.28290951227854,7.3630977,,,,123,,,,,,,208472.81,129565.56,199983.95,291454.53,231218.84,333656.7,
2685,391.28527404702044,5.3606124,,,,27,,,,,,,73472.664,101161.086,118459.49,144343.05,145382.53,123672.92,
2739,391.2853226028954,5.742719,,,,96,,,,,,,313630.3,424081.88,490530.1,658303.56,595168.6,516244.34,
3069,391.2983825590889,7.669698,,,,15,,,,,,,1657785.4,1344561.6,1419412.8,989637.56,1161854.1,1831773.0,
1519,392.19417910442576,2.6240346,,,,205,,,,,,,469907.97,592247.4,439113.9,48245.93,56778.402,61152.004,
2541,394.2709769238501,4.634255,,,,,,,,,,,601748.7,777667.5,670201.0,0,0,0,
2833,394.2726768524983,6.3506646,,,,,,,,,,,89871.125,180374.92,104219.96,100397.88,125456.03,120521.63,
298,395.13161687616804,0.62599665,,,,,,,,,,,414816.78,923372.94,1185729.8,0,0,0,
1769,395.1934924202565,2.9288006,,,,164,,,,,,,1.3006811E7,1.3753873E7,1.5471019E7,1.2536156E7,1.2927321E7,1.2376106E7,
533,395.2043385532378,1.0091383,,,,,,,,,,,0,100185.85,110520.42,1106044.0,2297975.5,3595537.0,
611,395.20446695358436,1.0727413,,,,,,,,,,,0,136308.62,34271.125,3780677.0,3810747.8,2156715.5,
683,395.20452296358997,1.1298374,,,,,,,,,,,0,69592.93,1189734.2,4138298.8,1516365.2,270190.3,
3367,395.3165080104255,8.520169,,,,,,,,,,,378797.62,196717.36,349233.44,260383.75,116129.38,413049.94,
3204,395.35281642137096,8.114882,,,,,,,,,,,333747.84,177543.67,339739.16,154788.66,137018.98,205460.36,
3375,395.3529660696328,8.655075,,,,,,,,,,,3377125.8,2002250.5,2743973.0,1685773.9,1851729.5,2581645.2,
2437,396.2139706580451,4.0779395,,,,189,,,,,,,1506228.5,1971380.0,2066352.2,799236.75,978916.5,645944.25,
2602,396.21539571885427,4.93494,,,,,,,,,,,121072.375,149307.88,159265.05,0,0,0,
3174,396.2177535527625,7.841806,,,,,,,,,,,0,0,0,0,0,67491.766,
1997,397.2092191366584,3.1836548,,,,29,,,,,,,495881.34,691547.25,411057.2,666564.56,687310.7,700728.4,
2263,397.2092419403917,3.6430187,,,,,,,,,,,98767.95,118399.44,122632.445,24123.113,25563.125,20117.953,
1803,397.2453099472619,2.965377,,,,,,,,,,,915145.4,340872.06,720178.5,185722.22,215073.86,204809.62,
1659,397.2453157698614,2.8010166,,,,,,,,,,,153028.02,992701.25,174383.7,716607.6,680973.94,854185.44,
1897,397.2454218726973,3.0182755,,,,,,,,,,,272597.6,381526.94,317205.03,168865.6,174530.58,122967.9,
3223,397.29576162316397,8.079561,,,,,,,,,,,174148.48,164827.39,53683.312,0,216360.69,692541.4,
3221,397.3320586010162,8.135385,,,,179,,,,,,,856915.5,484623.62,798761.5,528604.25,493718.2,1164814.2,
2966,397.33208830433074,7.324593,,,,,,,,,,,3083972.2,1901123.9,3057392.2,2359029.2,2103375.5,1620171.2,
2955,397.3321132728076,7.236695,,,,17,,,,,,,200637.45,191113.34,239800.95,240063.56,236296.0,195406.56,
