row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp2_3_Run161.mzML Peak area,POS_TJGIp2_2_Run93.mzML Peak area,POS_TJGIp2_1_Run37.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML Peak area,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML Peak area,
2827,415.3202044713721,7.735384,,,,238,,,,,,,830874.94,875566.06,324663.84,1172612.0,868019.1,860811.2,
2351,415.3203767670414,7.351106,,,,114,133,[M+H]+,,2,2351;2353,414.31312,447719.3,369042.3,155631.52,373217.7,275710.0,571042.6,
1981,415.3204722871272,6.9180684,,,,,,,,,,,694584.8,663529.0,271546.2,540109.2,657635.5,791068.8,
1740,416.23686750787556,6.6286736,,,,,,,,,,,258388.5,311284.16,383889.3,365976.2,247113.9,287182.34,
765,417.2265829551488,4.93253,,,,138,47,[M-H2O+H]+,,3,762;761;765,434.22994,926557.8,943921.0,1115265.6,1799625.6,1936024.6,2019855.6,
926,417.2268693303001,5.295425,,,,,,,,,,,200155.28,188670.98,191777.52,427648.2,461373.66,498986.12,
1794,417.23991182930644,6.63727,,,,,,,,,,,1580439.9,318184.7,151547.36,102242.3,217389.9,2850845.2,
254,418.19699916846884,2.380289,,,,,,,,,,,405101.72,328901.44,387774.12,427989.28,235525.22,238514.33,
947,418.2793408030612,5.338906,,,,174,,,,,,,509255.38,242015.86,418967.78,1461445.0,959739.56,462451.47,
1572,418.31591785344386,6.3305116,,,,237,,,,,,,474397.72,537467.3,510918.56,443381.47,523101.8,624293.6,
2950,420.231460835178,7.9001045,,,,130,,,,,,,1367709.6,1704863.5,574284.3,1098618.6,646038.44,1598316.4,
1210,420.33119871783674,5.749117,,,,,,,,,,,227972.34,145461.27,83872.55,520506.78,100367.56,149003.92,
2563,420.33137607616476,7.553886,,,,,,,,,,,149455.42,260716.17,218216.64,425922.4,195787.75,265731.03,
978,421.3168703607257,5.3585143,,,,,,,,,,,13377.702,786176.2,395168.28,56182.184,13255.101,31771.145,
3524,422.30418674471457,8.731736,,,,,,,,,,,24783.328,100485.766,181708.44,194484.3,61187.734,32289.65,
2851,422.30419681427406,7.810099,,,,26,156,[M-2H2O+NH4]+,,4,2845;2850;2849;2851,440.29186,144365.94,157222.19,33759.45,143517.75,122994.58,118360.06,
2963,422.3044809672354,7.931557,,,,,,,,,,,1467162.9,1497178.9,531973.4,1088455.5,662465.25,1729144.6,
1625,423.1695300895066,6.420835,,,,,,,,,,,332248.94,194024.84,142403.78,451932.4,269694.72,317936.94,
960,423.2346432747288,5.343153,,,,174,,,,,,,1325538.9,455789.8,346237.75,1089997.4,1718428.8,1931829.4,
2489,423.2886920478588,7.477857,,,,,,,,,,,240646.2,784137.0,203791.75,808555.75,209196.73,764326.5,
3714,423.2887736566781,9.611975,,,,142,,,,,,,324589.44,274501.6,395793.06,920478.7,379741.66,660265.25,
1964,423.2889105191466,6.9657173,,,,,,,,,,,621658.2,555709.56,544464.6,713527.2,545388.94,113265.625,
2053,423.2889108298246,7.015247,,,,66,,,,,,,708448.6,674270.7,606306.56,1115217.1,786375.8,1342379.5,
1812,423.2889963148544,6.706678,,,,,,,,,,,418537.4,994751.75,1490354.9,1229025.6,647472.94,1349503.2,
2961,423.30806907119955,7.9290366,,,,,,,,,,,346937.4,429717.44,129064.67,295212.0,159133.11,457987.2,
3202,423.3613751837058,8.217035,,,,,,,,,,,222976.44,128919.734,116708.03,340038.84,168160.23,417173.53,
3051,423.3614429999902,8.055825,,,,,,,,,,,211345.52,301009.03,400726.3,555199.1,217679.25,650914.94,
3320,424.3198081050841,8.367611,,,,147,,,,,,,323666.03,821686.25,1290892.6,811727.75,908313.25,924556.2,
3558,424.31987996059644,8.830443,,,,,,,,,,,24465.387,221486.48,412006.22,356122.03,89483.85,40393.633,
3217,424.32006639482887,8.229127,,,,195,,,,,,,150686.3,188203.06,167745.72,206023.77,228247.92,371669.38,
1193,424.32018202939685,5.754129,,,,,,,,,,,1631829.9,1211444.5,741942.1,385196.9,1299722.1,1429745.1,
3063,424.32022954083567,8.079493,,,,16,,,,,,,623381.75,735327.9,602872.9,629513.25,1012275.94,1732934.2,
1085,424.3202751574077,5.579222,,,,,,,,,,,176783.2,133225.5,335841.7,345914.97,397871.1,145131.66,
2103,424.3202987001309,7.0705724,,,,140,,,,,,,288763.9,231427.03,200355.83,227746.22,205250.53,247309.52,
1828,424.3628374571433,6.730369,,,,6,109,[M+NH4]+,,2,1829;1828,406.32899,1631387.4,1212735.0,1708133.0,4521423.5,1110568.8,985149.56,
2071,424.36285297055883,7.0225487,,,,66,126,[M+NH4]+,,2,2072;2071,406.32908,496215.12,555603.06,895131.56,992569.4,538188.56,458184.34,
883,425.19529693010946,5.225001,,,,,,,,,,,82284.6,94034.84,101716.66,214008.44,232429.66,292894.06,
733,425.19530626839156,4.8647532,,,,,,,,,,,233563.19,210666.48,225212.5,516645.56,392622.8,697849.8,
2564,425.28689213436854,7.553886,,,,,,,,,,,277587.94,235979.6,94805.516,187901.77,255985.1,499427.78,
2773,425.30432245227047,7.6711254,,,,11,,,,,,,2949265.0,2008387.8,889779.7,1970881.5,2837455.2,3821214.2,
2459,425.3044069821695,7.4366126,,,,106,136,[M-H2O+H]+,,2,2447;2459,442.30771,1947648.9,2242880.0,1207818.1,2337865.5,1778747.2,2996065.0,
3791,425.3044218307466,10.0716505,,,,,,,,,,,547379.56,782712.3,870633.1,1632832.8,693284.7,1345660.8,
1911,425.30455002451663,6.815614,,,,22,114,[M+H]+,,2,1911;1906,424.29729,4691574.5,5227365.5,6058489.0,5061158.0,5267595.5,5787904.0,
1581,425.30457969407536,6.3545957,,,,,,,,,,,1040728.5,983655.3,557958.4,1083030.5,1119503.9,1052368.2,
2155,425.30461058808754,7.1338787,,,,7,,,,,,,1191057.8,1110776.0,1043213.0,2480135.8,1234126.2,1634496.9,
2090,425.304651836927,7.0532837,,,,66,,,,,,,1399002.4,1491796.2,1277044.8,2222881.8,1509766.6,1799974.0,
2242,425.304671574735,7.20965,,,,44,,,,,,,1635811.9,1998950.5,1387718.1,1811688.9,1727637.2,2154305.0,
2455,426.3082717222728,7.4349976,,,,106,,,,,,,650916.25,621087.56,345040.44,725376.6,524581.75,831252.1,
2094,426.30869990485274,7.101074,,,,,,,,,,,239033.73,319516.97,481796.34,536709.44,339251.44,355049.16,
993,427.2109214849472,5.387157,,,,81,,,,,,,1753823.5,1616624.8,1588382.6,3283648.2,3992264.5,4502324.5,
2864,427.3200651578979,7.7900605,,,,13,157,[M+H]+,,2,2864;2865,426.3126,8785070.0,8863399.0,3813774.8,7044859.0,6554650.0,9461744.0,
3024,427.32008579569674,7.998567,,,,1,,,,,,,3006773.5,3344088.2,1812919.4,2997985.0,2230783.5,4989284.0,
2777,427.32016013421753,7.689953,,,,11,153,[M+H]+,,2,2777;2767,426.3127,2067820.6,1913577.2,606810.94,2498943.2,2333557.0,2784198.8,
2317,427.32019767383173,7.3246894,,,,8,132,[M-H2O+H]+,,2,2317;2320,444.32335,1.1672547E7,1.2571553E7,7426410.0,9967670.0,1.0150255E7,1.5973585E7,
2554,427.3202022937403,7.5408936,,,,51,142,[M-H2O+H]+,,2,2554;2557,444.32347,2189984.5,2643872.0,1948828.6,3014391.2,2724752.5,2899546.8,
2021,427.3202519134223,6.9731407,,,,66,,,,,,,1.738273E7,2.0490866E7,2.2056124E7,1.9495896E7,2.0829528E7,2.6682418E7,
1736,427.32056167344535,6.5992236,,,,55,,,,,,,725970.8,659598.2,713535.5,897827.8,848858.0,1783464.2,
3038,427.355231726777,8.007346,,,,,,,,,,,164884.25,313611.16,185620.95,342760.1,55015.0,461349.2,
2919,427.35566517866647,7.8745055,,,,180,,,,,,,495490.03,364791.5,110261.21,365187.22,267475.5,539348.4,
1391,427.38879525295744,5.9671464,,,,,,,,,,,1491096.0,164513.22,138390.47,0,142135.33,1440568.9,
1303,427.3888127881362,5.893454,,,,,,,,,,,420879.5,1285911.4,1280188.0,1380778.5,1207771.0,211188.11,
341,428.20427666790914,2.970585,,,,72,,,,,,,378978.88,472572.78,468120.88,317894.88,394780.6,420011.75,
324,428.2042790308319,2.8937585,,,,,,,,,,,219408.5,272390.4,273296.12,211048.27,236080.45,279174.9,
991,428.2142294029065,5.3888583,,,,,,,,,,,333413.84,417654.53,418467.16,628780.8,1036527.1,1204750.9,
2778,428.3237813963683,7.688375,,,,,,,,,,,637459.6,678498.56,229948.38,846265.4,690606.94,832101.8,
2323,428.3238815270556,7.3254876,,,,8,,,,,,,3551085.8,3760926.5,2099910.8,2206409.8,3097689.2,4206931.5,
2556,428.3242304544087,7.539266,,,,,,,,,,,748763.4,785899.75,662282.8,711627.2,453908.44,593395.75,
1449,428.37291717706177,6.134688,,,,,,,,,,,219729.98,283955.88,613941.25,545021.2,254880.58,152632.33,
3652,428.388317659158,9.212187,,,,218,,,,,,,2419111.0,2391442.0,2504626.5,2802294.0,2289968.8,2057385.1,
2392,428.40918826311025,7.382601,,,,,,,,,,,1489093.9,1.2988538E7,255589.73,72244.914,1.3918872E7,6657843.0,
2816,428.4092577145925,7.7008753,,,,,,,,,,,1.4411481E7,6217.751,0,0,2991.6094,2.755186E7,
2205,428.4093234727295,7.209549,,,,,,,,,,,0,3640337.5,7941127.0,7819846.0,4382585.0,0,
3264,429.2394054822152,8.289931,,,,50,166,[M+K]+,,4,3273;3264;3277;3270,390.27639,624700.0,731655.44,394079.03,515601.7,763722.94,806100.3,
831,429.2607001265251,5.087829,,,,63,,,,,,,308369.06,156602.17,89338.5,322107.66,217006.62,211942.42,
2272,429.2631000969791,7.254879,,,,76,,,,,,,450109.8,454622.06,176629.94,804667.56,538126.7,602405.6,
1829,429.31818547496374,6.731201,,,,6,109,[M+Na]+,,2,1829;1828,406.32899,2367968.2,1087721.0,764037.7,1846068.8,1220013.4,1832006.6,
2072,429.31835237497245,7.023357,,,,66,126,[M+Na]+,,2,2072;2071,406.32908,626190.06,359470.8,285893.7,288409.94,488702.84,536081.25,
2022,429.32654025191795,6.9715333,,,,,,,,,,,544330.6,718722.75,737461.94,704093.4,697565.5,868469.2,
3922,429.33549415606853,10.542798,,,,,,,,,,,764053.56,74420.984,46503.516,88595.41,248966.61,91333.64,
3950,429.33563264551117,10.621205,,,,32,,,,,,,225269.72,341020.34,186682.25,1452457.0,301663.34,151819.61,
3960,429.3357081576276,10.745709,,,,,,,,,,,430103.88,395172.97,169757.77,194432.78,713216.6,1791347.6,
3987,429.33574629706146,10.8826685,,,,57,,,,,,,2496904.0,1933301.2,1013298.44,2095510.1,901661.44,230226.6,
3129,429.3357486483785,8.13775,,,,31,,,,,,,1573300.6,1735637.6,1574658.2,2002489.1,1841359.4,2828846.5,
4008,429.3357796075871,11.005788,,,,,,,,,,,230512.81,265702.34,2154849.8,762328.3,109734.69,820287.94,
3369,429.33598999788774,8.447183,,,,,,,,,,,214035.02,275663.38,366622.0,357875.56,259938.78,263189.78,
2958,429.3360546096321,7.9170794,,,,,,,,,,,437476.2,474904.66,238277.78,481321.88,210202.58,467897.47,
2594,429.33614133463834,7.584309,,,,148,,,,,,,1237327.8,1136416.9,584255.25,1119161.6,1273094.2,1877780.0,
2417,429.3366168681134,7.40509,,,,39,,,,,,,392150.7,408106.1,230388.14,348937.88,378852.7,437970.84,
946,429.36812569226004,5.32054,,,,91,,,,,,,9833713.0,7274215.5,7565900.5,6418812.5,5884897.5,6859365.5,
3551,429.3722033960167,8.82351,,,,68,,,,,,,91283.0,377822.75,632507.44,828732.7,298661.25,115585.62,
2811,429.4126518622047,7.7194242,,,,,,,,,,,4111271.2,0,0,0,0,7940753.0,
2598,430.33951294062734,7.5876656,,,,,,,,,,,250482.84,292840.03,172255.97,221342.88,273250.6,447165.1,
1897,431.30433051799764,6.8040543,,,,179,,,,,,,603059.2,667024.56,582230.9,560756.0,676129.3,784584.6,
2124,431.3151454431775,7.111445,,,,7,,,,,,,256965.19,277464.25,527526.7,311645.8,273764.34,330397.97,
2282,431.31515526702947,7.2736154,,,,17,,,,,,,1294463.8,1283265.6,980693.5,1049951.9,1042493.25,1272157.6,
794,432.25282798311486,5.0334487,,,,,,,,,,,193573.05,334564.94,401724.56,559137.44,483911.62,221315.6,
702,433.2210382083188,4.784923,,,,35,45,[M-H2O+H]+,,2,701;702,450.2247,444081.7,442311.6,487228.2,824274.0,789487.56,824494.75,
791,433.2214282336292,5.000494,,,,239,,,,,,,768982.44,732113.25,758455.8,1133513.2,1416127.4,1639493.9,
1856,433.3207075857077,6.751913,,,,,,,,,,,294865.62,261974.38,234786.9,222064.73,335993.44,411175.5,
753,434.27437760768686,4.91347,,,,,,,,,,,265894.22,808063.0,1270695.9,1211318.0,395236.4,271792.78,
766,435.23743786187697,4.937624,,,,,,,,,,,247594.84,239602.7,269682.06,442543.3,488948.1,548687.94,
2685,435.33624929125216,7.659027,,,,86,,,,,,,3027095.8,2448789.2,959854.8,1949840.0,2520785.2,3811778.2,
3113,435.33657599400766,8.132682,,,,31,,,,,,,152060.86,149098.69,55194.277,153660.55,269785.56,920495.75,
3246,435.33673343915433,8.261359,,,,,,,,,,,84031.695,90684.875,43568.043,65695.47,129216.984,304064.0,
1613,436.341489789864,6.403126,,,,131,,,,,,,336914.88,376694.0,468292.6,399200.53,361144.0,468707.78,
964,437.1926287050372,5.3524704,,,,,,,,,,,93027.86,2913.4783,0,106002.32,237236.53,254193.53,
2353,437.30236337604316,7.3503056,,,,114,133,[M+Na]+,,2,2351;2353,414.31312,95207.04,99795.71,7382.6187,51415.02,44681.184,122280.83,
2488,437.3024540570637,7.4336753,,,,106,138,[M+Na]+,,2,2488;2490,414.31306,103605.06,121976.83,15084.216,65280.11,41765.742,220426.8,
2825,437.30247210084957,7.734606,,,,238,,,,,,,564067.8,413291.62,18457.746,364814.3,370005.44,724047.7,
2901,437.3026536524493,7.8268943,,,,0,159,[M+Na]+,,2,2899;2901,414.31315,191381.17,234382.16,0,136616.42,48388.15,202015.42,
2007,437.32148299487363,6.9336243,,,,242,,,,,,,395643.38,381581.3,282045.25,326560.62,398546.47,413719.06,
3236,437.3520824746795,8.254979,,,,58,,,,,,,3690651.8,3630287.5,2133898.0,2824531.5,4795788.0,6747604.0,
1269,437.373312263341,5.7609878,,,,163,,,,,,,954143.7,162490.67,712454.06,584394.6,373818.28,628771.1,
2342,438.299468306273,7.3429465,,,,,,,,,,,755242.2,1055910.4,463920.78,649959.7,1061597.2,1368418.4,
2918,438.2995093767654,7.872091,,,,180,,,,,,,729414.3,727576.06,279341.06,515449.03,373491.0,740345.2,
3690,438.3572154955045,9.553949,,,,,,,,,,,0,36649.586,89356.07,251527.42,45554.12,0,
1701,438.3574141950091,6.552505,,,,59,,,,,,,1335793.0,1402533.6,1659390.0,1380099.1,1265170.9,1680813.6,
3591,438.3725611240731,8.935589,,,,24,,,,,,,305723.9,211317.38,66244.28,622887.9,794823.56,822498.25,
2187,438.3784477656502,7.1661134,,,,,,,,,,,201316.66,211807.28,183166.7,1471143.1,80439.32,202386.48,
697,439.1747192398509,4.7824597,,,,35,,,,,,,1770580.6,1694769.8,1883537.9,2812441.5,3021056.0,3418273.2,
780,439.2297265832006,4.8914313,,,,20,,,,,,,1123949.4,1307896.5,2544058.0,2270920.0,1392974.6,1479585.2,
1017,439.3314014339987,5.4455276,,,,,,,,,,,333048.0,483795.16,539039.7,665087.4,602094.56,316229.72,
2496,439.35634693397583,7.458491,,,,106,,,,,,,297699.25,362498.2,209898.34,385334.5,240999.31,387816.53,
2240,439.35667151297844,7.2088523,,,,44,131,[M-H2O+H]+,,3,2237;2243;2240,456.35993,369693.62,485997.1,568264.4,602355.56,393879.84,548159.44,
1462,439.38888849249764,6.1177697,,,,,,,,,,,5.806082E7,4.5303524E7,4.790929E7,3.951294E7,3.6985652E7,4.3435144E7,
2844,440.31494793189273,7.772207,,,,,,,,,,,836792.6,778219.2,329045.03,922345.06,656341.06,871029.94,
2281,440.31509208735855,7.2731423,,,,226,,,,,,,510556.03,593181.94,497745.56,635492.25,677793.8,669708.2,
2593,440.3151972405528,7.5825515,,,,148,143,[M-H2O+NH4]+,,2,2586;2593,440.29189,2128851.5,2322191.8,1614362.0,2353430.8,2226982.8,2875429.2,
2538,440.350892341665,7.5477433,,,,,,,,,,,240211.6,271075.78,195012.39,262141.17,226874.02,290494.12,
1757,440.3516099007614,6.669052,,,,,,,,,,,170512.9,496045.75,533303.7,531956.44,282654.44,98606.78,
3634,440.35175062446234,9.172218,,,,,,,,,,,127697.55,185231.0,157119.6,187941.06,223074.98,130990.71,
659,441.1517974513804,4.671082,,,,10,,,,,,,199376.4,217970.03,166422.67,551924.8,638102.8,664545.75,
795,441.1902861246695,5.0175414,,,,96,,,,,,,121611.23,119155.94,116161.06,161249.16,217289.2,245225.28,
656,441.19028830086063,4.6702003,,,,10,,,,,,,141885.8,162740.14,189026.62,503335.62,559311.7,644974.0,
738,441.2259468217863,4.872393,,,,84,46,[M-2H2O+H]+,,2,736;738,476.2403,170705.14,165434.31,210405.12,474148.94,480640.34,528848.75,
827,441.2266561961476,5.088813,,,,63,55,[M-2H2O+H]+,,2,827;828,476.24053,58034.305,55941.766,86598.45,146346.62,110060.22,121202.38,
3417,441.2992827904811,8.506635,,,,234,,,,,,,469975.16,983555.8,1164911.6,1159365.0,832718.3,811634.3,
2780,441.29936127027867,7.704603,,,,11,,,,,,,591904.56,577988.9,485624.1,630502.9,547031.0,755069.94,
2850,441.29940853615875,7.7754016,,,,26,156,[M+H]+,,4,2845;2850;2852;2851,440.29186,3387105.0,3695348.8,1103791.0,4231361.5,2641908.5,3281988.8,
2084,441.2995087610486,7.0340137,,,,66,128,[M+H]+,,2,2082;2084,440.29208,1066955.1,1293980.2,1063750.5,1015948.8,2654013.5,1379596.4,
1962,441.2996286484972,6.898582,,,,29,,,,,,,1035294.3,1387153.4,1824024.0,1623478.4,643402.7,1609645.8,
1737,441.2997142793679,6.6007686,,,,98,,,,,,,1586741.5,1504913.5,1871846.0,1387770.1,1318787.2,1552950.9,
2842,441.3351967795722,7.770559,,,,26,155,[M-H2O+H]+,,3,2842;2843;2838,458.33881,1689879.6,1768956.9,649800.0,1771166.1,1395598.1,2017581.1,
3345,441.33560108176425,8.398033,,,,193,,,,,,,340942.62,294785.97,318303.78,648910.5,446053.53,468627.3,
3438,441.33580880482896,8.538021,,,,188,,,,,,,176293.75,402232.34,650840.8,617325.2,269823.75,152388.98,
3220,441.37207089506734,8.23329,,,,195,,,,,,,420837.0,409689.25,298629.28,453850.7,431108.3,700371.94,
2293,441.3723437943892,7.289699,,,,17,,,,,,,134431.86,152290.9,122189.0,276188.0,110708.836,172946.94,
3310,442.2865933562325,8.350028,,,,147,,,,,,,153412.75,193479.27,172390.6,170415.45,317336.3,438838.78,
3514,442.2866080115146,8.704743,,,,144,,,,,,,1004013.8,1777042.9,1992645.1,1314445.2,1738107.9,1331285.1,
3357,442.28660900037426,8.397357,,,,203,,,,,,,77462.53,156686.23,229989.83,194966.22,206505.5,293887.06,
2287,442.3310365152708,7.282286,,,,160,,,,,,,1127817.1,1180708.1,769653.7,1029911.5,1033699.6,1636313.1,
869,442.331043777581,5.2266,,,,,,,,,,,241535.22,1041500.9,1028031.56,950927.8,897005.9,472936.2,
937,442.33104691303237,5.26489,,,,,,,,,,,1110828.6,456842.6,535898.56,86397.82,179212.27,1045348.9,
3179,442.3667632891208,8.1762,,,,45,,,,,,,370136.34,410924.66,433312.84,390346.44,421158.25,958168.7,
3279,442.36698076054,8.298696,,,,50,,,,,,,676472.94,748671.1,858053.5,842604.94,781624.75,916322.7,
2218,442.36718194373094,7.247598,,,,,,,,,,,643775.4,598284.5,593515.06,984539.25,736538.56,731126.8,
2655,442.42478939994726,7.660228,,,,,,,,,,,444679.94,2028798.9,0,0,1814492.4,1816623.6,
2371,442.424804088698,7.404268,,,,,,,,,,,0,633648.75,1085753.0,1455331.4,555959.7,0,
3034,442.4248947646555,7.980507,,,,,,,,,,,281576.88,0,0,0,0,2419166.8,
893,443.2058357541983,5.2379355,,,,,,,,,,,810745.94,793305.44,839780.06,2184865.8,2703181.5,2976592.2,
806,443.20595018393334,5.046864,,,,194,,,,,,,4052373.0,3662752.0,4219663.5,6593520.0,7391228.5,8021225.5,
555,443.20603502475564,4.1422653,,,,208,,,,,,,272681.1,273789.84,294409.66,369816.3,349927.5,430805.25,
735,443.20604287736955,4.8682065,,,,84,,,,,,,353323.44,353894.06,361030.03,594133.75,680020.7,802330.44,
597,443.2060540607668,4.449713,,,,107,,,,,,,508948.38,414825.38,418952.28,520005.16,451558.84,550007.2,
629,443.20605686140954,4.5735145,,,,108,,,,,,,926764.06,806569.44,897174.7,1331106.1,1405299.4,1614462.8,
671,443.20622450137694,4.643192,,,,,,,,,,,204634.12,186609.11,103539.75,128007.77,164767.92,146455.5,
1765,443.22840495569176,6.638246,,,,38,,,,,,,523106.8,549482.44,562820.25,572311.94,596592.3,550720.2,
1000,443.27097107726047,5.3912253,,,,,,,,,,,0,409860.75,262673.56,18393.656,3640.375,0,
2546,443.3150648809962,7.5351644,,,,51,,,,,,,1286933.4,1607432.6,894669.6,1453958.8,1557203.9,2167321.8,
2456,443.3151586902114,7.435822,,,,106,136,[M+H]+,,2,2447;2456,442.30771,535430.8,685942.9,409936.44,688996.2,550957.8,888475.06,
2034,443.3151859291432,6.9921365,,,,66,,,,,,,2435908.0,2619726.2,2325848.8,2538284.5,3275810.2,3903043.0,
2156,443.31526931489117,7.1339145,,,,7,,,,,,,2870528.2,3141129.5,2440073.2,3078062.0,2666563.5,3505546.0,
1658,443.3153408395171,6.4828396,,,,110,,,,,,,641433.5,668520.56,907931.25,555058.44,841945.8,704915.3,
1838,443.3154443872141,6.7361093,,,,6,,,,,,,1061622.4,1122831.9,1307496.5,1133720.4,1180310.5,1241735.0,
2089,443.35140987259115,7.038111,,,,66,,,,,,,256264.38,325058.78,438108.4,406102.6,299545.97,398544.34,
1081,443.3838986623345,5.5592785,,,,,,,,,,,421092.28,393982.94,474724.28,299325.53,318409.66,110777.664,
2153,444.31930817394635,7.133049,,,,,,,,,,,517225.0,557741.3,715192.0,646839.3,599014.6,881996.0,
1494,444.34640647247727,6.123777,,,,,,,,,,,557968.94,91809.75,28119.115,0,75321.69,1543715.1,
1353,444.3468004531703,5.95837,,,,,,,,,,,307918.9,1483117.8,1344956.8,266421.9,1409997.2,468870.97,
1252,444.3468021896644,5.8571696,,,,,,,,,,,64019.605,150021.36,226810.64,870751.1,130407.58,177858.55,
2183,444.3471185370864,7.1446834,,,,7,,,,,,,196852.77,351509.8,354518.34,556626.94,403474.56,462929.62,
3093,445.28609572304634,8.122678,,,,31,,,,,,,632955.94,809193.56,691140.3,758503.25,730538.7,1331736.4,
3513,445.2865681282492,8.702884,,,,144,,,,,,,72081.68,266379.72,174952.0,91203.46,210382.97,128755.625,
497,445.3019956636788,3.8193302,,,,,,,,,,,1545264.4,1160601.5,1105473.8,990011.4,407048.66,225971.38,
2318,445.33067577756105,7.3246894,,,,8,132,[M+H]+,,2,2318;2320,444.32335,2.2399764E7,2.4441642E7,1.2527872E7,2.1686194E7,1.947117E7,2.8462538E7,
2794,445.33085850958895,7.701195,,,,11,,,,,,,1240432.4,1012714.5,294476.1,1279496.4,992069.56,2325033.2,
2555,445.3309033251771,7.5408936,,,,51,142,[M+H]+,,2,2557;2555,444.32347,870024.06,1192198.4,1175807.9,1389703.0,720177.1,972555.1,
3584,445.33096178468594,8.924423,,,,,,,,,,,80706.13,195488.48,198602.33,437876.9,183425.28,71157.58,
2027,445.3312244052813,6.980535,,,,66,118,[M+H]+,,2,2027;2031,444.32351,478983.4,484604.66,423391.3,528183.2,561801.4,767692.7,
2250,446.28949011940125,7.2121067,,,,44,,,,,,,486164.28,535688.1,330466.53,560098.5,443428.53,688573.5,
2316,446.33397055425036,7.3246894,,,,,,,,,,,7011691.5,7377346.0,3791235.0,6614211.0,5864664.0,8885577.0,
689,447.20094452560596,4.7792068,,,,35,44,[M+H]+,,2,685;689,446.19352,283652.9,302000.56,379133.28,560226.94,653504.25,580924.25,
1767,447.2862395354289,6.639387,,,,,,,,,,,213259.05,207211.17,123979.516,155227.05,256116.86,282799.72,
2460,447.28627196502833,7.4366126,,,,106,,,,,,,1022618.3,1122312.4,212413.69,996469.4,740175.75,1788982.0,
3784,447.28635550386616,10.065998,,,,,,,,,,,270426.03,202258.02,60542.78,425472.7,340993.1,298230.84,
1906,447.2865180623405,6.814792,,,,22,114,[M+Na]+,,2,1911;1906,424.29729,293732.84,333038.47,231544.84,233443.25,301970.3,384614.88,
1456,447.3098409262513,6.114664,,,,,,,,,,,192395.55,263466.4,321423.6,203554.83,208643.16,226675.19,
3546,447.38271746877336,8.82541,,,,,,,,,,,114857.65,297639.4,477664.66,622863.9,246984.36,91676.875,
2865,449.3016197187487,7.7925167,,,,13,157,[M+Na]+,,2,2864;2865,426.3126,390481.47,387688.3,6426.625,281346.56,105920.84,395648.4,
2184,449.3016412562526,7.147886,,,,7,,,,,,,407094.97,421610.6,141032.11,444665.3,660506.56,1028546.5,
2031,449.30172551557735,6.9888587,,,,66,118,[M-H2O+Na]+,,2,2027;2031,444.32351,256165.92,341215.66,207570.19,220986.88,420377.47,481838.4,
2767,449.3017389550739,7.6875186,,,,11,153,[M+Na]+,,2,2777;2767,426.3127,1155276.0,896210.44,70031.04,823440.06,1051198.0,2094015.8,
2975,449.3019942324052,7.9717946,,,,,,,,,,,228911.28,311935.28,3938.6812,147354.56,42544.758,638196.5,
2113,449.31607541845045,7.0934377,,,,,,,,,,,293672.62,288296.97,193732.22,220050.48,329128.7,404085.5,
1889,450.3476166250053,6.7981453,,,,179,,,,,,,543708.44,514865.5,465482.66,477231.12,549204.7,539015.0,
1519,450.3477918446208,6.2381387,,,,,,,,,,,240013.3,328996.0,270599.66,261439.83,342673.34,164404.98,
2270,451.2449941658294,7.255057,,,,76,,,,,,,446577.84,352334.72,46166.023,335352.4,444516.47,784893.75,
3160,451.31740113475735,8.150186,,,,,,,,,,,327223.47,360204.0,125213.914,352480.12,400079.66,1121100.1,
1445,451.3309697687013,6.089104,,,,,,,,,,,115745.91,93920.56,67774.1,518899.38,95483.12,124230.35,
1551,451.33133940337774,6.290413,,,,78,,,,,,,1856352.9,1679106.0,1660887.4,1589488.4,2281696.2,2030391.1,
1763,451.33186436171394,6.6324973,,,,38,,,,,,,261409.14,245387.97,187450.19,202855.58,327049.22,330013.94,
761,452.2637083912716,4.931686,,,,138,47,[M+NH4]+,,4,762;765;761;764,434.22994,313789.34,380750.8,549806.94,910167.44,781770.44,688697.56,
1586,452.3209589269231,6.362892,,,,47,98,[M+NH4]+,,2,1586;1588,434.28732,316898.7,466128.75,729866.06,741454.4,399070.75,314195.16,
2618,452.3938581979542,7.6159,,,,105,145,[M+NH4]+,,2,2618;2621,434.36008,383106.9,408055.1,420918.22,894542.4,374940.66,405607.47,
2119,453.29715682168086,7.115604,,,,,,,,,,,391399.16,468544.0,224558.31,377213.06,470050.12,975114.75,
2928,453.34673401731584,7.881193,,,,180,,,,,,,358107.44,465330.2,80202.42,211387.31,88788.66,570424.06,
3245,453.346787628396,8.263013,,,,58,,,,,,,216718.05,214397.52,98752.46,203528.47,304242.94,418312.0,
1460,453.34696266897294,6.1093154,,,,,,,,,,,320003.6,653224.2,644734.06,506904.44,832869.6,184861.17,
2344,453.3472002415986,7.3437347,,,,114,,,,,,,363686.03,590273.8,227715.27,325983.47,342411.6,879640.56,
