row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML Peak area,POS_D5-227-C4-a_Run313.mzML Peak area,POS_D5-227-C4-b_Run316.mzML Peak area,POS_D5-227-C4-c_Run319.mzML Peak area,
80,689.2989805716212,4.502848,,,,,,,,,,,431136.62,553162.1,874201.06,705779.7,508476.62,714042.1,
594,690.5063566336112,10.235206,,,,,,,,,,,355409.12,366437.78,380627.47,1208563.6,536046.0,272987.97,
496,690.5064937071404,8.22855,,,,,,,,,,,1408355.6,3554107.8,1716797.9,2194655.2,0,0,
187,697.2631137239537,6.1022544,,,,57,,,,,,,2269270.2,882939.06,1110335.6,720279.75,1729143.8,598106.75,
577,708.5110061257313,10.093917,,,,45,,,,,,,797242.3,764150.0,780993.2,570189.4,657480.9,617763.25,
480,712.4884870534316,8.2453,,,,,,,,,,,185058.81,1524847.8,564535.9,497778.66,0,0,
593,712.4885010189977,10.221568,,,,,,,,,,,147830.81,112642.88,132238.55,465353.25,288945.44,345643.44,
501,712.488505577817,8.287977,,,,,,,,,,,88217.28,566888.06,369200.66,1275421.5,0,13201.815,
510,716.5219601420132,8.389506,,,,,,,,,,,242027.98,2342433.8,439808.1,0,0,0,
603,716.5220008921247,10.271404,,,,50,,,,,,,2491337.8,2931099.2,1060819.6,3360651.0,1356749.2,1764375.8,
275,716.5223488852585,7.370524,,,,23,,,,,,,1509334.6,269112.03,272045.28,2857233.5,2268108.5,2667210.2,
518,717.5056094052037,8.6026125,,,,,,,,,,,186867.28,171270.83,168409.05,292068.22,285281.6,303321.06,
572,717.5061279118078,10.021702,,,,19,,,,,,,318403.22,234693.66,187372.4,413607.88,416587.72,309635.0,
565,717.5064102624087,9.902993,,,,,,,,,,,401571.72,357156.25,398805.84,694490.5,743129.25,673545.9,
547,717.5064351790234,9.074908,,,,,,,,,,,731920.94,767869.7,549103.3,1349817.6,1289861.0,1336746.4,
550,717.5065915511018,9.285721,,,,,,,,,,,675499.8,551051.2,549142.94,1046238.94,1219044.8,1018009.2,
562,717.5066124944165,9.693763,,,,,,,,,,,371264.3,365122.2,416805.22,811446.75,735703.75,779430.56,
194,719.2452192262987,6.1040096,,,,57,,,,,,,1.0464346E7,5666258.0,6753778.5,6637327.5,1.1484254E7,6019649.5,
580,726.4617893579369,10.093917,,,,45,,,,,,,1490331.4,1458831.4,1479277.5,1265503.1,1401521.5,1338371.1,
455,726.5043582016457,7.8723273,,,,,,,,,,,79886.18,204730.02,37557.75,547820.3,145785.38,161064.52,
456,730.5378836616193,7.9502206,,,,,,,,,,,204582.55,2663547.5,203609.03,11524.184,0,0,
576,736.5420553271875,10.094975,,,,,,,,,,,484503.8,445496.5,489708.22,347201.2,433773.66,405730.4,
512,738.5037781420932,8.40622,,,,,,,,,,,189471.67,1407809.5,333868.6,0,0,0,
592,738.5040424863499,10.227912,,,,11,,,,,,,990230.25,1247813.9,1094689.1,1068025.1,142753.89,246036.08,
365,740.4048825985536,7.737869,,,,,,,,,,,376628.03,656183.7,731991.75,972510.44,1022166.56,883739.8,
414,740.4049156645265,7.813745,,,,,,,,,,,256252.98,519320.3,534845.44,707576.25,205886.78,262972.44,
573,743.6158878340444,10.028481,,,,19,,,,,,,1158102.0,1837562.8,1080965.8,1691644.6,1545325.8,1323936.0,
575,745.5376148371241,10.038451,,,,,,,,,,,223439.23,127468.46,271352.44,534355.3,615398.0,524028.8,
546,745.5377165884088,9.041459,,,,,,,,,,,641477.94,697443.7,509120.8,1499602.0,1253402.2,707433.1,
560,745.5377318038562,9.657182,,,,,,,,,,,567922.06,605716.56,530618.06,815574.3,813383.7,729730.1,
552,745.5378561907845,9.497424,,,,,,,,,,,420525.7,658522.4,580744.94,833488.9,873286.8,808017.0,
597,752.5195088176597,10.231543,,,,,,,,,,,26865.898,114339.96,67724.96,437387.56,104060.4,161544.28,
483,752.51998738769,8.216767,,,,12,,,,,,,443000.44,664969.75,639587.6,1437569.9,147076.56,189972.62,
459,752.5200850107441,7.8866773,,,,,,,,,,,824222.5,5045745.5,733279.56,250404.58,57160.11,138033.42,
570,771.6471630542361,9.985204,,,,,,,,,,,1932172.8,3348006.2,1818407.0,3498014.2,2050978.2,2567028.8,
377,780.5513121208163,7.7682366,,,,46,,,,,,,301952.53,214816.56,252423.38,491421.6,527918.3,420258.7,
274,780.5514230030785,7.371406,,,,23,,,,,,,497442.28,354461.75,409024.62,809124.44,945587.4,738934.94,
438,780.5515333009466,7.8750024,,,,8,,,,,,,586630.3,524300.3,463874.03,922677.56,1108393.0,749121.3,
287,782.566495771106,7.3740945,,,,23,,,,,,,462327.5,385619.3,619732.06,913400.1,940662.44,1418110.4,
384,782.5665127253052,7.7700143,,,,46,,,,,,,309090.8,267284.34,405387.88,608386.2,593011.44,855448.4,
449,782.5666557753143,7.876799,,,,8,,,,,,,651856.5,663917.5,836470.9,1222653.0,1298734.2,1637563.5,
581,797.6626623044293,10.178679,,,,,,,,,,,420429.16,483867.84,401166.4,1624584.2,649109.56,1125628.1,
519,797.662917804526,8.622924,,,,,,,,,,,161190.7,486864.2,244461.6,1008874.9,344829.56,948481.3,
482,797.6630071835929,8.220366,,,,,,,,,,,187892.52,150689.39,227421.56,403756.72,316244.0,306649.53,
378,808.5826268525233,7.7682357,,,,46,,,,,,,222424.67,177235.4,300923.38,288406.5,268321.28,439054.8,
292,808.5826842404427,7.3767586,,,,23,,,,,,,247835.6,179815.17,345435.47,258680.86,248299.47,416605.34,
450,808.5828069801815,7.876799,,,,8,,,,,,,482550.6,466998.12,620544.4,677955.94,686341.5,947234.06,
385,810.597633309998,7.7853775,,,,46,,,,,,,300837.66,152136.81,162863.39,311167.94,528955.2,318227.9,
444,810.5976937277068,7.874113,,,,8,,,,,,,667023.6,417331.88,445068.88,683802.94,1278046.8,669254.94,
270,810.5977251725698,7.370514,,,,23,,,,,,,353212.66,161185.6,167708.28,349565.16,672468.44,321959.94,
545,823.6792415615611,8.9784155,,,,,,,,,,,3.8034332E7,1.984336E7,3.4571148E7,4.3826876E7,3.3177146E7,3.722697E7,
479,825.6941687078524,8.216762,,,,12,,,,,,,367237.78,503529.84,443980.25,115858.13,173714.78,120741.08,
491,827.7077976177494,8.22079,,,,12,,,,,,,275322.0,19120.559,314126.4,0,357999.62,280101.16,
540,827.7100002363285,8.968542,,,,1,,,,,,,2831852.0,0,3174166.8,0,2397502.2,1966752.4,
464,851.7099699915497,7.8974824,,,,,,,,,,,1212058.2,810859.9,1681711.8,1367768.0,1439565.9,2751940.5,
489,851.7101348814161,8.217666,,,,12,,,,,,,1856737.5,1333924.0,2629098.2,2388711.8,2449099.0,3271933.0,
541,851.7101588721721,8.969371,,,,1,,,,,,,3.584264E7,4.744277E7,4.3310576E7,2.9040646E7,2.0996492E7,2.8615512E7,
569,853.722994697038,9.978803,,,,,,,,,,,2.926701E7,50672.434,3.1912024E7,19135.428,3.827588E7,3.247936E7,
537,879.7408358115179,8.974001,,,,,,,,,,,1694077.5,0,2082753.4,0,2173434.0,2135520.8,
551,879.7411592055026,9.43499,,,,,,,,,,,882204.75,0,3462269.2,0,1.7875314E7,2349358.0,
556,879.741170758908,9.626983,,,,,,,,,,,1.5525624E7,0,1.6684394E7,0,890282.94,1.7501314E7,
478,881.7523310644435,8.214987,,,,,,,,,,,0,0,0,371736.25,11320.446,0,
542,881.7527876483834,8.970131,,,,,,,,,,,0,0,0,3622692.8,0,295893.84,
147,887.3880533902988,5.6786323,,,,24,,,,,,,1040328.06,1196454.2,1421480.6,1640904.1,1328415.1,1318863.6,
120,917.3816051858057,5.4297748,,,,30,,,,,,,563541.94,682053.44,722467.9,980033.25,701048.6,843330.94,
