row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
1774,527.2470897943175,8.137829,,,,44,,,,,,,434806.9,316773.88,361466.47,603548.56,316157.8,418371.5,
1825,527.3953407227866,8.171829,,,,,,,,,,,213599.5,661903.7,786493.9,360141.8,620062.75,861503.75,
1240,529.3046599024439,7.2730536,,,,,,,,,,,0,77641.52,148379.56,0,0,1872409.4,
1168,529.3049572114767,7.1371512,,,,,,,,,,,5127.0127,600942.75,731966.6,1548393.0,7855.75,0,
551,533.3191831561898,5.3965793,,,,,,,,,,,95140.81,191087.03,129862.195,577890.0,173151.27,639596.9,
568,534.2719331119878,5.477686,,,,74,,,,,,,606592.1,591375.3,712674.8,553108.0,663953.1,594114.44,
743,534.3314869633169,5.972716,,,,53,,,,,,,240584.81,262245.4,382969.53,869139.8,377185.94,594816.7,
1590,535.3406306523235,7.791514,,,,27,,,,,,,369044.12,489837.3,528253.6,525764.9,492304.47,1185792.9,
252,536.1771890318636,4.13373,,,,,,,,,,,162083.66,214594.67,360900.84,377684.22,322806.84,569723.06,
695,537.2392363027412,5.868435,,,,72,,,,,,,147743.77,157995.11,157510.14,144965.95,142184.7,118514.664,
600,537.2393539561182,5.5982823,,,,62,,,,,,,312386.88,311862.94,291238.6,352554.72,314498.88,314272.8,
351,537.2711354577453,4.738949,,,,162,,,,,,,568797.9,584532.5,299259.1,582917.6,413422.47,493335.75,
650,537.271845316461,5.7584367,,,,54,,,,,,,93973.51,106426.125,125076.67,86669.63,119900.336,98146.766,
1700,537.2891034295541,8.061536,,,,,,,,,,,123042.516,382195.25,363611.22,1606328.8,111016.87,0,
1829,537.2892777410473,8.158479,,,,,,,,,,,0,743209.0,723810.75,249487.56,0,1833735.9,
243,538.2424125581192,4.073087,,,,127,,,,,,,586098.2,611590.2,421646.84,517323.0,544528.75,334508.44,
547,538.3108224153145,5.395691,,,,85,,,,,,,372388.75,398096.84,508350.47,378251.2,470895.28,478530.75,
1084,539.3589435353878,6.906301,,,,92,,,,,,,404474.7,375224.53,404889.2,387245.47,449001.16,479891.44,
1708,539.3954157282747,8.108634,,,,83,,,,,,,807633.0,1903087.1,1865070.0,1251015.2,1434190.4,2215665.5,
856,540.3305546064286,6.2944317,,,,,,,,,,,141777.95,141658.05,140431.73,161367.98,146117.8,217412.31,
891,540.3309305832134,6.397961,,,,86,,,,,,,3018184.5,3141895.5,2821077.8,3218148.5,2864703.0,2488838.5,
1581,540.3327876534516,7.7857003,,,,157,,,,,,,83870.62,96946.01,122301.195,68269.96,163559.8,196991.55,
510,541.3607749630065,5.287968,,,,2,,,,,,,1134179.4,1232163.4,1389534.4,2206926.8,1747063.1,2418246.0,
1061,542.3487419898738,6.8512254,,,,96,,,,,,,901373.44,847548.5,795650.8,815205.6,1609714.6,798384.1,
1012,542.348930389607,6.660934,,,,,,,,,,,482538.38,123128.26,40113.535,185613.58,438268.7,6175.7295,
934,542.3492826984709,6.535286,,,,,,,,,,,146532.94,532842.06,504066.8,567529.7,115796.23,495566.53,
1245,543.2417516302941,7.328871,,,,45,,,,,,,562405.0,730605.94,483303.2,387222.38,612718.8,380133.12,
356,545.2027556419657,4.7803593,,,,28,,,,,,,580287.1,765346.75,714138.56,9107.208,464489.62,27972.59,
418,546.2720792858562,4.9954925,,,,,,,,,,,258771.39,279079.3,217451.8,281363.66,224738.66,213029.47,
895,548.3442056729647,6.4122887,,,,36,,,,,,,718296.4,775955.6,723842.1,756912.94,843982.75,669045.75,
1512,549.3195821262652,7.719289,,,,,,,,,,,727615.2,19625.299,13890.94,7366.5527,873039.8,0,
394,550.2669762370693,4.8764873,,,,106,,,,,,,711193.0,746849.2,624433.6,675970.25,676662.7,635865.0,
416,551.2876327234256,4.984265,,,,,,,,,,,236460.61,262471.7,436540.7,224705.84,483419.38,381984.47,
727,553.2847664047213,5.913665,,,,,,,,,,,0,0,0,206216.22,0,1177923.6,
225,554.2373673273656,3.8771229,,,,,,,,,,,560696.06,570698.75,373511.0,444296.47,455273.3,269177.44,
1641,557.3363067423712,8.027686,,,,,,,,,,,0,129364.586,290299.72,694824.7,0,0,
1724,557.3365659551346,8.104203,,,,,,,,,,,0,301175.47,346437.0,3231.9448,0,1685331.2,
1273,558.3434458336109,7.332993,,,,,,,,,,,178865.14,215016.58,154344.27,141032.45,163786.44,196680.27,
1040,558.3436398004084,6.8032703,,,,,,,,,,,183129.78,193924.69,204632.95,260169.45,196397.17,142640.45,
919,559.3562318988436,6.4629593,,,,,,,,,,,335358.28,324512.38,310751.53,269135.66,356233.1,227222.6,
1551,560.33788418874,7.7048798,,,,37,,,,,,,446948.7,524661.9,698067.6,768128.1,743250.5,1042382.3,
673,562.3149212192138,5.8253136,,,,,,,,,,,238419.8,285890.22,259552.75,391835.56,265558.34,375630.88,
1103,562.3749076952689,6.9602146,,,,71,,,,,,,912901.8,909909.56,767743.6,1015742.25,910231.1,837387.2,
2033,563.3352975923873,10.213064,,,,13,,,,,,,292080.88,408780.62,378803.38,749856.7,135554.19,1524895.1,
1843,563.3355740779905,8.192866,,,,,,,,,,,373146.7,2463052.2,2674178.2,2389541.0,135875.48,0,
1706,563.3356602250152,8.112453,,,,,,,,,,,7353379.0,5445413.5,5188265.0,103888.3,7437650.5,51506.57,
1629,563.3949651494963,7.898594,,,,,,,,,,,441712.22,596069.8,465307.75,420156.3,449339.3,585099.44,
770,564.3308294963058,6.0416923,,,,46,,,,,,,6676794.0,6987319.0,6660006.5,7789410.0,7307594.5,6607182.5,
805,564.3309496356261,6.154015,,,,102,,,,,,,9884390.0,9973767.0,9508108.0,1.11319E7,1.0270606E7,1.0471553E7,
1816,565.410974068593,8.143499,,,,,,,,,,,78537.516,284631.78,256013.14,184143.0,186631.48,355315.25,
736,566.3412562245068,5.98,,,,53,,,,,,,101451.17,81197.04,121745.66,74118.87,140210.47,274356.9,
917,566.3464777717132,6.4531083,,,,,,,,,,,765014.75,792735.6,817886.5,763936.8,896722.7,763327.0,
967,566.3466043280863,6.580416,,,,88,,,,,,,1088172.0,1159569.0,1192477.8,1271446.6,1354087.1,1248765.1,
527,566.355623838864,5.3467884,,,,22,,,,,,,584667.06,518919.8,416646.2,434498.5,424003.12,389545.7,
492,566.3558220326537,5.2518005,,,,40,,,,,,,542847.3,618432.94,526612.56,633489.8,571184.0,538587.7,
1192,568.3614854259432,7.195851,,,,,,,,,,,459337.22,479355.0,340943.03,413904.16,443575.9,393536.88,
823,569.3332693480844,6.1864448,,,,168,,,,,,,1027624.1,1211577.5,1102678.6,1043640.3,1246141.4,1465430.1,
1571,569.3693858320738,7.789166,,,,,,,,,,,2494155.0,1021136.5,29603.363,1191333.9,3787383.0,121429.78,
1623,569.3695172492235,7.8471217,,,,,,,,,,,1064567.8,2139191.8,2348699.0,2490386.8,1424787.5,2396318.8,
675,569.3927162805819,5.844973,,,,20,,,,,,,496843.9,575263.94,614926.94,572445.3,661234.5,504338.8,
706,571.1652435682151,5.8769007,,,,,,,,,,,14515.683,772665.5,0,0,0,0,
657,571.1654046333008,5.7968397,,,,,,,,,,,783906.06,386679.34,0,0,0,0,
1834,571.1656784174348,8.177886,,,,,,,,,,,665597.7,686395.94,11208.545,18127.762,4223.2285,29061.332,
886,571.2889219414642,6.395701,,,,,,,,,,,3029617.0,1227666.8,1110367.5,167659.28,2907449.0,139680.86,
962,571.2890664871607,6.5333924,,,,,,,,,,,63626.53,3493950.2,2980124.2,4337801.0,73624.96,3244453.8,
468,571.371148789773,5.1662097,,,,7,,,,,,,487377.8,494071.66,679946.8,944046.06,822266.5,909236.0,
570,571.3711873202702,5.47949,,,,74,,,,,,,50440.65,48127.312,77737.625,103314.875,91295.81,118901.336,
198,571.3712494562471,3.688285,,,,135,,,,,,,26498.45,30548.799,33756.527,54246.387,44337.03,27117.176,
1988,571.449883866686,9.839406,,,,,,,,,,,357425.06,724107.0,764924.0,547843.44,512640.03,667539.06,
1290,573.3313924838723,7.334149,,,,,,,,,,,0,153441.58,112750.35,0,0,1627391.6,
1181,573.331636309076,7.222984,,,,,,,,,,,0,184875.06,435394.22,1194561.8,0,0,
1388,574.4113098942752,7.5477605,,,,94,,,,,,,311154.66,396783.38,307891.9,410276.94,325799.72,352357.16,
871,578.3547654517629,6.327334,,,,,,,,,,,1012743.06,1075462.5,1044347.2,953745.2,1244737.5,833835.9,
1465,579.3302415714439,7.680479,,,,9,,,,,,,1584602.2,3.628922E7,3.0585888E7,3.132063E7,1665068.2,223697.83,
1340,579.3303124939474,7.4365764,,,,,,,,,,,1.5554747E7,10442.128,27951.752,37714.85,1.746332E7,6894.718,
2050,579.3303464938876,10.184133,,,,,,,,,,,186242.52,84370.8,119743.04,139489.89,95623.25,147350.58,
1617,579.3303472637444,7.7656074,,,,,,,,,,,512455.5,1780653.0,1839908.5,3804311.0,272055.2,7837437.5,
1995,579.3303857412396,9.901462,,,,,,,,,,,868232.94,271951.72,302056.22,635640.75,346533.78,6319.1396,
1767,579.3306382690264,8.134437,,,,44,,,,,,,292609.28,623972.7,613274.4,881291.1,186490.98,2036773.2,
1653,579.3306639567498,7.99777,,,,,,,,,,,148362.95,262172.62,208653.36,346538.22,161730.33,3138458.0,
247,580.2892914624935,4.1195607,,,,6,,,,,,,3408345.2,3323951.2,2937334.2,2684687.0,3360322.5,2192013.5,
578,580.3715213536212,5.506317,,,,48,,,,,,,5044207.5,4935430.0,4229996.5,5825377.5,4493249.0,4924911.5,
658,585.328241773121,5.7757835,,,,63,,,,,,,2139323.5,2631320.0,2086835.5,2428421.2,2418476.5,3133571.8,
2016,587.3353875061317,10.194434,,,,,,,,,,,469316.06,7191.046,16700.002,106147.945,18093.725,180288.38,
1508,587.3354820446915,7.6998057,,,,,,,,,,,4806562.0,1608847.8,1108246.9,624354.75,4441268.0,88941.17,
1597,587.3355288077777,7.7751656,,,,,,,,,,,261021.38,2331991.5,1635931.6,2250448.8,149879.8,86015.78,
1676,587.3356784737972,7.949173,,,,,,,,,,,26075.9,138902.86,133757.81,111736.02,0,1189721.5,
1448,589.4500172262419,7.6759205,,,,,,,,,,,0,3233730.2,138236.64,0,0,0,
1670,589.4500898835197,7.996895,,,,,,,,,,,0,1739080.1,20443.256,0,0,0,
1727,589.4503490205816,8.132084,,,,,,,,,,,0,4933172.5,70052.53,0,0,0,
1605,592.3280659591738,7.806788,,,,27,,,,,,,275946.97,288834.84,346397.97,255654.4,496813.0,457970.28,
1977,592.530824639582,9.550012,,,,77,,,,,,,147280.16,460773.22,472031.25,411155.75,250968.34,540290.8,
1538,593.34575190478,7.6990614,,,,,,,,,,,302955.4,15946.106,29368.828,84850.4,796596.5,0,
1661,593.3461160446825,7.9901037,,,,,,,,,,,175927.89,356912.7,272614.03,135290.6,53604.863,0,
1753,593.3464039578217,8.135305,,,,44,,,,,,,112195.48,986461.7,1091572.8,880461.8,312500.6,47349.805,
1442,593.3695310352757,7.64163,,,,,,,,,,,112293.38,725483.6,586943.25,983063.1,106574.83,905747.44,
714,594.3872805234532,5.9222527,,,,56,,,,,,,730323.44,725842.0,562939.25,771148.4,759318.6,408323.47,
626,594.3873268317404,5.68864,,,,21,,,,,,,5.461766E7,5.5456092E7,4.832841E7,6.190747E7,5.0115412E7,5.375171E7,
810,594.3875823679957,6.161909,,,,102,,,,,,,264690.3,283456.9,211369.4,361907.38,226471.95,337952.78,
759,595.2890748808907,6.034696,,,,,,,,,,,3889918.0,2521139.5,2554747.2,3701702.5,4253865.0,3843.24,
809,595.2892648741504,6.146052,,,,,,,,,,,1774842.4,5889250.5,3995577.5,4219246.0,1747041.0,3158498.2,
881,595.2892713407821,6.3232193,,,,,,,,,,,0,161101.34,750778.2,159999.03,0,3749076.0,
719,595.3904115287895,5.9269295,,,,,,,,,,,268921.8,225577.61,160290.2,211732.67,210704.52,92697.36,
227,596.2846079642503,3.921273,,,,138,,,,,,,2322529.5,2209331.0,1840358.5,1664425.1,2192448.5,1264771.0,
749,596.2925205252034,6.0300436,,,,,,,,,,,1019436.25,513081.97,304958.84,653353.44,1221061.4,0,
469,596.3664572294838,5.175227,,,,14,,,,,,,1651800.8,1623185.8,1404350.0,1613219.0,1522451.0,1505152.9,
506,596.3665589467819,5.2827826,,,,2,,,,,,,1545068.6,1516999.9,1356844.6,1527893.1,1452874.1,1346566.0,
623,596.3930524189133,5.6824594,,,,,,,,,,,3794452.2,1746533.4,1955665.4,4372990.5,1537650.0,3644294.2,
248,598.2998264283507,4.1195607,,,,6,,,,,,,553784.0,547649.5,476405.03,425861.66,553502.8,336747.16,
1603,599.2898036602345,7.8033195,,,,,,,,,,,258407.81,354641.1,352694.34,207905.34,415835.34,292422.16,
636,599.4023411270648,5.720803,,,,,,,,,,,302229.97,375797.28,461299.56,557894.56,495777.56,552009.25,
553,601.3228382072224,5.413608,,,,,,,,,,,770543.8,948758.2,677539.56,882934.6,757103.06,1007200.94,
1801,601.3632957359409,8.111377,,,,,,,,,,,0,280367.38,361468.7,23200.014,0,1292499.5,
1645,601.363501817523,7.9598413,,,,,,,,,,,31523.48,59345.258,98522.34,615419.7,25177.533,0,
2026,601.5333373686447,10.208281,,,,,,,,,,,0,0,0,1309678.0,0,0,
531,602.3325430218496,5.349422,,,,22,,,,,,,564351.0,895078.25,725121.9,1322423.2,539435.56,1466748.5,
448,602.3327042136744,5.090364,,,,173,,,,,,,53858.016,63023.01,44667.17,192524.73,40831.73,158815.56,
493,602.3327449950674,5.251804,,,,40,,,,,,,626116.3,473314.62,628089.1,1007654.44,773714.3,1168112.0,
986,602.3351882948859,6.637058,,,,,,,,,,,370306.7,402973.34,445953.97,362703.94,424953.16,447946.5,
949,602.3352653289394,6.5612445,,,,104,,,,,,,33177.242,44965.74,58619.25,156114.5,46230.734,50403.46,
1324,603.330520675882,7.3811183,,,,,,,,,,,4237.074,567455.6,350819.88,834331.5,9843.293,1762449.8,
1155,603.3305420228826,7.1716514,,,,,,,,,,,1684862.2,398704.7,253385.5,0,1586383.5,0,
1992,603.3305541760159,9.886598,,,,,,,,,,,1930312.6,114821.08,47441.47,467478.53,472109.25,689623.2,
1244,603.3306993115839,7.313189,,,,,,,,,,,121389.7,2449830.0,1718884.6,2081511.4,68530.09,642524.5,
1974,603.4653588464851,9.54978,,,,,,,,,,,0,3528784.0,0,0,0,0,
2000,603.4657241421511,10.025933,,,,,,,,,,,0,3822757.2,0,0,0,0,
53,606.0742415041335,0.46135724,,,,,,,,,,,49385.28,234718.02,154497.9,774760.44,55422.95,440586.2,
1152,606.3779125721311,7.115034,,,,,,,,,,,2725177.0,2507905.0,2119474.5,2008386.9,2672185.2,2123561.2,
1784,607.3615555430808,8.140245,,,,,,,,,,,1322316.6,65769.18,42921.0,18081.322,1682876.6,0,
687,608.402995804832,5.8648963,,,,72,,,,,,,1.5574744E7,1.4918784E7,1.23642E7,1.3561465E7,1.3816023E7,9423613.0,
776,608.4030457342125,6.0664153,,,,5,,,,,,,7918995.0,7965605.0,7091584.0,8945720.0,7699978.0,6960375.0,
281,610.2997827192786,4.3510194,,,,26,,,,,,,1008923.6,931578.75,849019.4,791981.25,994371.6,657115.7,
609,610.381834604873,5.6447215,,,,51,,,,,,,257006.56,237296.83,202474.48,287904.25,229050.78,228559.03,
515,610.3820420892093,5.321995,,,,1,,,,,,,321973.4,297097.53,214469.45,257048.84,241413.92,203668.98,
565,610.3820671453723,5.4593253,,,,74,,,,,,,1361368.2,1275359.8,1221780.6,1324974.1,1254224.6,1141926.6,
528,612.3614056430661,5.3467884,,,,22,,,,,,,669439.44,577820.6,443074.3,479024.38,480492.47,425771.78,
494,612.3616172027877,5.251821,,,,40,,,,,,,543963.1,621766.25,525713.25,631605.94,566286.7,541419.2,
490,612.397281407796,5.2491813,,,,40,,,,,,,617634.4,589778.4,280315.56,1435752.0,396054.62,564647.1,
1574,612.4116532898737,7.7591987,,,,,,,,,,,443135.2,503678.97,709401.5,657715.9,887277.9,1527516.4,
1698,613.4111987732338,8.030575,,,,,,,,,,,40959.434,129110.47,99701.77,55545.027,85704.22,130975.85,
579,616.3483268998326,5.5088425,,,,48,,,,,,,5625618.5,6661379.0,5904319.0,1.2255443E7,5033447.0,1.0717102E7,
953,616.4067447966037,6.552092,,,,104,,,,,,,1132913.0,1079562.2,957322.5,1113479.8,1069917.2,922788.8,
1182,617.3577205982465,7.1253424,,,,,,,,,,,89865.61,113236.98,111282.76,558710.6,121194.77,0,
2035,619.3615301513491,10.198576,,,,13,,,,,,,36204.074,169872.72,150522.81,212604.8,25566.049,182826.61,
1987,619.3615900834571,9.856425,,,,,,,,,,,1376659.9,100542.336,81287.97,157799.38,207889.92,0,
1852,619.3616616638601,8.22294,,,,,,,,,,,108065.98,1944749.6,1453946.9,1564680.0,41475.836,0,
1972,619.3616730302361,9.536703,,,,,,,,,,,292759.12,81254.81,61256.19,86859.28,62661.145,0,
1811,619.3618074320265,8.15599,,,,,,,,,,,5302198.0,3401733.0,2519030.0,261294.75,4680264.5,50082.49,
314,620.3205240989454,4.6073985,,,,,,,,,,,641703.94,597405.5,460006.88,551364.7,514714.03,386479.28,
737,620.402742737868,5.9691505,,,,53,,,,,,,451506.47,399854.5,318304.75,362272.8,410153.12,182280.75,
788,620.4027892638998,6.0869813,,,,5,,,,,,,502790.0,508792.2,501036.0,569271.94,523782.84,438452.22,
199,621.3353016473103,3.7052524,,,,,,,,,,,315001.78,341162.94,80647.77,400083.53,97964.55,146460.92,
1615,621.3408014104136,7.796151,,,,,,,,,,,270366.34,457267.38,253589.58,958141.6,184747.06,0,
1802,621.3410211061404,8.1345215,,,,,,,,,,,23815.15,607768.4,547764.75,26636.867,11004.01,948904.75,
1940,621.406173752905,8.904467,,,,161,,,,,,,339822.44,991634.9,1364642.5,858274.6,658498.94,1087153.4,
1926,621.4062441062157,8.759627,,,,,,,,,,,19265.547,178815.47,182357.22,139535.66,69360.875,207786.27,
1014,622.3727990313733,6.7173276,,,,10,,,,,,,5916345.5,5914715.0,4700664.0,5021039.0,5300632.0,4016780.5,
778,622.4186063117754,6.068039,,,,5,,,,,,,548369.75,562829.0,245745.6,715639.4,263436.28,261042.72,
849,622.4187090056536,6.260603,,,,39,,,,,,,4.0255344E7,4.0347316E7,3.6846584E7,4.3288788E7,3.9267276E7,4.011561E7,
620,624.3974788845599,5.6669827,,,,130,,,,,,,189637.89,188943.27,171925.9,184584.77,180161.31,163613.97,
583,624.3977268447926,5.5156727,,,,43,,,,,,,51853.38,52550.855,37183.824,61166.875,47361.457,42121.62,
682,624.3977665792753,5.8596807,,,,72,,,,,,,1317150.1,1332689.1,1263520.0,1259312.8,1320923.8,1019639.25,
649,624.3979551850779,5.75758,,,,54,,,,,,,1015577.2,1186564.2,1115256.8,1278189.8,993233.2,1028988.94,
829,625.3600911231352,6.2138424,,,,137,,,,,,,469603.22,589740.1,295960.5,638506.75,344984.66,462944.66,
581,626.377043177096,5.5088425,,,,48,,,,,,,5125785.5,4847650.5,4196645.0,5787341.5,4470903.5,4825489.0,
559,628.3481409117107,5.4406433,,,,,,,,,,,203364.69,235566.25,198677.81,433913.53,148160.61,345039.12,
1973,628.5078507927544,9.547405,,,,77,,,,,,,35072.387,639035.8,633930.44,666695.44,97376.33,1232959.1,
532,629.3515096778871,5.3485756,,,,,,,,,,,203627.38,290597.9,194925.03,371815.8,170676.9,386837.9,
495,629.3515532476002,5.265158,,,,,,,,,,,207700.42,146085.58,237058.4,447663.8,242492.7,413119.1,
793,630.3633705584666,6.1456895,,,,,,,,,,,104758.11,124704.86,106769.14,280304.94,105938.9,277397.88,
720,630.3638970466183,5.9278245,,,,55,,,,,,,549270.5,533895.4,501232.1,631684.56,506028.2,126355.31,
630,630.3641200387807,5.6959863,,,,21,,,,,,,1.8560628E7,2.1570996E7,2.0248202E7,4.193511E7,1.7174552E7,3.9512276E7,
1049,630.3781955086126,6.8210945,,,,,,,,,,,1065445.4,1027798.44,780850.44,1060698.0,869065.3,816265.75,
505,632.3431728274636,5.2819095,,,,2,,,,,,,797157.1,772279.94,864228.4,1717526.8,1006174.5,2056676.5,
472,632.3432493746019,5.1781983,,,,14,,,,,,,1004303.6,1152514.6,1069902.4,2438689.5,958350.4,1808116.5,
1983,632.3653681201597,9.59519,,,,,,,,,,,0,53539.277,43222.42,9454.339,0,73335.08,
1904,632.4016172512905,8.609456,,,,15,,,,,,,157717.83,355506.9,232646.2,311610.25,132223.52,286904.22,
862,632.4018058626787,6.297375,,,,159,,,,,,,1128203.5,1151023.8,947096.6,1200268.8,1048965.2,813489.25,
1443,634.372603748796,7.6836395,,,,,,,,,,,37054.51,1361128.5,1541577.6,242280.06,19710.32,955843.6,
1248,634.37285939078,7.362935,,,,,,,,,,,4265.5605,736406.06,363749.1,1795365.4,0,0,
1322,634.3729261033785,7.4339967,,,,,,,,,,,3676.1304,828471.3,1672817.9,3337109.5,0,0,
1600,634.3729497818921,7.728924,,,,,,,,,,,12859.467,418271.38,207769.61,25235.059,18795.498,2326154.5,
1677,634.37295180176,7.9729824,,,,,,,,,,,0,173341.03,76731.98,0,0,1115696.9,
1195,635.3799281955656,7.1903267,,,,,,,,,,,250905.69,424918.7,404219.4,257226.9,326553.6,276615.7,
284,636.3156045302043,4.386828,,,,,,,,,,,570801.7,561380.2,390551.8,489320.97,440364.6,333641.38,
1236,636.3878186283926,7.325423,,,,45,,,,,,,177140.97,226181.67,199592.17,143733.61,215935.86,197738.47,
1120,636.3883806988578,6.9967613,,,,70,,,,,,,332957.94,367841.4,340415.0,252988.7,338621.03,240494.25,
898,636.4343203209664,6.4176164,,,,36,,,,,,,5105987.5,5094628.0,4052807.2,5757610.0,4100660.8,4229275.0,
1966,636.5209806167799,9.269176,,,,,,,,,,,119036.08,330713.97,355432.12,282177.75,211894.02,351929.44,
908,637.4375153639959,6.4203258,,,,,,,,,,,1875912.0,1867612.4,1511687.4,2164129.8,1516236.0,1589118.0,
693,638.4133670080208,5.867516,,,,72,,,,,,,146727.9,144131.03,100045.914,108006.11,131463.5,74451.08,
762,638.413616511421,6.0356507,,,,134,,,,,,,736291.2,706239.94,664185.3,673043.5,747290.4,352615.34,
1975,638.5367708620878,9.550017,,,,77,,,,,,,604658.25,1610920.6,1675218.1,1509245.9,955459.56,1925828.1,
595,639.3284658041358,5.5712323,,,,,,,,,,,99599.16,93325.93,70050.63,119763.3,88702.27,90156.62,
631,639.3286161780835,5.6988616,,,,,,,,,,,372350.72,327599.94,383382.5,354151.47,390097.16,335330.47,
632,640.3927274333979,5.69762,,,,21,,,,,,,6.110026E7,6.0440676E7,5.3904412E7,6.874823E7,5.6025936E7,5.8536636E7,
717,640.3930117769581,5.925822,,,,56,,,,,,,893132.9,946810.8,749565.2,973157.0,968579.56,593651.1,
577,640.3930568348873,5.5040574,,,,,,,,,,,67626.734,71019.25,67964.14,61179.23,61699.285,38120.176,
663,640.4274436875268,5.791244,,,,63,,,,,,,336898.97,442766.5,307973.78,608430.44,321493.12,364173.97,
507,642.3721378309756,5.283611,,,,2,,,,,,,608652.44,613208.0,528340.44,588739.8,570741.2,532434.5,
470,642.372288242228,5.175227,,,,14,,,,,,,542760.44,539705.7,473006.5,553887.56,506050.72,508560.78,
1728,643.361184445259,8.133742,,,,,,,,,,,3355.3887,108975.195,32192.514,176973.06,3376.1182,781718.7,
1477,643.3616327314676,7.714918,,,,,,,,,,,2910662.5,760159.7,122389.375,143385.25,2709640.5,10132.561,
1595,643.3616815693988,7.769507,,,,,,,,,,,950862.3,2219930.8,1458382.9,1116841.6,88882.63,0,
1678,643.3619218416874,7.9332647,,,,,,,,,,,0,241945.86,144464.28,376304.66,0,709521.06,
1993,643.3620485245863,9.925646,,,,,,,,,,,174367.11,0,0,0,0,113366.63,
1970,643.3636311124632,9.536388,,,,,,,,,,,49687.574,16063.449,26773.432,21674.588,0,58108.273,
575,643.3672610298005,5.496763,,,,48,,,,,,,1461377.0,1793036.8,1524064.2,3459195.2,1344369.0,2923928.0,
688,644.3798744170437,5.864961,,,,72,,,,,,,7387182.0,9217679.0,7747525.5,9508206.0,6830320.0,5980221.5,
781,644.3800516844756,6.0689483,,,,5,,,,,,,9077245.0,9528080.0,8909585.0,1.8140366E7,8572412.0,1.3628953E7,
1912,644.5030510642971,8.6817875,,,,,,,,,,,0,137218.95,145131.42,245752.39,39132.062,453091.0,
569,646.3585817623841,5.478584,,,,74,,,,,,,1088761.0,1250546.8,1129805.4,2033756.4,940265.0,1801738.2,
518,646.3589274030246,5.324604,,,,1,,,,,,,553630.3,715841.25,637090.2,1347591.0,559365.5,1383790.8,
897,646.3728245984933,6.415808,,,,36,,,,,,,509516.72,528482.6,364562.12,595037.06,452827.78,415611.03,
923,646.3731176434502,6.4895673,,,,,,,,,,,666050.25,689453.2,464663.6,676937.6,538655.5,486081.94,
1522,648.3882332272038,7.673068,,,,,,,,,,,7758.31,196286.12,29269.152,1302061.6,14840.187,0,
2070,650.3676380545319,10.34083,,,,,,,,,,,0,836160.0,831365.9,921314.0,0,12107.896,
1381,650.3676405352022,7.5102553,,,,,,,,,,,56401.004,1569229.9,1349343.9,1703969.4,369706.66,0,
1762,650.3677065753355,8.136031,,,,,,,,,,,1781059.1,4940.3726,20560.0,21047.559,2425779.0,100370.77,
1455,650.3677206916059,7.670318,,,,,,,,,,,2169298.8,80557.03,166260.42,940568.0,3162395.2,109179.57,
1255,650.3678612128581,7.3720446,,,,,,,,,,,1455679.9,449718.66,397282.16,0,1360447.9,0,
1224,650.4038924146136,7.286276,,,,113,,,,,,,579142.0,606354.6,490144.44,375600.9,598257.2,505589.06,
1097,650.403963965724,6.9394107,,,,71,,,,,,,127589.31,122672.92,100395.45,117189.64,114554.516,92247.234,
984,650.4043001477238,6.623644,,,,,,,,,,,124071.48,129454.52,89889.625,118340.97,110963.945,70656.2,
954,652.3838669799803,6.552112,,,,104,,,,,,,578519.3,660541.44,665396.75,1071972.0,582404.2,1180571.1,
1867,653.4636693349291,8.376854,,,,,,,,,,,198269.25,354116.4,294230.9,284358.5,230578.89,483697.28,
1965,653.5112048069793,9.261663,,,,,,,,,,,0,232766.66,223880.89,261932.61,11657.2,424930.03,
690,654.4084868439527,5.8657746,,,,72,,,,,,,1.6658414E7,1.6086395E7,1.3317048E7,1.6312474E7,1.5043819E7,1.1349197E7,
774,654.4087055573817,6.0655065,,,,5,,,,,,,9697956.0,9440708.0,8383598.0,1.0747862E7,9160191.0,8374892.0,
1211,655.4428929605274,7.2619615,,,,73,,,,,,,583126.8,638540.06,678094.7,379288.9,807761.4,579985.9,
1976,655.5269265105323,9.551899,,,,77,,,,,,,89726.87,1473841.2,1457760.6,1151231.1,218506.8,2130191.5,
610,656.387576078702,5.6447163,,,,51,,,,,,,95908.78,77805.91,70096.3,112414.15,81208.305,82088.414,
516,656.3879512827933,5.322866,,,,1,,,,,,,478878.16,443195.34,316633.3,341581.3,319759.94,292928.47,
563,656.3883570940742,5.455752,,,,74,,,,,,,811973.7,748805.4,692889.0,844107.2,735716.94,710703.44,
621,657.382776131394,5.6706467,,,,21,,,,,,,4544184.5,5051684.0,4723545.5,1.0055475E7,4339264.5,9123815.0,
1942,657.3855494277014,8.90952,,,,,,,,,,,0,22440.547,63844.914,59875.65,0,96039.8,
