row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp8_3_Run206.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGIp8_1_Run19.mzML Peak area,POS_TJGIp8_2_Run84.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,Unnamed: 19
1411,439.21123933924696,4.9263434,,,,101.0,,,,,,,8758587.0,8125576.0,9675161.0,8859069.0,9998494.0,7638949.0,
1461,439.22947626578207,4.9598947,,,,39.0,85.0,[M+Na]+,,2.0,1461;1454,416.24042000000003,1047128.7,1203849.0,1138249.9,1071107.1,1140820.5,730203.2,
2383,439.24758720853015,5.5878525,,,,210.0,,,,,,,454137.44,362378.16,417415.62,480508.38,413951.56,371401.78,
6735,439.28366100008265,9.619888000000001,,,,,,,,,,,254239.11,152900.61,231308.86,438864.34,306042.78,326466.78,
4642,439.3191211023608,7.6787777,,,,,,,,,,,54132.395,75913.11,129666.8,379464.16,866692.44,640546.25,
2699,439.3888354422991,5.919683,,,,,,,,,,,0.0,19339.39,0.0,7786593.5,0.0,5661426.0,
3008,439.38900920135524,6.193387,,,,,,,,,,,11219195.0,6187944.0,9373119.0,0.0,196005.83,0.0,
2963,439.3890686447022,6.1571097,,,,,,,,,,,8085570.0,11192725.0,11277380.0,15522.046999999999,9321905.0,0.0,
1190,440.1781120843775,4.7785225,,,,120.0,,,,,,,1484120.8,4621183.5,4824836.0,1265885.6,5128603.0,2998536.8,
1413,440.21459499431785,4.927124500000001,,,,,,,,,,,2429044.8,2217462.2,2678609.8,2464614.8,2505942.5,2194962.0,
447,440.3115316614603,3.3799657999999995,,,,,,,,,,,0.0,142265.66,59036.23,41386.58,0.0,185736.1,
3675,440.31470196111036,6.979906599999999,,,,88.0,227.0,[M-H2O+H]+,,1.0,3673,457.31859000000003,144296.44,127220.51,200922.08,175578.44,147582.1,103877.016,
4695,440.31513506816924,7.637177,,,,102.0,273.0,[M-2H2O+NH4]+,,2.0,4778;4695,458.30255999999997,447949.94,345228.4,326614.56,449562.22,1152409.1,781213.44,
4529,440.31524622479276,7.592672299999999,,,,208.0,,,,,,,559725.9,552570.0,528934.8,895152.8,1004219.8,891733.44,
3335,440.31540038775915,6.6150575,,,,,,,,,,,1223390.6,578812.2,1046207.6,85534.86,1124719.0,49744.7,
3160,440.31549383470696,6.5410533,,,,,,,,,,,302380.22,104644.53,278653.88,744617.1,430461.22,621202.75,
3082,440.31575157256884,6.389374,,,,,,,,,,,21048.562,6272.8330000000005,10621.458,296461.22,60792.34,209716.11,
6313,440.3514870217901,8.774859,,,,5.0,,,,,,,592534.2,294084.9,522469.25,778498.94,794485.1,1053420.8,
1088,441.1525241428665,4.726682,,,,261.0,,,,,,,2016684.9,2293627.5,2012563.6,1720812.9,2035551.4,1960651.8,
3227,441.19010280206095,6.55652,,,,,,,,,,,0.0,0.0,10320.116,0.0,3359.8794,730428.6,
3782,441.1902074742364,7.0498767,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,230027.61,
1015,441.19043627862914,4.6628989999999995,,,,1.0,61.0,[M-H2O+H]+,,3.0,1009;1015;1003,458.19343,11457544.0,11418332.0,12354364.0,12833878.0,13084185.0,11593304.0,
1941,441.19052907817746,5.2756367,,,,15.0,,,,,,,3191177.2,3040183.8,3585824.2,2941498.5,3495382.0,2780284.0,
1524,441.19063457769613,5.017165,,,,174.0,,,,,,,3444374.5,3064596.5,3514744.5,3529889.5,3509285.2,2941277.2,
1292,441.1912361409034,4.86024,,,,101.0,,,,,,,2157121.2,1948119.2,2461303.8,2337385.8,2263750.5,2417023.0,
7108,441.2266022425718,10.788893,,,,,,,,,,,17711.66,15657.076000000001,53125.207,6962.289000000001,258520.88,0.0,
2133,441.22662671083884,5.3803964,,,,178.0,,,,,,,10203920.0,9076892.0,10361695.0,9381815.0,10815659.0,8030642.0,
2436,441.22681869422854,5.6205144,,,,210.0,,,,,,,2386530.0,2130415.8,2490030.8,2433612.0,2588566.8,2108910.0,
1319,441.2268460893489,4.871201999999999,,,,101.0,74.0,[M-2H2O+H]+,,6.0,1330;1319;1347;1321;1350;1302,476.24048,12758335.0,12170156.0,13759834.0,16030103.0,14552978.0,13853894.0,
1653,441.2269533789623,5.0868839999999995,,,,24.0,96.0,[M-2H2O+H]+,,5.0,1643;1649;1653;1638;1663,476.24055999999996,1012187.44,1003799.5,1142559.8,1419972.5,1372871.9,1237093.2,
4188,441.29907244706527,7.362589,,,,,,,,,,,582385.7,458402.62,152496.36,1036638.1,1171634.0,867532.8,
4506,441.29924618662926,7.570083,,,,,,,,,,,137852.39,272694.4,235214.89,2044599.6,304781.5,1944704.0,
6036,441.29927179643136,8.5123625,,,,197.0,,,,,,,2215169.5,1569228.1,1432683.5,2365363.0,2253357.8,2289214.8,
3793,441.2995469277058,7.0348535000000005,,,,,,,,,,,727803.75,392638.5,223695.9,2833285.5,2629913.2,691046.8,
4788,441.2996361437221,7.695292,,,,102.0,,,,,,,340615.06,333215.06,431907.97,545222.06,2146762.8,1290878.6,
3585,441.2997030462118,6.8965936,,,,,,,,,,,935607.3,1300364.8,1538879.8,1425520.0,1352122.6,2834340.5,
3913,441.33572959539185,7.161814,,,,4.0,,,,,,,1084655.9,802296.25,881213.3,1112570.1,1855995.1,647247.44,
4901,441.3357400002604,7.7711644,,,,143.0,284.0,[M-H2O+H]+,,3.0,4915;4920;4901,458.33919000000003,2051495.2,2379044.8,1753296.1,2982568.5,5335532.0,3883914.8,
5795,441.33579811155874,8.323359,,,,,,,,,,,351739.6,329936.44,231043.7,428588.4,476224.66,452355.16,
5197,441.3358052035545,7.979978599999999,,,,0.0,290.0,[M-H2O+H]+,,3.0,5212;5210;5197,458.33912999999995,616928.3,519843.06,69624.21,634427.44,1009221.0,921052.5,
5961,441.3359207857581,8.490262,,,,,,,,,,,221879.48,121620.16,127646.03,1671244.9,280429.1,1215673.5,
6063,441.3359512435159,8.541742999999999,,,,251.0,315.0,[M+H]+,,3.0,6063;6066;6062,440.3288,848929.8,674815.75,578225.25,2492529.2,1362530.5,2177740.5,
4879,441.3720492329914,7.733639200000001,,,,30.0,,,,,,,133092.75,153626.9,140353.06,352548.12,376041.28,730736.06,
5647,441.37214048629164,8.2088785,,,,188.0,,,,,,,968270.8,1167183.0,235611.47,718075.1,1364290.6,1098046.9,
4056,441.37223150208433,7.29205,,,,206.0,,,,,,,123194.55,196537.7,144918.9,254217.56,281657.16,346669.22,
4237,441.37241155725883,7.405344500000001,,,,249.0,,,,,,,185230.77,305389.6,213496.55,515526.28,550263.7,790190.0,
1016,442.19382879990786,4.6628989999999995,,,,1.0,,,,,,,3122821.0,3110420.5,3379379.0,3512702.0,3601486.5,3123808.5,
1922,442.1939651913362,5.271852,,,,15.0,,,,,,,870015.7,722501.2,920319.56,714211.06,942649.25,643478.0,
1525,442.19411959673937,5.017165,,,,174.0,,,,,,,915104.25,827312.25,1002038.75,981107.4,941066.4,821289.2,
5105,442.21352270144524,7.901681,,,,125.0,,,,,,,124359.37,268830.84,0.0,385390.6,616470.94,875138.56,
1320,442.2301682976345,4.871201999999999,,,,101.0,,,,,,,3663663.5,3481697.0,3901610.5,4643708.0,4168009.0,4001357.0,
4007,442.33049507441183,7.219010000000001,,,,48.0,,,,,,,733346.25,712178.9,508760.03,246743.6,599691.94,294330.9,
3385,442.3311367246573,6.6908436,,,,,,,,,,,635204.25,624601.94,677252.44,301081.1,561166.0,323182.2,
6070,442.34008626332064,8.540125999999999,,,,251.0,,,,,,,230282.12,175024.86,147736.0,569596.6,339333.5,595048.1,
5603,442.3665692308701,8.176972,,,,188.0,,,,,,,756789.3,708535.1,356354.38,525577.5,829451.56,773833.06,
4290,442.424881826577,7.4691051999999996,,,,,,,,,,,477369.94,832112.2,418175.6,0.0,5650694.0,0.0,
5005,442.42496531573966,7.773321000000001,,,,,,,,,,,4217184.0,95019.92,623291.0,0.0,0.0,0.0,
3414,442.4250069383557,6.761102,,,,,,,,,,,0.0,0.0,0.0,100846.59,0.0,1544069.5,
3564,442.42502785371215,6.8187055999999995,,,,,,,,,,,0.0,0.0,0.0,2568547.0,0.0,418316.2,
4762,442.4251584959575,7.7072460000000005,,,,,,,,,,,690350.25,3693816.0,3479497.0,0.0,2946.198,0.0,
4649,443.2044964084346,7.707285400000001,,,,,,,,,,,0.0,0.0,0.0,1113356.0,0.0,19849.918,
648,443.2060054664472,4.14306,,,,29.0,,,,,,,6239384.0,6458949.0,6242305.5,5255114.5,5522884.5,5897359.0,
781,443.20609621581866,4.4473248,,,,163.0,52.0,[M+H]+,,2.0,775;781,442.19882,8471712.0,7987255.5,9307723.0,8998137.0,9917089.0,8006462.0,
1304,443.2060983946248,4.869604,,,,101.0,68.0,[M+H]+,,2.0,1299;1304,442.19853,11804882.0,10912585.0,12833734.0,13294553.0,13416674.0,12994910.0,
906,443.20611025672514,4.572328,,,,212.0,57.0,[M+H]+,,3.0,892;899;906,442.19872999999995,46189150.0,43760104.0,56066344.0,52672656.0,54027136.0,46931628.0,
1580,443.206179155622,5.046176999999999,,,,24.0,91.0,[M+H]+,,4.0,1580;1569;1583;1575,442.19883,76523470.0,73461500.0,80453300.0,83895600.0,89806910.0,77014184.0,
1879,443.20622478279404,5.2446722999999995,,,,15.0,113.0,[M+H]+,,3.0,1879;1886;1874,442.19874000000004,69096456.0,67104616.0,77780904.0,72183544.0,76409300.0,68155016.0,
3323,443.2285050012914,6.6402984,,,,237.0,,,,,,,749348.5,717422.8,862414.8,604935.2,692389.25,679534.3,
1492,443.2417311969342,4.9975934,,,,89.0,,,,,,,270721.2,284175.72,274895.6,227190.31,287585.75,232789.03,
1934,443.2417384232151,5.2741203,,,,15.0,,,,,,,9239104.0,8519637.0,10145985.0,9452305.0,10597058.0,9507762.0,
7143,443.2421316670501,10.931894999999999,,,,,,,,,,,30969.209,16425.26,16195.81,48248.405999999995,197031.98,7836.956999999999,
7090,443.2421329278315,10.784661999999999,,,,,,,,,,,10256.564,12007.998,171422.5,5713.9595,55161.89,0.0,
7113,443.2421958697411,10.827739,,,,,,,,,,,10256.564,12007.998,16790.502,16914.768,243740.56,7836.956999999999,
2554,443.24241665831056,5.7581787,,,,149.0,,,,,,,2082703.6,1831076.5,2145705.8,1894310.0,2086742.6,1772361.1,
2272,443.2426290064588,5.489502,,,,151.0,,,,,,,781713.9,747765.0,821542.2,974403.06,1000255.4,997068.06,
2392,443.2427680945952,5.5894356,,,,210.0,,,,,,,1420044.5,1164578.1,1326803.4,1464191.9,1322743.9,1219960.0,
4455,443.3151642107025,7.533189999999999,,,,244.0,264.0,[M+H]+,,2.0,4455;4462,442.30787000000004,4292242.0,6160554.5,4334930.0,12229254.0,11333730.0,11405956.0,
5184,443.315167369323,7.963054700000001,,,,40.0,,,,,,,1425979.8,1239438.8,386607.84,1165669.2,2262206.0,1751030.1,
3251,443.3152832277961,6.5814304,,,,177.0,203.0,[M-H2O+H]+,,2.0,3251;3250,460.31849000000005,1119706.1,839765.94,756707.75,1139288.0,940231.5,1084367.6,
4874,443.31528486580686,7.730510000000001,,,,30.0,,,,,,,714210.3,1035485.7,949830.4,808389.0,2421137.2,1311647.2,
6236,443.3152927989721,8.67407,,,,,,,,,,,359068.78,143176.8,292634.62,778347.25,486573.1,1106897.4,
3850,443.31530725357584,7.12692,,,,155.0,,,,,,,2644379.2,2630217.0,1170802.4,3850353.2,4040569.8,3823021.2,
3569,443.31539138205903,6.874302,,,,,,,,,,,2039864.2,1931066.6,1935629.5,2813700.8,2890321.2,2891974.5,
3146,443.31542143733435,6.49674,,,,,,,,,,,714814.9,626607.56,477237.22,870142.1,867622.5,743524.56,
5872,443.3518476597323,8.401205000000001,,,,,,,,,,,112727.445,113662.445,72673.516,592624.06,267010.5,741785.8,
909,444.2093085625045,4.57311,,,,212.0,,,,,,,12909141.0,12201138.0,15523235.0,14273233.0,14551157.0,12990780.0,
1314,444.20947623132446,4.8735247,,,,,,,,,,,2102064.5,2963211.2,2174570.5,2703261.0,3321565.2,3668450.0,
1935,444.24543270097666,5.2741203,,,,15.0,,,,,,,2650056.5,2453864.5,3001774.8,2773130.8,3085087.2,2843244.2,
1676,444.30635206166,5.104453599999999,,,,137.0,99.0,[M+H]+,,2.0,1677;1676,443.29917,839100.75,648394.44,810254.4,1509823.2,1367944.6,2055718.9,
3566,444.3189222504428,6.873457000000001,,,,,,,,,,,320765.38,599683.9,330421.88,854498.1,960886.7,559447.4,
6764,445.11950665030787,9.701376,,,,,,,,,,,0.0,88568.68,54055.87,553738.94,63549.477,452758.38,
5382,445.1195748255371,8.114105,,,,13.0,,,,,,,255901.19,1121212.5,432694.78,144273.7,314767.3,632402.4,
6624,445.1195879589489,9.269094,,,,42.0,,,,,,,0.0,143744.98,45668.11,351716.06,25148.107000000004,489454.3,
3964,445.1195908207968,7.2117996,,,,48.0,248.0,[M-H2O+H]+,,2.0,3964;3965,462.12285,1214347.2,4966552.0,3821560.2,1987293.8,2275996.0,6006397.0,
6163,445.1196644375157,8.669552000000001,,,,156.0,,,,,,,0.0,61919.137,27550.564,52141.0,18374.156000000003,410893.8,
5894,445.1197750543168,8.42699,,,,6.0,,,,,,,313856.38,1465571.1,865708.6,346756.06,429452.6,1568630.5,
3682,445.16179040408724,6.984957700000001,,,,,,,,,,,0.0,3170.2670000000003,5160.3774,0.0,25212.004,492140.94,
708,445.25675814272034,4.297892,,,,,,,,,,,179415.45,189476.67,209660.0,338075.56,285547.16,397655.44,
1518,445.2577083050337,5.0097184,,,,89.0,86.0,[M-H2O+H]+,,2.0,1488;1518,462.26112,281502.97,201907.0,282902.62,249863.3,309636.6,536225.2,
2944,445.25799023998087,6.13255,,,,99.0,,,,,,,156111.61,162431.16,135470.67,387145.3,258589.62,565474.44,
1982,445.2583092226306,5.2926044,,,,15.0,,,,,,,3407028.8,3234825.2,3732910.0,3243856.2,3928068.5,3060822.8,
2650,445.2584452373796,5.8376775,,,,216.0,,,,,,,717208.5,996675.5,1136994.5,1494534.9,1479876.2,1481669.2,
1675,445.30973623437563,5.1020226,,,,,,,,,,,183683.5,137672.22,188021.81,337025.84,304675.66,476674.34,
6473,445.33080480229205,8.941657000000001,,,,127.0,,,,,,,296755.38,307819.97,149183.5,1441644.4,480644.34,2251598.5,
4820,445.3308409646015,7.71085,,,,,,,,,,,3989824.5,5035168.5,3407516.5,5370698.5,12429025.0,6731918.0,
4119,445.3308438771608,7.327962400000001,,,,2.0,251.0,[M+H]+,,2.0,4119;4115,444.32353,21130260.0,21034194.0,16995502.0,35634660.0,35048100.0,33209626.0,
5336,445.33089787883887,8.086803999999999,,,,37.0,,,,,,,3447254.0,3348234.8,660970.75,2499549.5,4953709.5,4653028.0,
3681,445.3312169228238,6.9866576,,,,88.0,230.0,[M+H]+,,2.0,3681;3684,444.32367999999997,676416.3,630054.94,667726.9,916049.75,872593.5,703771.9,
3963,446.1200745086823,7.210997,,,,48.0,247.0,[M-H2O+H]+,,2.0,3963;3979,463.12341,456052.75,1944266.1,1482057.5,764493.2,867642.06,2365781.8,
904,446.2143074506714,4.572311,,,,212.0,,,,,,,271917.2,264892.62,330271.0,305260.25,315657.12,260804.2,
1983,446.26149941506463,5.2933793,,,,15.0,,,,,,,939147.44,888132.9,1054532.8,994517.2,1076957.4,905118.94,
4100,446.3341277668337,7.3255982,,,,,,,,,,,6250038.5,6304191.0,5168913.0,10263830.0,10433697.0,10302065.0,
4442,446.335042852632,7.4754295,,,,,,,,,,,63234.594000000005,255228.7,143568.64,451989.78,490136.53,425619.75,
4424,446.36207072574456,7.5125020000000005,,,,171.0,263.0,[M+NH4]+,,2.0,4511;4424,428.32854000000003,62432.965,178045.83,48794.805,808188.4,675284.8,920854.06,
3654,447.1774815012537,6.957725999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,418791.5,
1187,447.20140434215216,4.782461,,,,120.0,,,,,,,433510.78,424493.78,419463.66,540041.6,556934.8,721393.56,
1466,447.237491800457,4.9686317,,,,39.0,,,,,,,544421.75,300243.03,557047.5,675633.0,616805.5,367872.38,
1741,447.2375833872914,5.1563745,,,,141.0,104.0,[M-H2O+H]+,,2.0,1741;1739,464.241,1321959.4,1078451.9,1519477.8,1475002.5,1190863.6,1472270.1,
813,447.273418354948,4.476244400000001,,,,103.0,54.0,[M-H2O+H]+,,2.0,813;811,464.27684000000005,78582.28,79330.125,102266.11,220079.55,166128.39,177523.89,
1639,447.2735061614714,5.0830025999999995,,,,24.0,95.0,[M-H2O+H]+,,2.0,1641;1639,464.27689000000004,1909990.5,1972184.6,2150009.8,3342814.0,3670104.8,1819187.2,
2839,447.2737588544672,6.011347,,,,179.0,178.0,[M+H]+,,2.0,2839;2840,446.26652,171997.05,147948.06,210573.86,1132514.2,521221.44,1533364.8,
2326,447.27377745705184,5.5532055,,,,210.0,152.0,[M+H]+,,3.0,2334;2326;2336,446.2662,469907.7,449674.6,500056.66,801376.0,753747.8,662074.75,
2911,447.27382877672477,6.099062,,,,184.0,184.0,[M+H]+,,2.0,2911;2912,446.26654,185823.69,170031.5,165506.64,542355.7,399197.44,510053.5,
2675,447.2743017358104,5.850903,,,,216.0,169.0,[M+H]+,,2.0,2675;2671,446.26637,402220.62,385109.8,447842.72,718318.25,701379.7,584612.3,
6888,447.2862389739057,10.083581,,,,180.0,327.0,[M+Na]+,,4.0,6874;6888;6883;6884,424.29706,686199.4,1120849.0,639642.1,1968967.0,1320499.9,1582375.4,
6641,447.2864775788833,9.294571000000001,,,,,,,,,,,29957.81,72062.586,26310.54,144945.92,101022.42,127927.66,
5229,447.2865406468016,7.990808,,,,0.0,292.0,[M+Na]+,,3.0,5229;5227;5222,424.29738,951172.8,1018688.9,89006.16,637720.3,1400414.6,1313615.9,
4577,447.2865767111882,7.639010000000001,,,,104.0,,,,,,,202391.56,385833.3,40437.58,771245.5,1891865.9,1611089.8,
4326,447.28687692899683,7.444267699999999,,,,209.0,255.0,[M-H2O+Na]+,,2.0,4282;4326,442.30782999999997,69868.19,143776.69,15374.752,488662.03,438422.72,492204.3,
2929,447.310280509178,6.1150985,,,,,,,,,,,381767.3,308314.3,351527.34,621012.0,445954.2,653776.06,
6332,447.34636631157616,8.812539,,,,,,,,,,,0.0,260170.72,79913.48,1780589.2,396971.0,309439.75,
6336,447.3825488475302,8.836712,,,,,,,,,,,146065.66,161495.97,103543.73,427918.44,248857.28,662248.7,
3977,448.1168541374387,7.211815400000001,,,,,,,,,,,65183.04,327878.7,248066.9,120936.81,133964.0,406168.6,
439,448.19702479009186,3.3437984,,,,,,,,,,,429522.53,158646.98,418328.06,327908.72,466652.56,161016.28,
720,449.21662487810204,4.3423915,,,,165.0,49.0,[M+H]+,,2.0,721;720,448.20944000000003,468059.28,408744.22,459959.97,553657.25,547267.9,478117.22,
2182,449.2528715822928,5.421053,,,,233.0,,,,,,,1298715.1,1180339.0,1240088.0,1295466.6,1199025.2,900721.8,
3684,449.30207145089514,6.98747,,,,88.0,230.0,[M-H2O+Na]+,,2.0,3681;3684,444.32367999999997,267066.72,221396.05,178221.12,291886.06,317593.03,334550.03,
4761,449.30216356277975,7.6889534,,,,102.0,276.0,[M+Na]+,,3.0,4769;4761;4717,426.31298,498037.3,1048959.8,467287.3,1417260.2,4620708.0,3093304.8,
4051,449.3021682884434,7.285402,,,,206.0,,,,,,,163163.1,200355.47,93906.72,297354.25,360076.47,368408.6,
4319,449.3022065255663,7.4434867,,,,209.0,,,,,,,345645.66,622630.9,168071.44,2215761.2,1723280.9,1778534.8,
5160,449.3022577388812,7.945701,,,,40.0,289.0,[M+Na]+,,2.0,5158;5160,426.31310999999994,922108.0,1094918.2,35350.77,938108.8,2523962.2,3939746.0,
4951,449.30227288646967,7.798704600000001,,,,,,,,,,,490461.97,620558.06,139000.19,634104.9,1519714.6,967190.94,
5269,449.3384556082452,8.006353,,,,,,,,,,,182420.8,314595.7,3961.12,129550.2,407007.75,479397.56,
2034,450.24751773191787,5.329899,,,,15.0,,,,,,,178554.61,191715.25,156884.38,585183.75,383422.38,946518.5,
1189,450.24832253810683,4.786361,,,,120.0,66.0,[M+NH4]+,,2.0,1189;1194,432.21447,92044.234,106755.78,79204.16,392227.16,272173.56,408190.03,
2304,450.2897800473118,5.5386714999999995,,,,,,,,,,,0.0,0.0,0.0,14871.256000000001,0.0,386469.88,
6270,450.336042580368,8.717758,,,,,,,,,,,423535.3,208361.28,340530.03,614271.75,511294.78,520778.03,
5953,450.3364003357402,8.473453999999998,,,,,,,,,,,379174.3,191790.1,143857.84,432625.53,341415.28,212389.42,
4026,451.24496555821503,7.253501400000001,,,,162.0,249.0,[M+Na]+,,2.0,4031;4026,428.25575,385489.53,339727.22,250607.94,269588.72,523067.12,134960.69,
2617,451.24531054939774,5.8124948,,,,189.0,,,,,,,567144.7,330773.25,495165.38,267095.1,522283.7,154036.67,
4511,451.31793143741737,7.5109806,,,,171.0,263.0,[M+Na]+,,3.0,4422;4511;4424,428.32854000000003,556715.44,882029.8,240939.3,2353467.8,2272546.8,1907142.0,
5539,451.31789120012826,8.153558,,,,13.0,297.0,[M+Na]+,,2.0,5539;5523,428.3287,1288751.6,1709986.6,301380.7,1665888.2,2496346.8,2073912.9,
3002,452.24021249503716,6.212093,,,,,,,,,,,491623.4,336397.5,431466.47,787142.56,347242.1,1253339.6,
1432,452.26383917963653,4.9302173,,,,101.0,81.0,[M+NH4]+,,7.0,1433;1434;1428;1436;1414;1439;1432,434.23020999999994,1548120.9,1770334.2,1659600.2,4332117.5,3169253.0,6234757.0,
3088,452.3214629751618,6.367083,,,,167.0,,,,,,,247822.38,267628.66,247197.81,805959.2,509548.0,761092.44,
6388,452.3518154747434,8.899201,,,,,,,,,,,372919.56,284706.56,261466.45,952215.44,574678.44,818131.94,
6519,452.35187714320006,9.028399,,,,,,,,,,,714876.94,323948.8,370053.22,1654469.0,684234.94,1226074.8,
6247,452.351907710773,8.698085,,,,,,,,,,,413029.72,473161.78,570570.8,870834.8,978353.75,1862250.5,
6095,452.3521200074632,8.581944,,,,,,,,,,,2698232.5,519998.22,600574.1,2828227.8,3547392.8,499655.44,
2534,452.35212921577414,5.74494,,,,,,,,,,,0.0,0.0,0.0,633857.56,0.0,260669.5,
4555,452.39393162951285,7.616783,,,,168.0,269.0,[M+NH4]+,,2.0,4555;4561,434.36025,300455.88,456175.38,393807.38,1231228.1,712107.8,1367035.9,
1375,453.18809171366496,4.895362400000001,,,,101.0,76.0,[M+Na]+,,3.0,1361;1362;1375,430.19882,1514193.6,1624508.8,1694836.1,1342481.9,1538155.5,1324290.1,
1230,453.1886799828426,4.808175599999999,,,,172.0,67.0,[M+Na]+,,2.0,1230;1217,430.19903,727466.6,704136.6,746599.0,490725.12,609260.1,359966.62,
3705,453.2606121506769,7.004937599999999,,,,88.0,,,,,,,247184.34,186821.1,193616.38,204790.58,491095.12,109256.27,
2895,453.26082868462646,6.0798836,,,,184.0,,,,,,,250441.4,132378.97,219277.3,281415.7,275336.72,335215.88,
2733,453.26083810176783,5.9200096,,,,211.0,171.0,[M-H2O+Na]+,,2.0,2733;2727,448.28227999999996,2304240.5,1469139.4,2077822.9,890742.06,1937689.5,514311.9,
2426,453.26092247761903,5.614106700000001,,,,210.0,159.0,[M+Na]+,,2.0,2430;2426,430.2715,1498987.1,898749.9,1339759.6,463702.5,1274304.4,358282.56,
3677,453.29720243181936,6.9857545,,,,88.0,229.0,[M+Na]+,,2.0,3680;3677,430.30795,115359.234,267587.0,126954.41,712848.44,488552.7,946865.44,
4057,453.29742418436444,7.296208999999999,,,,206.0,,,,,,,105839.8,129358.86,25916.629,672516.56,610109.7,595734.9,
4257,453.29762933716904,7.439659,,,,209.0,,,,,,,121918.266,194337.98,31749.287,1159843.1,1039051.6,1261663.9,
504,453.6684365162989,3.6431440000000004,,,,96.0,31.0,[M+H]+,,2.0,503;504,452.6613,832162.6,888870.4,850574.9,631749.6,637933.2,307041.66,
2898,454.2922884490351,6.084118,,,,184.0,,,,,,,320305.4,322992.3,365980.66,281397.8,276077.47,125634.56,
2985,454.292315622366,6.199362000000001,,,,126.0,,,,,,,1581565.8,1423239.6,1729783.5,1076316.0,1194028.4,531638.3,
5748,454.2923983990593,8.291615,,,,3.0,,,,,,,989856.9,911664.5,660418.6,624032.1,976723.5,502988.84,
1964,454.32700816591864,5.2826443,,,,15.0,,,,,,,370610.97,376159.03,432400.72,738071.56,660106.94,832565.9,
2160,454.32712472328507,5.4019675000000005,,,,26.0,142.0,[M-H2O+H]+,,4.0,2154;2160;2156;2162,471.33045999999996,1225124.0,985694.6,1139298.8,2010308.4,1791513.9,2335292.0,
5800,454.3304911243869,8.331072,,,,,,,,,,,1815992.4,1086504.5,952287.25,872170.25,1967499.1,1224263.1,
3037,454.3520590842565,6.2980084000000005,,,,,,,,,,,168647.14,201104.69,158208.77,127567.58,147609.83,150872.45,
6489,454.35209553159586,8.952832,,,,,,,,,,,41948.54,33608.117,20083.8,365639.47,98580.23,647458.3,
6614,454.35249230594286,9.269864,,,,,,,,,,,3742.1794,3584.3452,0.0,497546.9,70224.414,916185.1,
2036,455.20421342947446,5.327613400000001,,,,15.0,130.0,[M+Na]+,,2.0,2036;2033,432.21450999999996,626468.2,554373.06,575551.06,521440.16,673942.44,618215.1,
473,455.2049068158676,3.51019,,,,,,,,,,,252705.48,178599.3,176930.89,164733.1,126758.625,89669.11,
1097,455.2059499420923,4.7330575,,,,261.0,,,,,,,682517.94,716983.94,671641.7,663066.1,714301.9,683091.94,
933,455.22442400519964,4.593971,,,,222.0,60.0,[M+Na]+,,2.0,935;933,432.23523,1224579.0,1265175.6,1188391.2,1770741.5,1512993.9,1171095.8,
4073,455.3129555141134,7.300178999999999,,,,25.0,250.0,[M+Na]+,,2.0,4073;4078,432.32374000000004,425411.0,489262.03,219143.5,782878.0,694593.6,814281.2,
2168,455.3306923371602,5.4019523000000005,,,,,,,,,,,334501.97,252992.4,233426.12,523273.94,523148.8,601120.0,
4490,455.3322673777056,7.561748,,,,252.0,,,,,,,726376.44,1418015.5,1003645.94,1310879.8,1271012.1,2255368.8,
3630,455.33233334722337,6.9322553,,,,225.0,,,,,,,249441.95,407903.84,337397.66,423643.12,363077.12,380501.75,
1978,455.3835788265416,5.2665486,,,,,,,,,,,3358.2786,0.0,2951.2163,1173666.5,0.0,1002893.9,
2181,455.38386551743963,5.4531054,,,,,,,,,,,48048.83,735494.4,201611.58,1408641.2,947085.94,1272384.5,
2362,455.3839736197476,5.575985,,,,,,,,,,,1573218.1,1794095.6,1270743.1,83258.875,1303345.2,29305.875,
2576,455.38433503943213,5.7480416,,,,,,,,,,,2369677.0,122614.85,37472.0,57012.902,177811.33,87723.16,
2460,455.38437429395333,5.653544,,,,,,,,,,,942639.9,2324554.0,2487958.2,75837.734,655465.5,64389.543,
5307,455.3878962169149,8.056986,,,,19.0,,,,,,,119724.984,124808.13,28844.314,222824.61,214537.97,484556.9,
2744,456.34322227762846,5.9300957,,,,211.0,,,,,,,371820.34,353992.8,359122.1,511584.6,479966.75,545520.25,
6152,456.34652049697434,8.645603999999999,,,,239.0,,,,,,,296495.9,111374.305,131667.72,125947.42,212013.47,186732.53,
4729,456.34711358268305,7.6835154999999995,,,,102.0,,,,,,,461622.72,496646.88,575417.75,713314.75,922971.94,798377.5,
6695,456.36784776080634,9.549159,,,,,,,,,,,3807.79,30631.017999999996,0.0,757545.8,79132.48,1955119.1,
6920,456.36790541807505,10.189819,,,,,,,,,,,0.0,0.0,0.0,139874.64,0.0,376102.0,
