row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_TJGIp11_2_Run123.mzML Peak area,POS_TJGIp11_3_Run149.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML Peak area,POS_TJGIp11_1_Run25.mzML Peak area,POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML Peak area,
1890,413.1955827261181,5.1641293,,,,157,,,,,,,693809.44,449627.56,1128200.6,1230659.5,951839.8,1691847.2,
2639,413.23156960852776,5.658594,,,,3,,,,,,,122809.91,105302.89,673403.6,596493.8,36864.613,443038.53,
2009,413.2322716765687,5.2377276,,,,38,,,,,,,385639.47,380813.06,1216555.8,1087086.5,421835.28,1197172.5,
5955,413.26567770942694,8.293431,,,,143,281,[M+Na]+,,3,5955;5965;5959,390.27651,1.7131162E7,3.761975E7,2.3640028E7,3.991015E7,2.6696962E7,2.4068708E7,
2608,413.26806740546084,5.618442,,,,187,140,[M-2H2O+H]+,,2,2605;2608,448.28237,96026.96,95299.53,394831.66,347780.56,108503.56,367982.5,
2795,413.2680923109365,5.8289394,,,,116,,,,,,,93571.625,39044.895,225276.25,190628.38,43807.586,225669.53,
2911,413.2682105756739,5.9167075,,,,159,151,[M-2H2O+H]+,,3,2911;2920;2921,448.2822,266730.03,287349.3,981041.7,883590.94,337222.2,913137.44,
4868,413.30282585344304,7.6716332,,,,197,240,[M+Na]+,,2,4868;4876,390.31325,1449800.8,1864239.5,1480278.8,2457830.5,2347815.8,5085960.0,
4354,413.3046327718237,7.293917,,,,261,,,,,,,649701.75,892317.1,453982.06,773481.4,979588.7,1082043.8,
3942,413.30463719693915,6.9846606,,,,9,,,,,,,887432.1,992047.1,1051978.8,970072.3,1101059.8,2012741.0,
4795,413.32316371826056,7.6224723,,,,57,238,[M+Na]+,,3,4795;4793;4794,390.33405,987918.75,522015.44,454208.9,585834.56,394382.97,448046.8,
2713,413.3236866136249,5.7570868,,,,,,,,,,,120494.695,59692.406,1160118.4,777994.9,20976.59,0,
5356,413.3768554754503,7.920758,,,,224,,,,,,,38574.816,96249.75,59448.31,243456.36,223939.95,840029.5,
5615,413.3770638436131,8.116374,,,,,,,,,,,402320.88,914176.6,354027.6,1015832.1,1236616.5,3203085.2,
4323,413.3773524672003,7.2554374,,,,191,,,,,,,536427.8,661702.0,490021.78,729759.2,685265.25,918030.4,
767,414.15419085379216,4.1546745,,,,26,,,,,,,141046.23,208106.61,0,0,145893.5,0,
838,414.15419258801154,4.30531,,,,14,,,,,,,212320.81,408419.78,0,0,206730.5,0,
1748,414.1542574817188,5.0770283,,,,157,,,,,,,1399337.1,1753494.2,0,0,965316.44,73094.945,
1889,414.1542889435176,5.1437674,,,,157,,,,,,,775225.5,1143107.4,0,0,701100.94,66143.92,
2256,414.214800801282,5.3592143,,,,20,118,[M+K]+,,4,2252;2256;2249;2246,375.25176,355813.12,292592.38,721895.5,886474.1,468285.12,1059462.4,
5947,414.2689272842422,8.293456,,,,,,,,,,,4494113.0,9860993.0,6129932.0,1.0383944E7,6967796.0,6282420.5,
3784,414.3213306711666,6.8090076,,,,,,,,,,,61062.008,58093.004,205710.56,215843.44,308083.97,606191.75,
5220,414.33408195361307,7.830597,,,,7,,,,,,,827593.44,791758.4,154787.44,328414.7,958643.94,1060630.4,
5492,414.34500950077046,8.0116415,,,,,,,,,,,86697.41,244161.66,26327.959,169597.05,289980.38,454133.12,
5648,414.3804945257942,8.110402,,,,,,,,,,,110122.11,272491.03,52304.29,302678.28,351693.62,988560.75,
3623,414.39370208088263,6.699317,,,,,,,,,,,0,0,0,0,1072786.0,0,
4239,414.39386436753557,7.16606,,,,,,,,,,,2431164.5,2665486.2,667360.75,123240.52,0,0,
897,415.172764808217,4.422327,,,,,,,,,,,27567.475,26906.04,213719.1,208210.05,17299.293,185078.77,
742,415.17451835356366,4.1338124,,,,,,,,,,,134748.34,140481.75,430421.12,399445.3,153655.44,346682.62,
7361,415.21083266176385,10.944714,,,,179,,,,,,,177426.25,249928.0,83717.84,80871.22,399834.3,301026.4,
7334,415.21086322386276,10.809654,,,,,,,,,,,202925.3,130889.914,459863.66,75156.53,4302.0674,44841.312,
2241,415.2111133096293,5.354555,,,,20,116,[M+H]+,,2,2241;2216,414.20378,3.1226838E7,3.1972624E7,7.643596E7,6.4280644E7,4.061841E7,7.1706856E7,
1637,415.21116503098716,5.0021186,,,,64,,,,,,,2824281.2,3254937.0,3996170.2,3935353.0,3474503.0,5195659.0,
1235,415.2115873865078,4.741512,,,,16,60,[M-2H2O+H]+,,2,1238;1235,450.22577,774709.44,821143.4,777341.75,1098077.4,1147256.5,1699831.2,
1064,415.23206849062854,4.5981326,,,,43,57,[M-H2O+H]+,,2,1062;1064,432.23534,893874.0,680005.75,443370.9,430821.38,920186.0,463142.44,
4612,415.3202208152675,7.45421,,,,196,231,[M+H]+,,2,4607;4612,414.31298,1056857.4,1693863.4,977415.3,1600874.5,2099543.5,3482267.5,
5084,415.32032384067617,7.738252,,,,167,256,[M+H]+,,2,5084;5086,414.31313,544642.3,661036.9,645265.94,943385.2,1495040.2,2418337.2,
4368,415.3203835414625,7.300595,,,,42,,,,,,,861128.25,1122930.9,1092533.4,1538402.5,1283907.9,1734260.2,
3880,415.3208038599867,6.922747,,,,41,197,[M+H]+,,2,3880;3879,414.31363,155752.88,158296.94,222018.12,228290.11,222647.42,437553.78,
1179,416.1693844628301,4.6905336,,,,,,,,,,,514578.97,1185706.5,0,0,1112989.8,82195.71,
885,416.169911866997,4.4035788,,,,,,,,,,,91071.23,111139.52,0,0,108092.85,0,
2172,416.21442770002153,5.3288326,,,,,,,,,,,7487161.5,7962554.0,2.0349344E7,1.7246732E7,453386.4,1143168.9,
1644,416.21457920365214,5.0021152,,,,64,,,,,,,721488.56,828189.6,1052370.8,989847.94,898951.94,1409238.0,
2651,417.1901816764398,5.6719117,,,,3,,,,,,,9000.974,8356.714,232772.1,203590.89,33488.53,246194.52,
876,417.19032902230015,4.365201,,,,50,,,,,,,179753.62,204298.4,887850.44,764386.0,270837.4,1061810.5,
2654,417.2264346285506,5.6793313,,,,269,,,,,,,88694.53,77572.445,119034.32,118058.77,67663.87,160826.67,
1262,417.2266184761429,4.7613163,,,,61,,,,,,,241579.19,246872.56,857205.44,783697.1,367742.2,1232324.8,
1560,417.22671417187956,4.934605,,,,86,72,[M-H2O+H]+,,5,1554;1561;1558;1560;1543,434.23019,5456743.0,6474390.0,6967031.0,6978778.0,8878782.0,1.3950162E7,
2783,417.22674389219975,5.806053,,,,116,144,[M+H]+,,2,2788;2783,416.21974,536274.7,623471.9,519276.44,498938.9,750840.2,1238087.1,
2139,417.2268929613299,5.2955565,,,,51,,,,,,,2997660.2,3246946.5,6358354.5,5785873.5,4626693.5,8673169.0,
4370,417.2395865106073,7.2387786,,,,,,,,,,,36272.824,126809.68,0,9378.069,3440500.5,0,
3650,417.2398302511606,6.718028,,,,244,,,,,,,6748225.0,8674348.0,1761106.1,1628411.5,0,0,
4858,417.3359013270101,7.662952,,,,197,,,,,,,752457.56,1015328.06,521615.2,811301.0,871978.9,1161374.4,
4320,417.33626795238007,7.251265,,,,191,,,,,,,253976.44,319020.78,487668.22,497445.78,390551.28,961332.0,
332,418.19688697071,2.3723595,,,,,,,,,,,4565579.0,3984537.0,29714.807,24139.945,4057511.5,91764.15,
2138,418.23027548759046,5.2940526,,,,,,,,,,,846229.2,911879.4,1725012.6,1564160.9,1225787.4,2312421.2,
3297,418.31612139528806,6.341433,,,,,,,,,,,241218.86,414533.16,183057.62,182472.7,389572.25,203962.33,
1224,419.16939585272854,4.7320094,,,,16,59,[M+H]+,,2,1208;1224,418.16261,553851.0,557285.8,483590.3,173130.88,633850.6,569325.0,
1971,419.24247356923706,5.217175,,,,38,,,,,,,2078487.4,2254900.0,5297463.5,4696381.5,2916600.5,6834293.5,
3768,419.2767356963462,6.8091426,,,,,,,,,,,135121.47,167078.8,548487.4,487457.28,164037.39,280284.94,
6295,419.31523780852564,8.5715475,,,,,,,,,,,413697.7,247432.55,645512.94,707808.4,1057538.4,1620913.5,
3733,419.31527482915254,6.7718816,,,,151,,,,,,,121510.91,132641.81,150510.05,190132.03,235409.27,494747.5,
3900,419.3153458380114,6.930226,,,,,,,,,,,148643.38,277399.34,494211.7,542694.5,358696.94,558897.9,
1726,420.2009407361347,5.055486,,,,,,,,,,,207098.53,214080.33,335888.84,415969.06,685919.9,1697545.2,
5330,420.2314524431847,7.9050846,,,,65,,,,,,,877879.3,1426922.5,701928.75,2225413.0,1337339.1,2016744.4,
2730,420.3312848978949,5.753256,,,,106,,,,,,,154136.0,185936.34,453307.47,401531.94,505799.06,1040011.25,
4721,420.33166578365666,7.55514,,,,205,,,,,,,199521.02,235044.17,96977.8,186498.11,570713.25,559377.7,
1125,421.16376326305164,4.656999,,,,135,,,,,,,874386.94,790895.44,104019.17,5860.665,827890.9,502819.4,
1286,421.1639057620005,4.7790775,,,,52,,,,,,,1589625.5,1548820.4,1701860.0,1513837.5,1689987.1,2180527.8,
6718,421.1640525372011,8.99855,,,,,,,,,,,190520.66,113854.08,0,0,1374604.6,4888180.0,
2831,421.1640913366363,5.8605003,,,,218,,,,,,,764465.44,626797.3,59114.1,12977.196,539535.75,448253.16,
2434,421.164206308478,5.484347,,,,,,,,,,,480982.12,302094.5,47188.875,3218.7354,372669.84,378677.94,
2909,421.1642115340323,5.9092307,,,,98,,,,,,,594281.56,710531.44,62013.36,12977.196,464821.7,410169.0,
3637,421.16423498618497,6.7072353,,,,,,,,,,,525251.4,684424.3,161003.95,24668.906,441824.66,1954309.0,
3459,421.16432704845494,6.532968,,,,,,,,,,,245555.66,218779.89,190912.03,36743.25,757015.9,3437322.8,
2082,421.200231527449,5.274608,,,,51,106,[M-2H2O+H]+,,2,2082;2081,456.21416,275683.34,298279.0,871708.6,801524.0,328990.38,867552.25,
1537,421.20041864665956,4.927512,,,,86,,,,,,,449519.06,450031.56,1526468.8,1272844.0,452173.5,1144537.0,
3395,421.23219816616324,6.482035,,,,163,174,[M+Na]+,,2,3395;3392,398.2431,112740.336,72626.72,1095803.4,552114.0,456671.16,2672401.2,
3463,422.1679490187877,6.5275993,,,,,,,,,,,37639.16,52697.055,3740.576,0,178747.03,952969.56,
5396,422.30463763152494,7.951454,,,,118,,,,,,,282653.34,535467.1,489298.88,1222969.4,529703.6,1522856.2,
3937,422.3055182346564,6.9796543,,,,9,200,[M-2H2O+H]+,,2,3937;3940,457.31866,140624.02,132709.72,93381.79,100189.27,124482.87,101348.93,
3183,422.3256219199639,6.1823063,,,,,,,,,,,11390.484,10161.8125,106669.09,151650.55,80548.58,886924.4,
5996,422.3409888163449,8.313264,,,,,,,,,,,111240.26,146964.56,275674.12,320586.7,296407.4,384008.22,
6719,422.34118858125345,9.011028,,,,,,,,,,,25728.502,27483.566,59306.89,30070.209,93079.625,232845.4,
6652,423.1797043109104,8.931251,,,,,,,,,,,191559.06,214469.25,42623.67,3909.4858,1640846.0,3689808.8,
3949,423.1797546759755,6.989738,,,,,,,,,,,151362.14,237031.17,14021.865,3703.2134,305873.66,722156.1,
1176,423.17983038097464,4.690211,,,,,,,,,,,2127604.5,3186394.0,2026259.1,1860777.5,2999356.8,2479237.2,
2943,423.1798311635091,5.936554,,,,159,,,,,,,2158891.8,1959031.0,153106.27,59602.062,1698778.8,752276.7,
3478,423.17988336319394,6.582978,,,,,,,,,,,167241.69,235896.97,170509.19,32904.01,595361.5,3681180.8,
3641,423.18003523999874,6.6863217,,,,,,,,,,,681714.6,963066.9,109000.17,31998.697,530760.7,916824.9,
2305,423.2161140330225,5.382171,,,,20,,,,,,,1476372.9,1462169.4,4257183.0,3674345.8,1430105.0,3260238.2,
1451,423.2161285139691,4.8740206,,,,227,,,,,,,1726708.5,1748572.0,4267059.0,3737069.0,2186436.8,4365187.5,
2534,423.2161590591918,5.5306535,,,,225,,,,,,,20900.893,12225.52,456650.78,411751.12,25909.305,459737.62,
4956,423.28851423162354,7.6883845,,,,197,242,[M-2H2O+H]+,,2,4978;4956,458.30259,175595.61,162996.72,195547.22,474062.25,308559.56,934875.1,
6944,423.2888235658872,9.617543,,,,201,,,,,,,2193317.5,1088059.1,1342309.0,681598.4,1795495.8,333305.53,
3271,423.2890366734288,6.3073373,,,,46,,,,,,,336711.8,383979.47,327613.16,329228.5,343561.7,251263.22,
6716,423.2890631972246,9.002474,,,,,,,,,,,44338.88,27776.83,25811.467,21611.309,209181.75,194642.45,
3939,423.2891999120864,6.9803376,,,,9,,,,,,,753931.7,783442.2,537064.56,664338.44,940698.5,1021262.5,
5858,423.3614195714095,8.197168,,,,161,,,,,,,355136.88,808796.75,106719.11,611265.3,657580.44,767783.94,
5535,423.361588076416,8.056483,,,,243,,,,,,,252844.42,384623.84,87797.39,243652.47,578848.06,1002055.4,
6962,423.3615994412287,9.632029,,,,201,,,,,,,824339.8,440288.66,0,0,586314.0,86501.625,
3475,424.1829762040599,6.5875616,,,,,,,,,,,47847.03,34958.688,10768.514,0,189919.9,859971.5,
1431,424.21959494446554,4.8732624,,,,227,,,,,,,470012.7,478381.88,1184448.5,1038434.44,586706.56,1215206.8,
6367,424.31984192473755,8.659724,,,,,,,,,,,61673.15,27519.066,158545.19,95846.4,101740.73,231660.3,
5307,424.320059983907,7.893919,,,,,,,,,,,611556.3,910015.6,174954.94,529649.94,551898.0,477650.62,
4444,424.3202629435525,7.3462925,,,,207,,,,,,,415229.84,440358.0,427211.53,785957.8,385222.0,634162.0,
4698,424.3202880757403,7.535975,,,,248,,,,,,,709779.1,788173.44,492405.75,511877.97,663793.56,995995.7,
3262,424.3204394100594,6.2785096,,,,,,,,,,,3581.8271,6812.822,40973.04,15820.907,1340961.4,1376988.0,
3398,424.32048020450503,6.4756684,,,,,,,,,,,1146571.9,1205665.4,1104714.6,730227.06,20467.69,0,
4810,424.3625146891002,7.64376,,,,,,,,,,,0,0,0,0,866196.4,0,
3678,424.3629851492876,6.730601,,,,286,188,[M+NH4]+,,2,3679;3678,406.32914,1290855.0,1185255.9,1715596.1,1567586.5,3781004.8,3956821.0,
4029,424.3631087152346,7.025698,,,,9,,,,,,,1413597.5,472900.84,337286.53,505730.44,972152.2,1432554.2,
5444,424.36472991107274,8.043561,,,,,,,,,,,29551.348,112989.375,3547.609,68076.164,130639.02,1130575.1,
6949,424.365062638688,9.625783,,,,,,,,,,,245472.95,132526.47,0,0,108942.805,0,
1714,425.15674725484206,5.0499396,,,,157,81,[M+Na]+,,3,1714;1724;1718,402.16748,1191937.0,1237916.8,3704658.2,3931736.5,1215467.2,2988660.0,
2048,425.1568090855723,5.250305,,,,38,104,[M+Na]+,,4,2066;2041;2047;2048,402.16752,810588.1,813210.6,3424873.2,3350883.5,692293.5,2234726.8,
1048,425.1569439493089,4.5758996,,,,213,55,[M+Na]+,,3,1043;1048;1035,402.16752,111929.46,94020.53,528270.75,577076.9,109571.62,466569.22,
1719,425.1952598168325,5.05073,,,,157,80,[M-H2O+H]+,,3,1696;1695;1719,442.19867,747980.2,747786.75,1981009.9,1954655.8,805804.7,2051736.8,
2847,425.195382828686,5.8472133,,,,,,,,,,,306263.75,293758.25,22742.72,6454.1016,197928.45,50974.992,
1994,425.19539992505196,5.226658,,,,38,,,,,,,1208855.5,1229101.8,3893873.8,3403406.5,1349397.2,3772513.0,
1457,425.19540958665806,4.8748026,,,,227,,,,,,,2996412.5,3123822.5,7094219.0,6131418.5,3763458.8,7490767.5,
749,425.19541761929014,4.148826,,,,26,,,,,,,195250.89,202768.73,452315.3,484811.12,239402.14,360133.22,
1040,425.1954479682004,4.5734887,,,,213,54,[M-H2O+H]+,,2,1031;1040,442.19875,514033.44,387139.5,2031836.9,2044647.9,528873.1,1850950.8,
820,425.19546022797095,4.252957,,,,97,,,,,,,257622.62,288610.53,816800.44,729531.2,352476.06,637526.25,
4259,425.1954735606262,7.208373,,,,,,,,,,,356727.4,488336.1,2983.9497,0,512260.44,150791.97,
919,425.1954900242676,4.4499927,,,,204,,,,,,,376103.44,392408.12,1214857.1,1012995.3,414421.56,954626.0,
3082,425.1954918094096,6.063053,,,,,,,,,,,673164.25,728976.5,139046.02,38289.71,392878.66,365290.88,
3381,425.1955407718022,6.5016084,,,,215,,,,,,,1291456.2,1233165.4,157429.72,97727.66,1101421.9,1182576.9,
3913,425.1957100555085,6.9541435,,,,110,,,,,,,656315.1,693505.6,17088.871,3926.9988,855262.06,679207.75,
2093,425.23155943536443,5.2761784,,,,51,,,,,,,793149.3,853335.4,2422002.0,2037151.0,808925.56,2283742.5,
2571,425.2317209531505,5.591147,,,,145,,,,,,,323661.38,316950.6,891244.75,779831.7,428094.28,825325.56,
2721,425.2867736301844,5.7516956,,,,68,,,,,,,123599.414,242749.8,684613.94,548316.6,173920.52,235776.83,
4716,425.287194629299,7.553554,,,,205,,,,,,,239345.5,377363.0,206763.66,300832.9,263080.66,191208.81,
4920,425.30435691374095,7.653532,,,,,,,,,,,1373921.5,770965.7,903413.56,1597034.1,1495491.0,2125597.8,
7097,425.3043637002931,10.077393,,,,48,299,[M+H]+,,2,7106;7097,424.29711,3768838.5,1554830.2,2387980.8,1466667.9,4231043.0,3699794.8,
4549,425.30439302927886,7.4372373,,,,196,230,[M-H2O+H]+,,2,4562;4549,442.30779,1135910.5,1911371.1,782457.25,974626.4,1887842.9,2609347.8,
5442,425.3046101966491,7.990593,,,,276,266,[M+H]+,,2,5455;5442,424.29729,405428.0,1114322.9,654967.75,3350246.2,1781956.1,5090106.5,
3504,425.3046388956939,6.5849214,,,,257,178,[M-2H2O+H]+,,2,3497;3504,460.31841,1585120.4,1996173.0,1661474.2,1133267.4,1887420.1,1309830.6,
4246,425.30467966563884,7.184871,,,,,,,,,,,911613.56,1095068.8,709117.56,868845.7,930364.6,782117.6,
4141,425.3047196007348,7.100025,,,,,,,,,,,804647.6,1083292.1,1385307.0,874788.56,1127591.0,2367055.8,
3713,425.3047792133635,6.757628,,,,,,,,,,,1764012.8,2091312.5,840943.2,1548002.4,1521553.0,1972640.1,
3849,425.3048237772318,6.9038563,,,,41,195,[M-H2O+H]+,,2,3838;3849,442.30809,1124725.8,1201795.0,2307125.8,1450447.0,3073490.2,2306764.5,
4045,425.3048586906573,7.0615273,,,,175,,,,,,,1134725.5,1298535.8,1204087.8,1183896.0,1183833.4,1099542.8,
6080,425.34045486975043,8.407456,,,,234,287,[M-H2O+H]+,,2,6088;6080,442.3442,89114.8,168252.0,201055.28,238193.02,382620.75,451142.2,
5476,425.3404616526961,8.001171,,,,254,,,,,,,647035.5,1542620.4,302906.75,1019639.1,1852895.4,3419452.5,
6301,425.3411604837268,8.584231,,,,,,,,,,,43597.316,36232.445,66968.23,62939.742,298709.97,361803.56,
5240,425.3771034825108,7.8485813,,,,,,,,,,,1047138.25,1127830.0,85451.92,35617.93,784379.6,80752.91,
5505,425.37711357020424,7.9677157,,,,,,,,,,,338798.8,750430.5,32144.129,82082.43,299380.3,48697.066,
4941,425.3772264573094,7.688434,,,,,,,,,,,819746.56,940667.1,6608.016,3217.502,425555.78,60977.87,
1122,426.15408593406937,4.6558003,,,,,,,,,,,414983.66,521010.72,0,0,351672.8,3459.2102,
3881,426.19914805431085,6.9361863,,,,,,,,,,,118454.47,140239.19,0,0,31332.236,194468.1,
6420,426.30809150336677,8.7251005,,,,,,,,,,,100320.85,71647.79,88454.266,112566.625,412552.28,461123.78,
5440,426.3082637081665,7.9914036,,,,276,,,,,,,131497.75,476574.84,265034.34,1086577.9,544178.0,1551183.6,
4546,426.30828049454,7.438042,,,,,,,,,,,454388.38,519706.0,243645.38,521345.53,562078.94,695388.44,
3846,426.3085587520315,6.9063683,,,,,,,,,,,435654.38,565562.7,421072.3,470813.12,940477.75,856607.1,
4044,426.3087229516247,7.0725555,,,,,,,,,,,446681.44,243588.44,322087.8,341325.7,308334.66,328880.5,
4273,426.3087623274796,7.184776,,,,,,,,,,,314674.7,291341.53,184815.89,228524.39,587590.0,437446.28,
3837,426.33597019735265,6.950067,,,,,,,,,,,297435.12,133625.06,88014.25,72175.51,428243.0,213740.31,
5468,426.34470923442524,8.0045595,,,,,,,,,,,92353.31,276007.78,34440.02,159681.5,433377.72,867534.8,
5311,427.15058559285353,7.884331,,,,54,262,[M+Na]+,,2,5283;5311,404.16167,524236.47,1346401.9,10250.465,165938.83,991840.5,1502926.0,
5489,427.15106548771047,7.986331,,,,245,267,[M+Na]+,,2,5489;5495,404.16188,131752.95,1084892.1,0,22082.36,512856.38,507832.78,
4542,427.1511943380651,7.4364185,,,,196,228,[M+Na]+,,2,4540;4542,404.162,189882.05,467985.06,6966.9976,24274.898,475720.44,761872.4,
7376,427.2109180205188,10.95565,,,,179,,,,,,,38724.34,331832.56,552315.9,219239.83,502208.3,366593.22,
7352,427.2109346451757,10.888944,,,,,,,,,,,214158.4,26403.404,227356.48,158765.67,51513.453,75788.16,
7327,427.2109464859537,10.793771,,,,,,,,,,,248087.9,34999.758,1442906.1,493724.8,3133.9275,44455.9,
2340,427.21107214058225,5.412865,,,,156,,,,,,,2.975184E7,2.9281508E7,8.2299576E7,7.258505E7,3.028484E7,6.6167588E7,
1437,427.21184612441374,4.872458,,,,227,,,,,,,883286.7,846439.6,1994455.9,1843384.8,1083418.6,2108722.2,
2162,427.24560485058925,5.312285,,,,51,,,,,,,332356.47,381974.84,120290.31,191136.38,406662.16,141357.05,
2828,427.2471116741305,5.8373356,,,,218,,,,,,,346862.44,355974.25,335913.56,267573.12,415231.6,562378.1,
5132,427.3201876765947,7.788376,,,,34,,,,,,,2165039.0,2642306.2,2997695.2,4502839.5,2343598.8,3535859.0,
6547,427.32021382151885,8.895234,,,,,,,,,,,276194.4,199742.17,456267.0,375071.47,1803882.6,1.1732656E7,
4963,427.3202834288043,7.690717,,,,197,247,[M+H]+,,2,4964;4963,426.31295,1453919.1,1434046.5,1953495.5,2859825.2,2098069.8,5037714.5,
4408,427.3203156411721,7.328039,,,,0,224,[M-H2O+H]+,,2,4408;4407,444.32354,9464560.0,1.303637E7,8149292.0,1.0415319E7,1.0740964E7,1.4433042E7,
4638,427.32035677131444,7.4549747,,,,,,,,,,,3855601.2,4492260.5,3708893.8,4452699.0,5540254.0,4957875.5,
5395,427.32038819896894,7.9571805,,,,,,,,,,,1033372.9,2575108.5,1043650.3,3656955.0,2653827.0,5572333.0,
6370,427.3204148114544,8.659971,,,,,,,,,,,995483.56,865102.7,1115040.0,915950.7,1436008.4,3330305.5,
5595,427.3204367297033,8.096711,,,,28,272,[M+H]+,,1,5592,426.31306,771089.06,2013792.0,444779.53,2148649.0,964171.3,1158585.5,
3928,427.32047366154524,6.9729,,,,9,,,,,,,6.94833E7,7.1056904E7,4.5218524E7,4.2824548E7,5.070413E7,3.9041876E7,
3732,427.32079937378325,6.7734942,,,,,,,,,,,993687.25,862704.0,786757.06,966203.8,766552.94,1154169.4,
5507,427.3564465410921,8.014766,,,,83,,,,,,,191239.78,831253.1,164132.34,1026022.94,944718.25,1294813.5,
2625,427.3884725251325,5.6608505,,,,,,,,,,,0,0,0,0,3325.3105,530484.7,
2722,427.3886521253915,5.7783384,,,,,,,,,,,23381.73,0,3341.9883,18196.48,419992.56,74235.65,
5416,427.39284088316407,7.9757004,,,,172,,,,,,,503647.44,800958.6,0,0,287395.56,8855.867,
6156,427.39322575485465,8.461392,,,,262,,,,,,,569205.6,764006.9,3451.6804,0,570185.8,82399.3,
843,428.133696738734,4.315478,,,,,,,,,,,331751.6,321751.03,0,0,189719.84,0,
886,428.167729567271,4.405391,,,,,,,,,,,138046.64,302960.94,0,0,130302.42,0,
1870,428.1698077731226,5.1526074,,,,157,,,,,,,215559.27,370556.75,0,0,177769.23,0,
2201,428.16999052258274,5.339115,,,,20,,,,,,,2059351.9,2209346.5,0,0,1281893.8,21449.574,
405,428.20425595401497,2.9659755,,,,66,,,,,,,1635472.9,1349021.4,1221208.0,1344760.9,1890095.6,879721.4,
390,428.20427305672297,2.8756325,,,,,,,,,,,237075.95,206424.94,217878.69,217620.47,271402.66,117402.266,
2375,428.2143262636653,5.4113064,,,,,,,,,,,7907497.0,7781394.0,2.2204844E7,2.0213246E7,4757949.5,1.7590004E7,
3932,428.32367207564545,6.9720664,,,,,,,,,,,2.0252654E7,2.0679856E7,1.3566016E7,1.2824835E7,1.5856341E7,1.2110952E7,
5134,428.32375605002017,7.788376,,,,,,,,,,,775385.1,1014229.06,937364.0,1534542.9,875655.4,1682056.2,
4409,428.3238733592272,7.328062,,,,0,,,,,,,2737799.8,2927566.5,2449977.8,3134978.2,3137388.0,4013330.5,
5402,428.32395212870784,7.9604263,,,,,,,,,,,302123.7,386673.06,321471.94,1103537.5,878727.8,1632474.6,
6780,428.38830120674766,9.216605,,,,,,,,,,,1155436.8,1214287.6,1122890.5,1068462.0,1344986.0,1537547.1,
3866,428.4090672287637,6.913228,,,,,,,,,,,0,0,0,0,3318676.5,0,
4620,428.4093573663597,7.4629908,,,,,,,,,,,2934626.0,5335013.0,1.050416E7,8957532.0,0,0,
3535,428.4093922206881,6.599795,,,,,,,,,,,0,0,0,0,0,3691003.8,
4265,429.0884198541562,7.2143664,,,,8,,,,,,,0,0,271762.25,396713.78,0,486994.28,
6109,429.08845455542047,8.428781,,,,22,,,,,,,12082.095,3582.437,387694.6,635996.8,46031.27,567496.9,
5488,429.1666458890601,8.003195,,,,245,269,[M+Na]+,,3,5474;5475;5488,406.1776,237660.53,1251436.8,0,3474.0684,520068.16,295847.16,
3986,429.1667033777743,7.0101776,,,,9,205,[M+Na]+,,2,3986;3980,406.17751,481951.8,704182.56,45611.57,0,440246.8,219118.0,
5003,429.1667104065238,7.701052,,,,197,249,[M+Na]+,,3,5003;4999;5010,406.17755,26716.15,71201.625,11968.324,17025.174,67245.17,537113.4,
4134,429.1668467095539,7.126526,,,,193,217,[M+Na]+,,3,4118;4134;4119,406.17766,5448628.5,8266786.0,269896.94,138097.67,3128385.8,1724495.0,
2174,429.2269500520579,5.3185053,,,,51,,,,,,,2176781.5,2175983.5,7232238.5,5928811.0,2319071.2,6408132.5,
1895,429.22717190519575,5.1689906,,,,157,,,,,,,195905.75,210646.97,783792.06,632784.5,244631.69,763611.2,
2543,429.22744229104245,5.5769234,,,,225,,,,,,,229210.73,232688.89,828672.0,663098.7,258746.5,705142.94,
5959,429.2394822109502,8.295012,,,,143,281,[M+K]+,,4,5955;5965;5959;5964,390.27651,581065.0,1261555.9,915212.4,1224056.9,937172.3,759747.0,
1793,429.2609268820133,5.092679,,,,157,89,[M+Na]+,,3,1795;1793;1792,406.2716,1.0184409E7,1.0099163E7,3418800.8,3311636.0,7837449.0,1121159.9,
1606,429.2615781921991,4.967528,,,,112,76,[M+Na]+,,2,1610;1606,406.2718,111053.51,115077.2,20800.227,38183.703,81931.48,30978.01,
943,429.26269534702595,4.4767346,,,,253,52,[M-2H2O+H]+,,2,944;943,464.2768,209453.03,212183.36,829606.06,665593.8,365109.0,1106303.9,
2508,429.2630570293159,5.560219,,,,225,133,[M-H2O+H]+,,3,2511;2509;2508,446.26636,507506.03,597394.44,2019615.2,1699084.2,1014144.2,2765371.2,
4325,429.2630901977216,7.258735,,,,191,,,,,,,210869.84,304561.94,233768.56,311566.56,574722.4,290000.06,
2856,429.263131341509,5.849646,,,,218,147,[M-H2O+H]+,,3,2856;2836;2854,446.26633,622602.4,824552.75,3295136.0,3019074.8,1066967.9,3679689.0,
3048,429.2631748268993,5.983721,,,,173,157,[M-H2O+H]+,,1,3045,446.2665,97663.086,68680.9,263496.1,325598.84,184376.06,1101217.1,
