"","filter","2024_POS_CC_1_Run20.mzML","2024_POS_CC_2_Run47.mzML","2024_POS_CC_3_Run61.mzML","2024_POS_CC-VPA_1_Run26.mzML","2024_POS_CC-VPA_2_Run35.mzML","2024_POS_CC-VPA_3_Run76.mzML"
"879/477.334mz/8.05min",212211.02,162236.14,69776.9,262185.9,91754.03,369793.12,347729.75
"880/403.3181mz/8.06min",752377.19,1078867.5,402475.53,902862.94,385924.88,601891.44,1005833.25
"882/381.3362mz/8.06min",694495.75,693158.56,412930.94,833076.3,511084.25,695832.94,757378.25
"883/479.3495mz/8.07min",1680924.95,1832023.1,701467.9,1529826.8,904206.4,2046912,2349420.8
"884/480.3526mz/8.07min",429534.78,406564.22,153387.81,452505.34,205458.64,519779.8,580573.75
"885/490.3868mz/8.07min",3175521.1,4481801.5,1881795.6,3187916,2642411.8,3163126.2,4654813
"886/632.5131mz/8.08min",105940.12,147209.62,80127.98,111769.35,97507.82,100110.89,124633.45
"887/491.3902mz/8.07min",1077581.5,1362647.5,559811.25,1001019.9,675830,1154143.1,1383761.9
"888/540.3885mz/8.07min",67752.54785,729.9738,319839.28,3497699.2,3957.0757,131548.02,3649.869
"890/469.4078mz/8.08min",1329120.9,1402957.6,783807.75,1255284.2,1053008,1579955.8,1552239.1
"891/468.4045mz/8.08min",4328656.6,4622277,2682661,4035036.2,3572702.5,5200103,5132526.5
"892/630.5062mz/8.08min",1343159.85,1815254.8,1055234.6,1417515.1,1228393.2,1268804.6,1550440.6
"894/450.3939mz/8.08min",385382.93,393393.8,225199.3,377372.06,303399.53,437382.06,433715.75
"895/590.514mz/8.08min",2340429,2811843.8,1673411.5,2209464,2214529.5,2466328.5,2607235.8
"896/572.5033mz/8.08min",316661.375,375340.44,237128.62,293491.78,308146.25,325176.5,341810.1
"898/457.3677mz/8.08min",1042484.72,932140.44,560269.56,1701654.2,926818.6,1261574.6,1152829
"902/439.3573mz/8.08min",614770.33,661121.1,446424.53,735044.75,568419.56,1046961.3,404998.88
"904/481.3655mz/8.09min",713650.155,1076427.4,359451.94,633393.56,449669.3,793906.75,1084456.4
"905/475.3179mz/8.08min",94102.572,65773.414,83957.12,93349.16,99929.34,472118.47,94855.984
"906/366.3364mz/8.09min",417136.795,574569.2,149833.12,315680.12,189068.36,518593.47,623979.4
"909/644.4856mz/8.1min",236496.48,309877.06,178241.22,222494.52,194215.34,250498.44,295186.7
"910/622.5029mz/8.1min",280729.91,291847.62,216648.02,243279.9,269612.2,317156.1,295988.34
"911/441.3728mz/8.1min",1079442.75,1150385.9,544543.94,1008499.6,843934.25,1305348.8,1332565.9
"912/623.507mz/8.18min",422705.44,510365.88,273915.3,250841.6,547131.94,671357.3,335045
"913/336.326mz/8.1min",255460.545,232209.97,297971.06,692998.4,164661.88,207501.56,278711.12
"914/423.3622mz/8.11min",535582.42,521741.78,317348.06,595398.2,410715.25,618815.56,549423.06
"915/110.0199mz/8.08min",226155.985,91249.766,717018.56,155433.47,52971.75,296878.5,3630163.8
"917/692.5143mz/8.14min",375592.992,16451.2968,668929.5,82256.484,2315246.5,785510.2,16451.2968
"918/437.3412mz/8.11min",617403.27,567032.1,404367.16,851442.06,555285.06,974360.44,667774.44
"925/470.3628mz/8.13min",1313250.95,948774.2,1034309.06,1499249.1,1129995.9,2485756,1496506
"926/623.4476mz/8.15min",403130.72,48785.273,400129.06,406132.38,825011.7,1033494.94,348401.8
"927/622.4442mz/8.15min",1359544.7,313347.97,1551894.4,1167195,2332226.8,2916270,1136300.2
"928/397.3099mz/8.13min",129768.0175,117020.88,82259.57,262370.88,130768.555,204881.86,128767.48
"930/471.3659mz/8.13min",194310.96,132039.78,111212.33,225161.78,248568.44,811511.8,163460.14
"933/690.5063mz/8.14min",7050913.8,2350304.6,11751523,2350304.6,23578900,15309352,2350304.6
"935/352.3209mz/8.14min",405200.81,592761.4,153215.78,335402.06,184476.84,474999.56,572873.94
"936/630.4106mz/8.14min",135439.38,74098.234,139538.86,131339.9,145016.2,193207.69,125461.01
"937/608.4285mz/8.14min",495933.185,322861.3,491647.47,537414.06,500218.9,655317.4,439960.88
"938/704.4873mz/8.11min",112226.9875,171363.48,70180.85,115454.125,105080.62,127155.484,108999.85
"939/495.3442mz/8.11min",87690.442,112164.664,63216.22,505854.2,41414.027,211468.16,47763.168
"941/477.413mz/8.17min",551535.735,504155.03,201324.6,678811.2,344446.2,615850.75,598916.44
"942/524.3943mz/8.16min",1023122,864759.25,966199.5,1832290.5,871866.2,1429856.4,1080044.5
"946/476.4098mz/8.18min",1687883,1570341.5,1133902.2,2092007.5,1242155.1,1896690.6,1805424.5
"948/622.5035mz/8.18min",1233680.45,1184263.9,1168805.8,1052420.8,1397263.9,1694418.1,1283097
"950/607.512mz/8.21min",369325.14,370212.12,346161.47,335694.6,368438.16,461105.97,375463.88
"951/628.4908mz/8.21min",543735.085,566186.7,492651.66,450813.3,597500.44,580950.4,521283.47
"952/588.4985mz/8.23min",128984.85,109727.53,107750.72,564419.2,492335.06,140490.03,117479.67
"953/606.5089mz/8.21min",924008.15,909219.6,816193.94,823093.25,943029.3,1234390.1,938796.7
"955/630.5061mz/8.23min",630289.2,633162.9,578454.25,590473.5,2330342.2,3007293.8,627415.5
"956/550.4463mz/8.21min",468775.68,436956.06,330262.62,398075.7,500595.3,643736.5,606333.25
"957/644.4862mz/8.21min",977787.45,973680.9,761085.6,753960,1000104.1,1030104.9,981894
"958/590.514mz/8.21min",814475.3,718058.5,767332.6,809039.4,987812.7,1068960.4,819911.2
"961/563.2951mz/8.22min",392320.625,586679.2,105336.33,451070.97,459257.75,333570.28,313769.12
"962/629.4941mz/8.24min",571411.82,1598909.1,896117.94,1233552.6,246705.7,226650.23,208076.92
"963/356.3522mz/8.23min",489234.175,585957.8,369992.7,517448.25,448125.5,461020.1,576639.56
"964/631.5097mz/8.25min",1048011.45,1568545.4,806447.7,1289575.2,304939.9,295661.97,1628929.9
"966/384.3471mz/8.24min",1326050.05,1441836.2,867564.94,1210263.9,1029598.2,1473091.1,1691028.5
"967/490.3886mz/8.2min",592624.2,249744.12,908519.8,3637342.5,525183.7,660064.7,189109.92
"968/440.3745mz/8.25min",138512.26,148975.5,76741.016,128049.02,127380.95,203703.4,171857.17
"969/492.4049mz/8.25min",257547.295,171486.05,287784.78,738993.75,227309.81,489210,214106.16
"970/441.3731mz/8.25min",450723.57,447964.94,314474.9,580756.2,365770,532210.06,453482.2
"973/407.367mz/8.26min",1260169.45,1312108,808136.44,1208230.9,1093796.1,1572274.6,1379304.6
"974/629.1949mz/8.26min",227559.385,238367.75,206679,216751.02,191421.83,272259.53,238386.11
"975/366.3365mz/8.26min",410687.905,518461.38,142250.89,303253.84,184244.47,518121.97,576029.94
"976/628.1943mz/8.26min",428706.87,439818.3,361696.66,417595.44,373660.88,526683.9,471173.3
"977/590.5139mz/8.27min",1478409.6,1641305.2,1033548.7,1325330.8,1350482.2,1606337,1728702.1
"980/422.3633mz/8.27min",170513.945,204138.28,97363.21,150519.53,155271.73,185756.16,210175.6
"982/660.5166mz/8.27min",752172.55,909455.5,342821.34,647630.4,539277.7,903289.9,856714.7
"984/481.3655mz/8.27min",700128.1,806033,297578.78,706608.4,424327.97,693647.8,895133.8
"985/630.5061mz/8.27min",3907140.4,4197292,2031262,3393764,3639315.8,4174965,4398019
"986/630.413mz/8.27min",112346.105,368257.62,51161.625,140175.31,44567.785,84516.9,146600.7
"988/519.3651mz/8.28min",596523.2,592254.5,316416.12,689746.4,397292.8,646997.44,600791.9
"990/645.4319mz/8.28min",267252.27,272980.88,169184.67,480602.03,156577,261523.66,380284.3
"992/606.5087mz/8.28min",826744.77,987382.9,555726.4,1062753.8,582792.8,783898.94,869590.6
"994/754.5347mz/8.28min",54902.375,8043.8828,8043.8828,1124382.1,69585.336,40219.414,97930.92
"997/768.5505mz/8.28min",217914.64,5240.3868,26201.934,365785.4,408055.94,70043.88,569376.94
"998/425.3777mz/8.28min",1130898.7,1488715.8,765508.25,1052905.4,896491.06,1590776.1,1208892
"999/588.4987mz/8.28min",768925.845,923139.6,518641.03,757858.25,738417.5,779993.44,830149.7
"1000/718.5011mz/8.27min",140789.645,176420.39,19904.104,159810.23,55495.848,135444.84,146134.45
"1004/622.4441mz/8.28min",1210731.25,1599361,494627.5,2581801.2,480549.97,822101.5,2543158
"1005/465.3701mz/8.28min",294595.925,392581.62,132601.34,231326.25,202428.22,357865.6,402804.06
"1007/480.3526mz/8.31min",875446.52,728475.94,255010.22,1375827.2,589097.3,1377309,1022417.1
"1009/746.5678mz/8.27min",289998.31,34461.724,428637.62,555308.25,270960.56,172308.62,309036.06
"1010/644.4282mz/8.28min",811943.55,854553.9,506568,1576151,484502.22,769333.2,1264081.9
"1013/623.4476mz/8.27min",417894.4,406462.8,145501.03,884689.1,289475.6,429326,858649.9
"1014/439.3181mz/8.29min",167131.355,526562.6,24672.148,114231.58,159611.83,174650.88,343403.12
"1015/706.5337mz/8.26min",20099.613,3226.1866,3226.1866,580614.9,24068.293,105298.94,16130.933
"1016/728.5165mz/8.27min",4154.10702,1384.70234,1384.70234,934593.9,1384.70234,6923.5117,27281.674
"1018/732.5533mz/8.29min",75100.0015,8507.9086,8507.9086,1202356,107660.46,42539.543,292442.94
"1020/744.5527mz/8.25min",136487.415,1435.437,7177.185,7457896.5,159998.39,175804.88,112976.44
"1021/766.5357mz/8.29min",11998.5015,647.50704,3237.5352,1344206.8,20447.105,22791.76,3549.898
"1022/788.6144mz/8.28min",179051.775,26777.454,260099.27,224216.28,26777.454,133887.27,237829.25
"1026/726.5042mz/8.28min",1793781.793,2627.7634,4395174.5,108535.086,3814179.5,3479028.5,13138.817
"1028/745.6309mz/8.29min",83415.552,27805.184,139025.92,27805.184,27805.184,736298.2,764636.44
"1030/810.5967mz/8.28min",152145.1,28455.972,172723.27,203044.88,28455.972,142279.86,162010.34
"1031/782.5666mz/8.29min",99530.3025,4826.555,319275.53,24132.775,4826.555,174927.83,260315.17
"1032/808.5821mz/8.28min",122954.6415,3222.8786,465335.9,16114.393,3222.8786,229794.89,333763.53
"1033/495.3443mz/8.29min",146293.965,121349.09,112026.9,260761.36,28843.074,303924.16,171238.84
"1035/700.4881mz/8.29min",749179.4675,1399.56328,1799437.8,55711.535,1442647.4,1497456.2,6997.8164
"1036/704.5218mz/8.29min",1763407.78,8251.9624,4846804.5,147120.06,3379695.5,3549158.5,41259.812
"1037/712.4881mz/8.29min",1057927.44,352642.48,1763212.4,352642.48,2980893.2,1832672.9,352642.48
"1038/796.5798mz/8.29min",226233.9435,2515.5586,561813.1,39083.727,12577.793,413384.16,473565.38
"1039/686.4713mz/8.29min",194149.818,64716.606,334493.38,64716.606,490652.66,323583.03,64716.606
"1043/622.5034mz/8.29min",589767.38,775617.1,406970.03,494288.2,497588.16,681946.6,817429.6
"1045/623.5071mz/8.25min",278478.11,341027.5,254818.38,217478.4,299246,283461.28,273494.94
"1048/508.4355mz/8.3min",436345.64,511047.66,266076.97,370581.7,375215.25,497476.03,527452
"1049/497.36mz/8.3min",359849.98,413063.47,160422.53,349284.06,194500.67,370415.9,400734.6
"1051/644.4863mz/8.3min",2016016.3,2551489.8,1180200.6,1617640.4,1591741.9,2414392.2,2720602.2
"1052/530.4177mz/8.3min",1137026.3,1395240.1,568244.5,1029900.5,907208.7,1244152.1,1496771.2
"1055/479.3493mz/8.3min",2870945.75,2595318.5,2221218.5,6386082,2154338.5,5038355.5,3146573
"1056/399.3256mz/8.33min",395331.35,804269.5,95484.86,202119.6,330443.2,460219.5,468817.62
"1057/475.3179mz/8.3min",116677.965,67742.266,78215.56,301974.5,103653.49,353541.28,129702.44
"1059/529.35mz/8.3min",115716.93,71541.1,104303.3,325705.47,80060.17,185193.77,127130.56
"1060/524.3938mz/8.3min",131437.5025,82643.88,160130.81,773846.75,102744.195,194698.25,96352.46
"1061/658.5009mz/8.31min",274293.83,285336.38,116023.52,263251.28,171103.44,314421.6,313576.28
"1063/507.3653mz/8.31min",422971.4,757036.7,376134.47,407043.4,318841.53,438899.4,741419.56
"1065/457.3675mz/8.31min",2378076,2423883.5,1278268.4,2332268.5,1992491.6,3148618.2,2749700.8
"1066/440.3592mz/8.33min",331598,238984.17,228628.97,567331.6,284742.62,511137.25,378453.38
"1067/502.4085mz/8.32min",240833.46,331539.5,262011.53,203855.6,187391.48,219655.39,323755.16
"1068/508.3993mz/8.34min",1484564.5,867096.94,1672103.5,3951490.8,799775.9,1538733.2,1430395.8
"1069/604.4932mz/8.32min",313810.14,444589.38,190743.66,236143.05,266903.88,360716.4,542051.3
"1071/439.3569mz/8.32min",1257329.15,1188419.9,997776,2108736.8,1186978,1782525.2,1326238.4
"1076/534.4514mz/8.34min",660774.375,734066.4,449394.25,512158.75,638231.75,683317,734563.06
"1077/556.4333mz/8.34min",686965.92,963181.2,379522.06,481207.22,656222.94,717708.9,864239.7
"1078/634.5402mz/8.34min",255397.975,271084.2,151137.16,236547.86,247234.2,291100.4,263561.75
"1079/421.3463mz/8.33min",254747.13,122675.49,146966.75,399646.84,218329.42,467708.66,291164.84
"1080/674.5322mz/8.34min",1320747.65,1547174.9,987905.8,1128052.1,1341867.5,1299627.8,1479842.5
"1083/628.4907mz/8.28min",3058507.85,4586967,2280964.2,3360299.5,2238403.2,2756716.2,3464115
"1084/652.5505mz/8.34min",679772.9,749074.9,508017.28,546102.75,633337.3,802805.9,726208.5
"1085/606.5084mz/8.33min",518948.425,481941.9,325152.06,693600.5,505827.6,577858.6,532069.25
"1086/626.4751mz/8.38min",108460.22,109279.58,107640.86,107168.055,69651.19,110717.1,129784.97
"1089/474.394mz/8.36min",4544266.75,4060350.8,4264084.5,10853544,4118947,7882698.5,4824449
"1090/475.3973mz/8.36min",1427442.5,1302178,1367926,3580995.5,1162657.8,1486959,1656050
"1091/495.3231mz/8.31min",149164.39,34579.695,153989.75,691345.2,144339.03,328699.22,132930.02
"1092/740.6757mz/8.35min",231280.764,77093.588,385467.94,77093.588,77093.588,2436743.8,1634752.5
"1093/766.6911mz/8.37min",111835.104,37278.368,188912.03,37278.368,37278.368,186391.84,344567.56
"1094/425.3776mz/8.37min",206684.79,209571.05,76427.586,61023.426,256626.4,203798.53,335493.78
"1095/476.4095mz/8.39min",1135962,1300461.2,825085.6,747660.3,985738.2,1438458.1,1286185.8
"1096/477.4131mz/8.39min",410572.43,403193.8,246562.1,419679.2,297668.3,456136.4,417951.06
"1097/630.5064mz/8.43min",261146.57,605887.75,160486.33,159251.14,236437.39,285855.75,633799.56
"1099/481.3653mz/8.4min",734371.02,851464.06,483426.7,665797.1,572427.44,841940.2,802944.94
"1100/407.3673mz/8.4min",304552,365067.12,218214.67,222046.53,283123.06,325980.94,345845.34
"1101/341.2837mz/8.4min",512063.61,452829.72,391172.62,594376.56,500073.38,717976.06,524053.84
"1105/475.3777mz/8.41min",282818.075,259656.98,210273.62,274524.62,291111.53,444098.56,341021.8
"1106/645.4904mz/8.4min",97578.4,98071.91,27047.094,97084.89,56904.555,131735.78,116340.555
"1107/675.6757mz/8.41min",724861.905,649263.56,986259.44,1685541.1,465649.78,588396.7,800460.25
"1109/338.3417mz/8.41min",11515784.5,9188508,13413997,23003376,7172628.5,10409312,12622257
"1112/228.1958mz/8.41min",71093.095,70102.95,96214.375,119214.27,59867.31,46932.145,72083.24
"1113/674.4961mz/8.42min",224654.515,240503.83,186059.1,165978.77,208805.2,293736.06,318757.9
"1114/644.486mz/8.41min",285688.185,275325.03,266818.7,262547.6,311491.5,370212.22,296051.34
"1115/497.3598mz/8.42min",540451.87,769987.9,306412.6,528758.3,352943.9,571393.6,552145.44
"1116/513.3546mz/8.42min",191021.18,7277.3633,381708.16,1138469,109615.33,272427.03,26113.135
"1119/495.3443mz/8.37min",35910.883,26387.492,38479.516,175047.72,18673.523,91981.97,33342.25
"1120/463.3544mz/8.42min",2124473.15,2008512.8,1324387.2,2240433.5,1643639.8,2529980.5,2253081
"1122/622.5037mz/8.43min",394906.015,407961.47,286667.16,333820.97,381850.56,516924.47,435026.75
"1123/440.4094mz/8.43min",87460.3225,96962.7,72822.44,77957.945,77056.484,97851.305,97129.54
"1124/626.475mz/8.46min",184414.695,172282.75,204795.19,252174.28,174367.73,194461.66,167517.67
"1125/397.3099mz/8.43min",355567.19,391759.78,211822.95,272479.53,319374.6,527249.75,460108.16
"1126/391.2841mz/8.44min",316904.42,385389.1,304574.9,359957.03,293929.06,325793.34,308015.5
"1127/604.4934mz/8.44min",330747.03,359046.28,234951.48,239664.67,302447.78,368927.75,386117.94
"1129/522.4156mz/8.42min",12398.2281,743.56724,55641.47,271698.6,743.56724,21078.62,3717.8362
"1130/424.3653mz/8.45min",2771329.6,2727950.2,1954439.6,2814709,2939126.8,3485144.8,2643607.8
"1131/508.3994mz/8.42min",1999976.3,218723.47,4300571,8192206,1217748.6,2782204,400597.8
"1132/423.362mz/8.45min",8774036,8343722,7187734.5,11243190,9204350,10839462,8072514.5
"1133/491.3922mz/8.47min",101154.68,6816.568,140046.81,274574.44,62262.55,223889.77,34082.84
"1134/509.4026mz/8.42min",738025.6975,65118.613,1383732.2,3201236.8,84387.78,1396573.9,92319.195
"1135/371.3154mz/8.46min",118513.365,231329.11,120487.09,123839.734,116539.64,114137.11,113010.78
"1136/405.3513mz/8.46min",601831.2,572655.3,473054.38,804948.44,631007.1,719838.4,553919.94
"1137/658.5375mz/8.46min",459478.86,515959.28,379215.38,397240.06,545417,459429.22,459528.5
"1138/442.3759mz/8.45min",952485.32,911248.7,684922.6,975575.7,929394.94,1196277,1026186.94
"1139/618.5452mz/8.46min",1098499.4,1201588.4,705774.75,941139.56,995410.4,1238543.2,1204777.8
"1140/441.3727mz/8.46min",2962910.5,2855922,2296192.8,2993093,2932728,4003462.2,3177929.2
"1142/484.4147mz/8.47min",481421.24,602074.5,509583.6,453258.88,435640.56,519354.72,450710.4
"1143/490.3889mz/8.47min",614723.67,32434.025,752116.4,990870.8,477330.94,1099482.4,200545.73
"1144/925.2695mz/8.49min",1285549.5,1317066.6,1404741.8,39397.598,1443003.1,1180464.6,1254032.4
"1147/475.3975mz/8.43min",121242.025,88939.55,153544.5,573593.8,52090.094,220372.44,74924.805
"1148/572.5033mz/8.48min",568605.1,608127.7,279939.34,529082.5,499914.66,637409.8,643711.2
"1149/924.2685mz/8.49min",1493304.35,1522479.2,1640885.1,66162.64,1650375.5,1346846.8,1464129.5
"1150/590.5139mz/8.48min",2251508.5,2478587.2,1512571.9,2164543.2,2043306.1,2338473.8,2598657
"1151/630.5065mz/8.48min",968143.575,1074821.4,704780.6,950642.06,1171312.6,960187.75,976099.4
"1153/540.4984mz/8.49min",141798.35,337754.94,149169.23,111944.17,164615.77,112279.82,134427.47
"1154/506.42mz/8.49min",171998.625,232176.19,155811.3,156482.17,187515.08,151141.23,231308.14
"1155/493.4078mz/8.49min",2663820.3,2506251.5,2106193.2,2773839.8,2553800.8,3943184.8,3006507.8
"1156/492.4045mz/8.5min",8290154.25,8262132.5,6536240,8318176,8230646,12004034,9254803
"1157/425.3783mz/8.5min",624117.075,738976.5,381345.12,513181,568855.9,679378.25,761139.8
"1160/459.4023mz/8.51min",490216.53,439574.12,354962.12,540858.94,437133.25,611233.3,1172308
"1162/626.4751mz/8.51min",365162.45,359442.12,275896.8,307181.84,370882.78,452349.25,392036.22
"1163/544.4337mz/8.51min",339674.7,382908.06,225630.94,332826.97,336429.34,345036.78,342920.06
"1166/522.4514mz/8.51min",1403333.05,1492624.9,816821.56,1314041.2,1152448.1,1635544.6,1552880.5
"1167/604.4934mz/8.51min",896559.5,970389.75,578187.2,828906.4,819768.6,1079107.5,964212.6
"1168/523.4547mz/8.51min",482594.84,514965.12,283841.03,450224.56,389597.88,557135.2,531041.44
"1170/458.399mz/8.51min",3309446.65,3140011.5,2410780,3400642.8,3218250.5,4501279,3556005.8
"1171/184.9854mz/8.55min",188918.885,113157.83,208752.8,229383.8,169084.97,93209.85,235752.19
"1173/766.6911mz/8.52min",266479.92,88826.64,444133.2,88826.64,88826.64,467450.8,528993.8
"1174/740.6758mz/8.53min",146301.828,48767.276,243836.38,48767.276,48767.276,1524549.8,830273.8
"1178/442.376mz/8.53min",376772.11,364225.88,285054.8,986969.75,353144.5,475988.5,389318.34
"1180/504.4408mz/8.53min",676059.13,887225.3,593352.3,726664.75,613681.75,643037.56,709080.7
"1181/146.9803mz/8.59min",4785326,5117129,4840871.5,13878051,4729780.5,4445804.5,4398378
"1182/650.5348mz/8.53min",606816.64,712894.3,356083.3,501375.53,463501.9,712257.75,829664.2
"1183/456.4406mz/8.54min",288292.25,323112.94,216657.03,330364.6,264114.56,288006.22,288578.28
"1184/548.5035mz/8.54min",305183.14,326349.38,124373.1,284016.9,135346.56,372430.06,365321.16
"1185/441.3727mz/8.55min",1114362.1,1095108.1,847203.44,1280604.9,1028019.2,1349234.6,1133616.1
"1186/475.3777mz/8.51min",171283.795,183962.69,120866.54,117312.625,158604.9,210974.02,201929.62
"1187/497.3598mz/8.55min",409998.905,363739.88,324943.03,418424.03,401573.78,615395.25,503812
"1188/463.3547mz/8.54min",186247.4,325484.75,107045.04,173292.9,199201.9,302475.47,146449.16
"1191/702.2126mz/8.56min",424987.25,434917.56,423016.94,376154.8,416449.97,499146.44,426957.56
"1193/634.54mz/8.56min",564426.135,631856.8,254916,496995.47,463916.16,657687.44,659184.06
"1196/659.5408mz/8.57min",76986.902,87773.664,53984.133,62739.656,193970.27,92286.99,66200.14
"1197/658.5371mz/8.57min",209706.545,205369.11,143749.1,177572.25,514520.8,214043.98,496536.34
"1199/590.5139mz/8.53min",792261.58,485111.16,954632.1,1848810.9,1736331.1,566016.25,629891.06
"1200/460.4147mz/8.58min",77341.74,76097.36,38706.617,78586.12,55634.71,78864.66,85847.484
"1201/440.36mz/8.6min",1641171.55,1473780,1039965.1,2953863.2,1467200.4,2235238.5,1808563.1
"1202/439.3568mz/8.59min",5101544.75,4629135.5,3568411.5,8882173,4439502.5,6904755,5573954
"1203/898.6238mz/8.59min",325046.295,470228.66,315350.53,368128.66,289305,334742.06,298312.94
"1206/470.399mz/8.61min",308036.89,292740.94,121533.31,607204.1,323332.84,457793.5,195083.16
"1208/484.4148mz/8.61min",361721.435,323656.9,255980.31,617452.2,399785.97,525312,300160.1
"1209/456.3834mz/8.61min",6916713,6043915,5357704,14742351,6033047,9998699,7789511
"1210/461.3387mz/8.61min",2862308.65,2396388.8,2163825.8,4560566.5,2549320.5,3684513.2,3175296.8
"1214/457.3867mz/8.61min",2263278.75,1999824,1154068.2,4872091,894728.1,3269405.2,2526733.5
"1216/684.2027mz/8.62min",69257956,73052500,76584670,24604.1,75402100,62623676,65463412
"1219/618.5448mz/8.57min",311527.44,298594.38,398780.12,270633.22,225615.28,324460.5,677342.94
"1221/687.2009mz/8.62min",15293569.5,16129919,17014022,2793533.2,16706582,13967666,14457220
"1223/689.1981mz/8.63min",2160828.4,2285731,2429101.2,392938.58,2370508.5,1964692.9,2035925.8
"1224/690.1972mz/8.63min",666423.3,693063.1,738143.4,120346.82,704394.94,601734.1,639783.5
"1225/658.5372mz/8.61min",251406.055,281526.7,179957.23,283513.78,224663.89,278148.22,205872.58
"1227/548.5034mz/8.62min",199605.585,228159.64,49259.848,171051.53,92879.3,237865.42,255964.56
"1229/650.5348mz/8.61min",116499.41,130168.34,83438.22,203108.27,88554.28,102830.48,245174.98
"1233/712.216mz/8.65min",639855.725,602666.7,931456.75,102628.744,941564,677044.75,513143.72
"1234/710.2181mz/8.65min",1793142.25,1902545,2118259.8,316151.42,2114326,1580757.1,1683739.5
"1236/423.3621mz/8.65min",318407.84,273026.3,189524.84,585231.9,288525.88,363412.66,348289.8
"1237/458.3994mz/8.65min",593682.5,533003.6,271746.28,839060.44,390784.16,654361.4,668090.25
"1238/146.9803mz/8.66min",11361308.5,12956450,12834623,5238801,14124083,9887994,9877835
"1240/441.3728mz/8.66min",394123.5,345154.12,198652.36,701892.44,292893.9,443092.88,461640.03
"1241/442.376mz/8.66min",132570.085,115724.42,40170.227,231274.86,102227.61,149415.75,150056.16
"1242/850.25mz/8.66min",411004.27,406490.88,454431.3,74870.668,415517.66,374353.34,462022.12
"1243/410.399mz/8.66min",377801,415172.94,279227.16,657681,338338.2,340971.7,414630.3
"1244/144.9822mz/8.66min",28687870,28957694,28418046,30714658,31747018,21837998,21909712
"1245/463.3547mz/8.66min",336071.295,318584.56,144902.22,411039.97,240398.17,353558.03,500723.75
"1256/131.5335mz/8.69min",337769.965,59732.51,335845.03,339694.9,49408.02,343488.3,432763.7
"1257/575.4278mz/8.68min",1332717.8,1145237.5,963602.94,2230244.5,1152243.4,1520304.9,1513192.2
"1258/535.4352mz/8.68min",131623.425,95713.19,105290.04,282116.28,117472.12,160542.28,145774.73
"1259/553.4458mz/8.68min",335131.875,267955.03,254836.2,703532.9,296173.5,384420.44,374090.25
"1262/461.3388mz/8.69min",752086.095,627829.44,458203.44,1272191.2,604259.94,1016985.1,876342.75
"1263/570.4723mz/8.69min",514745.14,448509.56,398873.28,977654.6,455157.72,574332.56,595944.25
"1265/462.342mz/8.61min",588891.82,580138.5,524304,1875798.5,582959.2,1185295.9,594824.44
"1266/501.2786mz/8.61min",214683.075,230546.7,148199.38,267858.44,198819.45,385532.75,165360.47
"1267/439.3568mz/8.69min",1190861.4,948397.75,941406.3,2261804.5,1082243.2,1668788.6,1299479.6
"1268/421.3463mz/8.6min",211916.1,152518.4,138438.53,682311.2,271313.8,464605.1,65649.055
"1269/440.3601mz/8.65min",486656.39,321094.9,312463.78,1514669.1,353280.53,827188.4,620032.25
"1270/456.3834mz/8.7min",2179938.05,1739140.1,1510824.6,3631810.5,1866698.1,3117541,2493178
"1272/425.3777mz/8.7min",563887.5,556802.3,430001.94,819701.2,456442.06,570972.7,613754.25
"1273/139.9879mz/8.72min",575275.13,614313.06,537466.7,613083.56,299548.25,360094.06,699472.06
"1275/112.0179mz/8.7min",605285.17,586359.44,624210.9,707870.25,562837.75,546249.6,678281.8
"1277/111.0201mz/8.71min",1654180.65,1628678.4,1661419.1,1792584,1709191.1,1330780,1646942.2
"1279/465.3702mz/8.72min",327953.965,353757.53,159288.14,389564.84,189533.08,302150.4,426752.3
"1281/461.418mz/8.72min",1273691.1,1223257.2,755735.9,1412568.4,881427.94,1324125,1577815.9
"1282/366.3001mz/8.72min",70646.6675,69340.875,52076.996,78970.68,54981.594,71952.46,75714.23
"1283/460.4147mz/8.72min",3896144.75,3720438,2298081,4268172,2702378.8,4071851.5,4782069
"1288/184.9855mz/8.72min",2756297.35,3521431.5,2679705.2,2832889.5,3117990,2187744.2,2280665.5
"1290/590.5138mz/8.73min",285444.73,269441.8,242138.89,387264.3,262827.75,358539.47,301447.66
"1292/650.535mz/8.74min",172540.855,158505.73,101474.06,186575.98,137314.83,219187.77,225804.2
"1294/632.5246mz/8.82min",268591.16,239415.44,139756.84,297766.88,187215.36,365173.5,320859.5
"1295/654.5064mz/8.82min",465437.77,438595.1,238226.5,492280.44,322681.3,519419.25,580875.4
"1296/366.3729mz/8.76min",776029.3,753597.6,549530.75,1054200.5,607815.9,798461,923246.25
"1297/980.2776mz/8.77min",5940046.2,12496813,1980015.4,1980015.4,18743716,9900077,1980015.4
"1298/981.2783mz/8.77min",5632974,11808890,1877658,1877658,12544334,9388290,1877658
"1299/982.2768mz/8.77min",5256408.6,10845407,1752136.2,1752136.2,16399536,8760681,1752136.2
"1300/983.2764mz/8.77min",3154027.5,6589329,1051342.5,1051342.5,9902330,5256712.5,1051342.5
"1303/1128.3157mz/8.73min",308592.036,2084271.8,514320.06,102864.012,102864.012,535057.8,102864.012
