"","filter","2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML","2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML","2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML","2024_POS_Anid-p2_1_Run179.mzML","2024_POS_Anid-p2_1_Run220.mzML","2024_POS_Anid-p2_1_Run241.mzML"
"3908/178.05mz/5.4min",50396.2475,6004.8458,6004.8458,272204.84,30024.229,70768.266,93369.56
"3909/284.0632mz/5.4min",44058.922,5727.2594,5727.2594,591801.5,28636.297,59481.547,84083.1
"3910/339.1229mz/5.4min",6008.06985,1084.3256,1084.3256,227554.94,5421.628,11293.199,6594.5117
"3913/850.4244mz/5.4min",424288.16,49226.524,49226.524,3491125.8,246132.62,718210.75,602443.7
"3916/745.5517mz/5.4min",313053,376513.78,304816.25,262242.47,321289.75,584866.5,248289.11
"3917/426.2178mz/5.41min",701484.175,36539.5,46563.85,2469767.8,491002.6,1146591.5,911965.75
"3918/492.2745mz/5.4min",18851.0742,6283.6914,6283.6914,461709.12,6283.6914,31418.457,44603.285
"3921/201.0701mz/5.37min",66523.163,87241.24,30860.166,572179.25,15457.171,361344.2,45805.086
"3922/357.1525mz/5.4min",18439775,1894269.6,1334813.9,63795796,14000200,28744954,22879350
"3925/227.0704mz/5.4min",66159.535,6669.316,6669.316,643742.8,33346.58,111753.266,98972.49
"3932/538.2349mz/5.44min",45793.398,2186.1512,2186.1512,10930.756,1189268.4,80656.04,355765.5
"3933/523.2214mz/5.36min",8652.3317,710.23188,710.23188,3551.1594,312933.5,13753.504,397132.44
"3934/446.1936mz/5.42min",3342097.15,464293.7,304543.56,2921737.8,3762456.5,6884751,4617742
"3935/885.3713mz/5.41min",121094.3435,9754.8774,9754.8774,48774.387,193414.3,440825.6,319943.28
"3936/742.5089mz/5.41min",67107.5985,9112.086,1822.4172,61241.637,490466.3,72973.56,685818.25
"3937/522.2703mz/5.42min",195754.79,420066.03,247527.48,156257.1,235252.48,135036.12,40260.484
"3938/741.5038mz/5.41min",387249.75,6873.7197,1374.74394,193431,1164550.5,581068.5,1336173
"3940/869.3975mz/5.42min",4822312.25,181530.8,97555.336,5122269,4522355.5,9714704,7077895
"3942/539.2381mz/5.45min",9654.9041,625.11044,625.11044,16184.256,350345.62,3125.5522,17443.465
"3944/235.1328mz/5.43min",737500.68,245833.56,245833.56,245833.56,1302345.8,1973610.4,1229167.8
"3945/253.1434mz/5.43min",8413044,2804348,2804348,2804348,14222182,22902510,14021740
"3946/377.1229mz/5.43min",79956.1485,12391.9954,12391.9954,61959.977,97952.32,341012.1,207659.11
"3948/523.2918mz/5.43min",512300.95,822928.25,736527.6,117153.516,580700.4,443901.5,438567.97
"3949/462.1673mz/5.42min",136881.4065,17413.334,10317.497,42721.203,231041.61,466652.4,339038.06
"3950/1179.7291mz/5.42min",18031.588,2438.7398,2438.7398,247811.08,12193.699,23869.477,45775.375
"3951/319.3038mz/5.44min",221446.16,237102.22,205790.1,85721.15,1017096.7,133696.17,1270405.1
"3952/727.4787mz/5.45min",18607.348,18607.348,18607.348,18607.348,296033.06,18607.348,93036.74
"3953/432.1679mz/5.45min",6272.2158,2090.7386,2090.7386,2090.7386,137051.34,10453.693,44308.36
"3954/318.3002mz/5.43min",2398961.7,1386995.8,1694422.6,1470759.9,6687070,3103500.8,7194545
"3955/548.2251mz/5.45min",40529.988,13509.996,13509.996,13509.996,67549.98,564837.9,69734.23
"3956/971.4292mz/5.44min",17847.474,5949.158,5949.158,5949.158,29745.79,408109.6,38576.543
"3958/410.1859mz/5.45min",389556.405,1284.941,6424.705,249605.06,3986737.8,529507.75,1922153.4
"3959/286.0709mz/5.45min",14106.982,70534.91,174374.06,14106.982,14106.982,14106.982,14106.982
"3962/492.2622mz/5.44min",233284.695,1909.9148,9549.574,276114,570995.2,190455.39,343133.4
"3963/861.395mz/5.42min",24262.2195,2112.3472,2112.3472,535202.2,10561.736,47564.91,37962.703
"3966/458.1809mz/5.46min",301613.11,93631.32,39462.215,37354.63,509594.9,3786750.8,566475.75
"3967/358.1436mz/5.45min",54157.924,270789.62,474276.7,54157.924,54157.924,54157.924,54157.924
"3968/376.1542mz/5.45min",31788.172,158940.86,263434.9,31788.172,31788.172,31788.172,31788.172
"3969/457.3423mz/5.44min",16339.701,293366.72,453618.25,2158.0291,21579.828,11099.574,10790.1455
"3970/266.1175mz/5.45min",73070.74,365353.7,568228.1,73070.74,73070.74,73070.74,73070.74
"3971/526.2432mz/5.46min",377096.78,150696.81,46170.71,45990.473,830484,4193927.5,603496.75
"3972/265.2638mz/5.45min",2005593.7,3058182.2,3653176.5,524654.9,2217020,1095012.8,1794167.4
"3973/614.2018mz/5.45min",15281.6645,746.9712,746.9712,588750.06,3734.856,30983.77,26828.473
"3975/414.1909mz/5.45min",17022.996,2296.157,2296.157,22565.207,11480.785,285754.6,32073.303
"3976/530.2647mz/5.46min",30831.3194,3796.8228,759.36456,759.36456,61226.957,419083.06,57865.816
"3977/780.5199mz/5.44min",331042.435,172020.19,1440198.9,229872.92,335744.47,326340.4,464734.9
"3978/482.2533mz/5.46min",42223.1055,6730.0094,6730.0094,50796.164,33650.047,315755.7,66837.72
"3979/400.1752mz/5.46min",73987.451,14268.833,18677.898,369814.3,56676.668,490211.84,91298.234
"3980/814.5644mz/5.47min",228935.865,34679.23,4306.1733,148855.73,309016,878820.3,629492.94
"3981/381.144mz/5.41min",89838.87,42602.65,47356.68,528278.94,38112.44,300306.06,132321.06
"3982/429.2272mz/5.44min",21542.719,3976.7532,3976.7532,449066.78,19883.766,23201.672,29672.648
"3983/457.2217mz/5.41min",13308.86975,1565.63614,11353.802,270535.5,15263.9375,7828.1807,76091.33
"3985/277.1434mz/5.47min",199726.818,66575.606,66575.606,66575.606,332878.03,722675.8,465061.25
"3987/295.154mz/5.47min",137102.67,45700.89,45700.89,45700.89,228504.45,509081.5,317709.75
"3988/428.1703mz/5.46min",117046.6215,10350.4586,10350.4586,404752.97,51752.293,410266.34,182340.95
"3989/494.2744mz/5.47min",211956.43,29250.666,29250.666,277659.53,406420.25,146253.33,457001.78
"3990/370.1283mz/5.43min",302082.815,26554.44,10392.065,1760800,297040.53,746828.3,307125.1
"3992/568.3701mz/5.46min",111812.328,186353.88,223352.95,381546.53,37270.776,37270.776,37270.776
"3995/456.2015mz/5.47min",104305.47,18000.212,18000.212,491257.53,90001.06,144508.17,118609.88
"3996/608.2751mz/5.47min",9408.507,9408.507,9408.507,9408.507,257158.36,9408.507,47042.535
"3997/266.2672mz/5.46min",164224.89,537945.1,631320.7,51166.793,117822.77,151258.39,177191.39
"3998/393.3148mz/5.45min",42027.578,374156.75,1175621.2,1155.775,19927.312,5778.875,64127.844
"4002/423.2279mz/5.48min",2574.0018,858.0006,858.0006,494375.62,858.0006,4290.003,16067.325
"4003/493.2331mz/5.47min",93528.9885,12110.928,2422.1856,556055.56,35381.227,261970.58,151676.75
"4004/758.5376mz/5.42min",12224624,4603798.5,12716094,20385930,8622570,11733154,15258821
"4007/352.1177mz/5.47min",35316.2125,3157.5998,3157.5998,434818.62,15787.999,75571.58,54844.426
"4009/493.2797mz/5.46min",38079.5838,90013.34,126780.94,63465.973,12693.1946,12693.1946,12693.1946
"4012/510.3073mz/5.48min",30959.0705,366641.56,530924.5,52322.15,1826.5282,9132.641,9595.991
"4013/379.7726mz/5.44min",464984.425,227399.9,1288458.1,587703.1,191382.31,342265.75,1536610.5
"4014/468.2373mz/5.48min",122415.833,10773.5532,10773.5532,236984.48,190963.9,239345.02,53867.766
"4017/415.2113mz/5.48min",2744248.6,25921.092,94322.96,7094459,2156217.2,3404068,3332280
"4019/757.5252mz/5.48min",2658343.35,868906.5,1228911.8,4397526.5,2049041.9,3800303,3267644.8
"4021/424.3208mz/5.48min",147563.4,248019.66,259455.6,90427.06,133981.22,53209.723,161145.58
"4022/756.522mz/5.48min",6200482.25,2827554.8,3319797.2,10252062,4779688,11022348,7621276.5
"4023/417.217mz/5.48min",92931.235,14681.9,14681.9,263535.72,73409.5,125067.26,112452.97
"4025/829.4149mz/5.48min",73698.5125,9829.689,9829.689,346434.06,49148.445,98248.58,105072.8
"4026/846.4411mz/5.48min",74877.5975,9678.85,9678.85,414389.94,48394.25,101360.945,111271.33
"4028/492.3084mz/5.52min",79190.665,48152.26,58663.49,99717.84,148678.44,53333.316,156153.7
"4029/383.3267mz/5.49min",900568.67,2203667.2,1957839.4,332599.34,926062.4,505409.94,875074.94
"4031/479.2332mz/5.52min",45531.564,3489.6656,3489.6656,73614.8,315475.84,17448.328,215190.5
"4033/428.2146mz/5.51min",127732.7475,23306.989,23306.989,1182853.5,116534.945,138930.55,203159.84
"4035/459.2375mz/5.5min",150410.583,34433.37,92068.06,1454909.9,104037.336,223701.88,196783.83
"4036/194.0447mz/5.5min",25634.886,2501.8844,2501.8844,296006.3,12509.422,55172.766,38760.35
"4037/420.1804mz/5.5min",63773.52,7838.342,7838.342,535005,39191.71,110179.82,88355.33
"4038/438.1911mz/5.5min",69511.82,11751.166,11751.166,591191.94,58755.83,144191.6,80267.81
"4040/575.2974mz/5.5min",187343.52,441833.88,342356.38,234666.23,140020.81,110751.79,82564.41
"4041/219.1743mz/5.51min",72517.9535,9050.6414,9050.6414,461333.4,225461.72,99782.7,45253.207
"4047/427.2112mz/5.51min",718325.525,18500.94,47917.74,4387111.5,587574.25,916522.9,849076.8
"4048/278.2114mz/5.51min",39547.9925,3643.745,3643.745,329868.34,130478.44,60877.26,18218.725
"4051/441.2267mz/5.51min",3252.1526,3252.1526,3252.1526,249404.7,3252.1526,16260.763,3252.1526
"4052/622.3231mz/5.51min",190332.82,231659.5,205227.92,1153854.5,111885.48,136827.3,175437.72
"4053/302.0481mz/5.52min",317367.31,338900.66,172737.75,831337.4,154779.83,313967,320767.62
"4054/472.3385mz/5.52min",2695.1454,4491.909,20413.158,722779.25,898.3818,898.3818,898.3818
"4055/507.2273mz/5.53min",12799.8408,4266.6136,4266.6136,4266.6136,106502.94,21333.068,93355.46
"4056/348.2532mz/5.52min",78144.1885,96197.83,334668.4,51138.074,96461.734,4424.287,60090.547
"4057/379.7727mz/5.48min",308179.22,126894.92,305515.47,1093778.1,191382.31,1054306.2,310842.97
"4058/667.3016mz/5.52min",6018.378,2006.126,2006.126,303206.7,2006.126,13960.945,10030.63
"4060/439.3319mz/5.54min",460142.07,141147.77,195166.56,726838,599516.94,320767.2,688550
"4062/875.4116mz/5.53min",35568.038,35568.038,35568.038,177840.19,35568.038,35568.038,35568.038
"4063/385.1474mz/5.53min",190957.145,18276.025,43107.85,1541617,114389.69,322259.53,267524.6
"4064/522.2384mz/5.54min",198565.935,28264.284,28264.284,255810.45,1250392.8,141321.42,604934.75
"4065/384.144mz/5.53min",881489.02,138862.19,215990.17,6938708,549034.44,1510833.4,1213943.6
"4069/556.2302mz/5.54min",47826.2915,35372.773,21135.53,16189.253,60279.81,450692.78,90729.63
"4072/452.2066mz/5.53min",57609.768,964.1667,4820.8335,540755.44,29226.076,110408.29,85993.46
"4073/612.3957mz/5.53min",76003.062,126671.77,163880.98,659699.5,25334.354,25334.354,25334.354
"4075/523.2427mz/5.54min",65362.9225,8021.843,8021.843,90616.63,435129.06,40109.215,172499.2
"4076/467.2325mz/5.54min",52826.162,4223.7188,4223.7188,84533.73,599562.5,21118.594,318102.47
"4078/466.1858mz/5.54min",759678.48,463952.34,385951.28,850294.4,669062.56,5939398.5,1192624
"4079/534.2485mz/5.54min",425166.47,276844.8,244175.36,487309.06,363023.88,3544464.8,675613.06
"4082/448.1752mz/5.54min",44251.1545,19302.799,3469.4414,52677.832,35824.477,442066.53,70207.63
"4083/673.3341mz/5.54min",638892.44,320532.6,271658,722355.94,649831.94,627952.94,960591.06
"4084/485.3583mz/5.54min",1323015.65,3917460.5,3019585.5,52720.023,1634875.6,668184.94,1011155.7
"4085/772.5529mz/5.56min",258894.03,155959.17,254623.31,236846.16,263164.75,448174,350487.84
"4086/387.193mz/5.55min",429081.845,616901.6,615500.9,280422.88,430937.66,325090.84,427226.03
"4088/406.2011mz/5.55min",537349.25,83144.56,83144.56,7578362.5,415722.8,977727.94,658975.7
"4089/442.1858mz/5.55min",43856.1125,3197.9122,3197.9122,855724.94,15989.561,136123.4,71722.664
"4091/593.333mz/5.56min",37161.7125,220555.22,189745.56,38039.14,35302.723,36284.285,19217.312
"4093/490.2486mz/5.56min",542776.675,82747.85,82747.85,671814.1,2175306.2,413739.25,1180941.9
"4094/525.2368mz/5.56min",27709.8495,3814.657,3814.657,36346.414,187320.16,19073.285,139772.14
"4095/594.3856mz/5.56min",73387.164,122311.94,192968.61,421458.78,24462.388,24462.388,24462.388
"4097/582.3858mz/5.62min",1683014.915,3175569,5291644,9411507,147146.89,156250.89,190460.83
"4098/438.1804mz/5.57min",21256.7952,7085.5984,7085.5984,35427.992,206594.52,7085.5984,105872.66
"4101/423.2272mz/5.51min",4241.98884,1413.99628,1413.99628,297704.34,1413.99628,7069.9814,16067.325
"4103/312.2896mz/5.57min",1232398.2,291878.03,502490,840931.5,2131225.5,1623864.9,2796775.2
"4104/459.3103mz/5.57min",139976.675,447911.28,691487.4,100508.66,83048.94,53725.324,179444.69
"4105/422.1961mz/5.58min",1665297.5,75684.45,80104.52,19660136,1081497.2,3603896.5,2249097.8
"4107/480.2376mz/5.56min",205838.825,4773.1772,954.63544,146770.95,327687.3,1079086.8,264906.7
"4108/234.0759mz/5.57min",37100.7702,12366.9234,12366.9234,12366.9234,72630.195,372949.78,61834.617
"4109/301.1646mz/5.57min",391483.1,203833.72,151370.44,240105.64,542860.56,633591.44,1120719.4
"4110/319.1946mz/5.57min",264012.395,63454.78,102756.87,179445.69,348579.1,408219.22,720148.1
"4112/423.1994mz/5.57min",297725.165,39857.734,39857.734,5405847.5,199288.67,500657.97,396161.66
"4116/412.1752mz/5.57min",1091254.7,285151.03,70420.08,456857.2,2080758.5,9498643,1725652.2
"4117/277.2162mz/5.57min",1085515.65,705573.06,1085261.8,1994620.6,1085769.5,562186.8,2176132.2
"4118/113.0596mz/5.57min",503878.64,387171.53,263139.8,420443.72,587313.56,671118.1,1155720
"4120/335.2193mz/5.57min",549262.905,425822.53,700654.75,441397.75,657128.06,229216.19,1052607.1
"4121/318.191mz/5.57min",1780442.4,858516.06,778936.5,1221668,2339216.8,2671973.2,4674409.5
"4122/354.1334mz/5.54min",10484.29095,688.77618,688.77618,1198854,3443.8809,99106.39,17524.701
"4123/323.1465mz/5.57min",221633.095,132291.25,91333.01,115514.36,371561.53,310974.94,586925.5
"4124/295.2267mz/5.57min",1270888.25,681883.06,1181446,1599746.6,1360330.5,693612.4,2319627.2
"4127/502.2199mz/5.57min",35923.1202,11974.3734,11974.3734,11974.3734,97183.51,390694.66,59871.867
"4129/537.2378mz/5.57min",70325.326,1684.5404,1684.5404,8422.702,391831.47,132227.95,179923.05
"4131/367.2953mz/5.57min",590589.11,739382.8,444846.62,132068.08,736331.6,305441.66,762937.9
"4132/816.5438mz/5.58min",228634.61,58108.348,63955.88,275112.2,221107.84,236161.38,292633.16
"4133/756.408mz/5.58min",7787.576,907.1916,907.1916,182985.17,11039.194,4535.958,59559.293
"4139/414.1814mz/5.57min",27655.284,9218.428,9218.428,9218.428,69253.125,363135.94,46092.14
"4143/241.2638mz/5.57min",40066.932,326828.8,480515.56,13355.644,66778.22,13355.644,13355.644
"4145/286.274mz/5.57min",28331.258,5216.2524,5216.2524,26081.262,526630.4,30581.254,411853.38
"4146/439.1649mz/5.59min",106472.88,12326.986,12326.986,151310.83,905967.9,61634.93,709018.6
"4147/412.3292mz/5.57min",104752.91,162677.88,99996.8,90443.914,104464.99,119853.12,105040.83
"4150/492.3083mz/5.58min",357771.28,73280.35,390822.03,426772.3,324720.53,285931.38,589247.1
"4155/411.3253mz/5.59min",497832.08,580816.9,483842.44,317962.9,411945.22,511821.72,776226.7
"4157/429.336mz/5.58min",192180.785,13455.727,16918.008,187564.47,225176.73,196797.1,257402.5
"4158/614.2018mz/5.6min",114580.459,3426.7516,3426.7516,2046681.4,17133.758,320429.8,212027.16
"4159/598.2069mz/5.59min",169713.275,27877.76,27877.76,1948138.6,139388.8,283665.94,200037.75
"4160/265.2638mz/5.57min",360691.385,393931.3,396258.53,394711.03,310449.1,74010.734,327451.47
"4161/599.2103mz/5.59min",54503.996,9080.3836,9080.3836,709338.5,45401.918,98639.09,63606.074
"4162/666.2699mz/5.59min",18265.7995,3094.328,3094.328,439839.3,15471.64,49543.28,21059.959
"4163/920.5905mz/5.6min",807588.97,62056.45,74336.84,450095.44,1165082.5,2249799,2312887.5
"4165/504.2276mz/5.6min",13423.8385,1574.3854,1574.3854,7871.927,415045,18975.75,115144.516
"4166/371.1681mz/5.6min",275103.2,146500.86,87177.08,382264.62,167941.78,1646848.2,597971.7
"4167/439.2307mz/5.6min",158758.105,95891.53,57348.016,219947.2,97569.01,1166190.9,412851.5
"4170/830.5593mz/5.63min",107883.435,31933.3,21140.096,568426.4,97163.32,118603.55,144385.42
"4172/438.2273mz/5.6min",681649.36,328422.03,235549.39,971393.44,391905.28,4103185.2,1501765
"4173/543.3889mz/5.6min",76170.555,115542.336,175114.64,73589.67,61104.65,78751.44,62965.938
"4174/370.1647mz/5.6min",1334693.92,643493.8,390626.66,1913904.4,755483.44,7220019.5,2687962
"4176/431.2787mz/5.56min",1005.6158,1005.6158,1005.6158,170580.06,1005.6158,1005.6158,5028.079
"4177/302.3053mz/5.61min",243327.415,346104.97,285918.44,152116.55,173170.1,261523.47,225131.36
"4179/536.2865mz/5.61min",2939901,3833007,3132836.2,2095498.8,3967850.2,2746965.8,2525625.8
"4180/537.2895mz/5.61min",931163.63,1219425.6,991564.7,571939.9,1265912.5,870762.56,805988.44
"4181/251.2005mz/5.61min",351701.83,408654.56,679540.25,395562.88,217791.78,269340.94,307840.78
"4182/233.19mz/5.61min",774709.55,1004859.75,1479842,861392.7,519281.66,626770.44,688026.4
"4183/456.2015mz/5.62min",61124.28,10142.178,10142.178,512240.97,50710.89,76410.74,71537.67
"4184/682.264mz/5.62min",24348.8718,8116.2906,8116.2906,731323.7,8116.2906,106622.984,40581.453
"4186/599.412mz/5.62min",185888.273,353220.56,748848.44,1197106.1,6824.102,4385.284,18555.986
"4188/454.3505mz/5.65min",352813.48,523829.22,828756.94,484866.16,165772.22,116497.11,220760.8
"4190/600.4155mz/5.63min",65786.433,109644.055,235405.2,355088.44,21928.811,21928.811,21928.811
"4193/604.3679mz/5.63min",816820.368,1863609.5,1757515.5,1583857.4,49783.336,40474.945,49216.56
"4196/432.2378mz/5.63min",1203009.95,1212878.4,1350155,760434.94,1193141.5,1257590.1,1141322.2
"4197/416.2147mz/5.64min",250473.06,298293.72,283193.3,183858.48,251842.4,249103.72,240548.3
"4198/415.2113mz/5.64min",1060168.55,1129901.4,1100095.5,896755.2,1062004.6,1058332.5,964860.2
"4199/449.2068mz/5.63min",76876.8005,12268.6312,12268.6312,371948.84,61343.156,181220.17,92410.445
"4203/520.2227mz/5.64min",120796.615,14997.378,14997.378,166606.34,777358.56,74986.89,264953.25
"4204/279.2318mz/5.65min",1817743.94,6047398.5,3919359.2,3114705.5,187430.16,520782.38,310456.9
"4205/337.2352mz/5.64min",102194.985,891355.6,395808.53,143709.77,45879.832,60680.2,37847.96
"4207/261.2212mz/5.64min",152542.7725,528515.3,342345.1,273551.6,4169.7812,31533.945,7562.881
"4209/297.2424mz/5.65min",1315166.8,3964959,2914325.2,2248198.2,144087.84,382135.4,233242.06
"4210/280.2352mz/5.65min",333074.985,1156759,707924.25,574045.6,25909.697,92104.37,48574.08
"4211/298.2458mz/5.65min",238711.5715,750505.44,544492.06,418375.12,8235.669,59048.023,24869.816
"4213/453.3474mz/5.65min",1180342.07,2147772.5,3405245.8,1552216.2,621072.8,405740.84,808467.94
"4214/658.4245mz/5.66min",490119.02,92964.38,44958.74,784799.9,595660.94,384577.1,2810215.2
"4215/390.1101mz/5.65min",12639.75,17706.562,7572.938,874983.06,719.18984,486320.75,3595.9492
"4216/506.2434mz/5.66min",302106.26,56268.26,56268.26,322871.22,1373969.5,281341.3,661981.4
"4217/244.2271mz/5.65min",112922.068,109882.1,189752.89,614542.56,98300.47,115248.3,110595.836
"4219/477.2805mz/5.66min",54766.286,3760.9472,3760.9472,18804.736,90727.836,95549.46,158292.97
"4221/434.2899mz/5.66min",172491.475,642326.56,358816.5,11477.3234,57386.617,108054.57,236928.38
"4224/423.1549mz/5.66min",108118.74,16258.846,16258.846,280255.03,81294.23,253141.1,134943.25
"4225/476.2772mz/5.68min",267731.205,92790.234,45029.504,136070.88,399391.53,416249.84,673555.5
"4226/468.2375mz/5.66min",22220.2285,923.0664,923.0664,341002.97,4615.332,72159.305,39825.125
"4227/417.3111mz/5.67min",298559.98,365756.84,183151.5,36630.3,231642.84,365477.12,511464.12
"4228/230.0957mz/5.66min",66085.5505,7432.33,1486.466,152446.22,68849.734,63321.367,648777.3
"4229/311.7054mz/5.66min",60149.763,9180.84,1836.168,149866.78,42825.746,77473.78,816118.6
"4230/375.3044mz/5.64min",28217.7805,45519.31,25683.512,17789.176,15825.225,30752.049,282884.44
"4232/400.1753mz/5.66min",75216.2825,8423.852,8423.852,436018.84,42119.26,203952.25,108313.305
"4236/548.2865mz/5.67min",2014.06872,80018.23,137295.25,3356.7812,671.35624,671.35624,671.35624
"4239/307.2478mz/5.68min",374554.75,373982.16,390272.94,338308.84,377861.38,375127.34,365372.25
"4240/381.3111mz/5.68min",4699399.35,7952145,7242011.5,556131.56,5740737.5,2760864,3658061.2
"4241/401.1337mz/5.67min",5236.908,5236.908,5236.908,346243.03,5236.908,26184.54,5236.908
"4244/507.2273mz/5.68min",422777.48,79833.312,79833.312,446388.4,1405727,399166.56,1036794.9
"4245/382.3145mz/5.68min",1096974.1,1889953.1,1700123.6,95834.79,1352030.5,463049.6,841917.7
"4246/489.2171mz/5.68min",181417.34,29456.86,29456.86,215550.38,525983.4,147284.3,422605
"4249/439.165mz/5.67min",48592.844,4195.6536,4195.6536,76207.42,154292.83,20978.268,93110.55
"4250/304.2998mz/5.69min",1424813.5,1887233.2,3038951.8,2311579,757523.3,926987.7,962393.8
"4258/426.3368mz/5.7min",682322.025,2193067,2500500.8,143437.34,722588.8,426573.53,642055.25
"4263/518.3239mz/5.71min",1023736.8,96347.125,229175.03,637146.4,1410327.2,1478010,2607727
"4264/520.3296mz/5.75min",40060.7355,4647.7168,4647.7168,23238.584,56882.887,100899.38,128913.414
"4266/468.308mz/5.71min",390420.39,88359.8,355159.9,273246.7,425680.88,461888.66,664310.44
"4267/523.2224mz/5.71min",215646.14,29466.706,29466.706,283958.75,1674524.1,147333.53,1284794.8
"4270/470.2171mz/5.71min",50336.683,8533.1132,8533.1132,367313.75,42665.566,95383.26,58007.8
"4271/614.2018mz/5.68min",72732.33,8694.407,8694.407,2190295.8,43472.035,170154.03,101992.625
"4272/427.3396mz/5.7min",159314.41,664852.8,720642.25,16106.706,190791.33,103071.26,127837.49
"4273/387.2853mz/5.72min",60497.844,100829.74,151304.7,550793.06,20165.948,20165.948,20165.948
"4274/539.2544mz/5.72min",63899.9455,7575.6172,7575.6172,37878.086,939522.1,89921.805,453253.25
"4275/787.5716mz/5.73min",1133684.825,1628140.6,2146551,462307.88,1040477.75,1226891.9,1003880.6
"4276/549.3182mz/5.72min",429161.595,771460.25,865412.2,449295.97,409027.22,303287,373097.34
"4277/532.2917mz/5.72min",1424258.25,2460667.2,2377042.5,1511776.9,1336739.6,969226.9,1148082.9
"4278/436.2515mz/5.72min",14663.78135,390252.78,328339.28,781.30634,3906.5317,781.30634,25421.031
"4279/786.5681mz/5.73min",2539084.3,3727212.2,4949352.5,1063790.6,2302178.8,2775989.8,2193060.5
"4282/332.3159mz/5.72min",264731.365,40351.703,34960.918,185229.39,707234.3,344233.34,848392.94
"4285/295.2267mz/5.71min",152387.095,136315.67,348776.56,218772.98,121491.266,42350.445,168458.52
"4286/530.2647mz/5.73min",50412.99,16804.33,16804.33,16804.33,87030.4,483622.22,84021.65
"4287/277.2162mz/5.73min",121587.11,276838.3,195125.5,196472.34,16792.725,3358.545,48048.72
"4289/506.3241mz/5.74min",158652.695,45567.523,214569.03,185142.73,132162.66,131716.19,234382.23
"4292/636.3384mz/5.8min",72323.6445,217622.47,87943.625,507897.28,56703.664,17275.621,29868.582
"4294/279.2794mz/5.74min",2781366.3,4695825.5,5041943.5,1422497.6,3248381.8,1819394.5,2314350.8
"4297/452.2771mz/5.74min",57483.5575,102977.8,263516.38,41125.445,9761.291,73841.67,39998.133
"4298/211.0964mz/5.74min",76427.995,11744.496,11744.496,735719.94,58722.48,98018.94,94133.51
"4301/958.5208mz/5.75min",450806.32,52375.016,52375.016,3979255.8,261875.08,1202629.4,639737.56
"4302/278.2478mz/5.79min",364632.965,165416.2,976993.8,505032.62,28224.94,224233.31,723043.5
"4307/608.3223mz/5.75min",9897.423,3299.141,3299.141,470938.03,3299.141,16495.705,21643.955
"4308/543.3889mz/5.75min",500847.53,652414.6,872484.06,414196.6,366235.9,515886.44,485808.62
"4311/476.277mz/5.76min",1089617.85,160989.11,326176.8,487489.8,1691745.9,1726549.5,2925458.8
"4312/424.3208mz/5.75min",873817.4,2673204.2,2201721,337922.12,842911.2,610817.75,904723.6
"4313/397.3423mz/5.76min",532956.84,1296859.6,859069,216126.98,560633.9,275290.56,505279.78
"4314/356.121mz/5.77min",14962.2936,4987.4312,4987.4312,335772.78,4987.4312,49889.402,24937.156
"4315/421.1838mz/5.76min",47292.35,6091.414,6091.414,354836.4,30457.07,130876.58,64127.63
"4318/194.0448mz/5.76min",101329.6025,10031.025,10031.025,1457685.1,50155.125,263108.47,152504.08
"4319/355.1175mz/5.76min",120565.3035,12711.2094,12711.2094,1811558.6,63556.047,310883.8,177574.56
"4320/420.1804mz/5.76min",253359.89,40344.556,40344.556,1359996.5,201722.78,530739.6,304997
"4321/440.2065mz/5.76min",169190.785,3210.5322,6574.4453,2491083,81700.3,459656.9,256681.27
"4322/372.1439mz/5.76min",76839.106,7132.5984,7132.5984,1306643.8,35662.992,221403.55,118015.22
"4326/549.1864mz/5.77min",39034.379,4880.1016,4880.1016,553149.5,24400.508,98687.23,53668.25
"4329/933.6011mz/5.75min",1171818.5,198821.58,198821.58,994107.9,1349529.1,2028823.6,3188952.8
"4330/491.1961mz/5.77min",16811.2457,667.59468,667.59468,3337.9734,157289.73,30284.518,120073.234
"4331/280.2829mz/5.74min",479848.5,842291.6,901341.75,247556.53,553644.1,311556.94,406052.9
"4332/302.3053mz/5.77min",1169919.5,491954.62,599422.56,1314442.5,1307995.9,1032065.1,1307773.9
"4335/324.1264mz/5.77min",116269.014,38756.338,38756.338,38756.338,193781.69,323487.94,285492.88
"4336/617.249mz/5.77min",50314.8065,8180.6016,8180.6016,684884.3,40903.008,128732.3,59726.605
"4338/738.5112mz/5.77min",110877.37,51499.29,36279.676,476051.3,73884.82,204793,147869.92
"4339/355.0698mz/5.75min",163442.53,146687.94,110682.25,29481.146,180197.12,312440.84,220072.56
"4340/425.3238mz/5.76min",223637.045,699073.7,546648.56,78980.3,215444.56,146674.47,231829.53
"4341/784.551mz/5.77min",1250984.95,1928427.1,1500695.4,1001274.5,629368.4,1624455,692696.4
"4342/785.5546mz/5.77min",579086.815,892665.6,714431.25,443742.38,297630.62,761979.94,337114.66
"4344/392.7806mz/5.77min",297269.205,612271.25,399324.94,157324.95,206596.19,387942.22,104066.48
"4345/597.4047mz/5.78min",2932211.1,4887018.5,12361439,27034760,977403.7,977403.7,977403.7
"4349/596.4016mz/5.8min",13954409.57,27869264,35725068,79281144,3997.7158,30034.969,39555.14
