row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp1_3_Run186.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGIp1_2_Run100.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,NEG_TJGIp1_1_Run35.mzML Peak area,Unnamed: 19
1814,701.3911139052852,8.146078,,,,,,,,,,,165017.88,526516.1,433689.2,212322.25,612980.1,270938.94,
1378,704.4508800938719,7.4986978,,,,,,,,,,,438881.03,348916.75,495756.9,389578.44,301481.03,342171.75,
619,708.3797602668077,5.6662087,,,,21.0,,,,,,,1368444.1,1330374.9,1393249.1,1234502.6,1536864.1,1600280.8,
386,709.3233058025626,4.8444347,,,,,,,,,,,134361.53,243128.12,154447.0,286923.84,127524.96,102253.96,
2028,711.4606670107033,10.2130995,,,,13.0,,,,,,,585640.56,144949.7,198190.9,697279.9,527428.8,380736.8,
1511,711.4611093011454,7.6882796,,,,118.0,,,,,,,2029632.4,287527.22,420137.28,2429191.0,31193.494,228928.22,
1793,711.4611848248276,8.139298,,,,44.0,,,,,,,332326.72,2530981.8,2808277.8,444529.16,265232.75,2658654.0,
975,713.4456872110795,6.598394,,,,,,,,,,,168344.88,75490.1,219890.4,85814.74,173601.53,491383.8,
1527,713.4753314011107,7.6859894,,,,,,,,,,,257804.31,323525.7,174058.38,99723.625,889556.7,989344.2,
2041,713.4756776300882,10.211310000000001,,,,,,,,,,,144042.48,294943.1,365099.7,224066.34,455233.03,2698200.0,
1604,713.4756786377558,7.744012400000001,,,,,,,,,,,375208.53,67875.586,112443.65,69715.47,507411.06,291642.25,
1729,713.4760797240366,8.134549,,,,,,,,,,,490475.94,479527.44,546368.94,491047.28,1521878.2,1982673.4,
1657,713.4761435401861,8.013032,,,,,,,,,,,227286.66,145483.67,282985.84,129978.27,618270.4,389609.2,
1582,714.5085363795805,7.8147964000000005,,,,,,,,,,,169873.89,0.0,0.0,6246.5869999999995,492753.94,19929416.0,
2065,714.5085462616278,10.294518,,,,,,,,,,,3139524.2,0.0,0.0,465960.84,205613.89,733682.5,
1789,714.5089022786203,8.139375,,,,44.0,,,,,,,14683884.0,354483.84,226294.48,925598.4,3397173.0,5931866.5,
1679,714.5090202015492,8.029742,,,,,,,,,,,4289031.0,63014.258,31184.744,159240.39,3171931.5,7580681.5,
411,715.4862272190056,4.955075,,,,,,,,,,,62240.527,94484.875,64351.543,162753.4,291572.97,242673.67,
2077,716.5231573106586,10.3858595,,,,,,,,,,,418330.28,1504288.9,1473813.6,0.0,3586.9785,168603.77,
1148,718.4303821454913,7.0955944,,,,,,,,,,,2030435.4,1643474.8,2060379.4,1747724.0,1517354.1,1729348.5,
685,722.3955343356547,5.864961,,,,,,,,,,,526354.7,466147.75,512489.7,465671.7,267039.0,269941.53,
773,722.3957474184577,6.067255,,,,,,,,,,,388799.0,331846.34,394674.8,358015.12,387400.4,518987.66,
1589,725.3885198452684,7.738863,,,,,,,,,,,7249370.5,2638396.5,3668559.5,5592789.0,6887.3057,3888693.8,
2054,725.3884288109778,10.257889,,,,,,,,,,,0.0,850400.6,1009421.8,0.0,1559097.1,463886.88,
1281,725.3884934488966,7.3779449999999995,,,,,,,,,,,3127121.2,0.0,3008.0415,4147865.0,0.0,0.0,
1663,725.3886970569072,7.975287400000001,,,,41.0,,,,,,,26980.64,868565.75,1099800.9,0.0,0.0,1800068.9,
1771,725.3890088414937,8.1377325,,,,44.0,,,,,,,24835.225,2437217.0,2670793.5,17483.766,3076.2695,1543998.6,
1517,727.455553452965,7.684381,,,,9.0,,,,,,,211807.73,430783.47,810560.0,361419.75,113957.51,1182015.9,
2039,727.4556091493213,10.2051,,,,13.0,,,,,,,395576.88,11791.382,58089.87,376122.0,94867.59,173549.0,
1671,727.4560352220411,7.983277,,,,,,,,,,,151080.1,313665.47,663696.0,73292.15,186923.34,458470.97,
2078,727.4560616687999,10.343759,,,,,,,,,,,115220.79,0.0,0.0,128985.1,0.0,126754.89,
1800,727.4560914052361,8.139422,,,,44.0,,,,,,,108272.22,515102.06,653377.75,152933.97,1046518.44,1491163.4,
1157,728.4513924750241,7.1147037,,,,,,,,,,,773817.56,522283.56,772435.56,372177.06,220092.88,298448.78,
1547,729.4665400941202,7.691389599999999,,,,,,,,,,,27599.734,4562.6655,11733.44,1841796.5,396777.94,123707.38,
1720,729.4676996658687,8.137611,,,,,,,,,,,61863.887,12202.308,4241.549,8207665.5,680087.75,129759.1,
1886,729.4710891386293,8.511762,,,,,,,,,,,0.0,0.0,0.0,9066695.0,11106.5205,3543.6094,
1937,729.4717802528949,8.893563,,,,,,,,,,,0.0,0.0,0.0,1796999.4,0.0,0.0,
1374,730.5030770893343,7.4708915,,,,,,,,,,,665266.8,1371252.4,1202928.8,1088251.6,1554017.9,1505610.8,
1274,730.5031312558931,7.3431277,,,,,,,,,,,1417496.6,1275442.9,1539817.5,1463170.1,1131596.5,734603.1,
1526,731.4835316007402,7.690575999999999,,,,,,,,,,,105765.82,117331.79,71112.33,14461.9375,781821.94,782590.44,
1681,731.4855801369886,7.999541000000001,,,,,,,,,,,45973.65,53578.04,63138.07,13686.719,708168.4,443957.9,
1751,731.4857911175751,8.139521,,,,,,,,,,,155729.19,223442.94,249448.69,141009.56,1774091.2,1493955.0,
2034,731.4863224479117,10.217531,,,,,,,,,,,0.0,14545.721000000001,49689.316,5026452.5,834770.56,374246.53,
1721,733.4905598215132,8.129458999999999,,,,44.0,,,,,,,264044.16,400352.12,773575.44,306369.66,961137.5,807297.0,
1960,734.6074049745836,9.265260000000001,,,,,,,,,,,19533.88,478429.72,537730.9,15020.493999999999,1019905.56,378064.94,
843,736.4113280838762,6.256778700000001,,,,37.0,,,,,,,1066995.5,1061144.4,1067031.9,1085392.5,1292773.2,1185389.2,
1979,737.4765640056122,9.564753,,,,,,,,,,,56648.57,0.0,0.0,190123.56,342902.84,97835.72,
1266,738.5082355823497,7.389533,,,,,,,,,,,1815671.8,0.0,0.0,44490.402,677221.2,12849807.0,
1325,738.5083665173215,7.471464999999999,,,,,,,,,,,3694125.8,3186.8037,0.0,151787.58,2462309.0,9698598.0,
1494,738.5085096525079,7.6672782999999995,,,,,,,,,,,12239779.0,3509.8833,4030.7734,1667751.6,1033490.3,2128480.0,
1712,739.4636084198382,8.119235,,,,,,,,,,,573356.3,734960.4,1035272.5,576730.5,1219580.5,1090057.8,
844,740.3542336016318,6.260665400000001,,,,,,,,,,,548878.06,473818.28,287820.6,684030.56,116538.78,158647.42,
2057,740.5239099761471,10.311297999999999,,,,,,,,,,,294969.25,0.0,0.0,0.0,107635.35,962415.4,
1806,740.5248837127319,8.138567,,,,,,,,,,,0.0,0.0,0.0,0.0,37088.055,1114001.1,
514,740.5293745641774,5.340193,,,,,,,,,,,169450.1,168315.97,404073.4,48407.965,197121.66,264494.72,
1994,740.6413398489217,9.925047,,,,64.0,,,,,,,463431.88,1183292.2,1458432.4,579157.0,1348568.6,1116636.5,
1241,741.3834360472356,7.2693944,,,,,,,,,,,0.0,1327592.5,1975675.2,0.0,5144466.0,196764.08,
1199,741.3835354065817,7.182707300000001,,,,,,,,,,,19118.135,4490085.5,6123884.5,0.0,0.0,4892977.0,
1125,741.3835436246429,7.0471163,,,,,,,,,,,5257393.0,999155.4,1436463.2,4834628.5,0.0,853613.4,
754,741.4764401164019,5.996328,,,,,,,,,,,298024.6,135591.4,301680.03,153774.78,228585.14,464225.3,
712,742.4336531727299,5.9698954,,,,,,,,,,,0.0,68823.45,56585.953,0.0,527735.9,247371.52,
2038,742.5029746484117,10.220594,,,,,,,,,,,747890.2,700663.7,618926.7,892773.9,0.0,749929.25,
1253,742.5031411708603,7.3554889999999995,,,,98.0,,,,,,,1608120.2,1050421.5,1131623.1,796512.94,0.0,154099.52,
1593,742.5031545302638,7.738706,,,,,,,,,,,1953387.9,516858.4,1276078.4,1197572.9,0.0,1327547.2,
1483,742.5031845942972,7.682542,,,,118.0,,,,,,,4313315.0,2960997.8,3312358.8,4173765.0,0.0,2280435.2,
1321,742.5031937434843,7.443948,,,,,,,,,,,2363752.2,1968237.2,1745933.1,2489920.5,0.0,692524.5,
1665,742.5033158929449,7.9990179999999995,,,,,,,,,,,1722036.8,1171396.2,1305210.4,1963799.5,0.0,1301304.6,
1735,742.5034486841326,8.132319,,,,44.0,,,,,,,3058973.2,2699321.5,2274743.2,3568147.0,0.0,2715976.2,
861,745.4494797726863,6.2949243,,,,,,,,,,,275271.0,287492.28,288498.88,295137.38,251596.38,407960.5,
1233,746.4980827205442,7.3378396,,,,,,,,,,,712332.75,299665.16,855515.94,539879.8,477879.16,152320.45,
1438,749.3496797184456,7.667336,,,,9.0,,,,,,,949345.06,1421147.0,1190490.2,1440588.5,1927844.0,1268825.6,
1437,751.3465562028604,7.6672883,,,,9.0,,,,,,,1275229.9,1895439.8,1604248.9,1901467.6,2622703.8,1711305.1,
1935,752.5682132596336,8.8484,,,,,,,,,,,273446.78,623577.4,650713.3,328077.72,1004927.44,650447.6,
2075,754.5031015290738,10.338361,,,,,,,,,,,1673466.0,1266523.4,1650003.2,1668085.0,875681.25,1408517.6,
1952,754.583742151456,9.05775,,,,,,,,,,,549922.4,1679803.2,1767091.1,308612.28,2662179.8,2029795.8,
1366,756.5187205022023,7.463108,,,,,,,,,,,432734.22,658917.5,645832.4,683703.6,358098.75,315971.2,
543,756.5242247164713,5.2950563,,,,0.0,,,,,,,6964637.5,3269516.0,6387919.0,3362250.5,3940082.0,5005428.5,
1996,757.6312214949808,9.93726,,,,64.0,,,,,,,82475.39,1539829.9,1887910.1,199580.19,2143141.8,1034155.7,
1481,758.4973333365442,7.682032,,,,9.0,,,,,,,519970.34,4268763.5,3705142.5,149276.33,1555598.6,2323867.8,
2076,758.4978226174768,10.355481,,,,,,,,,,,22539.147999999997,689161.1,760885.3,0.0,593557.25,1337277.0,
1660,758.4984090391499,8.00034,,,,41.0,,,,,,,230217.97,459595.97,804154.9,63990.155999999995,413531.28,646604.2,
1777,758.4986981798543,8.135203,,,,44.0,,,,,,,289359.78,1177816.2,971838.25,128753.08,468259.8,1114753.4,
1961,761.6261450891374,9.267733999999999,,,,,,,,,,,0.0,233168.3,539013.94,0.0,957269.25,271844.4,
388,764.4694439354871,4.896911,,,,,,,,,,,145208.58,209195.56,309398.38,39592.598,446198.94,455929.3,
745,764.5102919932904,5.973736,,,,,,,,,,,0.0,1177237.0,721099.2,0.0,7616432.5,1433785.8,
1258,766.5027263793663,7.37277,,,,,,,,,,,177083.58,917872.75,0.0,130111.4,93895.164,519746.75,
1306,766.5027651763942,7.4345636,,,,,,,,,,,627777.4,2114046.0,0.0,355367.75,411993.97,966756.94,
2042,766.5030258926142,10.217883,,,,,,,,,,,95742.766,418900.25,0.0,158312.52,352308.78,241444.55,
1503,766.5032311850086,7.6836275999999994,,,,,,,,,,,866115.06,2199639.2,14932.275,932752.44,870747.0,2120256.5,
1596,766.5034313599722,7.751078999999999,,,,,,,,,,,411129.88,400456.56,7294.047,455973.34,433051.12,817982.8,
1662,766.5036856299531,7.9994535,,,,,,,,,,,370026.06,884102.5,0.0,363684.62,508841.2,982297.94,
1733,766.5038586208948,8.135221000000001,,,,,,,,,,,796438.44,1794842.2,3120.9255,561497.56,1167163.4,1950070.9,
1761,767.3163730701567,8.136161999999999,,,,44.0,,,,,,,194445.53,750691.56,646093.1,439561.06,894071.5,394565.12,
1930,767.7138116341548,8.800657000000001,,,,89.0,,,,,,,304649.62,926006.4,600085.1,684221.06,612941.0,467390.34,
1894,768.5626882145697,8.505532,,,,61.0,,,,,,,18404.28,53698.645,69485.94,43334.46,79341.28,67577.516,
1830,768.5631108678546,8.1816435,,,,52.0,,,,,,,116552.0,484692.28,507646.94,358212.56,569501.2,210034.77,
1928,768.7171118093628,8.799738,,,,,,,,,,,133267.94,402334.56,317125.16,345905.97,328340.97,245733.44,
1792,769.3131948727884,8.137779,,,,44.0,,,,,,,362246.0,1314031.6,1123249.6,874459.06,1559172.6,785689.3,
1749,769.5024933934068,8.135511,,,,,,,,,,,183178.0,0.0,0.0,4269271.0,13991.329,293034.06,
2058,770.4986158217316,10.285397999999999,,,,,,,,,,,187129.1,106508.3,233384.44,277242.72,113032.94,262707.84,
1855,770.5781991710272,8.311254,,,,171.0,,,,,,,253561.78,513541.44,525532.94,442165.44,606710.8,366488.03,
1803,771.3103710064385,8.140298,,,,44.0,,,,,,,219860.92,832748.7,714607.94,537834.4,994537.94,491513.16,
1418,771.3905965078935,7.681997999999999,,,,,,,,,,,1319676.8,80470.164,115630.53,82233.1,3774.4136,448204.66,
1292,771.3906551200593,7.387021000000001,,,,,,,,,,,508382.5,41228.504,12955.905,46764.535,0.0,43743.492,
1667,771.3907613195292,8.030192,,,,,,,,,,,2030339.1,238799.12,257232.5,310034.47,93055.03,844604.94,
1717,771.3909420202988,8.131789999999999,,,,,,,,,,,2943225.5,677490.8,541206.2,793755.44,190117.0,2106104.8,
522,776.5058140225477,5.341097,,,,,,,,,,,124038.664,166631.62,363329.66,35430.94,327973.9,399637.22,
1696,782.5049186235054,8.027944,,,,,,,,,,,205190.94,320787.7,422992.97,211742.61,1217665.4,541515.9,
764,784.480335597509,6.0302463,,,,,,,,,,,0.0,29191.47,32265.843999999997,0.0,434526.22,0.0,
1819,784.5579704325096,8.150959,,,,150.0,,,,,,,178753.19,534365.44,632310.2,452509.66,718483.94,335589.38,
1916,784.5582757935753,8.702521,,,,,,,,,,,84295.31,190220.28,178933.4,116403.49,228755.6,143722.61,
413,785.2148115838959,4.9594865,,,,,,,,,,,16158.067,185224.92,173558.9,34320.28,225849.56,579885.94,
1669,786.4923893821747,8.0014,,,,,,,,,,,0.0,30371.229,27169.271,0.0,0.0,544291.1,
1738,786.4929228424942,8.137207,,,,,,,,,,,6886.541,98876.6,139072.42,24235.66,0.0,1352983.6,
2053,786.4931248762451,10.236369,,,,,,,,,,,0.0,21546.275,24521.652000000002,0.0,0.0,447593.62,
1846,786.5734901863658,8.277178,,,,,,,,,,,283725.5,429609.78,492917.06,378416.66,575818.5,410519.78,
1866,786.5736852452126,8.349793,,,,,,,,,,,237357.08,544313.2,660309.0,493660.47,744852.25,564706.1,
1945,786.5740642585956,8.920303,,,,,,,,,,,248758.16,581099.9,589842.2,375093.6,588495.7,511256.62,
1934,788.5452577651853,8.861182000000001,,,,,,,,,,,48174.918,531590.44,527895.75,142860.72,1701376.9,1085303.0,
1951,790.5610922878489,9.037266,,,,,,,,,,,82799.86,252202.22,370259.6,101668.914,2535593.0,572676.6,
1922,791.7137852745401,8.725848,,,,108.0,,,,,,,254022.83,552417.5,642963.25,347266.3,464667.0,466718.44,
544,792.5010835704637,5.295099700000001,,,,0.0,,,,,,,2746684.5,1800933.1,2763867.2,1441372.6,3095012.5,3457213.0,
1647,795.3910783974768,8.000335,,,,,,,,,,,146183.78,15453.746000000001,9851.99,153400.94,175803.64,660967.5,
1739,795.3912126032615,8.139967,,,,,,,,,,,307426.56,78619.75,51018.46,260578.17,327457.06,1564198.5,
1936,798.5741743948198,8.870233,,,,,,,,,,,812038.9,1555187.2,1666998.6,970228.5,2517695.5,2106545.8,
1957,798.5748120262549,9.20784,,,,,,,,,,,0.0,0.0,0.0,0.0,201035.08,4050.3975,
1879,799.7033064853108,8.4441805,,,,17.0,,,,,,,1537530.4,3391683.5,2220838.5,3036207.8,1922534.4,1447688.2,
1740,800.5077408465228,8.130281,,,,,,,,,,,0.0,3035.7563,7613.0303,26375.357000000004,0.0,680637.94,
2049,800.5087537486023,10.245718,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,198351.42,
1954,800.5897294916981,9.098417999999999,,,,,,,,,,,2156846.8,4919186.5,4865176.0,2592981.5,7543647.0,7083983.5,
488,802.5293978132539,5.2880645,,,,0.0,,,,,,,531961.94,470943.8,978922.2,182784.1,604060.0,758973.0,
1897,804.5397834031579,8.51206,,,,61.0,,,,,,,0.0,67627.11,106287.35,23867.68,274280.66,190799.95,
1828,804.5398731648697,8.17959,,,,52.0,,,,,,,110385.17,505374.53,485794.78,233046.6,1306340.9,428739.1,
1854,806.5557024533119,8.308574,,,,,,,,,,,72926.87,218583.42,268973.94,131778.77,613139.75,282396.78,
2059,814.4336522606551,10.268006,,,,,,,,,,,52821.062000000005,0.0,0.0,0.0,0.0,0.0,
1616,814.4351369857027,7.8874307,,,,,,,,,,,14205.465,0.0,0.0,0.0,25015.156000000003,2202247.5,
1755,814.4354943777823,8.13445,,,,,,,,,,,1086767.8,0.0,0.0,0.0,112143.055,318943.75,
812,814.5608085432386,6.164528,,,,58.0,,,,,,,302860.6,264409.62,288346.88,387739.97,394309.34,441044.9,
1833,814.5686920488487,8.183774,,,,52.0,,,,,,,253111.1,831556.9,845924.2,730032.75,952138.75,438736.5,
1896,814.5687234671602,8.505727,,,,61.0,,,,,,,167537.92,255907.6,335626.44,227541.05,379984.97,237548.9,
1856,816.5842717793593,8.313963000000001,,,,171.0,,,,,,,511595.75,977434.94,987098.6,901906.6,1133029.1,743075.6,
1953,817.5798867063204,9.101201,,,,,,,,,,,47651.887,557067.06,599155.4,143216.03,1393374.8,816795.6,
1958,817.5799083634657,9.139146,,,,,,,,,,,21321.266,172911.03,602541.4,82098.75,2331181.5,690937.9,
1998,817.5799258869248,10.025192,,,,,,,,,,,0.0,0.0,0.0,0.0,362124.03,78675.47,
484,819.5200932550681,5.2765636,,,,,,,,,,,29976.836,186800.53,302195.3,38996.805,378715.4,435912.4,
1820,820.5360268657806,8.151882,,,,150.0,,,,,,,120759.26,546999.1,639889.75,251285.84,1641830.1,610942.2,
1847,822.5509001073436,8.279022,,,,,,,,,,,48598.246,115785.14,151484.83,68595.12,311133.88,146127.19,
1131,826.5607946242384,7.0416229999999995,,,,,,,,,,,2051440.9,6595545.5,541142.9,0.0,6424605.5,465201.44,
1071,826.5608167384456,6.8749666,,,,,,,,,,,8604513.0,1133266.6,7928880.5,0.0,1412349.5,4549320.0,
1903,827.7348266379025,8.610275999999999,,,,15.0,,,,,,,187530.36,698228.1,355602.34,607615.3,247458.9,193655.77,
1823,830.5619518694081,8.151775,,,,,,,,,,,91385.02,254033.98,310641.9,196944.97,362871.12,198537.17,
1295,833.5186291628725,7.365539,,,,,,,,,,,1762530.1,5694950.5,5673616.0,23999.588,2243953.8,474739.7,
2056,833.5189303102902,10.259639,,,,123.0,,,,,,,1456537.4,6725806.0,6720193.5,4399.3066,3331271.2,5511080.0,
1794,833.5190037668385,8.137703,,,,44.0,,,,,,,2442149.8,10655354.0,10065978.0,27742.193,2307328.5,4223294.0,
1672,833.5190201516945,7.999545599999999,,,,41.0,,,,,,,1578437.9,5002306.5,4240112.0,3443.8709999999996,1492660.6,1862209.0,
1491,833.519059062904,7.680603,,,,9.0,,,,,,,2496194.0,19967630.0,21827408.0,36123.03,2143526.2,6919762.5,
1271,838.4335790908972,7.394365299999999,,,,,,,,,,,152953.1,0.0,0.0,0.0,18830.643,1062492.1,
1488,857.5175248221054,7.681549,,,,,,,,,,,141796.9,0.0,0.0,558952.2,972738.6,29808.031000000003,
2051,857.5183645337913,10.261577,,,,,,,,,,,107699.69,0.0,0.0,399903.22,1181131.1,669064.44,
1759,857.5185337512416,8.137983,,,,,,,,,,,248205.75,0.0,0.0,731367.94,825161.0,39514.312000000005,
1682,857.5187469487709,8.000774,,,,,,,,,,,133806.2,0.0,0.0,718193.94,822487.4,3356.1479999999997,
2048,859.5317988926846,10.256208,,,,123.0,,,,,,,27865.932,563514.8,408314.28,58488.855,336933.9,501359.3,
1781,859.532271879796,8.13606,,,,44.0,,,,,,,128689.2,850325.2,467448.16,262588.22,211591.16,918259.6,
1664,859.5339739501669,8.002115,,,,,,,,,,,19641.105,601650.25,254946.52,45739.835999999996,98830.53,509782.12,
722,860.5423455391101,5.9261374,,,,,,,,,,,22100.941000000003,289766.75,247726.95,14834.555,1286938.4,702820.0,
674,860.5424083050486,5.8501625,,,,,,,,,,,2102546.2,146420.58,120313.836,2010974.9,581806.1,492540.56,
637,860.5424751850176,5.722674400000001,,,,,,,,,,,4156033.2,0.0,0.0,5145352.5,0.0,0.0,
354,873.3323787407367,4.770157299999999,,,,,,,,,,,67355.62,224409.77,75423.22,276657.8,153762.48,65905.41,
696,874.5581061087834,5.8719196,,,,,,,,,,,3207707.0,5533978.5,5187900.5,2717975.8,18659502.0,19051062.0,
758,874.5582494721442,5.964134,,,,,,,,,,,0.0,2060197.0,2302889.2,0.0,7134874.0,1089855.1,
337,875.3493307328282,4.6722980000000005,,,,,,,,,,,42756.223,209533.8,37738.71,258087.06,138822.89,45233.92,
748,886.557111967291,5.9486446,,,,,,,,,,,5208.679,311073.2,285800.75,22599.807,807853.44,250290.73,
786,886.5581420048078,6.0857586999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,158240.83,0.0,
1256,887.640501049542,7.330414,,,,45.0,,,,,,,387593.9,328295.9,514510.38,473185.22,348604.06,240319.06,
692,890.5527061541394,5.849705,,,,,,,,,,,183340.4,111640.21,129338.68,93289.79,865633.94,866887.06,
698,904.5676763001413,5.877192,,,,,,,,,,,19352.008,17843.428,10578.608,3650.8499,287906.9,277289.5,
755,904.5685950292778,5.9962497,,,,,,,,,,,0.0,209246.9,217956.23,0.0,880591.6,146839.94,
432,905.3729157980313,5.0494895,,,,,,,,,,,190245.11,275672.2,152937.88,289812.34,101266.555,50406.094000000005,
357,911.3493340989638,4.780317299999999,,,,28.0,,,,,,,986444.94,1716190.1,973469.2,1818579.5,1218275.1,800748.25,
826,918.6543886396339,6.21232,,,,,,,,,,,158924.98,496561.34,309136.6,339500.44,250598.77,245660.02,
208,919.5722780348713,3.7642547999999993,,,,,,,,,,,127996.45,10990.8955,184694.36,0.0,129600.44,490210.75,
552,941.6538796781648,5.3992667,,,,85.0,,,,,,,523780.8,1017796.6,651087.8,1190899.9,1657530.0,1290801.6,
896,946.6153422770108,6.414772,,,,,,,,,,,0.0,275361.28,286130.44,3650.8174,0.0,942196.06,
822,946.6486864761206,6.185621,,,,59.0,,,,,,,809012.3,753724.44,833276.94,897424.4,522945.34,763616.0,
363,957.3544227911684,4.7827839999999995,,,,28.0,,,,,,,817638.3,1459500.5,869277.25,1782869.9,1268820.0,938723.94,
750,975.640242331101,5.9897675999999995,,,,,,,,,,,158623.3,207032.69,154310.2,286382.2,132458.22,244051.88,
612,980.6648683557704,5.6482983,,,,51.0,,,,,,,259792.27,325882.25,286025.88,468537.3,480402.2,478635.44,
1648,996.3932228941825,7.997770299999999,,,,,,,,,,,241620.58,235338.89,290684.1,250007.72,307481.44,332169.1,
746,997.7167818515151,5.972732,,,,,,,,,,,116734.83,191128.81,104105.49,325167.03,49647.335999999996,170727.36,
1658,998.3912648124733,7.9986205,,,,41.0,,,,,,,483327.47,477730.44,577465.7,507092.47,612322.7,679242.5,
1651,1000.3892083840533,7.997770299999999,,,,41.0,,,,,,,600929.44,606589.06,704117.94,627671.2,776759.7,839057.0,
827,1075.7032217941355,6.2094073,,,,137.0,,,,,,,1162933.9,884291.75,1153903.5,1158283.0,890816.7,1407795.9,
756,1085.6873504360174,6.020969,,,,,,,,,,,432365.0,282483.8,363123.34,430988.0,182601.45,498310.94,
700,1085.6875079593851,5.8888583,,,,50.0,,,,,,,616118.7,430339.7,618791.5,658176.0,141343.55,365904.56,
902,1126.658760337543,6.4202666,,,,36.0,,,,,,,388930.03,392021.84,406671.06,509172.84,473789.25,567355.56,
1932,1136.9274680055244,8.808871,,,,,,,,,,,190823.47,689512.5,550996.2,281015.2,657689.9,447673.9,
