row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,POS_TJGIp4_1_Run58.mzML Peak area,POS_TJGIp4_3_Run182.mzML Peak area,POS_TJGIp4_2_Run87.mzML Peak area,Unnamed: 19
3266,374.3129233221043,7.6760774000000005,,,,,,,,,,,899137.1,897249.0,855756.7,1128721.8,1172591.9,1876384.0,
2423,375.2508653885975,6.795925,,,,60.0,152.0,[M+Na]+,,2.0,2418;2423,352.26142000000004,1080627.1,80330.54,84589.39,49569.348,1205778.6,1502429.9,
4534,375.30405512083803,10.0809,,,,89.0,,,,,,,1847718.1,7761066.5,5819735.0,12415987.0,5110905.0,3353488.5,
3231,375.30411204389793,7.6618323,,,,247.0,,,,,,,4005488.0,2761566.0,2512065.5,3537283.5,3373604.2,5411036.0,
1729,375.30413876153136,5.782362,,,,,,,,,,,2108243.8,1643933.4,1458127.8,2175828.2,1974223.9,2201159.8,
3087,375.3041712861117,7.502974000000001,,,,44.0,,,,,,,5993192.0,4969033.0,3169920.0,4948434.5,7304494.5,8349187.0,
3782,375.3041927444852,8.139959,,,,93.0,197.0,[M-2H2O+H]+,,2.0,3739;3782,410.31792,3670074.5,1302529.9,3550109.0,2371948.2,4623592.5,5573161.5,
3599,375.30419646906034,8.001513000000001,,,,99.0,,,,,,,11668501.0,5533195.5,7980122.0,5562998.5,10935601.0,10502763.0,
2964,375.3042026251445,7.4005966,,,,23.0,,,,,,,3370088.2,2232206.0,1988093.0,2463044.5,5003848.5,4540197.5,
4079,375.30434071966937,8.457187,,,,,,,,,,,1648084.0,2386107.8,1903285.8,6116843.5,2201791.2,2697440.2,
4227,375.3044350020168,8.694459,,,,35.0,,,,,,,1095086.9,7570680.0,2811493.2,4670011.0,2595868.2,2436226.2,
2405,375.30445303542336,6.789264999999999,,,,60.0,,,,,,,2615052.0,1798108.4,2613693.8,2340991.2,3029953.2,3659123.5,
2381,375.7548809423194,6.754858500000001,,,,24.0,,,,,,,772549.75,699377.1,801634.4,1193161.6,1010116.4,1297188.4,
1459,376.2591116421154,5.358236,,,,54.0,109.0,[M+H]+,,4.0,1462;1459;1463;1460,375.25177,8686446.0,17558776.0,15575209.0,9383604.0,11220338.0,3812317.8,
4529,376.30736564234047,10.079125,,,,,,,,,,,742141.9,2379361.0,1098993.6,3899168.0,1799031.8,1349002.6,
3754,376.3075381209977,8.106041000000001,,,,,,,,,,,1159578.2,439695.94,1117395.0,715352.0,2407846.5,1870958.1,
4228,376.30775233484866,8.694459,,,,35.0,,,,,,,334122.16,1781028.2,835033.9,1466720.5,651432.06,747761.2,
2406,376.30776321865295,6.789264999999999,,,,60.0,,,,,,,812198.7,499618.4,770532.9,682974.6,928397.1,1100477.8,
1146,377.2318666845931,4.4440665,,,,87.0,,,,,,,513559.0,503735.5,493359.8,299433.84,582180.94,536926.2,
980,377.25440912079245,3.7677803,,,,38.0,71.0,[M+H]+,,2.0,980;985,376.24736,282952.12,384275.38,148946.45,1001455.56,483925.75,1007874.56,
3776,377.31985707893824,8.1391945,,,,93.0,,,,,,,10089570.0,4557940.5,8228216.0,5578132.0,11332557.0,11160317.0,
2768,377.31986088139024,7.188928,,,,259.0,,,,,,,1523046.9,878031.4,1272773.2,1628546.8,1454116.2,1290080.1,
3915,377.31986267729286,8.253267999999998,,,,74.0,,,,,,,22720452.0,13559122.0,30816326.0,23154354.0,34438664.0,36559996.0,
4443,377.319913161309,9.608661,,,,,,,,,,,958476.75,6633066.5,3750115.0,5317019.0,4396369.0,2119945.2,
4255,377.3199240010492,8.747299,,,,151.0,,,,,,,11839180.0,53894510.0,52728692.0,126448580.0,63155844.0,31618298.0,
4319,377.3199765998802,8.929416999999999,,,,175.0,,,,,,,2987084.5,18593318.0,10790151.0,21673466.0,8673352.0,9419825.0,
1291,378.2269142722341,4.956681,,,,,,,,,,,188796.02,106293.77,177947.0,195649.7,346221.0,228729.45,
4253,378.3230946807392,8.746421,,,,151.0,,,,,,,3645731.2,16223494.0,16340168.0,39175250.0,19450396.0,9660295.0,
3783,378.32317020671576,8.139959,,,,93.0,,,,,,,3193777.0,1516151.9,2539895.5,1902629.9,3497258.8,3404183.2,
2969,378.3232433786235,7.401420599999999,,,,23.0,,,,,,,761538.6,513761.0,350196.03,454242.0,1092626.1,895973.5,
2104,378.7495077209409,6.387747,,,,,,,,,,,244218.83,192616.6,181121.97,252057.69,257028.39,376235.53,
738,379.2336364688636,3.0734947,,,,181.0,,,,,,,428637.84,507438.3,360944.22,1409653.1,662661.44,1273121.4,
4693,379.3352646149096,10.652175999999999,,,,,,,,,,,52074.152,338404.06,169090.53,221036.5,92586.42,593087.7,
4682,379.3352787356829,10.579193,,,,,,,,,,,88827.58,53991.543,56026.535,74845.625,63267.04,319798.62,
4702,379.33528190692397,10.772675,,,,,,,,,,,89855.37,500203.16,121666.04,731342.94,409954.22,1095717.5,
4732,379.3353170379508,11.332878,,,,,,,,,,,39799.44,181548.94,72764.75,344332.75,165637.61,332123.7,
4722,379.3353214063626,10.896949000000001,,,,,,,,,,,100385.46,212559.39,173245.73,1096404.5,792376.94,496846.12,
4708,379.3353797420625,10.8425255,,,,,,,,,,,89855.37,1002462.8,1157927.0,950977.8,416754.2,762277.25,
1464,379.77251811988083,5.322116,,,,,,,,,,,6203649.0,679770.9,6492612.0,3560484.5,9346846.0,431571.8,
1405,379.7725816447696,5.283566,,,,82.0,101.0,[M+H]+,,2.0,1405;1400,378.76532000000003,3515400.5,8396498.0,9817087.0,12324832.0,5211383.5,10620975.0,
2551,380.1853321386161,6.9621224,,,,,,,,,,,224854.06,250324.72,64086.98,953541.1,1026886.8,988191.7,
4259,380.32916081067367,8.748154,,,,,,,,,,,19172.965,184717.66,196385.78,535005.5,164525.4,102471.94,
2610,380.3367231868914,7.018892299999999,,,,50.0,160.0,[M+NH4]+,,3.0,2608;2612;2610,362.3029,233145.44,1107123.8,554150.75,392784.88,243182.66,684203.25,
2348,380.3367883592489,6.719403,,,,51.0,147.0,[M+NH4]+,,3.0,2348;2340;2345,362.30303,298176.16,563912.94,640278.0,518193.38,387802.62,494404.75,
4715,380.3386088752176,10.842377,,,,,,,,,,,27457.496,67373.016,242981.9,74220.74,64749.37,311585.97,
4312,380.33942879569986,8.919623,,,,,,,,,,,46870.63,451404.75,229550.64,443553.12,148938.61,239814.36,
3202,380.3517180247413,7.6555789999999995,,,,247.0,,,,,,,2139291.2,1260102.2,1525194.1,1556124.5,1852883.5,1032210.6,
111,381.07865701982047,0.37899292,,,,9.0,15.0,[M+K]+,,2.0,67;111,342.11552,801328.2,334972.4,167460.38,400537.1,537241.6,615383.6,
2132,381.1228058551925,6.4225965,,,,29.0,,,,,,,351006.84,405448.75,456518.94,502543.22,466098.1,517641.75,
1288,381.2355614994078,4.956622,,,,208.0,92.0,[M+Na]+,,3.0,1287;1286;1288,358.24638999999996,3483029.5,3506887.8,3617053.8,5107150.5,5402170.0,4691656.0,
3594,381.31468312543734,7.998962,,,,99.0,,,,,,,572364.5,171490.02,539802.75,186793.58,731154.3,1083547.0,
4333,381.31474275016603,8.94892,,,,172.0,,,,,,,25007.843999999997,383398.84,152247.05,232037.69,83792.41,208617.66,
4222,381.31477460707316,8.68667,,,,35.0,,,,,,,60115.88,561459.7,403158.06,843295.06,371292.38,391769.12,
982,383.1737524578865,3.7581828,,,,,,,,,,,370609.25,276844.22,357880.34,122465.83,428841.38,367383.72,
4545,383.1821406375543,10.134685000000001,,,,229.0,,,,,,,206571.17,145783.62,134225.06,170518.42,700136.8,172268.7,
4498,383.1822651761829,9.974242,,,,297.0,,,,,,,343087.38,591182.1,446431.3,311435.8,121596.77,638193.3,
4463,383.18238870428513,9.760716,,,,,,,,,,,263510.1,138053.11,195869.86,248164.81,194912.34,265786.88,
4415,383.1823980742938,9.425527,,,,191.0,,,,,,,384314.7,252853.77,283658.62,263837.62,362742.22,364935.47,
2055,383.182478534587,6.304259,,,,4.0,133.0,[M+Na]+,,2.0,2051;2055,360.19324,915533.6,502721.4,730959.0,743870.5,969320.4,998932.4,
1458,383.24234966222434,5.3573002999999995,,,,72.0,105.0,[M-H2O+H]+,,2.0,1439;1458,400.24557999999996,847205.44,1423516.8,1331084.9,548695.9,1182855.2,978251.9,
4196,383.2425330584645,8.628026,,,,103.0,,,,,,,24592.182,92705.24,116633.234,70384.54,90134.586,94620.68,
1170,383.2425775806376,4.543840400000001,,,,270.0,,,,,,,509827.06,1031558.0,994357.7,831581.2,787469.2,919444.8,
2295,383.242598297202,6.653994,,,,116.0,,,,,,,253911.62,333710.97,363948.1,175944.17,429936.44,330168.78,
4360,383.33038090259134,8.949676,,,,172.0,,,,,,,261197.81,2359944.8,1008032.7,1742671.5,439309.4,1304123.1,
2893,383.33053075374085,7.3284974,,,,0.0,,,,,,,448695.03,330322.53,361753.03,427419.88,687282.7,697351.8,
922,385.2208064779075,3.5343025000000003,,,,49.0,66.0,[M+Na]+,,2.0,922;924,362.23156,709244.8,859344.9,781569.3,2098553.5,784575.1,1483083.1,
2921,385.25809556797196,7.358842,,,,,,,,,,,0.0,434522.97,0.0,0.0,0.0,544071.06,
2612,385.29207262337235,7.020513,,,,50.0,160.0,[M+Na]+,,3.0,2608;2612;2610,362.3029,627792.8,755258.9,847057.2,355365.75,585666.1,836266.75,
2345,385.29221522910035,6.716916599999999,,,,51.0,147.0,[M+Na]+,,3.0,2348;2340;2345,362.30303,719292.7,384262.75,876808.9,426352.12,835052.44,580675.06,
3640,385.3460081790187,8.068698,,,,163.0,,,,,,,85086.0,163632.7,286770.34,95927.55,249239.52,323330.06,
4368,385.34617274770795,9.106546,,,,,,,,,,,0.0,166572.86,84785.375,77928.94,7325.899,62426.42,
3678,385.36711908954493,8.09168,,,,163.0,,,,,,,591896.7,132058.39,365865.8,189416.86,468446.16,174387.48,
1330,387.1799604578284,5.0789123,,,,257.0,94.0,[M+H]+,,3.0,1327;1328;1330,386.17262999999997,2145590.2,2880939.5,2651498.8,2834363.2,2400532.5,8163892.5,
1590,387.2849763647346,5.6011276,,,,11.0,116.0,[M+H]+,,2.0,1588;1590,386.2777,2655842.0,3634614.0,2875786.2,5019075.5,4167000.8,3928168.5,
2101,387.7548016498706,6.4366627,,,,,,,,,,,220877.97,208311.22,162463.44,183854.77,277369.2,350983.72,
2107,388.3055358072297,6.3984656,,,,,,,,,,,302326.9,366604.25,405240.1,80992.09,400081.25,222660.89,
38,389.1015559506686,0.36130586,,,,9.0,5.0,[2M+Na]+,,3.0,28;41;38,183.05628000000002,468799.7,777524.56,734011.2,848850.06,836116.2,755678.9,
4703,389.173830080934,10.796028999999999,,,,,,,,,,,20477.016,0.0,3490.597,0.0,34715.863,704747.94,
4688,389.17388153369774,10.601001,,,,,,,,,,,5439.928000000001,0.0,0.0,0.0,27440.352000000003,290660.84,
4537,389.28318649898836,10.084021,,,,,,,,,,,0.0,266644.47,114141.72,495401.25,185698.58,161451.95,
3986,389.283235526396,8.324114999999999,,,,,,,,,,,211805.86,91396.87,459832.8,569758.3,368476.5,689832.3,
4455,389.2833994196783,9.62147,,,,,,,,,,,113601.266,534852.44,388755.94,915419.44,430444.75,391260.62,
4422,389.2834048313126,9.457809,,,,,,,,,,,0.0,169970.7,115282.83,267971.3,167317.27,84074.07,
3864,390.31505264413266,8.190835,,,,,,,,,,,1858805.4,1144572.5,2506097.0,1162345.4,1767012.9,3473720.0,
3429,390.3150911235148,7.796701,,,,,,,,,,,227555.28,66480.35,191520.06,269984.75,242733.44,413892.8,
3391,390.336248464284,7.7462215,,,,,,,,,,,184870.3,44086.765999999996,327548.72,686871.7,232710.75,871077.5,
1825,390.75989151697615,5.990961599999999,,,,285.0,,,,,,,114416.23,620986.06,355295.22,649038.6,306677.25,905556.3,
4697,391.2835321407768,10.718189,,,,,,,,,,,22105.952999999998,15759.117,35108.246,160481.94,12853.475,163363.94,
4714,391.28354481790376,10.851359,,,,,,,,,,,33815.812000000005,70110.2,51926.27,108974.99,42919.797,54216.746,
4721,391.2835531119698,10.905605,,,,,,,,,,,138183.88,70110.2,51926.27,168434.38,12437.923,126763.695,
4725,391.2836083766935,10.986469999999999,,,,,,,,,,,78205.98,175139.48,50778.848,43084.008,12437.923,123466.27,
3958,391.2838215676184,8.293672,,,,20.0,201.0,[M+H]+,,4.0,3956;3958;3954;3960,390.27639,31789998.0,38513130.0,45805532.0,36280164.0,36084840.0,39138436.0,
4522,391.29885531900436,10.071055,,,,,,,,,,,182203.14,796340.8,372560.78,918500.7,576471.4,484608.7,
3900,391.29894722950513,8.237836,,,,140.0,,,,,,,1089412.2,962074.9,1939215.2,1702737.1,2506848.5,2297963.8,
3510,391.2989995318078,8.002381,,,,99.0,,,,,,,1446235.2,331760.4,811058.4,244286.16,1339461.2,1323507.9,
4232,391.2989949835421,8.682147,,,,35.0,,,,,,,202836.45,1420305.9,848011.44,1625572.5,626948.06,528871.3,
3189,391.29908897440384,7.684162599999999,,,,221.0,,,,,,,736801.5,686136.25,516273.53,1557858.0,1012258.0,2525200.2,
2990,391.2990377469062,7.4120097000000005,,,,23.0,,,,,,,544006.75,743256.7,530756.1,782974.2,941788.1,688066.25,
4448,391.2990615288665,9.616197,,,,183.0,,,,,,,383496.8,991345.2,565151.1,3079344.5,1072160.2,1246097.0,
4127,391.29909307604555,8.505668,,,,40.0,,,,,,,1264207.5,2911499.0,3393183.5,7054485.0,5047642.5,3362881.2,
2517,391.2992023480394,6.9109364,,,,118.0,,,,,,,747699.9,647163.5,833328.6,754807.1,756903.06,479420.4,
2427,391.29922495860666,6.8017449999999995,,,,60.0,,,,,,,450986.2,496262.06,531111.9,589906.06,557645.5,394250.3,
4367,391.3354761304145,9.086575999999999,,,,,,,,,,,0.0,80185.586,40567.207,80355.53,0.0,7755.0830000000005,
4300,391.3355637875399,8.888993,,,,,,,,,,,22627.375,352199.62,198513.38,498515.28,175929.58,145668.73,
3174,391.34111304378615,7.618382,,,,,,,,,,,278071.8,489493.06,344149.6,273359.2,224545.25,546793.3,
4444,392.30248498870003,9.616244,,,,,,,,,,,97453.29,309260.2,220674.22,999524.94,393279.84,461897.6,
4523,392.3025565270617,10.0622635,,,,,,,,,,,0.0,226515.75,103374.734,315947.03,166882.9,116875.016,
4229,392.3027686051387,8.677676,,,,35.0,,,,,,,51011.992,438562.2,259904.22,516462.3,167014.06,343231.88,
3073,392.33061760760313,7.4750257,,,,,,,,,,,1462030.2,926306.5,1135928.8,1010585.8,1214947.6,1593767.1,
2074,392.3309048268325,6.364136,,,,,,,,,,,78490.53,555705.9,287658.56,800096.75,55744.73,314909.44,
2819,393.2395637786006,7.2134146999999995,,,,,,,,,,,193417.27,178942.03,271997.44,993293.44,109495.625,1903728.6,
2637,393.2396989846253,7.0795710000000005,,,,,,,,,,,1646221.8,0.0,645445.3,6829.9204,2106928.2,186635.48,
1460,393.28559344555833,5.358236,,,,54.0,109.0,[M+NH4]+,,4.0,1462;1459;1463;1460,375.25177,2864770.5,8750129.0,6456039.0,4533245.5,3641885.5,1728801.8,
4518,393.3145133139322,10.057556,,,,89.0,,,,,,,1133940.9,3555847.5,2533914.0,8404706.0,3990319.5,2522488.2,
4266,393.3145704778323,8.78182,,,,81.0,,,,,,,1179671.2,6545699.0,3177218.0,6342556.0,1527748.8,4943602.0,
1724,393.31469120542124,5.7883015,,,,90.0,,,,,,,2170718.5,1099301.9,1133299.5,1608495.0,2282808.8,1678252.5,
3090,393.3147220606502,7.4879436,,,,44.0,,,,,,,2562986.5,2297630.2,1538275.1,1779169.8,2488702.0,3068906.0,
3340,393.3147278172697,7.699312,,,,155.0,,,,,,,4068079.5,2011594.5,2891481.0,3432111.5,3480194.5,5886187.0,
3745,393.31475073554606,8.132644,,,,93.0,197.0,[M-H2O+H]+,,2.0,3739;3745,410.31792,3439836.8,901904.6,3623072.0,1338121.1,4998341.5,5773429.5,
3598,393.3147672461025,8.005628,,,,99.0,,,,,,,2398793.8,910908.4,1757272.0,1471959.4,2057981.4,2730395.8,
2986,393.3147729176688,7.4094940000000005,,,,23.0,,,,,,,1835093.1,1252746.5,1157888.6,2080340.6,2431780.5,2236529.2,
1878,393.31478176134783,6.0799959999999995,,,,,,,,,,,1125516.0,1386483.5,1181844.2,2025543.4,1385288.9,2494351.5,
4223,393.31478647770484,8.720674,,,,,,,,,,,734879.4,3464312.0,2246705.0,3492253.8,2451201.2,4321594.0,
1344,393.6942963870456,5.100002,,,,,,,,,,,50580.867,56493.137,45457.33,325478.1,57758.254,231398.89,
3978,394.300202080916,8.314594999999999,,,,,,,,,,,75888.53,0.0,41501.27,0.0,59480.758,2172819.0,
2991,394.3182473855941,7.443460000000001,,,,23.0,,,,,,,292088.7,267618.53,451977.97,397402.78,730068.44,649320.2,
3654,394.3185147509334,8.115783,,,,,,,,,,,936223.7,345624.72,950317.25,413090.1,1428961.8,629795.06,
4004,394.3190757028456,8.344771000000001,,,,7.0,,,,,,,354891.94,341724.22,443217.34,420621.2,332772.1,539635.0,
2647,394.35235555423606,7.1282697,,,,,,,,,,,69850.98,253270.36,125585.83,262703.6,23432.354,734169.56,
2764,395.2400990765576,7.185699499999999,,,,,,,,,,,0.0,60236.64,0.0,0.0,0.0,539945.9,
2036,395.33041962167283,6.2636127,,,,,,,,,,,718241.4,656397.25,968250.06,683515.44,745249.9,690381.5,
3777,395.33044056604865,8.1391945,,,,93.0,,,,,,,19397676.0,9829650.0,14167950.0,9478712.0,17621636.0,20317126.0,
4322,395.33050002276804,8.937472999999999,,,,175.0,,,,,,,2297120.5,16429973.0,7595209.5,11182774.0,4611211.0,8247733.0,
2976,395.3305439472367,7.404764699999999,,,,22.0,,,,,,,3690575.5,2469018.8,2249018.2,3203538.5,4747511.0,4932419.0,
2769,395.3306125018443,7.188928,,,,259.0,,,,,,,705258.5,426011.47,670909.2,533129.0,928023.75,424704.56,
2211,395.330679857515,6.539850700000001,,,,,,,,,,,2863183.8,1680801.6,2105623.5,2848392.5,959809.4,3354750.2,
2308,395.3307337188828,6.631819999999999,,,,,,,,,,,1314156.1,428886.75,1158287.1,1346089.8,4351347.0,1416453.4,
4137,395.3307596512762,8.517311,,,,,,,,,,,392277.2,312483.94,786643.25,560407.2,676805.06,860463.44,
3710,395.366401286932,8.120397,,,,102.0,,,,,,,1443623.6,579474.0,772551.2,421562.97,650689.8,509274.88,
2830,395.3669957646103,7.261572,,,,26.0,,,,,,,568098.7,255754.27,333153.47,323944.12,456175.0,195053.36,
4324,396.3337685242568,8.938353999999999,,,,175.0,,,,,,,717214.8,5121953.0,2371145.2,3503138.5,1440080.1,2573075.0,
3729,396.3697192051841,8.117925,,,,,,,,,,,445606.8,144063.2,216224.78,128834.42,206840.94,169515.55,
4405,396.41935290589896,9.407043,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,379061.34,
4369,397.3464127827961,9.109755,,,,,,,,,,,0.0,101529.7,50429.254,61735.734000000004,0.0,24292.479,
1463,398.2409229561016,5.359937,,,,54.0,109.0,[M+Na]+,,3.0,1459;1463;1460,375.25177,6746840.0,6434530.5,8353978.0,4287588.0,7896591.0,2452530.8,
1465,398.7459869860828,5.2901864000000005,,,,82.0,,,,,,,796326.06,961555.0,1221230.0,1322307.5,1076650.5,1192966.9,
4669,398.7609758844968,10.541998,,,,,,,,,,,940851.25,139825.81,1898609.0,851257.8,2218977.8,0.0,
985,399.236808277086,3.7703278,,,,38.0,71.0,[M+Na]+,,2.0,980;985,376.24736,85542.234,109957.83,112898.7,279871.4,112558.23,279468.5,
4022,399.2372771490361,8.37744,,,,68.0,,,,,,,48918.566,85842.805,129320.805,125446.37,283363.88,214539.3,
1292,399.2373281945431,4.959156,,,,208.0,,,,,,,699192.3,1226004.4,1110224.9,487279.16,1061243.2,881453.75,
1100,399.2375746150879,4.258266000000001,,,,282.0,,,,,,,542647.9,1079073.2,1049115.0,834217.8,775281.44,939423.0,
2171,399.25034843596114,6.4744225,,,,218.0,138.0,[M+H]+,,2.0,2176;2171,398.24304,236892.06,1034807.2,430218.06,594207.7,379388.75,725843.25,
2648,399.30775000867806,7.1298947,,,,,,,,,,,325456.25,66403.92,48155.23,83505.01,257099.38,1284532.1,
2906,399.3253171967482,7.3360199999999995,,,,0.0,,,,,,,440381.8,305980.12,368476.16,341646.28,717324.6,568831.9,
3881,399.3254027735107,8.217742,,,,,,,,,,,321332.3,96295.664,306941.53,161391.77,366192.34,556827.5,
3600,399.3254171023032,8.000678,,,,99.0,,,,,,,625988.5,223110.97,610263.44,247691.6,644203.75,1148733.8,
2256,399.32552927305494,6.5979,,,,48.0,,,,,,,238058.16,226279.77,267371.25,231724.33,257768.22,215396.19,
3911,399.36152273801315,8.252421,,,,,,,,,,,130459.54,91351.31,220276.39,329155.25,118734.63,561602.44,
2566,400.37821977122775,6.929560700000001,,,,,,,,,,,1847991.8,0.0,11954.476,43798.023,2426087.0,127255.945,
2279,400.37822134735484,6.697977000000001,,,,,,,,,,,119008.43,1927278.9,1026021.7,2204796.5,165800.11,767683.0,
2395,400.3782598837304,6.778309299999999,,,,,,,,,,,688155.1,97601.03,1755521.9,1091432.8,866854.25,1996261.6,
733,401.21561967763785,3.0743845000000003,,,,,,,,,,,222066.81,280008.75,195923.1,737239.94,174145.38,544254.9,
3158,401.2894852228008,7.5937114,,,,,,,,,,,0.0,307516.38,0.0,0.0,0.0,2008756.1,
4698,401.34068494604094,10.764636999999999,,,,,,,,,,,33865.293,16081.598999999998,20733.715,99183.695,37190.043,142522.72,
4710,401.3406987630146,10.854492,,,,31.0,,,,,,,150063.97,367842.5,261824.78,103399.79,56221.535,254673.25,
3841,401.34087232140183,8.172775,,,,75.0,,,,,,,5671478.5,3523529.8,6916211.0,3592402.0,6750442.5,7728231.5,
2070,402.3575301489887,6.3713945999999995,,,,,,,,,,,149234.72,281633.56,145188.19,688872.6,125667.74,164389.6,
1718,402.75996444942416,5.79442,,,,,,,,,,,412966.3,500605.25,457442.66,533869.06,292233.1,904508.2,
1309,403.0591080004885,5.0122349999999996,,,,288.0,,,,,,,812224.2,768331.2,586854.4,1016008.6,948957.9,982906.75,
2576,403.232441024224,6.9935303,,,,,,,,,,,55446.79,928152.5,58776.414000000004,68999.86,53426.598,612349.8,
1328,404.206395416813,5.0798135,,,,257.0,94.0,[M+NH4]+,,3.0,1327;1330;1328,386.17262999999997,283710.7,490333.25,409049.3,474108.25,319984.9,1323208.0,
3504,405.24466081318604,7.90308,,,,,,,,,,,266294.1,53229.145,204748.0,160679.95,271603.2,359649.66,
2596,406.1797895083046,7.0116744,,,,,,,,,,,80202.01,299118.88,122009.56,458751.7,190154.45,436906.2,
3501,406.2524675000544,7.900578,,,,43.0,,,,,,,23646960.0,9739080.0,22891574.0,15770709.0,21911032.0,22037860.0,
4454,406.30957636535726,9.617754,,,,,,,,,,,0.0,261311.81,240301.77,145749.1,3859.8926,0.0,
3876,406.3097321779767,8.208521000000001,,,,,,,,,,,924649.06,505519.4,727478.8,721382.94,1437625.6,1711805.6,
4077,406.3098683150958,8.454703,,,,,,,,,,,495164.88,665620.9,732380.75,753080.44,707005.44,917435.9,
2909,406.30997789711455,7.3408875,,,,0.0,,,,,,,408550.0,268421.78,259262.31,548635.44,652827.5,783636.4,
2493,406.31001348462956,6.893027,,,,118.0,,,,,,,292086.53,169775.45,181097.8,370323.22,431585.1,363777.97,
4213,406.3100524954151,8.681461,,,,35.0,,,,,,,3393859.5,4394590.0,6211516.5,3970736.0,1810017.9,3082874.0,
2923,407.24012278325966,7.358851,,,,,,,,,,,3576.5225,407961.47,0.0,0.0,0.0,924516.9,
4530,407.2937565749514,10.077355,,,,89.0,,,,,,,376098.62,1014599.44,532978.0,1506931.8,775411.3,917230.8,
4479,407.2938311621809,9.842338999999999,,,,,,,,,,,87361.66,317251.53,422467.3,687977.25,234128.14,434952.44,
3863,407.2938638769628,8.19085,,,,,,,,,,,588265.94,289925.38,1037430.1,580946.06,876550.06,1413822.1,
3620,407.2939486338076,8.044209500000001,,,,,,,,,,,635543.9,195594.58,477630.56,392135.66,809016.25,1642459.4,
3385,407.2939536701349,7.7529216,,,,,,,,,,,1017857.0,564041.44,312246.2,1384071.4,733721.1,2252628.5,
3096,407.293977242532,7.4736004000000005,,,,44.0,,,,,,,561594.56,908881.0,346063.56,739644.06,1435792.4,1218073.6,
3008,407.2940640913098,7.3522143,,,,,,,,,,,805625.9,590282.44,983500.3,926186.5,1193516.1,1365974.5,
4355,407.2940988226725,8.993915,,,,,,,,,,,43498.12,195864.2,247624.53,228684.2,154636.89,334973.16,
2249,407.2941654713229,6.5882735,,,,115.0,,,,,,,667709.4,654192.7,644456.6,549576.75,655577.9,586815.25,
4058,407.29425110365503,8.435592999999999,,,,91.0,,,,,,,481186.84,631060.25,1034631.3,1447151.1,697944.6,846814.8,
3946,407.32974357018645,8.290416,,,,20.0,,,,,,,186846.27,36594.293,306922.62,348197.25,528228.8,358650.1,
4054,407.33039959605105,8.420067,,,,109.0,,,,,,,265980.7,243044.39,724944.3,1405569.5,1417595.9,571418.56,
2619,407.3363695846997,7.0237412,,,,,,,,,,,153567.02,488670.75,219023.39,167276.62,155579.67,256203.75,
1700,407.7672241744271,5.771704,,,,,,,,,,,162907.44,187011.3,78460.69,819718.3,194285.53,704234.5,
4061,408.2987866715409,8.43563,,,,91.0,,,,,,,105662.664,152339.23,254255.34,462929.38,150526.39,125798.18,
4059,408.32523988506034,8.434732,,,,91.0,,,,,,,1138087.5,1057300.8,1092193.8,1001655.9,1030658.3,1707103.0,
3936,408.3252446518852,8.2767105,,,,,,,,,,,1568354.9,1403032.2,1666489.8,2163752.0,2208778.2,1868663.0,
4290,408.32545547194695,8.859784,,,,,,,,,,,177203.2,645564.5,430438.94,441945.03,146799.97,249404.47,
1787,408.3254578297819,5.9444594,,,,,,,,,,,149597.48,277660.47,180800.03,399242.8,140502.77,454801.9,
4256,408.32545808580994,8.748192,,,,151.0,,,,,,,1900413.1,4257805.5,3491367.0,2952386.2,1867757.1,3220897.2,
3748,408.3254799049867,8.133414,,,,93.0,,,,,,,1287927.2,839839.0,1751193.1,980125.8,2302138.2,2431328.8,
1904,408.3255858459,6.067337,,,,64.0,,,,,,,1294398.9,711423.1,911955.0,1064238.4,1290052.6,1494734.9,
4203,408.32606329571615,8.675241999999999,,,,,,,,,,,301658.56,2278340.0,530023.6,862558.94,415472.3,852671.0,
3172,408.36792346208705,7.6159973,,,,108.0,179.0,[M+NH4]+,,2.0,3179;3172,390.334,220257.94,624438.25,310818.75,290122.66,198651.61,587321.6,
1327,409.16186462347684,5.0780697,,,,257.0,94.0,[M+Na]+,,3.0,1327;1328;1330,386.17262999999997,2000305.5,1265885.4,1807789.6,1405806.9,1913973.1,4310006.5,
1588,409.26691200748877,5.599526,,,,11.0,116.0,[M+Na]+,,2.0,1588;1590,386.2777,764868.5,663311.5,673326.94,991762.06,1122099.8,836248.25,
3520,409.309524501498,7.935822,,,,43.0,,,,,,,3853989.0,1771802.4,4216271.5,1435365.6,1525054.5,5688716.5,
3603,409.30959465483977,7.9997864000000005,,,,99.0,,,,,,,5204513.0,1533921.1,2798311.5,1467749.1,3516447.8,4046084.8,
2891,409.3097131350617,7.3284225,,,,0.0,170.0,[M-2H2O+H]+,,2.0,2894;2891,444.32337,4183309.2,4339363.5,4057460.5,5450152.0,4880941.5,4798104.0,
