row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Anid-TJGIp4_3_Run233.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML Peak area,2024_NEG_Anid-TJGIp4_1_Run183.mzML Peak area,2024_NEG_Anid-TJGIp4_2_Run212.mzML Peak area,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML Peak area,
583,397.0055797145615,3.129493,,,,,,,,,,,183363.28,174976.98,125260.1,164493.95,156413.97,139790.6,
1555,397.152464920741,5.255405,,,,,,,,,,,0,0,0,122286.695,18708.66,450742.12,
1502,397.20178121110285,5.1661544,,,,13,,,,,,,29032.895,4369.5337,44088.496,2072778.9,2345179.0,3968673.8,
1860,397.9609993680401,5.6575384,,,,,,,,,,,0,186714.88,670613.5,0,0,0,
947,398.96311088756977,4.145708,,,,,,,,,,,0,99631.25,310416.84,0,0,0,
907,399.1082154973783,4.034339,,,,,,,,,,,0,69326.63,5303.615,138027.02,124074.305,418124.84,
1535,399.1082821208583,5.230914,,,,,,,,,,,0,1229677.6,1458786.1,46564.81,195354.55,325620.22,
2537,399.25389831254296,6.8277297,,,,,,,,,,,276214.56,412654.12,576831.9,6497389.0,6668884.5,1.4778768E7,
2940,399.3477058101583,8.563316,,,,57,,,,,,,402579.97,1565264.1,1049804.0,2772375.2,5487096.0,3454529.5,
1752,400.9916886824332,5.5421124,,,,,,,,,,,0,1943874.0,0,0,0,300321.94,
14,401.8985223430875,0.3872063,,,,22,,,,,,,2555337.8,5643062.0,6241976.5,7924288.0,6298802.5,8909980.0,
1753,402.9887889270194,5.5336027,,,,,,,,,,,0,2554827.5,0,0,0,77307.43,
20,404.10437378970954,0.3901839,,,,,,,,,,,10675.933,1804981.2,3134646.5,2707461.2,2132757.2,3.0324348E7,
2356,404.18654425880186,6.412943,,,,,,,,,,,0,0,0,959657.94,511829.44,4054331.5,
2410,404.18656932170325,6.527195,,,,,,,,,,,0,0,0,64764.297,95940.17,229773.78,
743,405.01064194138877,3.5983937,,,,89,,,,,,,1.3236791E7,1.2381539E7,1.0232058E7,1.1636524E7,1.1091811E7,9350332.0,
2427,405.05662189345105,6.5610037,,,,,,,,,,,0,0,0,0,128115.31,0,
2328,405.0566461193026,6.35705,,,,,,,,,,,0,0,0,276387.84,1929795.6,0,
742,407.00445769752497,3.5963624,,,,89,,,,,,,881439.9,808888.3,664937.06,767049.3,750876.3,605956.75,
2516,409.20197620240697,6.758396,,,,,,,,,,,0,60686.66,23830.934,196184.92,643128.94,1645887.4,
2513,409.2358122267058,6.764538,,,,,,,,,,,0,162869.23,277018.4,200482.12,311953.3,449373.56,
2552,409.2358724543938,6.890223,,,,,,,,,,,223160.48,1433825.1,2383726.8,1531874.5,2966493.5,2969342.0,
1300,411.18114248844296,4.8541846,,,,,,,,,,,0,0,0,165990.1,173862.05,374245.3,
816,412.1036280349516,3.8246887,,,,,,,,,,,0,367186.78,29645.148,449917.5,745469.5,4019935.0,
930,412.9525489978419,4.103126,,,,,,,,,,,0,1.1667963E7,1.6730516E7,16394.695,2770049.0,0,
705,412.9526416786266,3.4864461,,,,,,,,,,,0,30761.992,103420.266,0,0,0,
709,413.0875155489229,3.4969409,,,,,,,,,,,0,4531.4614,0,29756.297,54016.78,132681.62,
827,413.08770606225914,3.8417153,,,,,,,,,,,0,32943.555,5997.1514,628125.4,665939.4,6907704.0,
2630,413.26954208341925,7.179834,,,,,,,,,,,1941373.8,42188.43,127482.336,176000.25,294574.06,354842.84,
2961,413.36337717449965,8.737626,,,,,,,,,,,31873.135,104260.875,66383.2,423695.28,1089662.6,729642.4,
1798,414.0980453556874,5.574846,,,,,,,,,,,0,187131.39,358463.94,0,29435.715,0,
1620,415.2487853192868,5.3446794,,,,,,,,,,,0,0,0,110944.45,176421.53,651099.25,
2458,415.24886959849846,6.626555,,,,,,,,,,,0,0,0,55492.21,39621.504,227873.53,
1835,415.2488843030617,5.6101193,,,,,,,,,,,0,0,0,100554.96,109886.086,301937.75,
1971,415.24895000378575,5.8179893,,,,,,,,,,,0,11339.343,27684.346,1986539.1,1403335.0,2561935.2,
282,416.18256472259117,2.4342756,,,,30,,,,,,,149752.4,2227031.0,1854750.9,2140991.2,2478237.2,1983088.2,
10,417.87246720852346,0.38594446,,,,,,,,,,,159139.78,733884.4,173870.97,258252.58,228825.52,223734.73,
2364,419.05039124894284,6.4250774,,,,,,,,,,,0,5287.2686,4077.2188,262576.0,123537.72,0,
2888,419.05052246721056,8.27567,,,,,,,,,,,0,0,0,149406.84,89062.76,5105.9614,
2422,419.0505800908574,6.5552864,,,,,,,,,,,449934.9,117053.35,202704.58,937334.1,618216.3,21915.926,
2290,419.1975081897925,6.213782,,,,,,,,,,,0,0,0,17627.48,13481.898,442389.47,
2143,419.1975191807769,6.0590158,,,,,,,,,,,0,214055.16,223258.25,1.0069698E7,7625797.0,2.5257746E7,
1741,420.1811794167504,5.4774647,,,,,,,,,,,0,0,0,22730.406,4703.597,421665.44,
1934,420.18130172211323,5.7641068,,,,,,,,,,,0,0,0,161700.64,45951.312,2833820.0,
2445,420.18149435612486,6.6032696,,,,,,,,,,,0,0,0,107861.61,70752.4,2384814.2,
1810,420.1815027183052,5.632889,,,,55,,,,,,,0,61279.12,94568.96,1644950.4,2210070.2,7909086.0,
1577,420.18150850767745,5.297516,,,,,,,,,,,0,33694.67,17067.217,1947471.6,1315145.0,9769560.0,
2076,420.1816463968592,5.9772334,,,,,,,,,,,0,0,0,780205.06,185383.53,4489533.0,
2296,420.1817551045965,6.293152,,,,,,,,,,,0,0,0,272786.75,78773.7,1638390.0,
2151,420.2009186973545,6.0591965,,,,,,,,,,,0,31977.412,46772.88,2783019.0,2051189.2,6873235.0,
1461,420.2350213420688,5.0684543,,,,,,,,,,,0,67010.06,96275.6,0,0,544238.4,
818,421.0055781471057,3.8314276,,,,,,,,,,,292177.44,225720.45,208725.28,210167.77,217376.9,174081.86,
670,421.00561805455703,3.3967278,,,,127,,,,,,,1960301.6,1770611.1,1445896.1,1786606.8,1751388.8,1502365.4,
2804,421.16557462733704,7.939951,,,,,,,,,,,0,49426.207,860520.8,0,0,95133.414,
2753,421.16557583864613,7.6614923,,,,,,,,,,,0,195113.73,296452.06,4499.1543,81368.695,200249.1,
2140,421.2036413547623,6.055547,,,,,,,,,,,0,0,0,422310.3,312011.12,1021993.3,
1134,421.2132615391428,4.5410485,,,,,,,,,,,0,0,0,110174.43,43326.35,1696124.4,
2523,421.2263181014469,6.8096232,,,,,,,,,,,1111878.1,1404932.1,1163798.2,1247948.4,1524191.2,1367796.9,
1590,422.1876892438907,5.3013687,,,,,,,,,,,0,0,0,61622.492,34135.19,325965.56,
1655,422.1971693815918,5.3993335,,,,101,,,,,,,36492.16,3504516.8,2569924.2,3.0452834E7,1.8250882E7,9.471697E7,
1955,422.1972621358613,5.7873783,,,,,,,,,,,0,0,0,448907.97,191999.66,1.0418335E7,
1135,422.21653080057064,4.5357475,,,,,,,,,,,0,0,0,14982.789,0,477524.97,
1118,422.9767801064468,4.504061,,,,,,,,,,,628791.0,619511.9,530024.9,447758.44,551004.5,167982.25,
2278,423.1812205126629,6.2481775,,,,,,,,,,,0,927016.75,669951.6,1856093.8,2381814.0,1.3876815E7,
2213,423.1812406674088,6.156994,,,,,,,,,,,0,2209086.5,1651352.0,3040391.2,2917464.8,2.0550206E7,
2472,423.1812420841761,6.669052,,,,,,,,,,,0,943751.94,1730722.5,319014.4,677667.8,8064604.0,
2626,423.1812479051893,7.1257524,,,,,,,,,,,0,147825.12,208626.77,47401.81,25859.592,956356.56,
1680,423.2005163398243,5.4001975,,,,,,,,,,,0,962976.0,700395.0,8205079.5,5039613.0,2.5999092E7,
1950,423.20064478626017,5.7873783,,,,,,,,,,,0,0,0,93454.36,19525.982,2871164.2,
2214,424.1845827632416,6.1583166,,,,,,,,,,,0,595732.56,443959.9,831287.75,801145.56,5694646.5,
1652,424.2033536210194,5.398491,,,,,,,,,,,0,149270.86,106836.25,1295677.9,773114.6,3915092.8,
1761,425.1966320965138,5.5009546,,,,33,,,,,,,0,0,6829.3345,767462.9,1155775.6,1704883.8,
1283,426.11928506476636,4.816275,,,,,,,,,,,0,582383.5,845063.94,50176.492,166440.98,131127.77,
852,426.1768328014082,3.917896,,,,,,,,,,,0,0,0,449250.7,320638.38,0,
898,426.17685301504076,3.9663658,,,,,,,,,,,0,0,0,432181.72,249344.27,0,
1326,426.967712458251,4.8955235,,,,52,,,,,,,1.034275E7,1.0514107E7,1.2085387E7,5749786.0,9622974.0,8614859.0,
2156,427.24876783666383,6.0716457,,,,,,,,,,,39983.773,101565.92,32535.121,1133411.8,1170853.9,492924.7,
1323,428.9623530912716,4.89765,,,,52,,,,,,,386071.66,383854.53,444211.97,204154.23,350210.78,194051.78,
1382,429.1301375956031,4.932044,,,,,,,,,,,0,784634.2,1451975.2,7209.116,12727.455,0,
1919,429.26432175895513,5.817329,,,,,,,,,,,78014.72,0,3268.6428,137996.42,139717.3,490247.5,
2168,429.26530758381136,6.0717015,,,,,,,,,,,0,0,0,161354.0,167512.34,603247.3,
746,430.11413144102056,3.6092994,,,,,,,,,,,0,3795.586,0,90210.16,138039.77,476361.9,
1374,430.13357168408413,4.9327097,,,,,,,,,,,0,173588.31,340393.03,0,0,0,
839,431.0537358272621,3.886425,,,,,,,,,,,0,23032.182,32883.492,79361.83,129209.49,667915.44,
913,431.0982282857482,4.0570145,,,,,,,,,,,0,371705.44,13013.045,1507687.4,2210112.0,7986094.5,
721,431.0982564538307,3.524168,,,,,,,,,,,0,2187530.5,291727.06,2204097.5,4539045.5,1.0265148E7,
552,431.9950780418997,3.0459633,,,,,,,,,,,0,593485.9,665961.4,4843.352,58923.754,0,
42,432.8382216192449,0.41706374,,,,22,,,,,,,183468.36,1359679.1,1987949.4,675471.9,2152518.5,42291.926,
719,433.1040186754552,3.5270646,,,,,,,,,,,0,84415.086,0,76777.73,185117.22,404014.2,
1697,433.2078249901331,5.4307456,,,,,,,,,,,0,0,0,767375.5,1351782.5,0,
2396,433.23594637597716,6.5273395,,,,,,,,,,,235060.62,1278847.6,6232350.5,1188504.6,2163000.0,6158627.5,
2449,433.2359618935613,6.610455,,,,86,,,,,,,293476.25,3837730.0,9944121.0,7161298.0,1.1640425E7,1.1608824E7,
1395,433.25933348207354,4.942784,,,,,,,,,,,0,67143.24,110934.28,1614836.6,1412695.8,4126593.8,
1005,433.25936689157356,4.2656894,,,,,,,,,,,0,0,0,114976.38,107806.38,276084.4,
2649,434.16082187301333,7.236348,,,,,,,,,,,0,41076.027,80999.37,40314.223,11420.719,342416.72,
1924,434.952841963931,5.711332,,,,,,,,,,,0,1695541.4,0,0,0,163285.45,
2624,435.2516815426952,7.132667,,,,,,,,,,,19056.082,638355.25,51163.88,584395.56,1145435.8,237720.17,
2590,435.251726440475,7.0709596,,,,,,,,,,,7028.2666,258108.56,1461644.2,112953.81,291024.06,782966.94,
2573,435.2517466105521,6.986389,,,,,,,,,,,4369.874,375681.84,433352.94,63342.363,237007.55,484027.97,
1192,436.1394563075577,4.6599708,,,,,,,,,,,0,29307.596,22339.799,488200.06,206625.14,32123.496,
1361,436.17623079681874,4.9098163,,,,52,,,,,,,0,0,0,157952.67,57741.766,766092.7,
1538,436.17630229089764,5.269017,,,,,,,,,,,0,0,3769.6167,54269.484,83190.92,456255.16,
1430,436.1763615295077,5.023176,,,,,,,,,,,0,0,0,217624.92,70831.84,1181723.2,
1654,436.1763899108446,5.3831778,,,,,,,,,,,0,13205.814,3799.7153,258957.19,173082.97,1855952.0,
1123,436.17646965599084,4.5127177,,,,,,,,,,,0,0,0,15600.666,0,120479.91,
1230,436.1766032017043,4.722398,,,,,,,,,,,0,39459.76,13026.137,1210895.5,415766.12,6653579.0,
1873,436.17682677509407,5.680067,,,,,,,,,,,0,0,0,4312.0225,0,371565.7,
1413,436.2128125674526,4.9791903,,,,,,,,,,,0,0,0,310235.22,97189.266,207338.6,
1832,436.2128451975692,5.604135,,,,,,,,,,,0,185386.14,114891.79,1808980.2,1542076.5,625312.75,
2407,436.2128611904409,6.5196805,,,,,,,,,,,0,0,0,155844.22,98297.69,561686.75,
1902,436.94983549235985,5.699523,,,,,,,,,,,0,2777195.8,0,0,0,72939.07,
1357,437.1797404725744,4.903704,,,,,,,,,,,0,0,0,21023.504,5719.541,180268.5,
1227,437.17988804041596,4.720677,,,,,,,,,,,0,0,0,327824.2,109181.68,1796411.1,
1432,437.1799206490086,5.023176,,,,,,,,,,,0,0,0,44245.227,9768.71,319449.06,
194,437.21398365620377,2.1757796,,,,11,,,,,,,125229.46,306731.12,423089.72,523695.12,258672.12,6024131.5,
1288,438.15606754846885,4.818842,,,,,,,,,,,0,0,0,283079.66,91363.41,264549.84,
1938,438.1920332061717,5.7636776,,,,,,,,,,,0,0,4057.1235,61339.332,27757.225,1807994.9,
1410,438.19205937742146,5.0285134,,,,,,,,,,,0,6017.5303,15914.164,266686.44,68004.016,1538999.6,
1477,438.1920644976138,5.1106596,,,,,,,,,,,0,29018.424,24066.164,982333.56,121957.93,4427196.0,
1308,438.1920900739814,4.8590403,,,,,,,,,,,0,70596.62,78974.32,1534675.2,309010.3,7728134.5,
1158,438.1921338920247,4.606088,,,,,,,,,,,0,0,11770.092,193799.23,16518.4,1560000.2,
1205,438.1921654637688,4.6754637,,,,,,,,,,,0,0,11770.092,226593.89,33917.04,991447.0,
2031,438.19217579213296,5.88682,,,,,,,,,,,0,0,0,3546.9302,0,529642.25,
1105,438.1925488745377,4.474532,,,,,,,,,,,0,0,0,8822.369,0,245421.17,
2056,438.262528836958,5.9484506,,,,,,,,,,,3286.9653,220218.75,450663.28,100165.92,233402.55,86457.234,
1903,438.9468378606826,5.705594,,,,,,,,,,,0,1790100.0,0,0,0,210617.22,
1758,439.17620989479354,5.501439,,,,,,,,,,,0,61148.797,122463.734,121360.12,48817.51,339805.44,
1478,439.19525131910996,5.112787,,,,,,,,,,,0,0,0,254953.0,17122.543,1192948.6,
1161,439.19534658716566,4.581794,,,,,,,,,,,0,0,0,34066.23,0,415945.5,
1309,439.19540048664265,4.864599,,,,,,,,,,,0,8750.081,7931.301,395187.94,74297.11,2154185.8,
1045,441.19154967458854,4.360735,,,,,,,,,,,0,0,0,106874.4,100090.88,106526.1,
1143,441.19157465174516,4.554176,,,,102,,,,,,,0,0,0,190056.44,124301.13,164142.61,
1418,441.1916169845959,4.989568,,,,93,,,,,,,0,0,0,119960.76,121609.52,205387.12,
1465,441.19169116624016,5.143001,,,,,,,,,,,43031.043,22206.227,71797.1,2462366.0,160912.03,211864.7,
1562,441.1917099517885,5.269487,,,,,,,,,,,48683.25,11260.883,56658.77,686255.56,761330.3,2018188.8,
1506,441.1917379818702,5.1829305,,,,13,,,,,,,43031.043,9261.586,74053.46,2979506.0,3372285.5,5569187.0,
2405,441.19178712078127,6.519748,,,,,,,,,,,0,0,0,125656.94,102328.01,806841.1,
1184,441.19186751811856,4.6926794,,,,87,,,,,,,0,8530.16,31747.207,1604591.5,2065144.6,3142194.2,
1271,441.2969160457117,4.7969112,,,,,,,,,,,0,171549.83,247270.77,279153.66,742842.06,0,
2542,443.2762058005985,6.8503456,,,,,,,,,,,164592.77,171443.64,1795299.1,192332.86,189532.1,123824.766,
2954,444.3329334668265,8.63049,,,,,,,,,,,390365.94,439706.0,346401.38,360194.84,549100.6,324409.2,
1520,445.22314613808044,5.191259,,,,,,,,,,,0,0,5708.378,653607.75,993198.7,291737.5,
2643,445.2918989263858,7.2233825,,,,,,,,,,,45796.516,86756.195,369081.3,22840.95,21200.78,0,
224,446.17782053465794,2.2742894,,,,,,,,,,,43169.46,333825.84,505922.66,277540.38,266511.78,325500.16,
2976,446.3485359788771,8.958499,,,,29,,,,,,,1121180.0,846839.75,587835.56,1392791.8,1285378.4,555258.44,
2306,447.0637838175987,6.3074756,,,,,,,,,,,0,8566.421,0,111749.92,33485.47,0,
2948,447.0638149218278,8.598511,,,,,,,,,,,56059.477,10588.723,18224.29,307595.84,207583.17,28651.717,
2634,447.06386836788573,7.202347,,,,,,,,,,,40243.332,161703.83,132720.52,1707013.1,568951.4,66396.24,
2659,447.0639386377041,7.309215,,,,,,,,,,,33364.035,9600.977,0,153539.19,102237.66,0,
563,447.09304918448333,3.0855913,,,,,,,,,,,0,0,0,80935.15,20144.488,152647.88,
723,447.0931607919627,3.548711,,,,,,,,,,,0,0,0,125645.695,64733.883,1674025.9,
1426,447.1342115850918,4.997285,,,,,,,,,,,187054.14,309533.66,312721.88,345947.34,432077.28,175351.75,
1848,447.1923829710624,5.636818,,,,55,,,,,,,0,72634.65,70897.5,1136794.4,524083.1,1196988.9,
1678,447.1925295495259,5.4028893,,,,,,,,,,,0,35301.934,25740.459,258654.78,189599.72,234314.56,
1896,447.226629693842,5.765457,,,,,,,,,,,0,0,0,928753.2,51145.79,0,
1197,447.2751373421979,4.6564994,,,,,,,,,,,0,0,0,55565.09,63716.555,244356.47,
1608,447.27515088384513,5.3350263,,,,,,,,,,,24552.518,9725.489,51836.938,353976.0,505206.66,1273984.8,
1899,448.2664296895711,5.718439,,,,,,,,,,,0,145684.22,236472.62,0,0,705409.5,
1786,450.19214499455086,5.5332522,,,,,,,,,,,0,82667.984,144679.52,2266494.5,844301.94,8472891.0,
1921,450.2620892204492,5.747279,,,,,,,,,,,0,70378.76,147461.34,3802.3354,54754.1,17233.812,
1996,450.26245835270066,5.8519096,,,,,,,,,,,33180.29,423620.28,1003103.06,185222.2,337293.2,100553.3,
1788,451.1955463513726,5.5410204,,,,,,,,,,,0,6113.4824,15425.869,602827.9,229268.52,2367609.2,
969,451.22371075663574,4.2015347,,,,,,,,,,,0,0,0,243827.66,100573.93,646159.4,
2092,451.2237782979384,5.9790287,,,,,,,,,,,0,0,0,119023.76,126616.164,1298807.2,
1116,452.171189050264,4.496549,,,,,,,,,,,0,0,0,118794.43,0,1144889.5,
1191,452.17169271995,4.6118946,,,,,,,,,,,0,0,0,34366.66,0,342995.94,
1198,452.21928587195,4.670384,,,,,,,,,,,0,696440.44,1073818.9,0,38450.723,0,
2273,452.2781977859654,6.2422523,,,,5,,,,,,,518377.06,6415537.5,1.0532179E7,5485734.0,9300624.0,3320347.0,
2200,452.27820562561345,6.132905,,,,,,,,,,,0,906816.7,1332357.4,665645.44,1189511.5,311383.94,
147,453.15134001236964,1.7629406,,,,,,,,,,,0,279062.34,325057.8,346632.3,463655.34,955781.56,
2473,453.1553742717921,6.678524,,,,,,,,,,,0,105025.4,70741.125,20737.61,4818.7764,263558.84,
1414,453.1665923113982,4.9135857,,,,,,,,,,,0,100254.52,54102.023,3904214.5,1828582.5,1082852.4,
2277,453.28159022650993,6.2395167,,,,,,,,,,,111302.63,1467075.8,2480757.2,1285247.2,2160666.5,732194.75,
1089,454.173190887133,4.4545245,,,,,,,,,,,0,42254.03,0,452926.62,427176.8,0,
1131,454.1732175058094,4.5281324,,,,,,,,,,,0,42254.03,0,1250370.9,891513.2,8539.502,
1223,454.17372093373035,4.7176557,,,,,,,,,,,0,94078.234,27885.4,914199.3,529489.3,3472.246,
1026,454.1871177923728,4.315515,,,,,,,,,,,0,82174.734,152602.95,5959331.0,589760.6,9931797.0,
981,454.1871326165259,4.2640657,,,,46,,,,,,,0,77954.51,152602.95,2345504.5,353285.5,2901233.5,
951,454.18713533261746,4.222398,,,,,,,,,,,0,37636.86,82489.65,2244365.5,328534.97,254285.22,
933,454.18726935515633,4.10927,,,,,,,,,,,0,0,0,36366.188,0,247072.12,
1294,454.18780652790804,4.8131275,,,,,,,,,,,0,0,0,11501.223,0,254575.2,
1100,454.18815455924033,4.476644,,,,,,,,,,,0,8818.492,41447.28,1135975.4,152301.53,4879504.0,
2274,454.2841304539458,6.2413564,,,,,,,,,,,3308.6655,225052.03,392837.25,191645.97,333226.9,112071.68,
1354,455.1709579989442,4.9026623,,,,52,,,,,,,15964.521,35396.45,55951.586,1172508.5,1183315.2,1491537.6,
1569,455.17109008866896,5.2742352,,,,,,,,,,,0,0,8690.385,258417.44,311829.28,623300.5,
1106,455.1914826605777,4.4745708,,,,,,,,,,,0,0,0,312203.12,37204.68,1315487.6,
1453,455.31258161589534,5.057066,,,,,,,,,,,0,779752.75,679040.2,739909.9,2010071.0,0,
783,455.9949025334724,3.7611244,,,,,,,,,,,0,638353.44,1052556.5,0,20617.8,0,
1816,456.15811674301386,5.58044,,,,,,,,,,,0,0,0,82108.82,10273.455,1223369.2,
2080,456.1581293515869,5.9793015,,,,,,,,,,,0,0,0,115958.87,15628.111,783691.75,
1164,456.20279690119116,4.599022,,,,,,,,,,,0,0,0,31904.23,0,357178.44,
1220,457.1866659089804,4.747511,,,,,,,,,,,153045.84,138154.14,312468.53,586670.9,743762.0,1264551.0,
1261,457.18672737338875,4.7894955,,,,8,,,,,,,223163.78,212785.72,395331.9,5319160.5,7012874.5,9548297.0,
541,457.23037992801886,2.9994361,,,,,,,,,,,46203.055,87903.7,119853.88,796159.9,660244.56,1033233.8,
660,457.230427465926,3.3628337,,,,110,,,,,,,0,30716.89,19424.79,83384.51,101619.42,99744.42,
838,458.0728765431888,3.8873239,,,,130,,,,,,,0,461640.84,218661.56,722320.44,1172957.5,3055714.5,
1799,458.0880469513974,5.5769362,,,,,,,,,,,0,205671.27,376704.66,0,33855.773,0,
2969,458.34862413142423,8.862428,,,,,,,,,,,437559.38,680905.4,540138.25,332513.5,652147.9,328919.12,
840,459.0761976244662,3.8875003,,,,,,,,,,,0,102008.164,44039.332,166911.31,283002.75,687535.7,
200,459.19659643648936,2.1766067,,,,,,,,,,,0,12388.076,37927.27,39539.254,4262.506,339070.03,
895,459.2023456961718,3.9971209,,,,,,,,,,,0,0,0,78662.73,56212.445,116096.17,
1082,459.2024137491118,4.432054,,,,,,,,,,,0,0,0,199659.55,241310.56,366711.1,
824,459.2823447520097,3.8482594,,,,59,,,,,,,0,94111.04,122566.26,2005513.9,2237838.5,1975642.5,
31,459.85728826415607,0.4117209,,,,22,,,,,,,1638777.8,1431557.2,2022344.4,2468708.5,2746101.5,595641.56,
550,461.0724740620213,3.0320969,,,,,,,,,,,0,16955.637,0,179811.69,134069.69,278200.3,
666,461.07251503890603,3.3954804,,,,,,,,,,,0,0,0,338915.4,117003.39,429734.22,
866,461.10834449601225,3.9410942,,,,,,,,,,,0,0,0,3996.0967,53279.043,395796.66,
1763,461.173584373043,5.507296,,,,,,,,,,,0,0,0,91292.82,129631.55,701953.06,
2046,462.00297507686207,5.92947,,,,,,,,,,,0,0,0,24201.775,77931.57,0,
1931,462.00312592141245,5.76402,,,,,,,,,,,0,0,0,13578.695,331127.53,0,
2941,462.34356479117747,8.564433,,,,57,,,,,,,399642.06,1490263.0,901931.25,2920819.8,4887151.0,2928177.0,
1173,463.18731350533596,4.6078753,,,,,,,,,,,0,0,4873.7324,369610.53,174744.02,307999.75,
1233,463.1874855570286,4.7244015,,,,,,,,,,,0,0,0,104658.45,23765.285,40027.36,
2177,464.207799941191,6.0986695,,,,,,,,,,,0,0,0,117033.18,25330.271,409361.25,
1536,464.2078072116384,5.2223563,,,,,,,,,,,0,47555.543,47488.758,251735.16,288133.34,629456.8,
1698,465.02035288457245,5.431122,,,,,,,,,,,0,338508.72,1195123.2,0,0,0,
1014,465.2393938444279,4.2923727,,,,,,,,,,,0,5173.7305,9116.998,282208.34,155041.03,554796.5,
2533,465.3066814056166,6.830442,,,,,,,,,,,0,114476.945,300907.66,39282.21,114704.17,46588.766,
1241,466.15069502947614,4.7343326,,,,,,,,,,,0,0,0,22970.885,52360.824,496813.88,
2082,466.1871422124124,5.9772334,,,,,,,,,,,0,0,0,347000.03,81883.66,975619.1,
1527,466.1887279814905,5.2031116,,,,,,,,,,,0,0,0,90402.914,10271.962,478203.1,
2116,466.2227859246024,6.0121994,,,,,,,,,,,0,0,0,50584.88,4561.857,115405.414,
1550,466.22344158276053,5.2511272,,,,91,,,,,,,0,773825.4,551707.25,7379108.5,3505456.5,2.3375466E7,
2411,466.2938076129849,6.533081,,,,,,,,,,,0,212706.36,394841.97,169811.84,320331.53,179017.95,
1531,467.1822134363651,5.218077,,,,,,,,,,,0,0,0,70136.54,0,727144.25,
1869,467.1823432959383,5.676167,,,,,,,,,,,0,0,0,93856.77,6381.592,1585177.4,
1480,467.1833479670992,5.148523,,,,,,,,,,,0,0,0,45976.316,3705.247,157649.22,
2376,467.2074881639825,6.454886,,,,9,,,,,,,0,199554.53,71515.27,1963372.9,1476104.2,7477703.5,
923,468.16626463308256,4.083292,,,,,,,,,,,0,0,0,622651.44,87220.43,1073355.9,
1044,468.16631109936486,4.4390726,,,,,,,,,,,0,31415.379,26846.412,607698.0,296139.16,800412.2,
1269,468.16629994015693,4.7894545,,,,,,,,,,,0,58009.426,0,1803340.4,1493629.1,519931.75,
1174,468.1663583143988,4.6045747,,,,,,,,,,,0,169101.62,43726.64,6136319.5,4311382.5,825431.25,
1566,469.32809096026017,5.2898164,,,,,,,,,,,0,301753.2,341359.62,141391.98,739982.8,0,
950,470.1823305998712,4.1471024,,,,,,,,,,,0,0,0,137849.44,0,1178599.5,
908,470.1825182827558,4.031855,,,,,,,,,,,0,0,0,238104.23,5058.331,676945.44,
1781,470.323228910383,5.518831,,,,,,,,,,,0,0,26538.084,0,0,1028948.25,
1925,470.91100370049037,5.7507954,,,,,,,,,,,0,783037.5,0,0,0,234112.75,
2020,470.91103822486286,5.8931327,,,,,,,,,,,0,1638797.9,0,0,0,244676.88,
2154,470.9111227341788,6.0360217,,,,,,,,,,,0,332536.22,0,0,0,24204.117,
1970,471.16612172048474,5.8089247,,,,,,,,,,,0,1397762.4,1757077.2,4061.505,92706.95,136313.9,
1768,471.2022762063149,5.5019927,,,,33,,,,,,,4239.166,0,18481.525,909504.1,1224524.5,1877197.2,
963,472.1974100337357,4.205315,,,,,,,,,,,0,0,0,552289.5,33965.836,1363493.5,
2519,472.19772442606626,6.763404,,,,,,,,,,,0,0,0,0,64575.652,234737.47,
900,472.1979907544383,3.9972498,,,,,,,,,,,0,0,0,140499.2,4513.341,515068.72,
2937,472.36425152358834,8.561385,,,,,,,,,,,0,56434.195,46185.734,90443.66,260446.77,77037.414,
2155,472.90802042378715,6.027836,,,,,,,,,,,0,247141.0,0,0,0,12578.393,
1926,472.90803662674466,5.7507954,,,,,,,,,,,0,633717.6,0,0,0,84793.84,
2021,472.90804503120523,5.8876257,,,,,,,,,,,0,1302567.0,0,0,0,71825.945,
982,473.1816158481559,4.2398534,,,,46,,,,,,,0,0,0,341718.0,341008.94,434997.22,
1450,473.21805068653356,5.0461307,,,,,,,,,,,0,0,0,142859.4,201877.67,220739.97,
1726,473.2182636959279,5.4680824,,,,,,,,,,,5464.9434,0,0,81797.67,191452.77,434196.47,
1782,474.19215586246264,5.5232286,,,,,,,,,,,0,0,0,0,0,502541.06,
1928,474.2624686606844,5.7579145,,,,,,,,,,,0,84595.984,196329.12,545275.8,260247.27,246644.7,
1862,474.2625643954508,5.701471,,,,,,,,,,,0,38641.11,109605.27,133978.86,64756.344,79869.74,
1623,475.23370304707396,5.3602786,,,,,,,,,,,0,0,0,54488.875,315023.34,107656.734,
2142,476.27825402004055,6.0566115,,,,81,,,,,,,260329.52,1.3303049E7,2.3617826E7,1.579869E7,1.6976812E7,1.41912E7,
2067,476.2782849600789,5.9591274,,,,50,,,,,,,398813.53,5089544.5,8556090.0,4117244.5,7307294.0,5550100.0,
2960,476.3592447176861,8.737378,,,,,,,,,,,52451.953,132051.4,78229.54,615874.4,1545194.5,1061916.9,
