row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-Nam_2_Run44.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-Nam_1_Run32.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC-Nam_3_Run67.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,
909,457.3676883204359,8.082646,,,,40,42,[M+H]+,,2,909;898,456.36038,1082013.9,560269.56,1421905.2,1701654.2,2278808.8,932140.44,
789,457.3677861237948,7.9769244,,,,,,,,,,,258036.12,168335.52,156239.47,358035.1,424672.44,442087.97,
1214,457.3867164066014,8.6107645,,,,46,66,[M+NH4]+,,2,1230;1214,439.35285,1448873.2,1154068.2,3637419.8,4872091.0,3042901.5,1999824.0,
1180,458.39901890982577,8.5123825,,,,5,,,,,,,2765864.5,2410780.0,4562453.0,3400642.8,6516124.0,3140011.5,
956,458.39903073465734,8.199579,,,,,,,,,,,238791.03,43368.445,127701.055,157623.27,147395.89,26600.826,
1351,458.3991250153954,8.899232,,,,,,,,,,,253329.23,344839.53,448561.47,750331.75,571572.8,472195.88,
1240,458.39930174781256,8.653065,,,,113,69,[M+NH4]+,,2,1239;1240,440.36544,275097.84,271746.28,892279.94,839060.44,747674.0,533003.6,
1293,460.4147106366625,8.718761,,,,24,75,[M+NH4]+,,2,1291;1293,442.38092,1807273.0,2298081.0,4130599.8,4268172.0,5083215.0,3720438.0,
1000,460.41473609993136,8.279258,,,,61,53,[M+NH4]+,,2,1010;1000,442.38097,249405.45,126252.59,322286.22,169271.16,920612.94,251228.14,
1102,460.414817716758,8.398055,,,,37,,,,,,,295911.47,319561.16,477091.88,304802.56,885543.6,568955.06,
1206,460.41488929506653,8.576685,,,,91,,,,,,,41893.58,38706.617,94854.98,78586.12,139298.98,76097.36,
1217,461.3387422051746,8.6107645,,,,46,65,[M+Na]+,,3,1210;1216;1217,438.34957,1855997.1,2163825.8,3451128.5,4560566.5,3333395.5,2396388.8,
1276,461.33878105932786,8.688767,,,,45,,,,,,,334826.4,458203.44,799863.5,1272191.2,1108471.0,627829.44,
1292,461.4180516923961,8.717818,,,,24,,,,,,,574746.5,755735.9,1361078.8,1412568.4,1683860.5,1223257.2,
1098,461.4183341145706,8.381473,,,,,,,,,,,31319.947,73246.24,156006.86,33415.742,196097.64,119911.414,
1213,462.3420532182708,8.6107645,,,,46,66,[M+Na]+,,2,1230;1213,439.35285,593894.3,720723.44,1117014.4,1875798.5,1098764.4,798795.25,
545,462.35515915369837,7.5947576,,,,52,26,[M+Na]+,,3,545;549;548,439.36621,1942629.5,1231984.8,1739143.8,3284688.0,5221321.0,4464424.5,
1473,462.3553338526292,9.428188,,,,,,,,,,,0,0,0,25333.004,22888.447,83990.55,
1290,462.42124659149323,8.719615,,,,,,,,,,,84378.64,114231.266,223339.69,225993.69,268273.12,181773.53,
1126,463.35446073914426,8.424607,,,,3,58,[M+Na]+,,2,1126;1138,440.36526,1683151.0,1324387.2,2442184.5,2240433.5,3483552.5,2008512.8,
1430,463.35452865121573,9.249816,,,,110,,,,,,,35460.793,53495.438,63995.484,152102.44,95652.93,157770.08,
1196,463.35469910040683,8.539591,,,,,,,,,,,215374.16,107045.04,203432.02,173292.9,324988.66,325484.75,
1258,463.35482787928413,8.661452,,,,20,70,[M+Na]+,,2,1258;1254,440.36559,103343.805,144902.22,288218.72,411039.97,458844.03,318584.56,
1382,465.37005943416165,9.002637,,,,67,,,,,,,208363.34,338029.25,344555.56,586754.06,670688.8,738496.9,
1021,465.37009285427024,8.283408,,,,61,,,,,,,329690.4,132601.34,430043.94,231326.25,1548013.6,392581.62,
1291,465.3701718018601,8.716544,,,,24,75,[M+Na]+,,2,1291;1293,442.38092,96515.85,159288.14,291580.34,389564.84,455816.72,353757.53,
1515,466.37109130837956,9.718423,,,,,,,,,,,16524.043,34106.895,35576.28,58812.73,48807.797,60597.965,
234,468.3082211177709,5.6022973,,,,,,,,,,,166003.8,162268.0,181745.45,256384.77,306537.88,245384.17,
255,468.30823581706323,5.7136025,,,,,,,,,,,838702.94,755599.1,819919.7,1152739.8,1323800.8,991197.1,
290,468.30826943559777,6.324672,,,,,,,,,,,226133.22,285673.25,278381.25,418912.16,406042.78,406468.56,
411,468.38912495352844,7.1919823,,,,25,,,,,,,522503.47,405666.6,1646099.1,402769.6,413421.72,724471.0,
905,468.4044676977619,8.078641,,,,40,43,[M+H]+,,2,905;899,467.39731,2606985.8,2682661.0,4059265.8,4035036.2,5405562.5,4622277.0,
613,468.40447917186293,7.7480164,,,,,,,,,,,70098.81,50176.215,64736.56,142252.48,151040.77,133364.45,
406,469.39245172306704,7.1909733,,,,,,,,,,,123645.57,105636.29,432640.47,99733.07,95615.86,186478.56,
904,469.4078534512962,8.079579,,,,40,41,[M+H]+,,2,904;901,468.40111,772375.94,783807.75,1196786.0,1255284.2,1668468.0,1402957.6,
875,470.36276131997056,8.009688,,,,,,,,,,,270644.12,239916.23,538667.1,567227.0,697984.7,263511.53,
931,470.3627822778303,8.129242,,,,,,,,,,,1169848.2,1034309.06,2246622.0,1499249.1,1616452.9,948774.2,
649,472.37838556414437,7.8137307,,,,,,,,,,,507922.62,91551.64,641689.8,634548.75,1417426.9,412372.28,
1182,472.37852378849567,8.475994,,,,,,,,,,,148673.2,58737.96,235768.83,281090.78,241362.61,72326.984,
566,472.3787980273617,7.666758,,,,,,,,,,,82152.14,21396.512,28158.621,53819.42,84999.21,93852.19,
1092,474.39397084983807,8.356513,,,,127,,,,,,,9613092.0,4264084.5,8392235.0,1.0853544E7,7779882.0,4060350.8,
937,474.3939820751254,8.0889225,,,,,,,,,,,714542.06,924625.8,1170826.4,1977113.6,2479756.8,2962181.8,
882,474.39400573906823,8.046481,,,,48,,,,,,,1462165.6,1316269.4,2729985.0,3914781.5,5783844.5,3713629.5,
1151,474.3940620835562,8.468583,,,,,,,,,,,1954246.6,558884.25,1321832.5,1843960.2,887078.94,588976.3,
1096,475.3972817280199,8.363812,,,,127,,,,,,,3227589.5,1367926.0,2764163.5,3580995.5,2382582.5,1302178.0,
880,475.3972978217475,8.037087,,,,,,,,,,,473935.6,456592.16,907712.25,611127.06,1363237.1,833979.94,
1153,475.3973510206869,8.466422,,,,,,,,,,,635480.94,153544.5,465061.94,573593.8,283990.84,88939.55,
265,476.27436626195754,6.125232,,,,,,,,,,,36833.418,39900.58,44338.31,69793.02,67055.45,63723.285,
271,476.2743925704578,6.239771,,,,,,,,,,,244867.11,274416.44,275311.1,356181.0,345705.3,341804.62,
1319,476.4096096053954,8.782733,,,,90,76,[M+NH4]+,,2,1321;1319,458.37575,1815477.9,1637830.9,2266102.8,4590892.0,2048963.0,281987.16,
1100,476.40969887719575,8.380333,,,,125,,,,,,,415068.38,825085.6,628939.3,747660.3,1260085.5,1300461.2,
653,476.40970201583144,7.815407,,,,,,,,,,,412039.06,191101.03,555203.94,450669.44,1556867.6,551214.6,
955,476.40981291474804,8.190301,,,,80,,,,,,,2493679.2,1133902.2,2181232.5,2092007.5,3089955.2,1570341.5,
63,477.20890455338014,0.38490835,,,,76,6,[2M+Na]+,,2,62;63,227.10993,323674.5,231375.72,283389.78,312092.66,306851.8,339069.56,
752,477.33378415743255,7.8877373,,,,,,,,,,,431914.88,147725.1,520528.8,640505.75,1560953.6,267676.12,
794,477.3338236066226,7.939832,,,,14,,,,,,,430341.8,242392.56,656504.56,687507.25,1614597.4,478339.47,
894,477.33398294393646,8.046454,,,,40,,,,,,,160926.36,69776.9,309096.8,262185.9,652157.3,162236.14,
735,477.354811210068,7.8529773,,,,,,,,,,,157860.95,52441.047,94385.91,197454.81,263647.25,230468.81,
952,477.4130247523245,8.188882,,,,80,,,,,,,824738.56,225311.78,722938.75,678811.2,1054101.6,504155.03,
1073,477.41320693373063,8.381198,,,,125,,,,,,,156476.55,246562.1,372741.9,419679.2,419866.56,403193.8,
693,478.38640857752415,7.840002,,,,,,,,,,,83153.53,29803.652,56115.414,119186.414,242409.78,276671.66,
1063,479.3493269340858,8.320916,,,,,,,,,,,4553039.0,2221218.5,2756081.2,6386082.0,5131506.5,2595318.5,
584,479.34947158232626,7.681402,,,,29,,,,,,,672865.5,102521.375,384588.38,593283.5,2977805.5,746683.25,
898,479.3495579865887,8.068606,,,,40,42,[M+Na]+,,2,909;898,456.36038,830283.8,701467.9,1497911.5,1529826.8,2816828.5,1832023.1,
534,479.3495667171356,7.5879292,,,,,,,,,,,201282.25,57539.51,240107.0,88838.516,774239.4,150484.22,
759,479.3496244802586,7.869648,,,,85,,,,,,,211755.23,36095.07,196496.34,243418.84,762911.2,280268.3,
774,479.3505224190065,7.912985,,,,14,,,,,,,171638.67,57832.676,178495.78,262357.8,504422.84,177810.89,
284,480.30823120977357,6.3021207,,,,62,14,[M+H]+,,2,284;287,479.30091,1684772.8,2196170.0,2023472.8,3904135.0,3293401.8,4242481.5,
293,480.30828694864175,6.40673,,,,22,15,[M+H]+,,2,298;293,479.30092,7231101.5,8651221.0,8023791.5,1.5998008E7,1.329129E7,1.6565334E7,
1093,480.35264849557933,8.334547,,,,,,,,,,,1451479.0,410810.9,923065.2,1520581.8,913540.56,686156.94,
896,480.35265090113256,8.069734,,,,,,,,,,,174597.1,153387.81,467227.6,452505.34,687270.06,406564.22,
758,480.404464192454,7.870707,,,,49,33,[M+H]+,,1,755,479.39731,264570.16,192545.53,252822.08,459720.4,659637.7,665335.1,
1321,481.3649376612111,8.780704,,,,90,76,[M+Na]+,,2,1321;1319,458.37575,95975.81,92863.97,133116.64,314235.44,180628.28,20146.748,
740,481.365155152619,7.8511543,,,,85,31,[M+Na]+,,3,728;739;740,458.37603,633806.1,205156.73,599129.06,727398.2,2588143.0,1082905.1,
780,481.3653179015807,7.929086,,,,14,,,,,,,265996.75,63267.254,289870.3,369605.3,1241983.8,538566.5,
1105,481.36537673989733,8.401586,,,,37,,,,,,,296996.06,483426.7,432519.0,665797.1,553164.06,851464.06,
983,481.3653789755064,8.272874,,,,61,,,,,,,1141212.9,297578.78,744816.7,706608.4,1383640.2,806033.0,
912,481.3654672378025,8.090251,,,,,,,,,,,523503.0,359451.94,615495.7,633393.56,1693209.0,1076427.4,
230,482.28756062109545,5.4193435,,,,,,,,,,,297888.2,265811.56,394413.1,451697.53,826942.6,481890.78,
288,482.31369388564093,6.3052673,,,,,,,,,,,58659.918,79410.38,76566.555,146634.22,122457.68,165691.4,
338,482.32394339595356,6.8226337,,,,36,,,,,,,1505298.6,1575998.1,1952410.5,2488383.5,2917847.2,2644683.5,
326,482.3239878204424,6.7094536,,,,58,,,,,,,229844.44,231938.73,295058.22,366019.97,433812.12,388187.78,
747,482.36760323371027,7.852264,,,,,,,,,,,141572.62,24275.64,76033.66,177018.8,810778.0,286530.84,
292,483.3268586870918,6.3996696,,,,,,,,,,,22610.84,31377.074,41832.91,68762.375,70377.73,73095.47,
1148,484.4146968751602,8.465491,,,,,,,,,,,473022.2,509583.6,540904.8,453258.88,656690.44,602074.5,
1215,484.4148539142646,8.610692,,,,46,,,,,,,222809.33,255980.31,533388.5,617452.2,358922.03,323656.9,
1352,484.47218134899526,8.901517,,,,123,79,[M+H]+,,2,1352;1350,483.46491,341928.06,484736.94,465511.6,922506.9,744179.7,794808.56,
1434,487.2993239388288,9.254645,,,,,,,,,,,370176.34,417394.03,427294.38,575145.1,529833.56,558574.0,
312,488.3579947256721,6.6175637,,,,117,,,,,,,343434.72,337993.88,443029.72,588299.9,733272.56,653631.0,
736,488.3733339341327,7.8539166,,,,,,,,,,,2671878.0,159027.5,1756972.6,2789295.2,2292599.0,151369.95,
1380,489.31500483330893,8.999049,,,,,,,,,,,154490.16,234172.7,235308.7,259780.9,305353.12,413644.4,
899,490.3868289821062,8.071156,,,,40,43,[M+Na]+,,3,902;905;899,467.39731,2437000.5,1881795.6,3161470.0,3187916.0,4899368.0,4481801.5,
770,490.3886639616244,7.8878293,,,,,,,,,,,833866.25,558797.9,952543.06,1659601.4,1642029.0,1374111.2,
969,490.3887480709129,8.20305,,,,,,,,,,,1972991.8,993529.4,1694596.5,3637342.5,1134119.2,249744.12,
615,490.38877528347706,7.7646365,,,,,,,,,,,790642.8,97158.18,253050.4,755154.1,411341.62,470720.8,
1161,490.3888228936011,8.488942,,,,,,,,,,,481158.6,752116.4,713760.7,990870.8,754758.7,32434.025,
563,490.3891302485579,7.6301,,,,,,,,,,,1841211.9,307137.12,1021435.5,1259830.6,1295296.2,170278.6,
901,491.3902290663171,8.072829,,,,40,41,[M+Na]+,,3,904;900;901,468.40111,753172.9,559811.25,962019.1,1001019.9,1543968.1,1362647.5,
1147,491.39224754975595,8.436823,,,,,,,,,,,31697.07,140046.81,292678.7,274574.44,223934.38,0,
1165,492.4044711009396,8.495856,,,,47,,,,,,,2007045.1,6536240.0,5596959.0,8318176.0,8568724.0,8262132.5,
652,492.40457511218966,7.8112183,,,,,,,,,,,2396256.0,347574.94,1227142.2,1862355.4,1623485.1,562017.94,
878,492.40471920486766,8.005269,,,,,,,,,,,1318834.1,498225.53,1126850.5,1691315.4,1648460.5,254875.0,
976,492.40489724623603,8.256314,,,,38,,,,,,,355539.28,287784.78,521372.88,738993.75,500066.56,171486.05,
932,492.4050047036823,8.125322,,,,,,,,,,,4049174.8,333274.6,809519.9,1240751.9,657617.6,77890.84,
737,493.32850143064076,7.8467293,,,,,,,,,,,762432.4,81883.13,96766.5,932099.4,257691.22,126936.625,
857,493.32850708649,7.951542,,,,,,,,,,,358746.3,39837.16,130463.57,381467.6,363458.22,38701.625,
888,493.32860361447814,8.01198,,,,,,,,,,,179532.58,5008.8135,85573.74,171360.31,169481.08,26988.486,
655,493.40774440164546,7.8092885,,,,,,,,,,,725747.9,45753.855,383480.16,575278.2,552148.1,76951.08,
1166,493.40781242089434,8.494929,,,,47,,,,,,,454119.3,2106193.2,1856551.2,2773839.8,2744046.5,2506251.5,
1097,495.32319480356256,8.347372,,,,,,,,,,,570638.06,153989.75,357881.53,691345.2,281212.84,34579.695,
942,495.3441483875954,8.136117,,,,,,,,,,,376447.62,63216.22,262868.4,505854.2,331919.44,112164.664,
681,495.3442332449804,7.8672824,,,,85,,,,,,,548780.44,71102.75,249360.47,538022.6,664855.9,232520.83,
893,495.3442373995712,8.060596,,,,40,,,,,,,122367.66,89452.53,183795.27,137245.78,307532.5,400959.25,
1014,495.3442734416141,8.284249,,,,61,,,,,,,252957.16,112026.9,296832.56,260761.36,353531.22,121349.09,
782,495.34428823046056,7.930527,,,,14,,,,,,,265434.03,95132.984,250771.7,519164.22,657046.7,1342901.9,
580,495.3443284503052,7.680571,,,,29,,,,,,,1750249.9,163937.08,837986.7,1467241.2,2039399.8,540115.3,
1120,495.34440587345927,8.374476,,,,37,,,,,,,86527.61,47166.93,88751.49,175047.72,139422.64,30463.469,
282,496.3396687284092,6.3008785,,,,62,,,,,,,2536594.2,2241376.5,2660774.8,3375466.5,4045871.5,2989532.0,
270,496.339944925543,6.1871758,,,,,,,,,,,302375.8,246698.89,301702.28,355581.16,450873.34,303381.7,
351,496.3399803042946,6.926514,,,,,,,,,,,22935.234,31488.725,32880.242,54691.766,54414.473,57260.695,
638,496.4204649885274,7.777006,,,,60,,,,,,,342552.2,284365.9,798095.4,365973.25,381500.62,1089871.4,
1121,497.35981166648634,8.439613,,,,37,,,,,,,155263.89,158323.52,457839.22,528758.3,476764.47,769987.9,
1197,497.35983646016507,8.554544,,,,,,,,,,,130897.99,324943.03,322063.44,418424.03,390750.75,363739.88,
682,497.35984441734354,7.8395314,,,,85,,,,,,,1121129.2,51908.59,531910.3,1077213.4,1125124.5,458188.03,
456,497.3599356676587,7.315287,,,,,,,,,,,525132.56,4525.398,32699.691,179079.98,454619.88,208740.89,
935,497.3599476930333,8.07352,,,,,,,,,,,1072855.8,39790.48,219130.81,280422.3,333497.78,224150.38,
852,497.3600216607104,7.9541345,,,,14,,,,,,,485202.9,101290.21,459319.22,1178030.1,1636045.0,405860.97,
1045,497.3600582795704,8.2892065,,,,61,,,,,,,235696.72,160422.53,309825.4,349284.06,302422.56,413063.47,
535,497.3602133516043,7.563523,,,,,,,,,,,301040.72,61380.406,82804.25,227513.2,259423.67,411505.0,
577,497.36031735670673,7.6944313,,,,29,,,,,,,220241.64,36596.914,84639.88,144145.9,200377.94,135351.66,
22,498.9009011086807,0.34039974,,,,54,,,,,,,168311.4,213891.69,197806.03,188624.52,219349.75,217302.2,
1615,498.9010004491518,10.26905,,,,7,,,,,,,128993.37,92404.92,108524.39,113056.4,127829.83,201929.64,
287,502.29007628934204,6.319938,,,,62,14,[M+Na]+,,2,284;287,479.30091,99868.52,116272.42,180366.45,207855.53,175717.58,226039.31,
298,502.2901076857017,6.4053802,,,,22,15,[M+Na]+,,3,299;298;293,479.30092,365309.28,402938.12,390563.4,603201.3,540803.9,629994.4,
755,502.38663995740694,7.8662505,,,,49,33,[M+Na]+,,2,758;755,479.39731,311528.28,111570.39,183005.52,546433.4,937943.4,939941.0,
1069,502.408545751844,8.318557,,,,,,,,,,,210244.86,262011.53,174611.8,203855.6,255541.45,331539.5,
1187,504.44085860758037,8.533378,,,,,,,,,,,390143.66,593352.3,533010.75,726664.75,693216.94,887225.3,
494,506.3834222238194,7.4983687,,,,,,,,,,,1326376.2,69807.93,582060.6,868380.9,1002982.3,189825.39,
881,506.3835683720649,7.9908547,,,,,,,,,,,566889.06,38562.29,401940.7,273723.75,382320.75,299327.1,
660,506.38354279605954,7.764124,,,,,,,,,,,721377.94,216107.47,181179.0,531354.9,788787.56,376824.12,
576,506.3836590287204,7.684015,,,,,,,,,,,1671385.2,378369.2,576226.6,2230764.2,2105011.5,646353.44,
560,506.3837107295504,7.647781,,,,,,,,,,,2178658.8,156494.6,317735.38,1353790.9,795367.94,403906.9,
873,506.41992376441004,8.008389,,,,,,,,,,,182321.53,156242.55,237476.94,299794.03,357205.3,314421.22,
785,506.4199397886223,7.9324517,,,,14,34,[M+H]+,,2,787;785,505.41275,558775.0,449458.3,563854.4,843389.6,1456254.8,1377979.4,
1162,506.42012487779715,8.49116,,,,47,,,,,,,8385.249,155811.3,71498.34,156482.17,151152.0,232176.19,
1350,506.45412277631385,8.897481,,,,123,79,[M+Na]+,,2,1352;1350,483.46491,39419.61,53431.29,50304.605,124274.195,80558.555,108093.414,
1318,506.4565575515487,8.779121,,,,,,,,,,,168362.45,249205.98,315975.78,474563.88,499928.75,389159.03,
900,507.3648888181214,8.071703,,,,40,41,[M+K]+,,2,901;900,468.40111,15282.248,41059.09,52150.89,65482.387,51833.008,20088.836,
1064,507.36532916548686,8.312084,,,,71,,,,,,,349737.1,376134.47,341381.2,407043.4,592047.6,757036.7,
1404,507.40173224265146,9.100429,,,,,,,,,,,100844.51,127846.13,75087.46,248010.75,365248.1,747097.2,
779,507.42339768263923,7.9307466,,,,,,,,,,,173374.98,155626.05,190424.67,291924.28,488649.53,480987.0,
353,508.3395059835745,6.953499,,,,55,,,,,,,235455.27,249755.6,307537.88,514311.72,482182.25,546050.9,
309,508.33953917185454,6.565045,,,,,,,,,,,71073.016,75806.875,100838.86,133505.17,138396.5,146893.14,
340,508.33956524506334,6.848789,,,,,,,,,,,40889.062,48741.5,52119.75,98018.15,91724.164,100566.945,
304,508.3397019939218,6.46845,,,,,,,,,,,6014.126,12540.226,27132.494,38907.137,38933.207,41868.297,
761,508.39920596283986,7.906876,,,,,,,,,,,2256454.0,368329.66,977646.5,1532302.9,1290416.4,153368.69,
1070,508.39930621033614,8.373768,,,,,,,,,,,2037553.8,1672103.5,3055190.0,3933951.5,3316370.2,867096.94,
1137,508.39935775916274,8.429238,,,,118,,,,,,,4275598.0,4300571.0,6286773.0,8192206.0,5741936.5,218723.47,
552,508.39978233689,7.595497,,,,52,,,,,,,417473.72,136717.84,249858.9,219693.06,523697.88,231617.55,
1051,508.4353718359548,8.295904,,,,61,56,[M+H]+,,1,1054,507.42831,191518.84,266076.97,289708.56,370581.7,505073.22,511047.66,
1128,509.4026595154908,8.420713,,,,118,,,,,,,693268.56,1383732.2,1604074.0,3201236.8,1057763.6,49142.34,
408,512.4153628870414,7.188482,,,,25,,,,,,,292098.22,268122.3,913261.6,263585.8,290812.47,508764.25,
796,512.4306641431355,7.938226,,,,,,,,,,,136648.06,91869.09,179786.05,195342.88,427230.1,304729.0,
1450,512.5034346606201,9.311046,,,,75,,,,,,,1569582.1,1334679.6,1368343.5,2355655.5,1883220.8,2044957.5,
1176,513.3546406681622,8.44072,,,,,,,,,,,250392.97,250252.12,266184.28,212280.64,216658.78,7277.3633,
490,513.3547541800758,7.496687,,,,,,,,,,,175161.23,14901.779,38129.754,264968.1,416060.06,72337.83,
1118,513.3547579223815,8.400641,,,,37,,,,,,,382642.2,381708.16,495693.9,1138469.0,465077.03,45627.883,
753,513.354805204791,7.9366174,,,,14,,,,,,,593814.0,48329.67,123552.875,495312.84,315695.47,41442.12,
1074,513.3548056512483,8.333638,,,,,,,,,,,223337.34,131456.1,310884.0,509372.78,518917.12,61980.633,
449,513.3548457456316,7.3066673,,,,,,,,,,,322314.9,0,54054.324,182287.64,165806.23,48524.54,
170,514.28552721245,3.9741442,,,,,,,,,,,1622697.6,1089534.6,934704.75,1340759.6,1037492.0,951709.75,
987,519.3651805953356,8.274491,,,,61,,,,,,,445268.8,316416.12,354645.03,689746.4,578946.4,592254.5,
323,522.3187959026405,6.6771855,,,,28,,,,,,,231693.4,231827.39,401010.94,956361.94,803759.56,1167741.6,
291,522.3551787796905,6.3682456,,,,,,,,,,,639932.1,653791.06,707142.6,1193402.6,1305200.9,1212222.2,
306,522.355184751831,6.4756465,,,,,,,,,,,3483278.0,3364305.8,3776600.5,5548329.0,6406270.5,4799610.5,
610,522.378390149782,7.7155027,,,,,,,,,,,332442.75,76722.75,400117.56,969627.4,310029.44,0,
885,522.3785419529271,8.032455,,,,,,,,,,,258747.92,35511.367,112628.96,867862.4,119081.484,0,
647,522.4150306394764,7.7812576,,,,,,,,,,,265950.62,203620.12,346807.53,501823.03,639810.5,464403.75,
1122,522.4152871986555,8.432347,,,,,,,,,,,33234.2,55641.47,73110.75,271698.6,98606.46,0,
1173,522.4514244922619,8.509603,,,,5,62,[M+H]+,,2,1173;1172,521.44444,639536.44,816821.56,1193023.5,1314041.2,1660935.6,1492624.9,
850,523.360133784599,7.9544377,,,,101,,,,,,,169376.55,53804.0,65293.215,236952.81,266501.12,404631.28,
1178,523.4546824738195,8.509603,,,,,,,,,,,215198.6,283841.03,408799.78,450224.56,591423.25,514965.12,
350,524.3708572020865,6.9252152,,,,,,,,,,,263920.16,233517.42,280478.47,369745.88,406019.03,327195.62,
1083,524.394053657637,8.290618,,,,,,,,,,,1045829.5,160130.81,429534.06,773846.75,289393.94,82643.88,
884,524.3942848718116,8.050427,,,,48,,,,,,,1321422.9,1946169.1,1599138.6,4409415.5,2899172.2,2559436.5,
944,524.394310034921,8.118584,,,,,,,,,,,501470.22,966199.5,625212.4,1832290.5,995334.8,864759.25,
451,524.394408652052,7.311007,,,,,,,,,,,1114557.5,77275.1,295726.75,360450.0,436847.03,132284.05,
520,524.3945295416029,7.481425,,,,,,,,,,,382810.78,263985.4,494763.56,824331.0,731574.3,82392.03,
787,528.4020586097678,7.93326,,,,14,34,[M+Na]+,,2,787;785,505.41275,1073823.9,499067.88,684183.75,1400371.1,2676795.2,2502469.8,
1472,528.4021298645661,9.420294,,,,,,,,,,,5604.0386,0,0,27335.557,28980.758,81810.04,
874,528.4021452362776,7.981476,,,,69,,,,,,,923671.5,77401.08,122485.195,200008.16,2254235.5,351235.6,
1317,528.4394941193996,8.778115,,,,,,,,,,,131231.75,184821.72,198745.27,341979.97,417241.0,332077.53,
895,529.3497598800902,8.056607,,,,,,,,,,,137368.45,191698.44,204082.81,493721.1,262510.72,414829.3,
1060,529.3499503286077,8.296745,,,,,,,,,,,179714.39,104303.3,192691.14,325705.47,127055.14,71541.1,
1054,530.4177516824492,8.294145,,,,61,56,[M+Na]+,,2,1054;1051,507.42831,467604.75,568244.5,740185.5,1029900.5,1432009.5,1395240.1,
1366,531.4074559208374,8.960961,,,,,,,,,,,53018.316,67279.89,56812.293,73480.86,62436.05,368349.5,
313,532.3841362397969,6.62326,,,,117,,,,,,,263368.97,284254.53,364825.06,479786.34,588840.8,516246.6,
802,534.4127075687741,7.939022,,,,14,,,,,,,400840.12,172398.33,302316.34,530810.06,1071195.5,790511.44,
1079,534.4514312781217,8.335848,,,,4,57,[M+H]+,,2,1080;1079,533.44414,256504.53,449394.25,508965.06,512158.75,719271.06,734066.4,
1449,534.4853507365942,9.3111105,,,,,,,,,,,170591.38,179220.6,173150.64,264029.16,229870.84,349214.72,
1490,535.433066110796,9.520216,,,,17,,,,,,,858913.4,511883.5,493178.4,1678468.4,1632037.1,2425566.8,
1273,535.4352404714244,8.684552,,,,45,73,[M-H2O+H]+,,3,1273;1269;1277,552.43852,66184.04,105290.04,154655.6,282116.28,141309.77,95713.19,
1533,537.394458826126,9.816825,,,,,,,,,,,128402.78,138125.28,289196.2,328630.3,198648.48,730224.94,
891,540.3889860529443,8.05802,,,,,,,,,,,2372871.0,319839.28,650075.1,3497699.2,365264.5,0,
636,540.4466449219676,7.7687755,,,,,,,,,,,218538.62,200294.1,492776.34,264942.5,280919.38,854104.5,
1160,540.498510046104,8.486318,,,,,,,,,,,29589.207,149169.23,69437.305,111944.17,93515.94,337754.94,
1548,540.5345975896796,9.863252,,,,,,,,,,,176396.7,164847.73,495009.9,512928.56,312036.78,264144.47,
1172,544.4339453197051,8.509708,,,,5,62,[M+Na]+,,2,1173;1172,521.44444,179292.36,225630.94,326061.28,332826.97,353331.72,382908.06,
1367,546.487859269922,8.960961,,,,,,,,,,,157131.69,304250.0,190672.84,353547.6,302371.88,408653.72,
1233,548.5032757057711,8.621539,,,,,,,,,,,5278.177,49259.848,39365.72,171051.53,96140.92,228159.64,
1192,548.5034553131557,8.535971,,,,,,,,,,,56403.01,124373.1,135519.97,284016.9,296601.38,326349.38,
1332,548.5034773202415,8.818496,,,,,,,,,,,106267.38,214143.47,243696.14,484155.53,485469.3,581881.5,
962,550.4463482986895,8.211609,,,,23,,,,,,,199551.19,330262.62,474026.16,398075.7,472231.75,436956.06,
202,551.2694978835457,4.8042073,,,,41,11,[M+H]+,,3,203;204;202,550.26218,417575.62,440641.84,438089.3,459741.7,490651.6,427248.25,
1376,553.3896310077233,8.982207,,,,,,,,,,,59894.457,117236.01,108205.87,135713.33,126835.03,573011.94,
1272,553.4457980726864,8.682472,,,,45,73,[M+H]+,,2,1269;1277,552.43852,212938.11,254836.2,393032.06,703532.9,391096.4,267955.03,
766,554.1756140614842,7.8815136,,,,49,,,,,,,296761.47,281623.4,290162.12,355509.66,498483.25,447292.75,
1080,556.4333482285235,8.335024,,,,4,57,[M+Na]+,,2,1080;1079,533.44414,242607.17,379522.06,513990.66,481207.22,851923.75,963181.2,
401,556.4415607841933,7.1829457,,,,,,,,,,,164433.45,165980.73,463631.66,181141.84,186229.4,325206.25,
1458,556.5084603671128,9.363975,,,,42,82,[M-H2O+H]+,,2,1458;1461,573.5118,564433.06,526078.9,399879.78,816257.6,647121.5,827640.06,
1572,559.5169042255176,10.01942,,,,,,,,,,,228104.2,217530.86,268390.62,307588.88,301223.12,426477.2,
1421,560.5034473357879,9.211827,,,,130,80,[M+H]+,,2,1420;1421,559.49619,1324447.9,1407231.2,1628870.8,1752408.6,2194081.5,2267323.2,
1499,561.4486651690005,9.591464,,,,,,,,,,,701062.5,655260.1,589418.75,1654262.4,1454238.2,2594795.5,
