row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-227-C3-a_Run275.mzML Peak area,NEG_D5-227-C3-b_Run278.mzML Peak area,NEG_D5-227-C3-c_Run281.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
154,399.1481684894695,5.725589299999999,,,,52.0,,,,,,,0.0,0.0,0.0,3258261.8,2931925.0,3253686.2,
493,399.18397814750665,8.209764999999999,,,,2.0,,,,,,,1801886.0,1891606.6,1988828.6,0.0,0.0,0.0,
171,400.17970115688144,5.9923673,,,,,,,,,,,0.0,0.0,0.0,391462.44,288788.03,393096.47,
207,401.28697455434866,6.2443085,,,,,,,,,,,0.0,0.0,0.0,1438889.8,1517338.9,1878982.4,
507,402.1630102836348,8.218474,,,,,,,,,,,253545.17,269662.03,297985.38,0.0,0.0,0.0,
158,402.35737829434487,5.8101172,,,,,,,,,,,0.0,0.0,0.0,139989.27,311782.38,359235.12,
349,408.30811568539724,7.696942,,,,66.0,,,,,,,0.0,0.0,0.0,2298667.2,1346816.5,1779712.5,
396,408.30815432811926,7.7733307,,,,7.0,,,,,,,0.0,0.0,0.0,7784803.5,4527249.5,6539636.5,
223,409.1922933159255,6.6014365999999995,,,,14.0,,,,,,,0.0,0.0,0.0,1062406.1,1023131.1,1065341.4,
523,409.2048247697219,8.270931,,,,,,,,,,,317663.78,332424.88,410150.44,0.0,0.0,0.0,
409,409.27440419177145,7.8197155,,,,,,,,,,,0.0,0.0,0.0,474231.78,675851.94,595268.06,
336,410.3048010085531,7.622069000000001,,,,,,,,,,,0.0,0.0,0.0,330351.22,440331.66,440792.5,
216,411.20795324440803,6.3743052,,,,,,,,,,,0.0,0.0,0.0,455104.47,372749.9,456376.56,
680,411.38397545863336,9.355964,,,,,,,,,,,497713.12,497383.53,605847.3,0.0,0.0,0.0,
195,412.1433048428084,6.106993,,,,57.0,,,,,,,0.0,0.0,0.0,703571.25,1128885.2,852731.9,
535,413.26573875009814,8.377632,,,,38.0,,,,,,,0.0,0.0,0.0,3535303.8,3392231.8,3114337.2,
306,421.1298417352128,7.375458,,,,1.0,,,,,,,637978.3,677231.25,808858.5,0.0,0.0,0.0,
327,421.15582146712336,7.5483365000000004,,,,45.0,,,,,,,0.0,0.0,0.0,268314.06,274436.03,347455.12,
358,421.1558675306452,7.7541720000000005,,,,21.0,,,,,,,0.0,0.0,0.0,704944.6,652818.94,821900.8,
515,421.25074960304437,8.219026,,,,,,,,,,,0.0,0.0,0.0,254979.75,406899.88,329974.97,
572,421.2841268729176,8.693045,,,,,,,,,,,0.0,0.0,0.0,39503.242,0.0,544583.6,
390,423.14535449303366,7.773285400000001,,,,55.0,,,,,,,453615.9,545391.4,647458.0,0.0,0.0,0.0,
114,426.9675325936672,5.095525299999999,,,,,,,,,,,4282216.5,7252820.0,8187793.5,0.0,0.0,0.0,
675,427.23352763093203,9.093403,,,,,,,,,,,843012.06,760966.56,675733.5,0.0,0.0,0.0,
601,427.2335573696289,8.912239,,,,,,,,,,,1556149.2,1252967.9,510122.53,0.0,0.0,0.0,
501,427.23355948541854,8.216747999999999,,,,,,,,,,,223451.81,273512.28,86059.27,0.0,0.0,0.0,
253,429.318232309084,7.1080309999999995,,,,,,,,,,,0.0,0.0,0.0,365406.06,680825.06,580839.56,
201,430.3885954258844,6.20488,,,,,,,,,,,0.0,0.0,0.0,127621.22,275812.16,356671.38,
731,430.91327198582803,10.233948,,,,8.0,,,,,,,0.0,0.0,0.0,441608.06,446381.62,441494.3,
222,431.17411928844706,6.5996265,,,,14.0,,,,,,,0.0,0.0,0.0,599387.9,586587.75,612249.75,
219,431.17423949441564,6.4319158,,,,,,,,,,,0.0,0.0,0.0,415688.78,393628.0,444809.7,
217,433.18998031681434,6.37253,,,,46.0,,,,,,,0.0,0.0,0.0,4424338.0,3802599.0,4402694.0,
69,433.2064847430641,3.8454866,,,,35.0,,,,,,,0.0,0.0,0.0,140299.77,108370.22,256059.61,
87,433.20669779305877,4.542909,,,,60.0,,,,,,,0.0,0.0,0.0,5378270.0,4720300.0,8173895.5,
137,437.19300085214724,5.577152,,,,50.0,,,,,,,0.0,0.0,0.0,2009082.9,2349523.8,2140853.8,
313,438.1198735040528,7.3824863,,,,1.0,,,,,,,921193.56,975569.6,1089742.2,0.0,0.0,0.0,
631,439.2516099922663,8.956405,,,,4.0,,,,,,,1457923.4,1685446.1,2352990.0,0.0,0.0,0.0,
391,440.13543948664835,7.773285400000001,,,,55.0,,,,,,,911510.6,1130235.5,1221528.8,0.0,0.0,0.0,
477,443.20459390134766,7.903997400000001,,,,,,,,,,,0.0,0.0,0.0,256284.84,784429.4,707211.6,
208,445.3131008038552,6.251475,,,,,,,,,,,0.0,0.0,0.0,618542.56,691050.0,1103891.2,
104,447.1269896151046,4.6893725,,,,17.0,,,,,,,0.0,0.0,0.0,489896.84,396407.16,514181.6,
113,448.2032237774849,4.898487,,,,,,,,,,,0.0,0.0,0.0,95138.88,83090.31,121074.984,
128,448.2033353178768,5.430351,,,,5.0,,,,,,,0.0,0.0,0.0,7044495.5,6236443.5,7188043.0,
439,449.1610143017596,7.874105499999999,,,,9.0,,,,,,,1162820.2,1432023.9,1421337.0,0.0,0.0,0.0,
168,449.1846940602289,5.94953,,,,58.0,,,,,,,0.0,0.0,0.0,517060.9,571628.44,560082.3,
67,449.20265532656083,3.8436402999999997,,,,,,,,,,,966568.2,1069532.1,942792.25,0.0,0.0,0.0,
364,449.3020615980994,7.767971000000001,,,,7.0,,,,,,,0.0,0.0,0.0,410327.8,550195.75,508390.44,
88,450.2334587491097,4.542909,,,,60.0,,,,,,,0.0,0.0,0.0,2713164.2,2280884.2,3885283.5,
70,451.2171169250726,3.8454866,,,,35.0,,,,,,,0.0,0.0,0.0,556432.06,477445.4,979511.1,
687,451.2450985562168,9.644703999999999,,,,,,,,,,,0.0,0.0,0.0,319912.94,399314.78,530607.25,
733,452.92238407403687,10.235617999999999,,,,32.0,,,,,,,1329085.6,1286883.1,1287976.6,0.0,0.0,0.0,
400,452.92241354084007,7.7750344,,,,55.0,,,,,,,180183.89,249379.12,300362.22,0.0,0.0,0.0,
286,452.9226134942412,7.371974499999999,,,,1.0,,,,,,,395472.62,483572.06,303779.4,0.0,0.0,0.0,
89,455.188592764003,4.542909,,,,60.0,,,,,,,0.0,0.0,0.0,36426240.0,33078956.0,46258470.0,
350,457.349400565524,7.7005539999999995,,,,,,,,,,,0.0,0.0,0.0,201157.11,482692.44,401540.97,
679,463.33120125291947,9.191781,,,,,,,,,,,0.0,0.0,0.0,69743.04,11934.976999999999,844327.6,
465,466.1510222587482,7.88405,,,,9.0,,,,,,,1582395.9,1906540.4,1922293.6,0.0,0.0,0.0,
518,468.1677764624381,8.204414,,,,2.0,,,,,,,1695246.2,1843704.5,1919851.0,11681.255,0.0,7392.7344,
66,468.24378480610335,3.8454866,,,,,,,,,,,0.0,0.0,0.0,326846.06,266037.78,521222.72,
93,469.1089833040419,4.6893725,,,,,,,,,,,0.0,0.0,0.0,404024.0,341365.66,429135.84,
129,470.18532502944686,5.430351,,,,5.0,,,,,,,0.0,0.0,0.0,12976840.0,11808889.0,13135237.0,
224,472.20079167660316,6.6014365999999995,,,,14.0,,,,,,,0.0,0.0,0.0,411560.8,409901.12,430027.25,
71,473.199211820592,3.8454866,,,,35.0,,,,,,,0.0,0.0,0.0,2087157.5,1775188.2,3451053.8,
254,473.34450386771033,7.1044426,,,,,,,,,,,0.0,0.0,0.0,316103.9,593680.44,494354.88,
257,478.2924105100431,7.170814,,,,,,,,,,,0.0,0.0,0.0,998251.8,825215.6,1032750.7,
261,478.2924205572122,7.309551,,,,,,,,,,,0.0,0.0,0.0,234498.33,188469.33,241368.23,
205,480.30804533664065,6.2210717,,,,,,,,,,,0.0,0.0,0.0,322152.88,407095.1,475879.5,
330,481.29202934588255,7.573347599999999,,,,,,,,,,,0.0,0.0,0.0,631849.1,775738.56,662007.1,
659,481.29213463581254,8.970444,,,,16.0,,,,,,,0.0,0.0,0.0,3224580.5,3402445.5,3630187.8,
315,481.29218006126894,7.4571185,,,,,,,,,,,0.0,0.0,0.0,2157188.5,2751083.0,2623370.0,
628,489.2770529266722,8.958165,,,,,,,,,,,150544.8,153336.23,599217.7,0.0,0.0,0.0,
584,489.2771688995219,8.790104,,,,,,,,,,,43309.094000000005,95370.33,318674.9,0.0,0.0,0.0,
115,494.95495503248964,5.095525299999999,,,,,,,,,,,217486.03,384246.03,438766.2,0.0,0.0,0.0,
655,495.2568392687919,8.968635,,,,4.0,,,,,,,2629720.0,2828583.8,3292171.5,0.0,0.0,0.0,
696,495.3143192608115,10.01578,,,,47.0,,,,,,,1171301.9,1177229.6,1433664.1,0.0,0.0,0.0,
697,496.3169092956708,10.01578,,,,47.0,,,,,,,421658.16,427188.16,534367.5,0.0,0.0,0.0,
341,501.3756984359947,7.693372999999999,,,,,,,,,,,0.0,0.0,0.0,156947.27,396286.84,331307.38,
641,511.25140662485467,8.966888,,,,,,,,,,,153620.52,196759.27,261827.08,0.0,0.0,0.0,
159,517.2517518065752,5.8064632000000005,,,,,,,,,,,0.0,0.0,0.0,538624.25,740317.6,575078.3,
251,517.3707715809243,7.100826,,,,,,,,,,,0.0,0.0,0.0,284214.75,526698.3,470688.94,
734,520.9096486646723,10.235617999999999,,,,32.0,,,,,,,932749.6,891463.75,894376.4,0.0,0.0,0.0,
635,523.3454540057752,8.961667,,,,4.0,,,,,,,460135.22,342656.9,898028.1,0.0,0.0,0.0,
198,532.2584329986673,6.163329599999999,,,,40.0,,,,,,,0.0,0.0,0.0,607117.8,405210.72,584279.44,
179,532.2585436549965,6.0697035999999995,,,,,,,,,,,0.0,0.0,0.0,517858.97,339406.1,506841.6,
149,535.2087518594177,5.675162,,,,23.0,,,,,,,0.0,0.0,0.0,541581.44,869413.3,919714.56,
690,537.3945416316802,9.792008000000001,,,,,,,,,,,0.0,0.0,0.0,400313.9,347149.06,513985.62,
342,545.4019988972664,7.6873593,,,,,,,,,,,0.0,0.0,0.0,117346.766,310210.44,267886.2,
576,546.4303041562645,8.706692,,,,,,,,,,,0.0,0.0,0.0,2547870.2,3230274.2,2132130.0,
328,557.2811631256553,7.5483365000000004,,,,45.0,,,,,,,0.0,0.0,0.0,396491.6,395436.16,506449.12,
359,557.2811796480471,7.7541720000000005,,,,21.0,,,,,,,0.0,0.0,0.0,601270.94,558752.3,676706.5,
75,561.2514435068175,3.9994957,,,,,,,,,,,0.0,0.0,0.0,252184.88,131366.05,417414.56,
250,561.3969075903484,7.0983253,,,,,,,,,,,0.0,0.0,0.0,262653.78,500088.03,461249.0,
555,562.4250970434374,8.597819,,,,,,,,,,,0.0,0.0,0.0,238766.05,306745.84,392646.94,
177,563.2381371360523,6.0069594,,,,,,,,,,,0.0,0.0,0.0,384757.25,374614.94,464846.44,
107,568.2962966602694,4.7268133,,,,56.0,,,,,,,0.0,0.0,0.0,768481.94,756033.0,653115.9,
108,573.2517296466691,4.730373999999999,,,,56.0,,,,,,,0.0,0.0,0.0,4522530.0,4588901.5,4186200.5,
235,577.3608798935921,6.8606095,,,,,,,,,,,0.0,0.0,0.0,1099165.6,798815.75,1054404.8,
476,579.2631320410602,7.902227000000001,,,,63.0,,,,,,,0.0,0.0,0.0,866906.25,837409.8,983598.94,
357,579.2632261968622,7.7524066,,,,21.0,,,,,,,0.0,0.0,0.0,3367377.5,3199290.0,3899239.5,
324,579.2632567690426,7.544755499999999,,,,45.0,,,,,,,0.0,0.0,0.0,2684396.0,2711241.5,3485227.0,
683,587.4643569184577,9.619409,,,,27.0,,,,,,,0.0,0.0,0.0,1608323.6,1162991.4,818069.2,
728,588.8973357898681,10.233837,,,,32.0,,,,,,,634850.1,611544.7,608200.75,0.0,0.0,0.0,
716,589.4798003164697,10.20135,,,,8.0,,,,,,,0.0,0.0,0.0,3322679.2,3077128.5,2157884.0,
281,590.3644968557775,7.370212599999999,,,,1.0,,,,,,,443480.34,407295.94,497973.34,0.0,0.0,0.0,
247,605.4230168118697,7.088964,,,,,,,,,,,0.0,0.0,0.0,216554.72,424936.44,397836.62,
685,613.4225132901811,9.624803,,,,27.0,,,,,,,0.0,0.0,0.0,8090862.0,6477231.0,7746319.0,
720,615.4952123864641,10.212185,,,,8.0,,,,,,,0.0,0.0,0.0,847147.75,914513.8,969591.4,
524,617.417030894228,8.292017999999999,,,,,,,,,,,0.0,0.0,0.0,240920.62,285782.78,367754.25,
174,629.3108983350177,5.990614,,,,,,,,,,,0.0,0.0,0.0,434086.2,271733.2,435374.4,
206,629.3109194068344,6.244343,,,,,,,,,,,0.0,0.0,0.0,411784.16,248855.86,408828.3,
162,631.3265839461787,5.8790510000000005,,,,,,,,,,,0.0,0.0,0.0,1050586.8,821282.8,1042287.9,
118,649.3063315016408,5.2338123,,,,29.0,,,,,,,0.0,0.0,0.0,1071198.9,881551.06,1451975.6,
246,649.4492591009997,7.087152000000001,,,,,,,,,,,0.0,0.0,0.0,162212.48,329316.28,313677.72,
704,663.4534509872902,10.094955,,,,37.0,,,,,,,0.0,0.0,0.0,1568897.5,1552794.9,1554554.9,
119,666.333021191805,5.2338123,,,,29.0,,,,,,,0.0,0.0,0.0,998123.44,802883.44,1186714.6,
405,668.6181854932619,7.7964934999999995,,,,,,,,,,,0.0,0.0,0.0,131048.17,325896.25,400592.38,
209,671.2879214941252,6.2532525,,,,,,,,,,,0.0,0.0,0.0,219836.03,233972.44,249598.16,
120,671.2884327471825,5.2355895,,,,29.0,,,,,,,0.0,0.0,0.0,10904982.0,9207097.0,13314125.0,
530,675.675410754002,8.348711999999999,,,,,,,,,,,0.0,0.0,0.0,199077.45,422496.22,288511.2,
705,685.4354246886459,10.094955,,,,37.0,,,,,,,0.0,0.0,0.0,15361326.0,14116750.0,13868548.0,
738,686.4766053886938,10.246209,,,,,,,,,,,169461.66,171329.58,734996.4,0.0,0.0,0.0,
525,686.4769396533734,8.321776,,,,,,,,,,,587256.94,741405.75,1634478.4,0.0,0.0,0.0,
86,689.2987457687532,4.503069,,,,,,,,,,,0.0,0.0,0.0,553162.1,431136.62,874201.06,
723,690.5060326357994,10.226674000000001,,,,,,,,,,,0.0,0.0,0.0,366437.78,355409.12,380627.47,
491,690.5064403516354,8.207577,,,,,,,,,,,0.0,0.0,0.0,3554107.8,1408355.6,1716797.9,
677,693.4404066983475,9.170478,,,,54.0,,,,,,,795069.75,885913.5,824072.25,0.0,0.0,0.0,
188,697.2628922420737,6.1017194,,,,57.0,,,,,,,0.0,0.0,0.0,882939.06,2269270.2,1110335.6,
563,698.9110139222762,8.639794,,,,,,,,,,,1090128.4,1077398.8,1083095.9,0.0,0.0,0.0,
706,708.5107988655681,10.094955,,,,37.0,,,,,,,0.0,0.0,0.0,764150.0,797242.3,780993.2,
498,712.4884094890966,8.22265,,,,,,,,,,,0.0,0.0,0.0,1524847.8,185058.81,564535.9,
311,716.5220917223219,7.371389999999999,,,,,,,,,,,0.0,0.0,0.0,258066.17,1509334.6,262936.12,
736,716.5227299210817,10.2621565,,,,8.0,,,,,,,706890.4,446944.0,483425.75,2931099.2,2491337.8,1060819.6,
536,716.5229728792683,8.338094,,,,,,,,,,,346352.3,486970.78,472763.94,2342433.8,242027.98,439808.1,
486,716.5240541221264,8.143363,,,,,,,,,,,2526169.0,859616.44,1064810.0,0.0,0.0,0.0,
194,719.2449798451248,6.105232,,,,57.0,,,,,,,0.0,0.0,0.0,5666258.0,10464346.0,6753778.5,
707,726.4615888554732,10.094955,,,,37.0,,,,,,,0.0,0.0,0.0,1458831.4,1490331.4,1479277.5,
464,730.5377010511397,7.944832000000001,,,,,,,,,,,0.0,0.0,0.0,2663547.5,204582.55,203609.03,
703,736.5418309796329,10.093154,,,,,,,,,,,0.0,0.0,0.0,445496.5,484503.8,489708.22,
539,738.5037781420932,8.4062195,,,,,,,,,,,0.0,0.0,0.0,1407809.5,189471.67,333868.6,
721,738.5037846431046,10.215807,,,,8.0,,,,,,,0.0,0.0,0.0,1247813.9,990230.25,1094689.1,
412,740.4044308812497,7.834749700000001,,,,,,,,,,,0.0,0.0,0.0,519320.3,163949.23,534845.44,
354,740.4044734195301,7.741695,,,,,,,,,,,0.0,0.0,0.0,656183.7,376628.03,731991.75,
701,743.615602587645,10.035182,,,,,,,,,,,0.0,0.0,0.0,1837562.8,1158102.0,1080965.8,
509,752.5196738067709,8.21725,,,,18.0,,,,,,,0.0,0.0,0.0,664969.75,443000.44,639587.6,
473,752.5196827051898,7.8985558000000005,,,,63.0,,,,,,,0.0,0.0,0.0,5045745.5,824222.5,733279.56,
699,771.6468139894628,10.027154,,,,,,,,,,,0.0,0.0,0.0,3348006.2,1932172.8,1818407.0,
449,780.5510345435047,7.8752059999999995,,,,63.0,,,,,,,0.0,0.0,0.0,524300.3,586630.3,463874.03,
304,780.5510667585621,7.374962299999999,,,,44.0,,,,,,,0.0,0.0,0.0,354461.75,497442.28,409024.62,
376,782.5660656482981,7.769756299999999,,,,7.0,,,,,,,0.0,0.0,0.0,267284.34,309090.8,405387.88,
461,782.5661152843062,7.878798,,,,63.0,,,,,,,0.0,0.0,0.0,663917.5,651856.5,836470.9,
309,782.5661703537693,7.376751400000001,,,,44.0,,,,,,,0.0,0.0,0.0,385619.3,462327.5,619732.06,
462,808.5823127003488,7.878798,,,,63.0,,,,,,,0.0,0.0,0.0,466998.12,482550.6,620544.4,
463,810.5971516480876,7.873427,,,,,,,,,,,0.0,0.0,0.0,417331.88,667023.6,445068.88,
666,823.6788475798435,8.975835,,,,,,,,,,,0.0,0.0,0.0,19843360.0,38034332.0,34571148.0,
499,825.6939595135651,8.21544,,,,,,,,,,,0.0,0.0,0.0,503529.84,367237.78,443980.25,
642,827.7095621789637,8.964788,,,,,,,,,,,0.0,0.0,0.0,0.0,2831852.0,3174166.8,
514,851.7096907886804,8.21725,,,,18.0,,,,,,,0.0,0.0,0.0,1333924.0,1856737.5,2629098.2,
656,851.7097523173774,8.968651,,,,16.0,,,,,,,0.0,0.0,0.0,47442770.0,35842640.0,43310576.0,
698,853.722853979632,10.018025,,,,,,,,,,,0.0,0.0,0.0,50672.434,29267010.0,31912024.0,
645,879.7404074441138,8.964788,,,,,,,,,,,0.0,0.0,0.0,0.0,1694077.5,2082753.4,
686,879.740791094875,9.633523,,,,,,,,,,,0.0,0.0,0.0,0.0,15525624.0,16684394.0,
152,887.3877564853101,5.677178,,,,23.0,,,,,,,0.0,0.0,0.0,1196454.2,1040328.06,1421480.6,
130,917.3812784436767,5.430351,,,,5.0,,,,,,,0.0,0.0,0.0,682053.44,563541.94,722467.9,
